protection,region,reef,year,nrsi,nrsi_01,latitude,longitude
Lightly Protected,Loreto,MONSERRAT_PUNTA_SURESTE,2015,0.07301800197551436,0.5365090009877572,25.675881,-111.011271
Lightly Protected,Loreto,MONSERRAT_REINITA,2015,-0.4995452564585795,0.25022737177071025,25.747822,-111.060217
Fully Protected,Revillagigedo,ROCA_PARTIDA,2016,0.4032915479620403,0.7016457739810201,19.008889,-112.082222
Fully Protected,Revillagigedo,SAN_BENEDICTO_CANION,2016,0.0012637690247444765,0.5006318845123723,19.297803455652176,-110.80469214608695
Fully Protected,Cabo Pulmo,BAJO_CABO_PULMO,2016,0.1560838884617972,0.5780419442308986,23.457861,-109.405463
Fully Protected,Cabo Pulmo,BARRA_PRIMERA,2016,-0.8338428824703786,0.08307855876481068,23.434781,-109.424377
Not Protected,Cabo Pulmo,BLEDITO,2016,-0.3552834335541103,0.32235828322294485,23.361148,-109.421591
Fully Protected,Cabo Pulmo,CANTILES_CABO_PULMO,2016,0.1114943554504164,0.5557471777252082,23.438823,-109.410821
Fully Protected,Cabo Pulmo,CANTIL_MEDIO,2016,0.1301685535988746,0.5650842767994373,23.434309,-109.414791
Fully Protected,Cabo Pulmo,CASITAS,2016,0.14097573215334377,0.5704878660766719,23.403539,-109.414811
Fully Protected,Cabo Pulmo,ESPERANZA,2016,-0.3926891418585655,0.30365542907071724,23.424715,-109.408303
Fully Protected,Cabo Pulmo,GAVILANES_CABO_PULMO,2016,-0.7884611052160321,0.10576944739198396,23.452161,-109.424501
Fully Protected,Cabo Pulmo,ISLOTE_CABO_PULMO,2016,-0.31298371702145544,0.3435081414892723,23.407996156161044,-109.41333698739325
Not Protected,Cabo Pulmo,LINEA,2016,-0.3162698838669262,0.3418650580665369,23.319897,-109.417391
Fully Protected,Cabo Pulmo,LISAS,2016,0.4707732630609068,0.7353866315304534,23.458291,-109.428915
Fully Protected,Cabo Pulmo,LOBERA_CABO_PULMO,2016,0.17685402512267395,0.588427012561337,23.384551,-109.412618
Fully Protected,Cabo Pulmo,MORROS_CABO_PULMO,2016,0.6790332258768731,0.8395166129384366,23.461938,-109.407203
Fully Protected,Cabo Pulmo,NAVAJAS,2016,-0.2948822865058065,0.35255885674709675,23.446164,-109.416728
Not Protected,Cabo Pulmo,PIEDRAS_BOLAS,2016,0.0017761218949725332,0.5008880609474863,23.355254,-109.422322
Fully Protected,Cabo Pulmo,POTANCO,2016,0.33526151647538455,0.6676307582376922,23.381516,-109.420505
Fully Protected,Cabo Pulmo,TACHUELAS,2016,0.02225653217551887,0.5111282660877594,23.492131,-109.457481
Not Protected,Los Cabos,ANEGADA,2016,-0.44804843096805624,0.2759757845159719,22.878554055555554,-109.89883605555556
Not Protected,Los Cabos,ARCO_SAN_LUCAS,2016,-0.2575819074523245,0.3712090462738378,22.876139,-109.892835
Not Protected,Los Cabos,CABEZA_BALLENA_CSL,2016,-0.3645921653478137,0.31770391732609315,22.902206,-109.842622
Not Protected,Los Cabos,CHILENO,2016,0.0633870327892408,0.5316935163946204,22.946031,-109.803661
Not Protected,Los Cabos,DEDO_NEPTUNO,2016,-0.44314507959195804,0.278427460204021,22.877203,-109.895233
Not Protected,Los Cabos,GIORGIO,2016,-0.2537946322575227,0.3731026838712387,22.896039,-109.866002
Not Protected,Los Cabos,PALMILLA_ESCALONES,2016,0.12974601125900415,0.564873005629502,22.99705,-109.72245
Not Protected,Los Cabos,PALMILLA_REGINA,2016,-0.07959655990045497,0.4602017200497725,22.98855,-109.732367
Not Protected,Los Cabos,PALMILLA_SAN_JOSE,2016,0.239253653930117,0.6196268269650584,23.005917,-109.711367
Not Protected,Los Cabos,SANTA_MARIA,2016,-0.2161428058261709,0.3919285970869145,22.927461,-109.815316
Lightly Protected,La Paz,ESPIRITU_SANTO_BALLENA,2016,-0.6161419672443035,0.19192901637784826,24.48192949682278,-110.40116759637563
Lightly Protected,La Paz,ESPIRITU_SANTO_PUNTA_LOBOS,2016,-0.8509482982680973,0.07452585086595137,24.475421,-110.289305
Not Protected,La Ventana,CERRALVO_BALISA,2016,-0.5771573795253939,0.21142131023730304,24.144871,-109.863211
Not Protected,La Ventana,CERRALVO_CARPINTERO,2016,-0.5237920288849264,0.2381039855575368,24.325082211886304,-109.93980755813953
Not Protected,La Ventana,CERRALVO_NORTE,2016,-0.3258696163976778,0.3370651918011611,24.374969,-109.932606
Not Protected,La Ventana,CERRALVO_REINA,2016,-0.028893129347922368,0.48555343532603884,24.388762,-109.939961
Not Protected,La Ventana,CERRALVO_SUR_BAJO,2016,-0.20052848741306306,0.39973575629346847,24.129707,-109.797021
Not Protected,La Ventana,PUNTA_ARENAS,2016,-0.5793425622182781,0.21032871889086097,24.043448,-109.825199
Not Protected,La Ventana,PUNTA_PERICO,2016,-0.30285476515854554,0.3485726174207272,24.014233,-109.806733
Not Protected,Corredor,BURROS,2016,-0.2157509566863965,0.3921245216568018,25.032361,-110.803731
Fishing Refuge,Corredor,HABANA,2016,-0.22718112548384592,0.386409437258077,25.129618886529528,-110.86164967816855
Not Protected,Corredor,PARDITO_FARO_LOBERA,2016,-0.5443189890263475,0.22784050548682627,24.842937,-110.605687
Fishing Refuge,Corredor,PARDITO_REFUGIO,2016,0.10226396130921891,0.5511319806546094,24.853533,-110.579633
Not Protected,Corredor,PORTUGUES,2016,-0.25483826395551135,0.3725808680222443,24.747083,-110.677231
Fishing Refuge,Corredor,PUNTA_BOTELLA,2016,-0.48191385531656633,0.25904307234171686,25.292517,-110.93405
Fishing Refuge,Corredor,PUNTA_COYOTE,2016,-0.5654938591322022,0.2172530704338989,24.706066,-110.688271
Fishing Refuge,Corredor,REFUGIO_MORENA,2016,-0.13404746623971797,0.432976266880141,25.245621,-110.922071
Fishing Refuge,Corredor,SAN_DIEGO_ABNEGADO,2016,-0.3833217475614185,0.3083391262192907,25.182633,-110.710011
Not Protected,Corredor,SAN_EVARISTO_PUNTA_NORTE,2016,-0.24904143761874298,0.3754792811906285,24.919291,-110.702781
Fishing Refuge,Corredor,SAN_FRANCISCO_PUNTA_NORTE_FARO,2016,-0.6664377478861653,0.16678112605691736,24.842971,-110.566011
Not Protected,Corredor,SAN_JOSE_ANIMAS_NORTE,2016,-0.32455992174016307,0.33772003912991844,25.089485,-110.566779
Not Protected,Corredor,SAN_JOSE_ANIMAS_PINACULOS,2016,0.2305201113348307,0.6152600556674154,25.089468,-110.566743
Fishing Refuge,Corredor,SAN_MATEO_NORTE,2016,-0.3862982905038061,0.3068508547480969,25.365767,-110.984417
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_ESTE,2016,0.16403916804348873,0.5820195840217444,24.598899,-110.399831
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_NORTE,2016,-0.06882170869174288,0.46558914565412857,24.599432,-110.401188
Lightly Protected,La Paz,ESPIRITU_SANTO_PAILEBOTE,2016,-0.5605198279733618,0.21974008601331912,24.504571,-110.308406
Lightly Protected,La Paz,ESPIRITU_SANTO_PARTIDA_NORESTE,2016,-0.32025459686846774,0.3398727015657661,24.562008,-110.366446
Fishing Refuge,Corredor,ISLOTE_AGUA_VERDE,2016,-0.5644282491638274,0.2177858754180863,25.532506509775526,-111.06383274004344
Fishing Refuge,Corredor,REFUGIO_SAN_MARCIAL,2016,-0.3121384321341324,0.3439307839329338,25.530862,-111.004843
Lightly Protected,Loreto,CARMEN_ABISMO,2016,-0.4608903779686869,0.26955481101565654,25.84198452552898,-111.2329723153174
Lightly Protected,Loreto,CARMEN_PUNTA_LOBOS,2016,-0.4408997221719293,0.27955013891403535,26.068839,-111.070127
Lightly Protected,Loreto,CARMEN_PUNTA_PERICO,2016,-0.09142164893939621,0.4542891755303019,25.965265,-111.067303
Lightly Protected,Loreto,CARMEN_TINTORERA,2016,-0.314537280581294,0.342731359709353,26.064886,-111.131847
Lightly Protected,Loreto,CORONADO_LAJAS,2016,-0.018388633584567632,0.49080568320771617,26.126188,-111.258743
Not Protected,Loreto,CORONADO_MONO,2016,-0.42530553992923786,0.2873472300353811,26.135304,-111.279106
Not Protected,Loreto,CORONADO_PUNTA_BLANCA,2016,-0.18430984829107594,0.40784507585446206,26.137812,-111.265291
Lightly Protected,Loreto,DANZANTE_BIZNAGA,2016,-0.23519695008660663,0.38240152495669666,25.815202,-111.260062
Lightly Protected,Loreto,DANZANTE_PUNTA_ESTE,2016,-0.31513557726254077,0.3424322113687296,25.788956,-111.242819
Lightly Protected,Loreto,DANZANTE_PUNTA_NOROESTE,2016,-0.4884547090287613,0.25577264548561934,25.800718,-111.257608
Lightly Protected,Loreto,DANZANTE_PUNTA_SURESTE,2016,-0.5248735272972891,0.23756323635135546,25.763561,-111.243521
Lightly Protected,Loreto,MONSERRAT_GALERAS,2016,-0.14809150978062754,0.4259542451096862,25.742757,-111.046611
Lightly Protected,Loreto,MONSERRAT_PUNTA_SURESTE,2016,-0.28450818337333733,0.3577459083133313,25.675881,-111.011271
Lightly Protected,Loreto,MONSERRAT_REINITA,2016,-0.5633049824839083,0.21834750875804587,25.747822,-111.060217
Not Protected,Santa Rosalia,PULPITO,2016,0.3243186778057799,0.6621593389028899,26.516189,-111.442401
Lightly Protected,Alto Golfo,SALSIPUEDES,2016,-0.10194748891169163,0.4490262555441542,28.718917588921283,-112.94885127405249
Lightly Protected,Alto Golfo,VENTANA,2016,-0.7243551461086932,0.1378224269456534,28.990807,-113.495004
Fully Protected,Revillagigedo,ROCA_PARTIDA,2017,0.5025448893954436,0.7512724446977218,19.008889,-112.082222
Fully Protected,Revillagigedo,SAN_BENEDICTO_CANION,2017,0.023630657294463547,0.5118153286472318,19.297803455652176,-110.80469214608695
Fully Protected,Cabo Pulmo,BAJO_CABO_PULMO,2017,0.1645342687169219,0.5822671343584609,23.457861,-109.405463
Fully Protected,Cabo Pulmo,BARRA_PRIMERA,2017,0.060300909634695275,0.5301504548173477,23.434781,-109.424377
Not Protected,Cabo Pulmo,BLEDITO,2017,0.11471645925731404,0.557358229628657,23.361148,-109.421591
Fully Protected,Cabo Pulmo,CANTILES_CABO_PULMO,2017,-0.1906106094205203,0.40469469528973984,23.438823,-109.410821
Fully Protected,Cabo Pulmo,CANTIL_MEDIO,2017,0.3893604104312553,0.6946802052156277,23.434309,-109.414791
Fully Protected,Cabo Pulmo,CASITAS,2017,0.4118645574740306,0.7059322787370153,23.403539,-109.414811
Fully Protected,Cabo Pulmo,ESPERANZA,2017,0.2730843395303633,0.6365421697651816,23.424715,-109.408303
Fully Protected,Cabo Pulmo,GAVILANES_CABO_PULMO,2017,-0.17478354765362922,0.4126082261731854,23.452161,-109.424501
Fully Protected,Cabo Pulmo,ISLOTE_CABO_PULMO,2017,-0.1262235525297381,0.4368882237351309,23.407996156161044,-109.41333698739325
Not Protected,Cabo Pulmo,LINEA,2017,0.12338642643381359,0.5616932132169068,23.319897,-109.417391
Fully Protected,Cabo Pulmo,LISAS,2017,-0.36730993259899347,0.31634503370050326,23.458291,-109.428915
Fully Protected,Cabo Pulmo,LOBERA_CABO_PULMO,2017,0.5718439802342221,0.7859219901171111,23.384551,-109.412618
Fully Protected,Cabo Pulmo,MORROS_CABO_PULMO,2017,0.7091780448920206,0.8545890224460103,23.461938,-109.407203
Fully Protected,Cabo Pulmo,NAVAJAS,2017,-0.25328242090530045,0.3733587895473498,23.446164,-109.416728
Not Protected,Cabo Pulmo,PIEDRAS_BOLAS,2017,0.14482103212182032,0.5724105160609102,23.355254,-109.422322
Fully Protected,Cabo Pulmo,POTANCO,2017,-0.25399005822502746,0.3730049708874863,23.381516,-109.420505
Fully Protected,Cabo Pulmo,TACHUELAS,2017,0.5567314043531747,0.7783657021765873,23.492131,-109.457481
Not Protected,Los Cabos,ANEGADA,2017,0.00700684344097553,0.5035034217204878,22.878554055555554,-109.89883605555556
Not Protected,Los Cabos,ARCO_SAN_LUCAS,2017,-0.2765715385503526,0.36171423072482367,22.876139,-109.892835
Not Protected,Los Cabos,CABEZA_BALLENA_CSL,2017,-0.1841447965435966,0.4079276017282017,22.902206,-109.842622
Not Protected,Los Cabos,CHILENO,2017,0.3994743045172296,0.6997371522586148,22.946031,-109.803661
Not Protected,Los Cabos,DEDO_NEPTUNO,2017,-0.041989338880747906,0.479005330559626,22.877203,-109.895233
Not Protected,Los Cabos,GIORGIO,2017,-0.6978670317154083,0.15106648414229584,22.896039,-109.866002
Not Protected,Los Cabos,PALMILLA_ESCALONES,2017,0.3195188477154367,0.6597594238577184,22.99705,-109.72245
Not Protected,Los Cabos,PALMILLA_REGINA,2017,-0.31137018113255416,0.3443149094337229,22.98855,-109.732367
Not Protected,Los Cabos,PALMILLA_SAN_JOSE,2017,-0.8166406703559225,0.09167966482203876,23.005917,-109.711367
Not Protected,Los Cabos,SANTA_MARIA,2017,0.06657894058440086,0.5332894702922004,22.927461,-109.815316
Lightly Protected,La Paz,ESPIRITU_SANTO_BALLENA,2017,-0.37008860237837327,0.31495569881081337,24.48192949682278,-110.40116759637563
Lightly Protected,La Paz,ESPIRITU_SANTO_PUNTA_LOBOS,2017,-0.11547403668020088,0.4422629816598996,24.475421,-110.289305
Not Protected,La Ventana,CERRALVO_BALISA,2017,-0.2362305216711821,0.38188473916440896,24.144871,-109.863211
Not Protected,La Ventana,CERRALVO_CARPINTERO,2017,-0.7211540869236995,0.13942295653815023,24.325082211886304,-109.93980755813953
Not Protected,La Ventana,CERRALVO_NORTE,2017,-0.6228463649520543,0.18857681752397287,24.374969,-109.932606
Not Protected,La Ventana,CERRALVO_REINA,2017,-0.1643536160171434,0.4178231919914283,24.388762,-109.939961
Not Protected,La Ventana,CERRALVO_SUR_BAJO,2017,-0.5542928309505798,0.2228535845247101,24.129707,-109.797021
Not Protected,La Ventana,PUNTA_ARENAS,2017,-0.09549145840574041,0.45225427079712976,24.043448,-109.825199
Not Protected,La Ventana,PUNTA_PERICO,2017,-0.1312482753207182,0.4343758623396409,24.014233,-109.806733
Not Protected,Corredor,BURROS,2017,0.19608013400776023,0.5980400670038801,25.032361,-110.803731
Fishing Refuge,Corredor,HABANA,2017,0.055232790303173476,0.5276163951515868,25.129618886529528,-110.86164967816855
Not Protected,Corredor,PARDITO_FARO_LOBERA,2017,-0.5202776302563273,0.23986118487183633,24.842937,-110.605687
Fishing Refuge,Corredor,PARDITO_REFUGIO,2017,0.16280464793863078,0.5814023239693153,24.853533,-110.579633
Not Protected,Corredor,PORTUGUES,2017,-0.7146547308419491,0.14267263457902546,24.747083,-110.677231
Fishing Refuge,Corredor,PUNTA_BOTELLA,2017,-0.28455071574819385,0.35772464212590305,25.292517,-110.93405
Fishing Refuge,Corredor,PUNTA_COYOTE,2017,-0.8904615938825166,0.05476920305874172,24.706066,-110.688271
Fishing Refuge,Corredor,REFUGIO_MORENA,2017,-0.1621988359490178,0.4189005820254911,25.245621,-110.922071
Fishing Refuge,Corredor,SAN_DIEGO_ABNEGADO,2017,0.1906654278689045,0.5953327139344522,25.182633,-110.710011
Not Protected,Corredor,SAN_EVARISTO_PUNTA_NORTE,2017,-0.565767742872092,0.21711612856395401,24.919291,-110.702781
Fishing Refuge,Corredor,SAN_FRANCISCO_PUNTA_NORTE_FARO,2017,-0.20527392353474533,0.3973630382326273,24.842971,-110.566011
Not Protected,Corredor,SAN_JOSE_ANIMAS_NORTE,2017,-0.18341451487219806,0.40829274256390097,25.089485,-110.566779
Not Protected,Corredor,SAN_JOSE_ANIMAS_PINACULOS,2017,-0.0455495300909471,0.47722523495452646,25.089468,-110.566743
Fishing Refuge,Corredor,SAN_MATEO_NORTE,2017,-0.2584028556567926,0.3707985721716037,25.365767,-110.984417
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_ESTE,2017,0.1308800683021733,0.5654400341510867,24.598899,-110.399831
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_NORTE,2017,0.020689673152171444,0.5103448365760858,24.599432,-110.401188
Lightly Protected,La Paz,ESPIRITU_SANTO_PAILEBOTE,2017,0.1471346607879665,0.5735673303939832,24.504571,-110.308406
Lightly Protected,La Paz,ESPIRITU_SANTO_PARTIDA_NORESTE,2017,0.1706768980157208,0.5853384490078604,24.562008,-110.366446
Fishing Refuge,Corredor,ISLOTE_AGUA_VERDE,2017,0.14754233794905466,0.5737711689745273,25.532506509775526,-111.06383274004344
Fishing Refuge,Corredor,REFUGIO_SAN_MARCIAL,2017,-0.3703386330815419,0.31483068345922904,25.530862,-111.004843
Lightly Protected,Loreto,CARMEN_ABISMO,2017,-0.49516106914315294,0.25241946542842353,25.84198452552898,-111.2329723153174
Lightly Protected,Loreto,CARMEN_PUNTA_LOBOS,2017,0.044472695134736215,0.5222363475673681,26.068839,-111.070127
Lightly Protected,Loreto,CARMEN_PUNTA_PERICO,2017,0.014072176252294216,0.5070360881261471,25.965265,-111.067303
Lightly Protected,Loreto,CARMEN_TINTORERA,2017,-0.09323722467798233,0.45338138766100883,26.064886,-111.131847
Lightly Protected,Loreto,CORONADO_LAJAS,2017,0.14075447273339745,0.5703772363666987,26.126188,-111.258743
Not Protected,Loreto,CORONADO_MONO,2017,0.15165225175310262,0.5758261258765514,26.135304,-111.279106
Not Protected,Loreto,CORONADO_PUNTA_BLANCA,2017,0.038555829515903216,0.5192779147579516,26.137812,-111.265291
Lightly Protected,Loreto,DANZANTE_BIZNAGA,2017,-0.28818041445614623,0.3559097927719269,25.815202,-111.260062
Lightly Protected,Loreto,DANZANTE_PUNTA_ESTE,2017,-0.39299092429397015,0.3035045378530149,25.788956,-111.242819
Lightly Protected,Loreto,DANZANTE_PUNTA_NOROESTE,2017,-0.49756841377606725,0.2512157931119664,25.800718,-111.257608
Lightly Protected,Loreto,DANZANTE_PUNTA_SURESTE,2017,-0.7124326982991627,0.14378365085041867,25.763561,-111.243521
Lightly Protected,Loreto,MONSERRAT_GALERAS,2017,-0.10164014894340617,0.4491799255282969,25.742757,-111.046611
Lightly Protected,Loreto,MONSERRAT_PUNTA_SURESTE,2017,-0.00567877964112597,0.497160610179437,25.675881,-111.011271
Lightly Protected,Loreto,MONSERRAT_REINITA,2017,-0.7137252835140803,0.14313735824295987,25.747822,-111.060217
Fully Protected,Cabo Pulmo,BAJO_CABO_PULMO,2018,0.392734109912867,0.6963670549564335,23.457861,-109.405463
Fully Protected,Cabo Pulmo,BARRA_PRIMERA,2018,0.5519374131548154,0.7759687065774077,23.434781,-109.424377
Not Protected,Cabo Pulmo,BLEDITO,2018,-0.2197362939251034,0.3901318530374483,23.361148,-109.421591
Fully Protected,Cabo Pulmo,CANTILES_CABO_PULMO,2018,0.30977212504867035,0.6548860625243351,23.438823,-109.410821
Fully Protected,Cabo Pulmo,CANTIL_MEDIO,2018,0.4667480836377819,0.733374041818891,23.434309,-109.414791
Fully Protected,Cabo Pulmo,CASITAS,2018,0.22866805270894003,0.61433402635447,23.403539,-109.414811
Fully Protected,Cabo Pulmo,ESPERANZA,2018,0.11974361891040558,0.5598718094552028,23.424715,-109.408303
Fully Protected,Cabo Pulmo,GAVILANES_CABO_PULMO,2018,0.17423506838730796,0.587117534193654,23.452161,-109.424501
Fully Protected,Cabo Pulmo,ISLOTE_CABO_PULMO,2018,0.04414487222342771,0.5220724361117138,23.407996156161044,-109.41333698739325
Not Protected,Cabo Pulmo,LINEA,2018,0.14299997355167612,0.571499986775838,23.319897,-109.417391
Fully Protected,Cabo Pulmo,LISAS,2018,0.2515536423353051,0.6257768211676525,23.458291,-109.428915
Fully Protected,Cabo Pulmo,LOBERA_CABO_PULMO,2018,0.5457873836516643,0.7728936918258322,23.384551,-109.412618
Fully Protected,Cabo Pulmo,MORROS_CABO_PULMO,2018,0.466110976352578,0.733055488176289,23.461938,-109.407203
Fully Protected,Cabo Pulmo,NAVAJAS,2018,0.24696187180276086,0.6234809359013804,23.446164,-109.416728
Fully Protected,Cabo Pulmo,POTANCO,2018,0.260958278354323,0.6304791391771615,23.381516,-109.420505
Fully Protected,Cabo Pulmo,TACHUELAS,2018,0.1765384668617421,0.588269233430871,23.492131,-109.457481
Not Protected,Los Cabos,ANEGADA,2018,-0.13226493146196944,0.43386753426901525,22.878554055555554,-109.89883605555556
Not Protected,Los Cabos,ARCO_SAN_LUCAS,2018,-0.061347845979095726,0.46932607701045215,22.876139,-109.892835
Not Protected,Los Cabos,CABEZA_BALLENA_CSL,2018,-0.2587188584851344,0.37064057075743284,22.902206,-109.842622
Not Protected,Los Cabos,CHILENO,2018,-0.17493053887108276,0.4125347305644586,22.946031,-109.803661
Not Protected,Los Cabos,DEDO_NEPTUNO,2018,-0.20698886026602975,0.39650556986698515,22.877203,-109.895233
Not Protected,Los Cabos,GIORGIO,2018,0.029000515436712393,0.5145002577183562,22.896039,-109.866002
Not Protected,Los Cabos,PALMILLA_ESCALONES,2018,0.26628822218255693,0.6331441110912784,22.99705,-109.72245
Not Protected,Los Cabos,PALMILLA_REGINA,2018,0.0032584837104333983,0.5016292418552167,22.98855,-109.732367
Not Protected,Los Cabos,PALMILLA_SAN_JOSE,2018,-0.3737531385023741,0.31312343074881294,23.005917,-109.711367
Not Protected,Los Cabos,SANTA_MARIA,2018,-0.20119092161057558,0.3994045391947122,22.927461,-109.815316
Lightly Protected,La Paz,ESPIRITU_SANTO_BALLENA,2018,-0.42530293248955525,0.2873485337552224,24.48192949682278,-110.40116759637563
Lightly Protected,La Paz,ESPIRITU_SANTO_BONANZA,2018,-0.673182290789612,0.163408854605194,24.455518,-110.29038
Lightly Protected,La Paz,ESPIRITU_SANTO_C59,2018,0.23619453796841774,0.6180972689842089,24.43973,-110.37683
Not Protected,La Paz,ESPIRITU_SANTO_CATEDRAL,2018,-0.028496412931668758,0.48575179353416564,24.441111,-110.37475
Lightly Protected,La Paz,ESPIRITU_SANTO_DISPENSA,2018,-0.5684842425833361,0.21575787870833196,24.400494,-110.348259
Lightly Protected,La Paz,ESPIRITU_SANTO_EMPACHADO,2018,0.24857082945268638,0.6242854147263432,24.447221,-110.378331
Lightly Protected,La Paz,ESPIRITU_SANTO_FANG_MING,2018,-0.2972044408434643,0.35139777957826784,24.4447,-110.38135
Lightly Protected,La Paz,ESPIRITU_SANTO_GALLO,2018,-0.72676705427717,0.13661647286141498,24.466619,-110.385076
Lightly Protected,La Paz,ESPIRITU_SANTO_PUNTA_GALLO,2018,-0.3758703066531487,0.31206484667342566,24.466166,-110.374666
Lightly Protected,La Paz,ESPIRITU_SANTO_PUNTA_LOBOS,2018,-0.3812123673149918,0.30939381634250407,24.475421,-110.289305
Lightly Protected,La Paz,ESPIRITU_SANTO_SAN_GABRIEL,2018,-0.37956278277168676,0.3102186086141566,24.413891,-110.354441
Not Protected,La Paz,ESPIRITU_SANTO_SOANY,2018,-0.8697542213075383,0.06512288934623084,24.391116,-110.304853
Not Protected,La Ventana,CERRALVO_BALISA,2018,-0.3767718201176799,0.31161408994116,24.144871,-109.863211
Not Protected,La Ventana,CERRALVO_CARPINTERO,2018,-0.36625472405265214,0.31687263797367393,24.325082211886304,-109.93980755813953
Not Protected,La Ventana,CERRALVO_NORTE,2018,-0.6346480354616526,0.1826759822691737,24.374969,-109.932606
Not Protected,La Ventana,CERRALVO_REINA,2018,-0.6333615426713327,0.18331922866433364,24.388762,-109.939961
Not Protected,La Ventana,CERRALVO_SUR_BAJO,2018,-0.5595794078473718,0.2202102960763141,24.129707,-109.797021
Not Protected,La Ventana,PUNTA_ARENAS,2018,-0.4220071671729941,0.28899641641350293,24.043448,-109.825199
Not Protected,La Ventana,PUNTA_PERICO,2018,-0.46466816314966936,0.2676659184251653,24.014233,-109.806733
Not Protected,Corredor,BURROS,2018,-0.48054446476418605,0.25972776761790695,25.032361,-110.803731
Fishing Refuge,Corredor,HABANA,2018,0.03533047313473283,0.5176652365673664,25.129618886529528,-110.86164967816855
Not Protected,Corredor,PARDITO_FARO_LOBERA,2018,0.02121668794618749,0.5106083439730937,24.842937,-110.605687
Fishing Refuge,Corredor,PARDITO_REFUGIO,2018,0.3009204977820545,0.6504602488910273,24.853533,-110.579633
Fishing Refuge,Corredor,PUNTA_BOTELLA,2018,-0.38916401260865596,0.305417993695672,25.292517,-110.93405
Fishing Refuge,Corredor,REFUGIO_MORENA,2018,-0.13833741574143943,0.4308312921292803,25.245621,-110.922071
Fishing Refuge,Corredor,SAN_DIEGO_ABNEGADO,2018,0.0757073334092172,0.5378536667046085,25.182633,-110.710011
Not Protected,Corredor,SAN_EVARISTO_PUNTA_NORTE,2018,-0.4627740914055201,0.26861295429723997,24.919291,-110.702781
Not Protected,Corredor,SAN_JOSE_ANIMAS_NORTE,2018,-0.17828434663237666,0.41085782668381166,25.089485,-110.566779
Not Protected,Corredor,SAN_JOSE_ANIMAS_PINACULOS,2018,-0.03470581726898729,0.4826470913655064,25.089468,-110.566743
Lightly Protected,La Paz,ESPIRITU_SANTO_BAJITO,2018,0.03420680316326383,0.5171034015816319,24.596666,-110.40808
Lightly Protected,La Paz,ESPIRITU_SANTO_CARDONAL,2018,-0.7095316498337502,0.14523417508312492,24.53703,-110.39948
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_ESTE,2018,0.1670421411322785,0.5835210705661392,24.598899,-110.399831
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_NORTE,2018,0.1569039213972953,0.5784519606986477,24.599432,-110.401188
Lightly Protected,La Paz,ESPIRITU_SANTO_ISLOTES_SOMERO,2018,0.061090030331829005,0.5305450151659145,24.5983,-110.40081
Lightly Protected,La Paz,ESPIRITU_SANTO_PAILEBOTE,2018,0.02967966957266384,0.5148398347863319,24.504571,-110.308406
Lightly Protected,La Paz,ESPIRITU_SANTO_PARTIDA_NORESTE,2018,-0.08552609807351211,0.45723695096324396,24.562008,-110.366446
Lightly Protected,La Paz,ESPIRITU_SANTO_TIJERETAS,2018,-0.5626298336735013,0.21868508316324936,24.571596,-110.414701
Fishing Refuge,Corredor,ISLOTE_AGUA_VERDE,2018,-0.13146578841483517,0.43426710579258243,25.532506509775526,-111.06383274004344
Fishing Refuge,Corredor,REFUGIO_SAN_MARCIAL,2018,-0.26510361928364046,0.36744819035817977,25.530862,-111.004843
Lightly Protected,Loreto,CARMEN_ABISMO,2018,-0.5730163456235392,0.2134918271882304,25.84198452552898,-111.2329723153174
Lightly Protected,Loreto,CARMEN_PUNTA_LOBOS,2018,-0.26287659093136617,0.3685617045343169,26.068839,-111.070127
Lightly Protected,Loreto,CARMEN_PUNTA_PERICO,2018,0.3707209458211375,0.6853604729105688,25.965265,-111.067303
Lightly Protected,Loreto,CARMEN_TINTORERA,2018,-0.2027824914560707,0.3986087542719646,26.064886,-111.131847
Lightly Protected,Loreto,CORONADO_LAJAS,2018,0.3587330379796881,0.679366518989844,26.126188,-111.258743
Not Protected,Loreto,CORONADO_MONO,2018,-0.26940833190152397,0.36529583404923804,26.135304,-111.279106
Not Protected,Loreto,CORONADO_PUNTA_BLANCA,2018,-0.025619340813677168,0.48719032959316144,26.137812,-111.265291
Lightly Protected,Loreto,DANZANTE_BIZNAGA,2018,0.1411852547827207,0.5705926273913604,25.815202,-111.260062
Lightly Protected,Loreto,DANZANTE_PUNTA_ESTE,2018,-0.43636613597967483,0.28181693201016256,25.788956,-111.242819
Lightly Protected,Loreto,DANZANTE_PUNTA_NOROESTE,2018,-0.5493214527887721,0.22533927360561395,25.800718,-111.257608
Lightly Protected,Loreto,DANZANTE_PUNTA_SURESTE,2018,-0.3736667630579674,0.3131666184710163,25.763561,-111.243521
Lightly Protected,Loreto,MONSERRAT_GALERAS,2018,-0.45110072335037954,0.27444963832481023,25.742757,-111.046611
Lightly Protected,Loreto,MONSERRAT_PUNTA_SURESTE,2018,-0.44174175195033993,0.27912912402483003,25.675881,-111.011271
