"Year","OHI_Region","Stock_genera","Annual_Catch_kg","Avg_Catch_Ref2018.2022","n_Years_Ref2018.2022","Carta_est.Status","CMSY_est.B","RAM_n_Assessments","Carta_StockStatus","CMSY_StockStatus","RAM_StockStatus","StockStatus_Pick","StockStatus_capped"
2021,"region_4","lutjanus",1036274.3,1286983.746,5,"maximally harvested",12832.5749,0,1,0.732634093,NA,0.732634093,0.732634093
2022,"region_4","lutjanus",1259331,1286983.746,5,"maximally harvested",11081.56826,0,1,0.632666068,NA,0.632666068,0.632666068
2023,"region_4","lutjanus",934994,1286983.746,5,"maximally harvested",10033.39229,0,1,0.572823874,NA,0.572823874,0.572823874
2024,"region_4","lutjanus",774785.385,1286983.746,5,"maximally harvested",9147.901773,0,1,0.522269675,NA,0.522269675,0.522269675
2018,"region_4_5_6_sonora_tbd","lutjanus",21610,5691.475,4,NA,22737.86226,0,NA,1.298144232,NA,1.298144232,1
2019,"region_4_5_6_sonora_tbd","lutjanus",566,5691.475,4,NA,18907.58977,0,NA,1.079467292,NA,1.079467292,1
2020,"region_4_5_6_sonora_tbd","lutjanus",26.4,5691.475,4,NA,15325.99318,1,NA,0.874987693,1.1,1.1,1
2022,"region_4_5_6_sonora_tbd","lutjanus",563.5,5691.475,4,NA,11081.56826,0,NA,0.632666068,NA,0.632666068,0.632666068
2023,"region_4_5_6_sonora_tbd","lutjanus",205,5691.475,4,NA,10033.39229,0,NA,0.572823874,NA,0.572823874,0.572823874
2024,"region_4_5_6_sonora_tbd","lutjanus",370,5691.475,4,NA,9147.901773,0,NA,0.522269675,NA,0.522269675,0.522269675
2018,"region_5","lutjanus",21373.9,25451.42,5,"maximally harvested",22737.86226,0,1,1.298144232,NA,1.298144232,1
2019,"region_5","lutjanus",24525.2,25451.42,5,"maximally harvested",18907.58977,0,1,1.079467292,NA,1.079467292,1
2020,"region_5","lutjanus",12603.6,25451.42,5,"maximally harvested",15325.99318,1,1,0.874987693,1.1,1.1,1
2021,"region_5","lutjanus",33487.9,25451.42,5,"maximally harvested",12832.5749,0,0.760018394703759,0.732634093,NA,0.732634093,0.732634093
2022,"region_5","lutjanus",35266.5,25451.42,5,"maximally harvested",11081.56826,0,0.721688287751833,0.632666068,NA,0.632666068,0.632666068
2023,"region_5","lutjanus",73168,25451.42,5,"maximally harvested",10033.39229,0,0.347849059698229,0.572823874,NA,0.572823874,0.572823874
2024,"region_5","lutjanus",47183,25451.42,5,"maximally harvested",9147.901773,0,0.53941928236865,0.522269675,NA,0.522269675,0.522269675
2018,"region_6","lutjanus",48945.7,133908.77,5,"maximally harvested",22737.86226,0,1,1.298144232,NA,1.298144232,1
2019,"region_6","lutjanus",71442.9,133908.77,5,"maximally harvested",18907.58977,0,1,1.079467292,NA,1.079467292,1
2020,"region_6","lutjanus",195506.2,133908.77,5,"maximally harvested",15325.99318,1,0.684933623588408,0.874987693,1.1,1.1,1
2021,"region_6","lutjanus",214408,133908.77,5,"maximally harvested",12832.5749,0,0.624551182791687,0.732634093,NA,0.732634093,0.732634093
2022,"region_6","lutjanus",139241.05,133908.77,5,"maximally harvested",11081.56826,0,1,0.632666068,NA,0.632666068,0.632666068
2023,"region_6","lutjanus",126097,133908.77,5,"maximally harvested",10033.39229,0,1,0.572823874,NA,0.572823874,0.572823874
2024,"region_6","lutjanus",98881.051,133908.77,5,"maximally harvested",9147.901773,0,1,0.522269675,NA,0.522269675,0.522269675
2018,"region_7","lutjanus",479723.9,448730.95,5,"maximally harvested",22737.86226,0,1,1.298144232,NA,1.298144232,1
2019,"region_7","lutjanus",514763.15,448730.95,5,"maximally harvested",18907.58977,0,0.871723141021264,1.079467292,NA,1.079467292,1
2020,"region_7","lutjanus",552144.95,448730.95,5,"maximally harvested",15325.99318,1,0.812704979009588,0.874987693,1.1,1.1,1
2021,"region_7","lutjanus",406982.6,448730.95,5,"maximally harvested",12832.5749,0,1,0.732634093,NA,0.732634093,0.732634093
2022,"region_7","lutjanus",290040.15,448730.95,5,"maximally harvested",11081.56826,0,1,0.632666068,NA,0.632666068,0.632666068
2023,"region_7","lutjanus",296564,448730.95,5,"maximally harvested",10033.39229,0,1,0.572823874,NA,0.572823874,0.572823874
2024,"region_7","lutjanus",235602.55,448730.95,5,"maximally harvested",9147.901773,0,1,0.522269675,NA,0.522269675,0.522269675
2018,"region_8","lutjanus",2417988.62,2143371.4786,5,"maximally harvested",22737.86226,0,0.886427446709819,1.298144232,NA,1.298144232,1
2019,"region_8","lutjanus",2654454.003,2143371.4786,5,"maximally harvested",18907.58977,0,0.807462278938574,1.079467292,NA,1.079467292,1
2020,"region_8","lutjanus",2072990.22,2143371.4786,5,"maximally harvested",15325.99318,1,1,0.874987693,1.1,1.1,1
2021,"region_8","lutjanus",1918291.25,2143371.4786,5,"maximally harvested",12832.5749,0,1,0.732634093,NA,0.732634093,0.732634093
2022,"region_8","lutjanus",1653133.3,2143371.4786,5,"maximally harvested",11081.56826,0,1,0.632666068,NA,0.632666068,0.632666068
2023,"region_8","lutjanus",1933857,2143371.4786,5,"maximally harvested",10033.39229,0,1,0.572823874,NA,0.572823874,0.572823874
2024,"region_8","lutjanus",2370483.2135,2143371.4786,5,"maximally harvested",9147.901773,0,0.904191797855142,0.522269675,NA,0.522269675,0.522269675
2018,"region_9","lutjanus",3427713.55,1946506.93,5,"maximally harvested",22737.86226,0,0.567873278092331,1.298144232,NA,1.298144232,1
2019,"region_9","lutjanus",2710725.15,1946506.93,5,"maximally harvested",18907.58977,0,0.718076094878155,1.079467292,NA,1.079467292,1
2020,"region_9","lutjanus",1508459.1,1946506.93,5,"maximally harvested",15325.99318,1,1,0.874987693,1.1,1.1,1
2021,"region_9","lutjanus",1029503.85,1946506.93,5,"maximally harvested",12832.5749,0,1,0.732634093,NA,0.732634093,0.732634093
2022,"region_9","lutjanus",1056133,1946506.93,5,"maximally harvested",11081.56826,0,1,0.632666068,NA,0.632666068,0.632666068
2023,"region_9","lutjanus",961178,1946506.93,5,"maximally harvested",10033.39229,0,1,0.572823874,NA,0.572823874,0.572823874
2024,"region_9","lutjanus",1080695.23,1946506.93,5,"maximally harvested",9147.901773,0,1,0.522269675,NA,0.522269675,0.522269675
2020,"region_1","megastraea",23280,13093.3333333333,3,"deteriorating",24963.90537,NA,0.281214203894616,1.991017019,NA,1.991017019,1
2021,"region_1","megastraea",3000,13093.3333333333,3,"deteriorating",24946.5368,NA,0.885437881873727,1.989631775,NA,1.989631775,1
2022,"region_1","megastraea",13000,13093.3333333333,3,"deteriorating",24952.12578,NA,0.5,1.990077529,NA,1.990077529,1
2023,"region_1","megastraea",700,13093.3333333333,3,"deteriorating",24935.06106,NA,0.97326883910387,1.988716517,NA,1.988716517,1
2024,"region_1","megastraea",6300,13093.3333333333,3,"deteriorating",24949.96582,NA,0.759419551934827,1.989905259,NA,1.989905259,1
2021,"region_2","megastraea",7029,7029,1,"deteriorating",24946.5368,NA,0.5,1.989631775,NA,1.989631775,1
2018,"region_3","megastraea",72394,69085.8,5,"maximally harvested",24953.09808,NA,1,1.990155075,NA,1.990155075,1
2019,"region_3","megastraea",60431,69085.8,5,"maximally harvested",24965.6487,NA,1,1.99115606,NA,1.99115606,1
2020,"region_3","megastraea",82824,69085.8,5,"maximally harvested",24963.90537,NA,0.834127789046653,1.991017019,NA,1.991017019,1
2021,"region_3","megastraea",26152,69085.8,5,"maximally harvested",24946.5368,NA,1,1.989631775,NA,1.989631775,1
2022,"region_3","megastraea",103628,69085.8,5,"maximally harvested",24952.12578,NA,0.666671169954067,1.990077529,NA,1.990077529,1
2023,"region_3","megastraea",43085,69085.8,5,"maximally harvested",24935.06106,NA,1,1.988716517,NA,1.988716517,1
2024,"region_3","megastraea",74893,69085.8,5,"maximally harvested",24949.96582,NA,1,1.989905259,NA,1.989905259,1
2018,"region_1","micropogonias",370791,NA,NA,NA,22992.48431,NA,NA,0.628356993,NA,0.628356993,0.628356993
2019,"region_1","micropogonias",109097,NA,NA,NA,24503.41657,NA,NA,0.669648958,NA,0.669648958,0.669648958
2020,"region_1","micropogonias",206073.9,NA,NA,NA,25040.05184,NA,NA,0.684314555,NA,0.684314555,0.684314555
2021,"region_1","micropogonias",2898646,NA,NA,NA,26108.68086,NA,NA,0.713518903,NA,0.713518903,0.713518903
2022,"region_1","micropogonias",2012861,NA,NA,NA,25317.28309,NA,NA,0.691890953,NA,0.691890953,0.691890953
2023,"region_1","micropogonias",3028051,NA,NA,NA,24571.70481,NA,NA,0.671515193,NA,0.671515193,0.671515193
2024,"region_1","micropogonias",2517347,NA,NA,NA,20309.35436,NA,NA,0.555030272,NA,0.555030272,0.555030272
2020,"region_1_2_baja_tbd","micropogonias",500,NA,NA,NA,25040.05184,NA,NA,0.684314555,NA,0.684314555,0.684314555
2022,"region_1_2_baja_tbd","micropogonias",29114,NA,NA,NA,25317.28309,NA,NA,0.691890953,NA,0.691890953,0.691890953
2024,"region_1_2_baja_tbd","micropogonias",12687,NA,NA,NA,20309.35436,NA,NA,0.555030272,NA,0.555030272,0.555030272
2018,"region_2","micropogonias",817736,NA,NA,NA,22992.48431,NA,NA,0.628356993,NA,0.628356993,0.628356993
2019,"region_2","micropogonias",3653073.4,NA,NA,NA,24503.41657,NA,NA,0.669648958,NA,0.669648958,0.669648958
2020,"region_2","micropogonias",1074180,NA,NA,NA,25040.05184,NA,NA,0.684314555,NA,0.684314555,0.684314555
2021,"region_2","micropogonias",1218371.6,NA,NA,NA,26108.68086,NA,NA,0.713518903,NA,0.713518903,0.713518903
2022,"region_2","micropogonias",1403073,NA,NA,NA,25317.28309,NA,NA,0.691890953,NA,0.691890953,0.691890953
2023,"region_2","micropogonias",1555005,NA,NA,NA,24571.70481,NA,NA,0.671515193,NA,0.671515193,0.671515193
2024,"region_2","micropogonias",1514705.5,NA,NA,NA,20309.35436,NA,NA,0.555030272,NA,0.555030272,0.555030272
2018,"region_3","micropogonias",1501.9,NA,NA,NA,22992.48431,NA,NA,0.628356993,NA,0.628356993,0.628356993
2019,"region_3","micropogonias",8126,NA,NA,NA,24503.41657,NA,NA,0.669648958,NA,0.669648958,0.669648958
2020,"region_3","micropogonias",32670,NA,NA,NA,25040.05184,NA,NA,0.684314555,NA,0.684314555,0.684314555
2021,"region_3","micropogonias",32044,NA,NA,NA,26108.68086,NA,NA,0.713518903,NA,0.713518903,0.713518903
2022,"region_3","micropogonias",2819.3,NA,NA,NA,25317.28309,NA,NA,0.691890953,NA,0.691890953,0.691890953
2023,"region_3","micropogonias",3486,NA,NA,NA,24571.70481,NA,NA,0.671515193,NA,0.671515193,0.671515193
2024,"region_3","micropogonias",8651,NA,NA,NA,20309.35436,NA,NA,0.555030272,NA,0.555030272,0.555030272
2020,"region_4","micropogonias",1587.5,NA,NA,NA,25040.05184,NA,NA,0.684314555,NA,0.684314555,0.684314555
2018,"region_4_5_6_sonora_tbd","micropogonias",39550,NA,NA,NA,22992.48431,NA,NA,0.628356993,NA,0.628356993,0.628356993
2019,"region_4_5_6_sonora_tbd","micropogonias",4500,NA,NA,NA,24503.41657,NA,NA,0.669648958,NA,0.669648958,0.669648958
2021,"region_4_5_6_sonora_tbd","micropogonias",1782010,NA,NA,NA,26108.68086,NA,NA,0.713518903,NA,0.713518903,0.713518903
2022,"region_4_5_6_sonora_tbd","micropogonias",1041154.5,NA,NA,NA,25317.28309,NA,NA,0.691890953,NA,0.691890953,0.691890953
2023,"region_4_5_6_sonora_tbd","micropogonias",528080,NA,NA,NA,24571.70481,NA,NA,0.671515193,NA,0.671515193,0.671515193
2024,"region_4_5_6_sonora_tbd","micropogonias",698320,NA,NA,NA,20309.35436,NA,NA,0.555030272,NA,0.555030272,0.555030272
2018,"region_5","micropogonias",1384575,NA,NA,NA,22992.48431,NA,NA,0.628356993,NA,0.628356993,0.628356993
2019,"region_5","micropogonias",1669375.6,NA,NA,NA,24503.41657,NA,NA,0.669648958,NA,0.669648958,0.669648958
2020,"region_5","micropogonias",459637.3,NA,NA,NA,25040.05184,NA,NA,0.684314555,NA,0.684314555,0.684314555
2021,"region_5","micropogonias",2769745.8,NA,NA,NA,26108.68086,NA,NA,0.713518903,NA,0.713518903,0.713518903
2022,"region_5","micropogonias",3151108,NA,NA,NA,25317.28309,NA,NA,0.691890953,NA,0.691890953,0.691890953
2023,"region_5","micropogonias",5499944,NA,NA,NA,24571.70481,NA,NA,0.671515193,NA,0.671515193,0.671515193
2024,"region_5","micropogonias",5073572.8,NA,NA,NA,20309.35436,NA,NA,0.555030272,NA,0.555030272,0.555030272
2018,"region_6","micropogonias",144226.9,NA,NA,NA,22992.48431,NA,NA,0.628356993,NA,0.628356993,0.628356993
2019,"region_6","micropogonias",534348.5,NA,NA,NA,24503.41657,NA,NA,0.669648958,NA,0.669648958,0.669648958
2020,"region_6","micropogonias",382946.1,NA,NA,NA,25040.05184,NA,NA,0.684314555,NA,0.684314555,0.684314555
2021,"region_6","micropogonias",307371.8,NA,NA,NA,26108.68086,NA,NA,0.713518903,NA,0.713518903,0.713518903
2022,"region_6","micropogonias",330302.6,NA,NA,NA,25317.28309,NA,NA,0.691890953,NA,0.691890953,0.691890953
2023,"region_6","micropogonias",624134,NA,NA,NA,24571.70481,NA,NA,0.671515193,NA,0.671515193,0.671515193
2024,"region_6","micropogonias",377410.1,NA,NA,NA,20309.35436,NA,NA,0.555030272,NA,0.555030272,0.555030272
2018,"region_7","micropogonias",1779606,NA,NA,NA,22992.48431,NA,NA,0.628356993,NA,0.628356993,0.628356993
2019,"region_7","micropogonias",2291051.3,NA,NA,NA,24503.41657,NA,NA,0.669648958,NA,0.669648958,0.669648958
2020,"region_7","micropogonias",679966.5,NA,NA,NA,25040.05184,NA,NA,0.684314555,NA,0.684314555,0.684314555
2021,"region_7","micropogonias",1407142.8,NA,NA,NA,26108.68086,NA,NA,0.713518903,NA,0.713518903,0.713518903
2022,"region_7","micropogonias",1143939.8,NA,NA,NA,25317.28309,NA,NA,0.691890953,NA,0.691890953,0.691890953
2023,"region_7","micropogonias",2005991,NA,NA,NA,24571.70481,NA,NA,0.671515193,NA,0.671515193,0.671515193
2024,"region_7","micropogonias",1451537.2,NA,NA,NA,20309.35436,NA,NA,0.555030272,NA,0.555030272,0.555030272
2018,"region_8","micropogonias",1090091.2,NA,NA,NA,22992.48431,NA,NA,0.628356993,NA,0.628356993,0.628356993
2019,"region_8","micropogonias",1473342.6,NA,NA,NA,24503.41657,NA,NA,0.669648958,NA,0.669648958,0.669648958
2020,"region_8","micropogonias",1351867.3,NA,NA,NA,25040.05184,NA,NA,0.684314555,NA,0.684314555,0.684314555
2021,"region_8","micropogonias",1229716,NA,NA,NA,26108.68086,NA,NA,0.713518903,NA,0.713518903,0.713518903
2022,"region_8","micropogonias",1498965.9,NA,NA,NA,25317.28309,NA,NA,0.691890953,NA,0.691890953,0.691890953
2023,"region_8","micropogonias",1226914,NA,NA,NA,24571.70481,NA,NA,0.671515193,NA,0.671515193,0.671515193
2024,"region_8","micropogonias",1094550.9,NA,NA,NA,20309.35436,NA,NA,0.555030272,NA,0.555030272,0.555030272
2018,"region_9","micropogonias",242655.85,NA,NA,NA,22992.48431,NA,NA,0.628356993,NA,0.628356993,0.628356993
2019,"region_9","micropogonias",153587.7,NA,NA,NA,24503.41657,NA,NA,0.669648958,NA,0.669648958,0.669648958
2020,"region_9","micropogonias",235545.35,NA,NA,NA,25040.05184,NA,NA,0.684314555,NA,0.684314555,0.684314555
2021,"region_9","micropogonias",227690.8,NA,NA,NA,26108.68086,NA,NA,0.713518903,NA,0.713518903,0.713518903
2022,"region_9","micropogonias",218582.7,NA,NA,NA,25317.28309,NA,NA,0.691890953,NA,0.691890953,0.691890953
2023,"region_9","micropogonias",172345,NA,NA,NA,24571.70481,NA,NA,0.671515193,NA,0.671515193,0.671515193
2024,"region_9","micropogonias",198688.85,NA,NA,NA,20309.35436,NA,NA,0.555030272,NA,0.555030272,0.555030272
2021,"region_1","mugil",125,262.5,2,"deteriorating",5243.907737,NA,0.761904761904762,0.481001824,NA,0.481001824,0.481001824
2022,"region_1","mugil",400,262.5,2,"deteriorating",4723.068818,NA,0.328125,0.433227438,NA,0.433227438,0.433227438
2021,"region_1_2_baja_tbd","mugil",1200,1200,1,NA,5243.907737,NA,NA,0.481001824,NA,0.481001824,0.481001824
2018,"region_2","mugil",50060.5,33802.7,5,"deteriorating",7876.502641,NA,0.337618481637219,0.722478793,NA,0.722478793,0.722478793
2019,"region_2","mugil",36503,33802.7,5,"deteriorating",7094.084982,NA,0.5,0.650710879,NA,0.650710879,0.650710879
2020,"region_2","mugil",33814,33802.7,5,"deteriorating",6126.546083,NA,0.5,0.561962564,NA,0.561962564,0.561962564
2021,"region_2","mugil",23173,33802.7,5,"deteriorating",5243.907737,NA,0.657231522925683,0.481001824,NA,0.481001824,0.481001824
2022,"region_2","mugil",25463,33802.7,5,"deteriorating",4723.068818,NA,0.623358489114775,0.433227438,NA,0.433227438,0.433227438
2018,"region_3","mugil",26081,27833,5,"maximally harvested",7876.502641,NA,1,0.722478793,NA,0.722478793,0.722478793
2019,"region_3","mugil",44906,27833,5,"maximally harvested",7094.084982,NA,0.619805816594664,0.650710879,NA,0.650710879,0.650710879
2020,"region_3","mugil",20410,27833,5,"maximally harvested",6126.546083,NA,1,0.561962564,NA,0.561962564,0.561962564
2021,"region_3","mugil",23892,27833,5,"maximally harvested",5243.907737,NA,1,0.481001824,NA,0.481001824,0.481001824
2022,"region_3","mugil",23876,27833,5,"maximally harvested",4723.068818,NA,1,0.433227438,NA,0.433227438,0.433227438
2023,"region_3","mugil",15810,27833,5,"maximally harvested",4333.412002,NA,1,0.397485841,NA,0.397485841,0.397485841
2024,"region_3","mugil",11957,27833,5,"maximally harvested",4412.782564,NA,1,0.404766172,NA,0.404766172,0.404766172
2018,"region_4","mugil",10620,6685.74,5,"maximally harvested",7876.502641,NA,0.629542372881356,0.722478793,NA,0.722478793,0.722478793
2019,"region_4","mugil",5388,6685.74,5,"maximally harvested",7094.084982,NA,1,0.650710879,NA,0.650710879,0.650710879
2020,"region_4","mugil",755,6685.74,5,"maximally harvested",6126.546083,NA,1,0.561962564,NA,0.561962564,0.561962564
2021,"region_4","mugil",14369.7,6685.74,5,"maximally harvested",5243.907737,NA,0.465266498256749,0.481001824,NA,0.481001824,0.481001824
2022,"region_4","mugil",2296,6685.74,5,"maximally harvested",4723.068818,NA,1,0.433227438,NA,0.433227438,0.433227438
2023,"region_4","mugil",275,6685.74,5,"maximally harvested",4333.412002,NA,1,0.397485841,NA,0.397485841,0.397485841
2024,"region_4","mugil",1945,6685.74,5,"maximally harvested",4412.782564,NA,1,0.404766172,NA,0.404766172,0.404766172
2018,"region_5","mugil",3455,4708,5,"deteriorating",7876.502641,NA,0.633071367884452,0.722478793,NA,0.722478793,0.722478793
2019,"region_5","mugil",5685,4708,5,"deteriorating",7094.084982,NA,0.414072119613017,0.650710879,NA,0.650710879,0.650710879
2020,"region_5","mugil",300,4708,5,"deteriorating",6126.546083,NA,0.968139337298216,0.561962564,NA,0.561962564,0.561962564
2021,"region_5","mugil",5200,4708,5,"deteriorating",5243.907737,NA,0.452692307692308,0.481001824,NA,0.481001824,0.481001824
2022,"region_5","mugil",8900,4708,5,"deteriorating",4723.068818,NA,0.264494382022472,0.433227438,NA,0.433227438,0.433227438
2023,"region_5","mugil",2767,4708,5,"deteriorating",4333.412002,NA,0.706138487680544,0.397485841,NA,0.397485841,0.397485841
2018,"region_6","mugil",50756,52924.4,5,"deteriorating",7876.502641,NA,0.5,0.722478793,NA,0.722478793,0.722478793
2019,"region_6","mugil",62194,52924.4,5,"deteriorating",7094.084982,NA,0.425478341962247,0.650710879,NA,0.650710879,0.650710879
2020,"region_6","mugil",50410,52924.4,5,"deteriorating",6126.546083,NA,0.5,0.561962564,NA,0.561962564,0.561962564
2021,"region_6","mugil",46651,52924.4,5,"deteriorating",5243.907737,NA,0.559267559008699,0.481001824,NA,0.481001824,0.481001824
2022,"region_6","mugil",54611,52924.4,5,"deteriorating",4723.068818,NA,0.5,0.433227438,NA,0.433227438,0.433227438
2023,"region_6","mugil",3675,52924.4,5,"deteriorating",4333.412002,NA,0.965280664495016,0.397485841,NA,0.397485841,0.397485841
2018,"region_7","mugil",79568,70676.4,5,"deteriorating",7876.502641,NA,0.444125779207722,0.722478793,NA,0.722478793,0.722478793
2019,"region_7","mugil",67608,70676.4,5,"deteriorating",7094.084982,NA,0.5,0.650710879,NA,0.650710879,0.650710879
2020,"region_7","mugil",56345,70676.4,5,"deteriorating",6126.546083,NA,0.601387450407774,0.561962564,NA,0.561962564,0.561962564
2021,"region_7","mugil",59816,70676.4,5,"deteriorating",5243.907737,NA,0.576831870327295,0.481001824,NA,0.481001824,0.481001824
2022,"region_7","mugil",90045,70676.4,5,"deteriorating",4723.068818,NA,0.392450441445944,0.433227438,NA,0.433227438,0.433227438
2024,"region_7","mugil",1300,70676.4,5,"deteriorating",4412.782564,NA,0.99080315352791,0.404766172,NA,0.404766172,0.404766172
2018,"region_8","mugil",3031910.3,2304039.486,5,"maximally harvested",7876.502641,NA,0.759929964286872,0.722478793,NA,0.722478793,0.722478793
2019,"region_8","mugil",3235176.83,2304039.486,5,"maximally harvested",7094.084982,NA,0.712183477772991,0.650710879,NA,0.650710879,0.650710879
2020,"region_8","mugil",2067394,2304039.486,5,"maximally harvested",6126.546083,NA,1,0.561962564,NA,0.561962564,0.561962564
2021,"region_8","mugil",1288051,2304039.486,5,"maximally harvested",5243.907737,NA,1,0.481001824,NA,0.481001824,0.481001824
2022,"region_8","mugil",1897665.3,2304039.486,5,"maximally harvested",4723.068818,NA,1,0.433227438,NA,0.433227438,0.433227438
2023,"region_8","mugil",277157,2304039.486,5,"maximally harvested",4333.412002,NA,1,0.397485841,NA,0.397485841,0.397485841
2024,"region_8","mugil",265404.5,2304039.486,5,"maximally harvested",4412.782564,NA,1,0.404766172,NA,0.404766172,0.404766172
2018,"region_9","mugil",392736.6,201644.9,5,"maximally harvested",7876.502641,NA,0.513435467944673,0.722478793,NA,0.722478793,0.722478793
2019,"region_9","mugil",277515.4,201644.9,5,"maximally harvested",7094.084982,NA,0.72660796481925,0.650710879,NA,0.650710879,0.650710879
2020,"region_9","mugil",154196.2,201644.9,5,"maximally harvested",6126.546083,NA,1,0.561962564,NA,0.561962564,0.561962564
2021,"region_9","mugil",89613,201644.9,5,"maximally harvested",5243.907737,NA,1,0.481001824,NA,0.481001824,0.481001824
2022,"region_9","mugil",94163.3,201644.9,5,"maximally harvested",4723.068818,NA,1,0.433227438,NA,0.433227438,0.433227438
2023,"region_9","mugil",94786,201644.9,5,"maximally harvested",4333.412002,NA,1,0.397485841,NA,0.397485841,0.397485841
2024,"region_9","mugil",81980,201644.9,5,"maximally harvested",4412.782564,NA,1,0.404766172,NA,0.404766172,0.404766172
2020,"region_1","mustelus",3906.25,9582.03333333333,3,"maximally harvested",2207.086116,NA,1,1.220460218,NA,1.220460218,1
