"estimated_genus_name","Major_Functional_Group","estimated_family_name","yr","B","B.Bmsy","lcl.B.Bmsy","ucl.B.Bmsy","F.Fmsy","lcl.F.Fmsy","ucl.F.Fmsy"
"haemulon","Demersal marine fishes","Haemulidae",2017,5212.24003153836,1.20549787584606,0.853044041185725,1.49171638182548,0.795457389096856,0.642831442065976,1.1241180368008
"haemulon","Demersal marine fishes","Haemulidae",2018,5172.80864246097,1.19637810095334,0.860548856483173,1.47948078796721,0.828061385181525,0.669609578937109,1.15121239196677
"haemulon","Demersal marine fishes","Haemulidae",2019,5136.90566783808,1.188074385203,0.83965350180979,1.48315668818587,0.759606130443976,0.608478250216108,1.07481072189716
"haemulon","Demersal marine fishes","Haemulidae",2020,5137.93632465485,1.18831275768696,0.83408358280523,1.47854478446604,0.552768151926125,0.444262124406383,0.787524728358365
"haemulon","Demersal marine fishes","Haemulidae",2021,5234.81737100134,1.21071961057051,0.848489811683044,1.49154448690966,0.500755408486062,0.406474227536764,0.71453349799302
"haemulon","Demersal marine fishes","Haemulidae",2022,5428.67922701677,1.2555563898094,0.893093036723963,1.51564271638432,0.496469019677267,0.411274268836418,0.6979618296933
"haemulon","Demersal marine fishes","Haemulidae",2023,5730.03082847905,1.3252536242513,0.959887614886922,1.5617367721737,0.397090430336098,0.336961734739697,0.548236609991491
"haemulon","Demersal marine fishes","Haemulidae",2024,6028.54085207899,1.39429365256755,1.03955863394859,1.59491817457361,0.47053224063288,0.411344059464495,0.631094865665131
"lutjanus","Demersal marine fishes","Lutjanidae",2000,12238.2971305371,0.276158335888432,0.199238556018817,0.319183852376514,1.2102221098369,1.04708593940305,1.67745104454773
"lutjanus","Demersal marine fishes","Lutjanidae",2001,12378.3308654997,0.279318210403901,0.202829250655991,0.326078544076543,1.39069015902891,1.19126233081772,1.91513346911237
"lutjanus","Demersal marine fishes","Lutjanidae",2002,12522.2374037098,0.28256547509209,0.206787351086871,0.331347565210598,1.23323556525451,1.05167452543411,1.68516010077527
"lutjanus","Demersal marine fishes","Lutjanidae",2003,12851.7521338443,0.290001006241077,0.212332683101914,0.341160052038823,1.429217427208,1.2148974932752,1.95200515517749
"lutjanus","Demersal marine fishes","Lutjanidae",2004,13140.2080173446,0.296510040620207,0.216196773466762,0.347741944212354,1.42906409292711,1.2185238487766,1.95993605939655
"lutjanus","Demersal marine fishes","Lutjanidae",2005,13430.7896856545,0.303067043535253,0.220753865327527,0.355812149045258,1.46908637864248,1.25131102652837,2.01686917152054
"lutjanus","Demersal marine fishes","Lutjanidae",2006,13606.9330761691,0.307041735854244,0.223440227563503,0.362289443016312,1.4142344755028,1.1985693114545,1.94337883110098
"lutjanus","Demersal marine fishes","Lutjanidae",2007,13796.7829737109,0.311325716804739,0.225935038840324,0.36617561633923,1.2930708170181,1.09938013626366,1.78177851940867
"lutjanus","Demersal marine fishes","Lutjanidae",2008,14019.5894798679,0.316353366755475,0.22974405695939,0.373993289713497,1.14756596462708,0.970702861438715,1.58017735600421
"lutjanus","Demersal marine fishes","Lutjanidae",2009,14553.2259301314,0.328394923885713,0.23466720118445,0.389077048118554,1.23182356731304,1.03970308344976,1.7238225222213
"lutjanus","Demersal marine fishes","Lutjanidae",2010,15071.604169407,0.340092178037348,0.244527210329822,0.408114208062427,1.23213696747493,1.02677176297862,1.7136749089955
"lutjanus","Demersal marine fishes","Lutjanidae",2011,15863.6002841674,0.357963645509453,0.252657006759256,0.4348308270689,1.01466206619496,0.835295267871501,1.43756999591699
"lutjanus","Demersal marine fishes","Lutjanidae",2012,16874.2874263386,0.380769896763918,0.263701743763299,0.470661484446488,0.915094195191462,0.740320450572008,1.32134250331343
"lutjanus","Demersal marine fishes","Lutjanidae",2013,18173.4350474118,0.410085286093188,0.280052565572447,0.522991567390212,0.866843717818115,0.679704752781024,1.26933261008661
"lutjanus","Demersal marine fishes","Lutjanidae",2014,20079.1614163836,0.453088182419408,0.304088368070176,0.589848225225166,0.762401503232494,0.585633891229512,1.13596949980578
"lutjanus","Demersal marine fishes","Lutjanidae",2015,22645.0183790529,0.510986988223888,0.335260727762327,0.675572036247399,0.863940935626423,0.653464846104742,1.31677390204807
"lutjanus","Demersal marine fishes","Lutjanidae",2016,25799.4105997897,0.58216614796536,0.37060561960441,0.758117925075628,1.2026887543646,0.923556423309543,1.88924463713493
"lutjanus","Demersal marine fishes","Lutjanidae",2017,28024.9654178127,0.632386003588913,0.405541445360678,0.818031873276623,1.38836030259655,1.0732829025155,2.16495658666815
"lutjanus","Demersal marine fishes","Lutjanidae",2018,29039.5352274595,0.655279867603343,0.419391044925205,0.837617661263182,1.23561176398998,0.966636152221826,1.93058846371144
"lutjanus","Demersal marine fishes","Lutjanidae",2019,28828.4254221602,0.650516154817214,0.429627382070637,0.814204705245869,1.14026086246009,0.91102164720616,1.72651498179914
"lutjanus","Demersal marine fishes","Lutjanidae",2020,28250.5894554677,0.637477231405222,0.437765322282658,0.795601970123334,0.914323362583495,0.732602919143707,1.33144471734217
"lutjanus","Demersal marine fishes","Lutjanidae",2021,28868.1038465006,0.651411502227039,0.46432880328962,0.813198685688572,0.75014246018116,0.600900413970951,1.05238232780081
"lutjanus","Demersal marine fishes","Lutjanidae",2022,30803.881609612,0.695092511113219,0.506436583249519,0.851939850444399,0.68483949274858,0.558756351725773,0.93995342846229
"lutjanus","Demersal marine fishes","Lutjanidae",2023,33923.4893792736,0.765486756415919,0.568576915347392,0.908215619798664,0.615067463746509,0.518407729988893,0.82807793473749
"lutjanus","Demersal marine fishes","Lutjanidae",2024,37715.4806849921,0.851053400003748,0.619475631452641,0.993108325840487,0.560432496202214,0.480267830764406,0.769938246395646
"hoplopagrus","Demersal marine fishes","Lutjanidae",2000,461.481629323045,0.396555765959381,0.280375636592642,0.528757422551181,0.63980907548014,0.479841922162768,0.9049287629917
"hoplopagrus","Demersal marine fishes","Lutjanidae",2001,489.050748246772,0.420246184769034,0.29630686662466,0.570969683856515,0.948678980507896,0.698248494449326,1.34549268692459
"hoplopagrus","Demersal marine fishes","Lutjanidae",2002,514.633117251606,0.442229369561566,0.311412555766555,0.609945104565125,0.979219081832883,0.709964608258243,1.39056511756781
"hoplopagrus","Demersal marine fishes","Lutjanidae",2003,542.068801129643,0.465805126305847,0.325017364103245,0.646806701415089,1.08788178709223,0.783450313878435,1.55911950932368
"hoplopagrus","Demersal marine fishes","Lutjanidae",2004,564.694014250356,0.485247197558477,0.33467464529143,0.674196505198691,0.963900070571289,0.693758873510168,1.3975657091198
"hoplopagrus","Demersal marine fishes","Lutjanidae",2005,594.852882567317,0.511163013846646,0.342748643158912,0.692233117981652,0.84204364773925,0.621787021724417,1.25579364750179
"hoplopagrus","Demersal marine fishes","Lutjanidae",2006,624.84860418515,0.536938636549359,0.353342541829243,0.713935822644676,0.794899730987786,0.59783017494341,1.207928078913
"hoplopagrus","Demersal marine fishes","Lutjanidae",2007,662.868188869997,0.569609244799298,0.365976722543902,0.736560762063481,0.983694374486351,0.760726661836755,1.53103018648207
"hoplopagrus","Demersal marine fishes","Lutjanidae",2008,697.457468621414,0.599332157813036,0.379781361700356,0.756603922903503,0.914538115802887,0.724437299033563,1.44323065221633
"hoplopagrus","Demersal marine fishes","Lutjanidae",2009,727.194809822053,0.624885751646691,0.392576967753898,0.775642579839145,1.02102776409762,0.822576942530154,1.62522448902365
"hoplopagrus","Demersal marine fishes","Lutjanidae",2010,752.811840816506,0.646898721832552,0.400545029296401,0.78411570941844,1.01132128652335,0.834344268015273,1.63333058648416
"hoplopagrus","Demersal marine fishes","Lutjanidae",2011,772.544875863453,0.663855515625675,0.413750916529263,0.79095812245053,0.925405851786403,0.776698236560688,1.48479617653543
"hoplopagrus","Demersal marine fishes","Lutjanidae",2012,795.579105016532,0.683649058433614,0.425876151962187,0.796730260477555,0.884175555349971,0.758683102538006,1.41934640650809
"hoplopagrus","Demersal marine fishes","Lutjanidae",2013,815.949648739147,0.701153669788958,0.440970840682579,0.823544014140852,1.0495844619298,0.893601294647604,1.6688631749356
"hoplopagrus","Demersal marine fishes","Lutjanidae",2014,833.358443480844,0.716113220710519,0.460425837344371,0.857589264748831,1.10123130682028,0.919561764926347,1.71277594329376
"hoplopagrus","Demersal marine fishes","Lutjanidae",2015,845.553076291894,0.726592190289597,0.478665878109163,0.875932643440668,1.27649276669201,1.05885958490642,1.93765571697603
"hoplopagrus","Demersal marine fishes","Lutjanidae",2016,844.629838309183,0.72579884268455,0.486890319063262,0.879082510717289,1.50113954850969,1.23938917420544,2.23772234599469
"hoplopagrus","Demersal marine fishes","Lutjanidae",2017,825.090299067037,0.709008321766027,0.495727758587328,0.867453332337258,1.84570898102202,1.50858032163755,2.63980179530814
"hoplopagrus","Demersal marine fishes","Lutjanidae",2018,783.915652194989,0.673626537116432,0.483863644983882,0.829545162577336,1.90202100016647,1.54452328536776,2.64796050116052
"hoplopagrus","Demersal marine fishes","Lutjanidae",2019,722.501265505526,0.620852542211606,0.460467148445119,0.773799601179124,1.65387669676448,1.32697606735141,2.22993878099241
"hoplopagrus","Demersal marine fishes","Lutjanidae",2020,667.75825382357,0.573811326377497,0.429143705146536,0.709165466749978,1.6124456696243,1.30468787861179,2.15601342231697
"hoplopagrus","Demersal marine fishes","Lutjanidae",2021,623.745557884082,0.535990777863304,0.394316409500095,0.669624733954315,1.72874055337363,1.38374368051612,2.34986161266096
"hoplopagrus","Demersal marine fishes","Lutjanidae",2022,591.853642924365,0.508585737313122,0.356181833474406,0.648395108361395,2.37116080906396,1.85988227365469,3.38573856112296
"hoplopagrus","Demersal marine fishes","Lutjanidae",2023,548.197370218344,0.471071466837689,0.296367345426957,0.622031682111103,2.32330554389109,1.75946496287537,3.69285944406669
"hoplopagrus","Demersal marine fishes","Lutjanidae",2024,494.197860488951,0.4246691496456,0.208784020151682,0.591256448457874,3.29555690749164,2.36702932063306,6.70320146386876
"merluccius","Demersal marine fishes","Merlucciidae",2000,25892.2161359662,1.30048223377563,0.993640496114481,1.60943149741586,0.0293263945832895,0.0236968489789704,0.0383825491064403
"merluccius","Demersal marine fishes","Merlucciidae",2001,30945.7989861266,1.55430734781898,1.22999666644577,1.80786638907759,0.0749526222338817,0.0644402773237367,0.0947152253778556
"merluccius","Demersal marine fishes","Merlucciidae",2002,34549.1614756757,1.73529258581113,1.42923604415684,1.90912176625229,0.00396695134609907,0.00360575285497505,0.00481643412738043
"merluccius","Demersal marine fishes","Merlucciidae",2003,36883.6777926349,1.85254778632089,1.59936270901114,1.95899643878185,0.0929367840444281,0.0878867516759488,0.107649023313628
"merluccius","Demersal marine fishes","Merlucciidae",2004,37855.2917063456,1.90134880923198,1.72043147454131,1.95994151785905,0.225401943033797,0.218663522396337,0.249104786983827
"merluccius","Demersal marine fishes","Merlucciidae",2005,37716.967423009,1.89440122807344,1.77390052399536,1.93232694135597,0.14512752239413,0.142279109588861,0.15498600565914
"merluccius","Demersal marine fishes","Merlucciidae",2006,37098.7717852651,1.86335126156374,1.78515832495864,1.90194686090745,0.179862172888593,0.176212287339958,0.187740438522348
"merluccius","Demersal marine fishes","Merlucciidae",2007,36518.6034142945,1.83421128161441,1.77448126064355,1.87793146319426,0.101725747363268,0.0993574670328969,0.10514989229962
"merluccius","Demersal marine fishes","Merlucciidae",2008,36722.2139558708,1.84443798026928,1.78791867142047,1.89063435699446,0.14948664005834,0.14583403472301,0.154212180270701
"merluccius","Demersal marine fishes","Merlucciidae",2009,36816.1456892308,1.84915586728911,1.79678009419243,1.8952900652014,0.160915142264217,0.156998226771119,0.165605785825047
"merluccius","Demersal marine fishes","Merlucciidae",2010,36945.4547397946,1.8556506424772,1.80350807070954,1.89959778194319,0.106505005638665,0.104041015429201,0.109584251576248
"merluccius","Demersal marine fishes","Merlucciidae",2011,36973.8836661745,1.85707853545818,1.80844883356083,1.89937207346319,0.19139171776414,0.187129976211658,0.196538295321529
"merluccius","Demersal marine fishes","Merlucciidae",2012,36842.4606168344,1.85047758095208,1.80513952778137,1.8920971417702,0.248751997091724,0.243280317734976,0.254999675510426
"merluccius","Demersal marine fishes","Merlucciidae",2013,36467.9706372447,1.83166816106211,1.78244104512287,1.87679411781396,0.608743587411783,0.594106853132955,0.625555751402725
"merluccius","Demersal marine fishes","Merlucciidae",2014,34522.1803267697,1.73393741000792,1.66283612490563,1.79022334416542,0.743996037858038,0.720604257085654,0.775808598103994
"merluccius","Demersal marine fishes","Merlucciidae",2015,31692.2121961648,1.59179726809513,1.48401863022086,1.6820432279463,0.555822849399782,0.52600151917598,0.596190152335048
"merluccius","Demersal marine fishes","Merlucciidae",2016,29143.4960825475,1.46378350491273,1.32279983923681,1.58450299995765,0.76971249548157,0.71106994082135,0.851748254717949
"merluccius","Demersal marine fishes","Merlucciidae",2017,27302.1239222322,1.37129733966198,1.20313066229679,1.5215696523143,0.621524925722128,0.560142268794614,0.708398101623743
"merluccius","Demersal marine fishes","Merlucciidae",2018,26721.0570429505,1.3421122305476,1.15463023927352,1.5228221397453,0.371347331946472,0.327280371737922,0.431644503178922
"merluccius","Demersal marine fishes","Merlucciidae",2019,26961.5421641027,1.35419102001481,1.1549334714081,1.55568969076612,0.363176739226132,0.316136747487276,0.425834639928365
"merluccius","Demersal marine fishes","Merlucciidae",2020,28419.5252350489,1.42742079188734,1.21870489778969,1.63768006886677,0.615401248220568,0.536390809024937,0.720795115090327
"merluccius","Demersal marine fishes","Merlucciidae",2021,29489.1034124804,1.4811422427697,1.2687561661624,1.68109491643395,0.968316911177627,0.853143429031249,1.13041033398208
"merluccius","Demersal marine fishes","Merlucciidae",2022,28424.3758320005,1.42766442167653,1.22093202947691,1.61239061810807,2.29763695185832,2.03440437649431,2.68668070859178
"merluccius","Demersal marine fishes","Merlucciidae",2023,22358.4103821647,1.12299060554651,0.916637862298838,1.31335528420351,3.13305103120347,2.67893000245781,3.83836083959648
"merluccius","Demersal marine fishes","Merlucciidae",2024,12233.0390649329,0.614425968232585,0.40898715665584,0.793434518273976,7.93661219102936,6.14601522576547,11.923261037909
"mugil","Demersal marine fishes","Mugilidae",2000,5715.29212864007,0.475338536786613,0.396051774712071,0.564896830230486,1.10616913860985,0.93079796459608,1.32761637078277
"mugil","Demersal marine fishes","Mugilidae",2001,5962.10279766405,0.495865680393024,0.417204154877593,0.592518817581264,1.23877030317413,1.03669902289621,1.47233356152538
"mugil","Demersal marine fishes","Mugilidae",2002,6325.51727362859,0.526090715503024,0.440989569500143,0.6228811602824,1.62002278360602,1.36828499512184,1.9326510291945
"mugil","Demersal marine fishes","Mugilidae",2003,6442.44730291373,0.535815738787186,0.445662548389084,0.642607855868919,1.20024625316132,1.00078271217925,1.44304437334663
"mugil","Demersal marine fishes","Mugilidae",2004,6542.23327556372,0.544114897808926,0.44846618136651,0.643775609405941,1.44775210731127,1.22363052966427,1.75652819020158
"mugil","Demersal marine fishes","Mugilidae",2005,6392.35258256176,0.531649381138815,0.433045518208261,0.618385587222015,1.27022133288059,1.09205712340257,1.55944896584869
"mugil","Demersal marine fishes","Mugilidae",2006,6431.13318800643,0.534874748422386,0.424739924868162,0.614587355061012,1.36847209374617,1.19097986777303,1.72331613773473
"mugil","Demersal marine fishes","Mugilidae",2007,6427.16699180126,0.534544881486744,0.41661315996947,0.593255969427463,0.832819767248775,0.75040044555042,1.06856812640397
"mugil","Demersal marine fishes","Mugilidae",2008,6680.19876121671,0.555589431498764,0.424823119871288,0.597858203543871,1.02324445329189,0.950900733181942,1.33821295851542
"mugil","Demersal marine fishes","Mugilidae",2009,7175.27625298415,0.596764826428002,0.442540604623257,0.66696288162723,1.1273500939502,1.0086961383794,1.5202285984865
"mugil","Demersal marine fishes","Mugilidae",2010,7777.38370216231,0.64684185966423,0.46450991809252,0.756701379110164,0.982897731735393,0.840198543582826,1.36871005740042
"mugil","Demersal marine fishes","Mugilidae",2011,8392.47734941525,0.69799894974661,0.483282776101403,0.830217433977065,1.12044873933846,0.942008697115322,1.6182493603684
"mugil","Demersal marine fishes","Mugilidae",2012,8773.2633798974,0.729668770025987,0.512029055780976,0.90392033434645,1.12746349499236,0.910118812887516,1.60669573797035
"mugil","Demersal marine fishes","Mugilidae",2013,9027.87744236693,0.750844918711909,0.536945723006455,0.952526790936199,1.20816256642187,0.952354025742635,1.68944957582779
"mugil","Demersal marine fishes","Mugilidae",2014,9204.28941780404,0.765517031420847,0.545324931354636,0.976481206582235,0.885020994739683,0.693816368478353,1.2423760691727
"mugil","Demersal marine fishes","Mugilidae",2015,9397.3194874955,0.781571264313538,0.561746283195648,1.00653030189052,1.30329542257624,1.01200952349248,1.81330661486939
"mugil","Demersal marine fishes","Mugilidae",2016,9487.9057315687,0.78910528562716,0.556775985746113,1.00402566021232,1.44721659840158,1.13742737113367,2.05110546518217
"mugil","Demersal marine fishes","Mugilidae",2017,9307.40265500145,0.774092917690445,0.575617180100933,1.00000174675838,1.39245394173606,1.07788685170014,1.87257915811169
"mugil","Demersal marine fishes","Mugilidae",2018,8654.57299959236,0.719797339058858,0.537312871961727,0.921110248974367,1.62864981636857,1.27270085788983,2.1817787461535
"mugil","Demersal marine fishes","Mugilidae",2019,7847.0975892536,0.652639935482197,0.513167395777242,0.815022223025403,1.87673503250583,1.50282065436835,2.38680836041162
"mugil","Demersal marine fishes","Mugilidae",2020,6863.52025186313,0.570836205795521,0.473339260366206,0.710059183834038,1.41714998839255,1.1392860494376,1.70905012567794
"mugil","Demersal marine fishes","Mugilidae",2021,5955.89162020911,0.495349099274036,0.404404238690806,0.598351970168163,1.16128019972342,0.961372452364618,1.4224358844507
"mugil","Demersal marine fishes","Mugilidae",2022,5399.88305135629,0.449106091285886,0.33735928825128,0.559961340594183,1.88341061147266,1.51055281264114,2.50727105333118
"mugil","Demersal marine fishes","Mugilidae",2023,4935.48413550963,0.410482221118751,0.263296599834396,0.540304499762695,0.408046461803674,0.310002633763711,0.636148807338068
"mugil","Demersal marine fishes","Mugilidae",2024,4936.64268129691,0.41057857690371,0.212918499564022,0.594980645939011,0.347214195208626,0.239602264582129,0.669545908135891
"aetobatus","Demersal marine fishes","Myliobatidae",2000,389.354158635449,1.50135785985428,1.19224849951341,1.81063250434251,0.116437150573897,0.0965484883176975,0.146625331266512
"aetobatus","Demersal marine fishes","Myliobatidae",2001,410.696341910093,1.58365376936282,1.28284080067859,1.83882425201223,0.0607645385169921,0.0523323478906274,0.0750131975963996
"aetobatus","Demersal marine fishes","Myliobatidae",2002,430.707299992109,1.6608164464097,1.36178486763332,1.87299012461415,0.0843236843244221,0.0747714362758378,0.102840151243016
"aetobatus","Demersal marine fishes","Myliobatidae",2003,447.143904953179,1.72419634232274,1.42830264018865,1.89876624998244,0.0671829935275964,0.061006283268225,0.0811009294859765
"aetobatus","Demersal marine fishes","Myliobatidae",2004,461.478286626046,1.77947002083213,1.49344625425449,1.9189042069493,0.0664888987931248,0.0616575864975595,0.0792228054966521
"aetobatus","Demersal marine fishes","Myliobatidae",2005,471.001100810794,1.81619019347472,1.54999146306698,1.93188968327226,0.0260127092280122,0.0244548266988012,0.0304801855567276
"aetobatus","Demersal marine fishes","Myliobatidae",2006,479.562753021908,1.84920410524477,1.60709663617955,1.94466963048948,0.0379899872003615,0.0361250256535464,0.0437131400238062
"aetobatus","Demersal marine fishes","Myliobatidae",2007,486.418660048709,1.87564062755442,1.66027539666542,1.95609344578298,0.218953857117918,0.209948431070852,0.247355800606899
"aetobatus","Demersal marine fishes","Myliobatidae",2008,488.03648761845,1.881879004836,1.69001604724243,1.94721252963789,0.0621243573598032,0.060039940183665,0.0691771678707448
"aetobatus","Demersal marine fishes","Myliobatidae",2009,488.63131123341,1.88417265725948,1.71657500709605,1.93813330191873,0.0668387789977391,0.064977883465226,0.0733645773191092
"aetobatus","Demersal marine fishes","Myliobatidae",2010,488.411316183127,1.88332435169873,1.73722903285627,1.93065463270253,0.126661905122229,0.123556769972541,0.137313759923204
"aetobatus","Demersal marine fishes","Myliobatidae",2011,490.090281720955,1.88979847827664,1.76074003909181,1.93574776295898,0.0208555735674572,0.0203605200768103,0.0223842420325127
"aetobatus","Demersal marine fishes","Myliobatidae",2012,492.266595275077,1.89819038931065,1.78224683922507,1.94223463722231,0.0695653538991503,0.0679878134545113,0.0740909077767117
"aetobatus","Demersal marine fishes","Myliobatidae",2013,494.016825179262,1.90493931279052,1.80218884760769,1.94615741252664,0.18747342633763,0.183502885036644,0.198162085182223
"aetobatus","Demersal marine fishes","Myliobatidae",2014,494.024920803721,1.90497052968943,1.81330870640204,1.94258376797916,0.562828466627285,0.551930712007665,0.591279156389576
"aetobatus","Demersal marine fishes","Myliobatidae",2015,481.846722843975,1.85801114112195,1.78253884251068,1.89033634601957,0.631843212401599,0.621038541927448,0.658595313654388
"aetobatus","Demersal marine fishes","Myliobatidae",2016,459.590998994186,1.77219259985934,1.71024339604293,1.81202930864905,2.25869955654169,2.20904298859992,2.34051518554045
"aetobatus","Demersal marine fishes","Myliobatidae",2017,399.366059815547,1.53996396228171,1.46403618517972,1.60829436150863,1.98413553863382,1.89983705651516,2.08703668441323
"aetobatus","Demersal marine fishes","Myliobatidae",2018,327.774568496468,1.26390565955987,1.15736436584254,1.36107068585183,0.593794046651702,0.551403879296939,0.648455817654017
"aetobatus","Demersal marine fishes","Myliobatidae",2019,269.494695346134,1.03917723767215,0.920991956390311,1.15211567434901,3.09925615021675,2.7954453851524,3.49696479179213
"aetobatus","Demersal marine fishes","Myliobatidae",2020,221.899050392629,0.855647425389646,0.747572314818479,0.974984633325979,2.40980835233686,2.11485006212411,2.7581897717282
"aetobatus","Demersal marine fishes","Myliobatidae",2021,186.480369815685,0.719072244951797,0.608247272536329,0.837881991276546,0.761102233980075,0.653179681296248,0.899777963234833
"aetobatus","Demersal marine fishes","Myliobatidae",2022,151.322292269814,0.58350195530637,0.461680234851353,0.71124471133136,4.28519710644469,3.51555639099686,5.41591495960128
"aetobatus","Demersal marine fishes","Myliobatidae",2023,121.098899044572,0.466959912634446,0.317933859164982,0.601340390058222,4.01493437817741,3.11772406687207,5.8968661324426
"aetobatus","Demersal marine fishes","Myliobatidae",2024,88.3381257152221,0.340633678685123,0.148064778794319,0.495722294468217,3.85639869865476,2.6499096164486,8.87192272123052
"mobula","Demersal marine fishes","Myliobatidae",2000,10465.6379422581,1.65746946072802,1.27674973172351,1.82313632822804,0.851061962026145,0.773726676060819,1.10484394568182
"mobula","Demersal marine fishes","Myliobatidae",2001,9695.52241764206,1.53550432393215,1.22358884327806,1.69359500434021,0.637000425774792,0.577538848199937,0.799383643858165
"mobula","Demersal marine fishes","Myliobatidae",2002,9271.47832733131,1.46834739249901,1.21035719506732,1.61357542620209,0.557684819581101,0.507491027299292,0.676556519022174
"mobula","Demersal marine fishes","Myliobatidae",2003,9042.48700068002,1.43208145889896,1.21693723785166,1.55941805902756,0.873705887721384,0.802362134447065,1.02816970622537
"mobula","Demersal marine fishes","Myliobatidae",2004,8902.87197663645,1.40997027562587,1.23557225474166,1.51637842965544,0.833211447028401,0.774742868037378,0.95081721778133
"mobula","Demersal marine fishes","Myliobatidae",2005,8716.25966874802,1.38041601404836,1.23113557645037,1.47762826453684,0.980044852598418,0.915568307321579,1.09887946940266
"mobula","Demersal marine fishes","Myliobatidae",2006,8389.08409554582,1.32860039383765,1.20635612617855,1.42777697306207,0.696253338494831,0.647890025674757,0.766807114135793
"mobula","Demersal marine fishes","Myliobatidae",2007,8197.05524813029,1.29818830124224,1.20634902451396,1.39878117172561,1.1051402053886,1.02566442476347,1.18927446096784
"mobula","Demersal marine fishes","Myliobatidae",2008,7947.62966715849,1.25868614327862,1.19152838503987,1.35688093988892,0.789404534180381,0.732276885469036,0.83389750600101
"mobula","Demersal marine fishes","Myliobatidae",2009,7811.10650958443,1.23706462669171,1.20158243769186,1.3420282837243,0.938216195346484,0.864835772485736,0.965921297653029
"mobula","Demersal marine fishes","Myliobatidae",2010,7627.23546548864,1.20794450597069,1.13918786899201,1.32253953760413,0.697311364392601,0.63689092659935,0.739398175223089
"mobula","Demersal marine fishes","Myliobatidae",2011,7607.8878924481,1.20488038206054,1.11803283225347,1.3348748085655,0.957866686904665,0.86458653071819,1.03227270826615
"mobula","Demersal marine fishes","Myliobatidae",2012,7514.30108869858,1.19005880405471,1.09442110339702,1.32787023329277,1.29217358407742,1.158066889025,1.40509219470013
"mobula","Demersal marine fishes","Myliobatidae",2013,7345.79270897647,1.16337170721387,1.05337043252458,1.31234031258402,1.02477013178157,0.908444681825759,1.13178473678554
"mobula","Demersal marine fishes","Myliobatidae",2014,7062.62984000209,1.11852648991067,0.996684089446788,1.26892645793776,1.09148296319004,0.962114549647246,1.22491431391455
"mobula","Demersal marine fishes","Myliobatidae",2015,6768.92955539036,1.07201243553225,0.932190384805408,1.23621266492018,1.6548815841515,1.43507156000401,1.90310227015916
"mobula","Demersal marine fishes","Myliobatidae",2016,6429.18646647492,1.0182064661802,0.866696254402525,1.16922368952757,2.0385813883299,1.77527770778475,2.39495295022713
"mobula","Demersal marine fishes","Myliobatidae",2017,5817.54871770754,0.921339854206465,0.761150738822862,1.05584353439966,2.10565433674739,1.83741548479636,2.54880296461165
"mobula","Demersal marine fishes","Myliobatidae",2018,4972.11167414716,0.787445858599047,0.600945052030992,0.897290794191947,1.6144426494617,1.41680510542755,2.11547823543563
"mobula","Demersal marine fishes","Myliobatidae",2019,4274.12930473153,0.676904631411957,0.451331596350899,0.7634682570676,1.06375858846597,0.943147417814785,1.59541924620104
"nematistius","Demersal marine fishes","Nematistiidae",2000,43.827125128485,1.50324339596048,1.19324225311606,1.81359424715371,0.0563558620420974,0.0467119795794448,0.0709969641262802
"nematistius","Demersal marine fishes","Nematistiidae",2001,49.3645034199917,1.69317206053155,1.41099916782596,1.8931240763406,0.1099048221158,0.0982966602399718,0.131883688075368
"nematistius","Demersal marine fishes","Nematistiidae",2002,52.6212228121197,1.8048755296585,1.56894786502266,1.92142231825391,0.0357476012298589,0.0335792761907725,0.0411230813605336
"nematistius","Demersal marine fishes","Nematistiidae",2003,54.6279071235022,1.87370356549293,1.69436834784379,1.94197819633558,0.0272873189336834,0.0263279715885905,0.0301754614596348
"nematistius","Demersal marine fishes","Nematistiidae",2004,55.7208725912561,1.91119160780913,1.78315402587654,1.95366156506449,0.00628340619774898,0.00614681345445689,0.0067345798620456
"nematistius","Demersal marine fishes","Nematistiidae",2005,56.7085898984556,1.94506970304743,1.85542608917235,1.97506800134004,0.00218271506701196,0.00214956292358015,0.00228817141895633
"nematistius","Demersal marine fishes","Nematistiidae",2006,57.3692984767134,1.96773160030874,1.90880745602714,1.98700515979151,0.00758234292910634,0.00750879569308494,0.00781640690833926
"nematistius","Demersal marine fishes","Nematistiidae",2007,57.7912927532155,1.98220574405933,1.94320019678772,1.99367622477135,0.0397767043675616,0.039547851801349,0.0405751358030268
"nematistius","Demersal marine fishes","Nematistiidae",2008,57.8074832871999,1.9827610694022,1.95895111694309,1.98864132103626,0.0236329804767717,0.023563099663879,0.0239202261036546
"nematistius","Demersal marine fishes","Nematistiidae",2009,57.6869442960847,1.97862665625467,1.9644390372319,1.98375917191755,0.0716478824880612,0.0714625102491888,0.0721653395540549
"nematistius","Demersal marine fishes","Nematistiidae",2010,57.2850759121515,1.96484281822236,1.95566002527859,1.97156970810199,0.0463820293362083,0.0462237763449718,0.0465998159485034
"nematistius","Demersal marine fishes","Nematistiidae",2011,57.0891410137555,1.95812237189629,1.94887713057375,1.96595702939504,0.453809383313962,0.452000879346264,0.455962201055702
"nematistius","Demersal marine fishes","Nematistiidae",2012,54.7296508226577,1.87719331170347,1.84327605842502,1.90243710584115,0.28022995238179,0.276511528678101,0.285386331551205
