"","cinfo.stock.i.","stock","yr","ct.raw","B","lcl.B","ucl.B","B.Bmsy","lcl.B.Bmsy","ucl.B.Bmsy","F.Fmsy","lcl.F.Fmsy","ucl.F.Fmsy"
"129","corvina","corvina",2003,3.998837,215.597520952645,140.305224294784,294.720960599574,0.467682848181629,0.304355758002245,0.639320608432735,0.639259448610455,0.467638107875277,0.982306632263386
"130","corvina","corvina",2004,1.744047,218.562410750096,143.950244532858,297.974533653688,0.474114406851178,0.312262683086954,0.64637839047954,0.271292769748997,0.198991507926394,0.411909003474301
"131","corvina","corvina",2005,2.0943835,222.786935927099,147.992200548214,303.330114905545,0.483278417449565,0.321030657287835,0.657995933587036,0.31355067955318,0.230293636282257,0.472018085390621
"132","corvina","corvina",2006,1.9142382,228.466918830097,153.151953069961,310.577774701375,0.49559966571791,0.332223400806501,0.6737178498734,0.272508660408698,0.200462554211923,0.406519229759037
"133","corvina","corvina",2007,5.190517,235.497534930756,158.708120009521,319.146023079772,0.510850762056582,0.344276062487321,0.692304440237843,0.710547159474036,0.524312046546671,1.05433864693343
"134","corvina","corvina",2008,5.847645,241.666529065229,164.392076201338,326.57796876083,0.524232793234296,0.356605929774211,0.708426116907826,0.780069235207884,0.57724844458604,1.14675006763935
"135","corvina","corvina",2009,6.536271,246.355093859907,169.604071215383,332.194214502077,0.534403417309055,0.367911999816698,0.720609103951223,0.855336802825747,0.63431742379322,1.24240283167718
"136","corvina","corvina",2010,5.717523,249.250847409551,173.992499146762,334.589661441832,0.540685002838171,0.377431554888196,0.725805404180012,0.739502986374182,0.550888946243495,1.05936604692473
"137","corvina","corvina",2011,6.013115,251.45160079308,177.466325034249,336.977875089633,0.545458965943156,0.384967118274863,0.730986013659817,0.770927895007984,0.575263444949419,1.09232584411937
"138","corvina","corvina",2012,5.1604,253.470650520824,180.847588698128,339.424939056154,0.549838770140901,0.39230189194846,0.736294283627338,0.656333153596159,0.490126600193277,0.919897205143796
"139","corvina","corvina",2013,4.441318,256.743224252197,184.289945558196,342.620942324611,0.556937769224054,0.399769191450145,0.743227182970454,0.557675460276448,0.417894466071635,0.776924619105113
"140","corvina","corvina",2014,6.79740044,260.616430413279,186.977291583091,347.58611522046,0.565339684427,0.405598690961174,0.753997836507584,0.840832942963284,0.63044773819574,1.17198659962192
"141","corvina","corvina",2015,7.32962432,264.250347967995,189.769793080079,351.411163106516,0.573222525122648,0.411656297968397,0.762295284835733,0.894200282904164,0.672411012278748,1.2451546269579
"142","corvina","corvina",2016,8.01889693,267.580389393828,190.32833381623,354.253696116631,0.580446185449145,0.412867907086881,0.768461422221481,0.966115400964621,0.72974125047485,1.35825039817294
"143","corvina","corvina",2017,6.601488,270.02527375664,187.243230895535,355.466020520468,0.58574972733229,0.406175577256237,0.7710912452714,0.788144916064813,0.598704333001221,1.13659140414555
"144","corvina","corvina",2018,8.02765787,272.114835823364,182.734053842113,356.87389702987,0.590282489743005,0.396394088313408,0.774145267845016,0.951054248685828,0.725174838771119,1.41624379965796
"145","corvina","corvina",2019,7.97186739,274.325758307093,177.249258504056,358.313414855497,0.595078512070768,0.384496248792521,0.777267928039451,0.936832897116868,0.717241901234033,1.44992084636977
"146","corvina","corvina",2020,8.14853451,277.130655040063,169.897601444467,360.417220829134,0.601163007324399,0.368548737442247,0.781831588908207,0.947902341900268,0.7288575066433,1.54618308140562
"147","corvina","corvina",2021,9.873443,279.357121350556,159.405369492148,361.509928400107,0.605992747948832,0.345788564219659,0.784201934294202,1.139403454451,0.880475041172389,1.99679891653832
"148","corvina","corvina",2022,9.523551,281.084145150435,145.980056149877,362.088324966776,0.609739077711975,0.316665832409476,0.785456615482014,1.09227304860223,0.847916419744792,2.10316836583485
