"year","OHI_Region_No","Major_Functional_Group","Total_Biomass_kg","Total_Days","OLD_mean_CPUE.recent","NEW_mean_CPUE.recent","Total_Value_mxn","n_records"
2016,"Region_8","Other marine invertebrates",24829,41,616.702721088435,605.585365853659,198632,7
2016,"Region_8","Pelagic marine fishes",99584302.87,49312,4063.86217500028,2019.47401991402,583967897.57,4722
2016,"Region_8","Sharks",4380485.325,20526,417.467455327257,213.41154267758,72681188.07,2261
2016,"Region_8","Shrimps, prawns",14637909.858,148638,261.619620258998,98.4802665401849,1078914270,9509
2016,"Region_8",NA,181052.85,5507,79.1446454350201,32.876856727801,1867540,472
2016,"Region_9","Cephalopods",18094,806,24.6729872729873,22.4491315136476,1144490,111
2016,"Region_9","Crustaceans",81825,1007,82.0341972386588,81.2562065541211,4145159,325
2016,"Region_9","Demersal marine fishes",9437003.185,125922,83.5951919948234,74.9432441114341,263910902.5,33600
2016,"Region_9","Diadromous fishes",157603.6,1340,126.813333816705,117.614626865672,1042727,431
2016,"Region_9","Marine fishes NEI",1368425.05,15740,91.4429585116054,86.9393297331639,19417696,4020
2016,"Region_9","Molluscs excl. Cephalopods",1083631,1578,689.271798554774,686.711660329531,21103113,489
2016,"Region_9","Pelagic marine fishes",1376346.98,16160,106.635635317446,85.1699863861386,57691001,4022
2016,"Region_9","Sharks",4135493.75,11502,348.871201062375,359.545622500435,70833510.5,2797
2016,"Region_9","Shrimps, prawns",5507216.6,4313,1382.20541209221,1276.88768838396,309221210.5,1379
2016,"Region_9",NA,538169,6412,92.6129396783726,83.9315346225827,9630023,1513
2017,"Region_1","Cephalopods",2195,20,110.787037037037,109.75,171950,9
2017,"Region_1","Crustaceans",53530.5,214,352.255555555556,250.142523364486,6765640,75
2017,"Region_1","Demersal marine fishes",1448846.5,5115,317.914537218676,283.254447702835,21867044,755
2017,"Region_1","Diadromous fishes",30,3,10,10,2400,1
2017,"Region_1","Marine algae",91462.5,61,1415.39473684211,1499.38524590164,198825,19
2017,"Region_1","Marine fishes NEI",25599,311,98.5262189491181,82.3118971061093,335020,35
2017,"Region_1","Molluscs excl. Cephalopods",727130.48,614,1551.52248704663,1184.25159609121,14992157.8,386
2017,"Region_1","Other marine invertebrates",33646,102,323.915277777778,329.862745098039,1418570,60
2017,"Region_1","Pelagic marine fishes",102051.5,130,1364.97837985769,785.011538461538,2404981,29
2017,"Region_1","Sharks",26540.6,421,113.072923692269,63.0418052256532,467155,63
2017,"Region_1","Shrimps, prawns",93033.2,854,116.812192041497,108.938173302108,8694000,101
2017,"Region_1",NA,108284,870,224.352361632741,124.464367816092,1902884.5,158
2017,"Region_1_2_Baja_TBD","Demersal marine fishes",3320784.7,310,18599.0586569579,10712.2087096774,59616815,103
2017,"Region_1_2_Baja_TBD","Marine algae",118800,18,6640,6600,118800,5
2017,"Region_1_2_Baja_TBD","Molluscs excl. Cephalopods",49712.24,22,2259.64727272727,2259.64727272727,1108952.75,22
2017,"Region_1_2_Baja_TBD","Other marine invertebrates",49690,68,742.4,730.735294117647,1050460,25
2017,"Region_1_2_Baja_TBD","Pelagic marine fishes",2807,32,100.559523809524,87.71875,44140,7
2017,"Region_1_2_Baja_TBD",NA,4516,77,171.927450980392,58.6493506493507,37864,17
2017,"Region_2","Cephalopods",137496.65,701,270.983937238357,196.143580599144,6474709,168
2017,"Region_2","Crustaceans",17436.5,131,167.038636363636,133.103053435115,3322440,44
2017,"Region_2","Demersal marine fishes",1069575.65,5195,262.569524130735,205.885591915303,19474904.5,1530
2017,"Region_2","Diadromous fishes",122,28,6.16666666666667,4.35714285714286,1504,3
2017,"Region_2","Marine algae",116000,6,50000,19333.3333333333,189000,2
2017,"Region_2","Marine fishes NEI",2942.45,206,16.8726603835979,14.2837378640777,38126.5,48
2017,"Region_2","Molluscs excl. Cephalopods",184910.4,339,1123.72949323927,545.458407079646,5913238.75,135
2017,"Region_2","Other marine invertebrates",723,1,723,723,4338,1
2017,"Region_2","Pelagic marine fishes",4923101.4,1884,3349.95373246658,2613.11114649682,63235529.75,537
2017,"Region_2","Sharks",444814.6,1518,417.351616112489,293.02674571805,6791591.5,418
2017,"Region_2","Shrimps, prawns",591,6,98.5,98.5,152123.4,3
2017,"Region_2",NA,517632.4,1904,391.030092074994,271.865756302521,23771491.5,690
2017,"Region_3","Cephalopods",232307.3,659,350.600995575221,352.514871016692,8229779,226
2017,"Region_3","Crustaceans",148818.16,271,686.001964285714,549.144501845018,42723279.7,112
2017,"Region_3","Demersal marine fishes",1958260.9,10305,195.870282075041,190.030169820475,56981172.8,3546
2017,"Region_3","Marine algae",10464,3,3108,3488,29752,2
2017,"Region_3","Marine fishes NEI",38539,613,63.4733333333333,62.8694942903752,539044,200
2017,"Region_3","Molluscs excl. Cephalopods",104190.18,132,805.735967741935,789.319545454545,9273809,62
2017,"Region_3","Other marine invertebrates",59821,55,1122.71929824561,1087.65454545455,900265,19
2017,"Region_3","Pelagic marine fishes",1120623.29,1751,796.444997263273,639.990456881782,17709181.5,609
2017,"Region_3","Sharks",612361.6,2037,291.307209086695,300.619342169858,9641098.8,719
2017,"Region_3","Shrimps, prawns",162,14,11.5714285714286,11.5714285714286,21060,2
2017,"Region_3",NA,1374294.8,1793,751.705620761607,766.477858337981,13558926.2,639
2017,"Region_3_4_BCS_TBD","Demersal marine fishes",6105,12,508.75,508.75,177000,4
2017,"Region_3_4_BCS_TBD",NA,220,3,73.3333333333333,73.3333333333333,3000,1
2017,"Region_4","Cephalopods",3982,17,259.013333333333,234.235294117647,186700,5
2017,"Region_4","Crustaceans",107140,273,434.619594964423,392.454212454212,2371800,87
2017,"Region_4","Demersal marine fishes",3147501.642,28209,137.811036149669,111.577923428693,85938348.5,6246
2017,"Region_4","Marine fishes NEI",45079.9,852,61.034533488192,52.9106807511737,586821,205
2017,"Region_4","Molluscs excl. Cephalopods",196868,634,345.648022544427,310.517350157729,958288,219
2017,"Region_4","Pelagic marine fishes",361090.12,10646,60.0133171460925,33.9179147097501,12695661,1368
2017,"Region_4","Sharks",870790.75,2306,411.066471355356,377.619579358196,13465213,474
2017,"Region_4","Shrimps, prawns",23012.8,149,173.738517321063,154.448322147651,2421555,11
2017,"Region_4",NA,487916.36,4204,152.32254456275,116.060028544244,9373107,1117
2017,"Region_4_5_6_Sonora_TBD","Cephalopods",10000,25,615.384615384615,400,93500,5
2017,"Region_4_5_6_Sonora_TBD","Crustaceans",2400,3,800,800,43200,1
2017,"Region_4_5_6_Sonora_TBD","Demersal marine fishes",141645.2,385,671.90757257002,367.90961038961,3556155,46
2017,"Region_4_5_6_Sonora_TBD","Marine fishes NEI",920,4,293.333333333333,230,7200,2
2017,"Region_4_5_6_Sonora_TBD","Molluscs excl. Cephalopods",60760,34,1722.99019607843,1787.05882352941,2404080,17
2017,"Region_4_5_6_Sonora_TBD","Pelagic marine fishes",355962754.08,11220,40975.1358334143,31725.735657754,598982685.7,2371
2017,"Region_4_5_6_Sonora_TBD","Sharks",14000,77,189.257759784076,181.818181818182,289500,5
2017,"Region_4_5_6_Sonora_TBD","Shrimps, prawns",130100.8,345,739.017503328213,377.103768115942,13138160,62
2017,"Region_4_5_6_Sonora_TBD",NA,531463.52,87,10629.2323956044,6108.77609195402,1430714,13
2017,"Region_5","Cephalopods",7515,383,42.4211106579947,19.621409921671,140929,18
2017,"Region_5","Crustaceans",189713,210,914.134523809524,903.395238095238,2996326,70
2017,"Region_5","Demersal marine fishes",9300562.1,24941,553.158562045103,372.902533980193,94654509,2849
2017,"Region_5","Marine fishes NEI",43614.1,693,72.1250684688027,62.9352092352092,407514,79
2017,"Region_5","Molluscs excl. Cephalopods",157994,273,630.362244897959,578.732600732601,2200125,91
2017,"Region_5","Pelagic marine fishes",50202,128,506.878571428571,392.203125,457732,29
2017,"Region_5","Sharks",1204033.25,4949,268.272783593627,243.288189533239,15842574,516
2017,"Region_5","Shrimps, prawns",2541428.04,23928,127.701430620685,106.211469408225,208687804,1358
2017,"Region_5",NA,32646950.2,3315,11000.6432646626,9848.25043740573,129497332.4,1541
2017,"Region_6","Cephalopods",166230,835,205.552424242424,199.077844311377,10894520,275
2017,"Region_6","Crustaceans",1456653.2,1669,1037.28871357295,872.770041941282,42796159,617
2017,"Region_6","Demersal marine fishes",1265685.25,5319,246.681395136222,237.955489753713,37048488.5,1823
2017,"Region_6","Marine fishes NEI",3821,47,80.2291666666667,81.2978723404255,36568,16
2017,"Region_6","Molluscs excl. Cephalopods",382931,573,775.770648967552,668.291448516579,7188675,226
2017,"Region_6","Other marine invertebrates",1200,3,400,400,12000,1
2017,"Region_6","Pelagic marine fishes",541247,911,595.387079261672,594.124039517014,9473212,307
2017,"Region_6","Sharks",760711.8,964,842.897731755424,789.120124481328,16612644,338
2017,"Region_6","Shrimps, prawns",208244.4,367,610.342478042457,567.423433242507,17184520,110
2017,"Region_6",NA,547976,466,1453.15981012658,1175.91416309013,14043630,158
2017,"Region_7","Cephalopods",173886,883,222.911475441737,196.926387315968,6066840,218
2017,"Region_7","Crustaceans",4726387,5652,890.501448149766,836.232661004954,101046540,1962
2017,"Region_7","Demersal marine fishes",4821958.45,13237,432.444531905026,364.278798066027,95043986,3490
2017,"Region_7","Marine fishes NEI",28380.8,310,141.359575442288,91.5509677419355,431859,47
2017,"Region_7","Molluscs excl. Cephalopods",2839577,2220,1436.62071034898,1279.08873873874,20602598.5,794
2017,"Region_7","Pelagic marine fishes",115488625.78,6899,13644.2682659489,16739.9080707349,101921416.775,1325
2017,"Region_7","Sharks",603240.45,1723,567.462128041754,350.110533952409,6967327,375
2017,"Region_7","Shrimps, prawns",6962866.296,37431,432.533298650153,186.018708984532,574256855.8,3630
2017,"Region_7",NA,6345282.1,1174,7181.80944295489,5404.83994889267,24445019.025,465
2017,"Region_8","Cephalopods",464124.7,2222,366.638255822982,208.87700270027,8415797.5,499
2017,"Region_8","Crustaceans",12287588.14,26702,526.082525526378,460.174823608718,284978150.86,7488
2017,"Region_8","Demersal marine fishes",14749776.01,293800,104.166274673448,50.2034581688223,385875834.19,34329
2017,"Region_8","Diadromous fishes",216034,772,322.366037513509,279.836787564767,1703236,218
2017,"Region_8","Marine fishes NEI",556316.1,22417,45.5376979615876,24.8167060712852,6226656.66,2669
2017,"Region_8","Molluscs excl. Cephalopods",3212514,7227,457.586406932795,444.515566625156,23153153.3,1651
2017,"Region_8","Other marine invertebrates",11500,30,419.075,383.333333333333,92000,2
2017,"Region_8","Pelagic marine fishes",123482147.8,47463,6104.09115693426,2601.65071318711,560917749,5084
2017,"Region_8","Sharks",4803728.45,23505,369.403584606803,204.370493512019,91128816.2,2554
2017,"Region_8","Shrimps, prawns",17184688.656,172766,280.005918053914,99.4680009724135,1451052190.24,11397
2017,"Region_8",NA,531545,5317,409.621334789713,99.970848222682,2969701.4,535
2017,"Region_9","Cephalopods",113756,1249,134.358810788592,91.0776621297038,9791175,251
2017,"Region_9","Crustaceans",94761,1371,74.0867147376638,69.1181619256018,6178736,427
2017,"Region_9","Demersal marine fishes",11183199.07,139815,89.5316596719207,79.9856887315381,355948505.7,36443
2017,"Region_9","Diadromous fishes",35111,261,141.866274509804,134.524904214559,535817,85
2017,"Region_9","Marine fishes NEI",1580756.7,18607,89.4492585644015,84.9549470629333,27468818,4731
2017,"Region_9","Molluscs excl. Cephalopods",1510149,1503,987.793955254516,1004.75648702595,33280385,464
2017,"Region_9","Pelagic marine fishes",2073137.7,20900,123.210730183852,99.1931913875598,88538019,5166
2017,"Region_9","Sharks",6113229.35,12051,434.969527039743,507.279839847316,90299051,2923
2017,"Region_9","Shrimps, prawns",5901128.9,5249,1239.96855188547,1124.2386930844,314276602,1602
2017,"Region_9",NA,678939.3,7647,97.9166593684246,88.7850529619459,12274755,1704
2018,"Region_1","Cephalopods",13121,61,309.235256410256,215.098360655738,1255320,26
2018,"Region_1","Crustaceans",56850,218,305.034136546185,260.779816513761,5095715,83
2018,"Region_1","Demersal marine fishes",913291.638,3795,217.890941858082,240.656558102767,15485774.6,630
2018,"Region_1","Marine algae",76830.8,63,1219.53650793651,1219.53650793651,199130.5,21
2018,"Region_1","Marine fishes NEI",18320.5,248,73.2583845892669,73.8729838709677,273490,30
2018,"Region_1","Molluscs excl. Cephalopods",791314.81,614,1477.70861548556,1288.78633550489,23454541.86,508
2018,"Region_1","Other marine invertebrates",4780,10,410.5,478,164200,5
2018,"Region_1","Pelagic marine fishes",28628,136,245.732350982351,210.5,488225,26
2018,"Region_1","Sharks",25418.792,401,85.9064184810288,63.3885087281796,356679,68
2018,"Region_1","Shrimps, prawns",94368,666,161.794512259955,141.693693693694,9054615,82
2018,"Region_1",NA,127445.4,720,244.432865926344,177.0075,2707954.5,161
2018,"Region_1_2_Baja_TBD","Cephalopods",2880,6,480,480,122000,2
2018,"Region_1_2_Baja_TBD","Demersal marine fishes",2280588.1,200,15345.809244186,11402.9405,25239793,86
2018,"Region_1_2_Baja_TBD","Molluscs excl. Cephalopods",12576.99,8,1710.99857142857,1572.12375,400981.8,7
2018,"Region_1_2_Baja_TBD","Other marine invertebrates",25763,39,622.825396825397,660.589743589744,333148,21
