"year","Major_Functional_Group","estimated_genus_name","estimated_family_name","OHI_region_est","total_weight_mt","total_value_peso","Stock_Status_RAM","Stock_Status_Carta","Stock_Status_CMSY","Carta_provenance","RAM_provenance","Stock_Status_RAM_capped","Stock_Status_Carta_capped","Stock_Status_CMSY_capped","StockStatus_final","StockStatus_source","StockStatus_est.level"
2018,"Sharks","alopias","Alopiidae","region_8",559.7327,9551334,NA,1,1.41611640021667,"genus aggregation; mode across 3 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)",NA,NA,1,1,1,"Carta","genus x region level"
2018,NA,"anguilla",NA,"region_8",0.15,1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Demersal marine fishes","anisotremus","Haemulidae","region_8",5.3198,118158,NA,NA,0.397051322813092,NA,NA,NA,NA,0.397051322813092,0.397051322813092,"CMSY","genus level"
2018,NA,"anoplopoma",NA,"region_8",0.05,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Demersal marine fishes","balistes","Balistidae","region_8",1164.8378,13525351.22,NA,NA,0.960545320809887,NA,NA,NA,NA,0.960545320809887,0.960545320809887,"CMSY","genus level"
2018,NA,"bathygobius",NA,"region_8",0.02,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Demersal marine fishes","brotula","Ophidiidae","region_8",663.9415,16181173,NA,NA,1.25035287007203,NA,NA,NA,NA,1,1,"CMSY","genus level"
2018,"Crustaceans","callinectes","Portunidae","region_8",1070.247,35449617,NA,1,1.51578652332403,"genus aggregation; mode across 3 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)",NA,NA,1,1,1,"Carta","genus x region level"
2018,NA,"caranx",NA,"region_8",3.56,136900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,NA,"carcahrhinus",NA,"region_8",57.60505,1196119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Sharks","carcharhinus","Carcharhinidae","region_8",380.59915,4582878,NA,1,0.658028570586669,"genus aggregation; mode across 9 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)",NA,NA,1,0.658028570586669,1,"Carta","genus x region level"
2018,NA,"caulolatilus",NA,"region_8",106.4812,1166934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Demersal marine fishes","centropomus","Centropomidae","region_8",458.305148,27681594.1202,NA,1,1.12858704009381,"genus aggregation; mode across 5 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)",NA,NA,1,1,1,"Carta","genus x region level"
2018,"Diadromous fishes","chanos","Chanidae","region_8",283.793,2214342,NA,NA,0.689902607941979,NA,NA,NA,NA,0.689902607941979,0.689902607941979,"CMSY","genus level"
2018,NA,"cheilotrema",NA,"region_8",0.015,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,NA,"chione",NA,"region_8",384.135,1148000.5,NA,0.368343811420464,NA,"genus aggregation; mode across 2 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)",NA,NA,0.368343811420464,NA,0.368343811420464,"Carta","genus x region level"
2018,NA,"chirostoma",NA,"region_8",10.347,87215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Pelagic marine fish (excl. anchovy & sardine)","coryphaena","Coryphaenidae","region_8",20.5286,566888,NA,NA,0.499056856607177,NA,NA,NA,NA,0.499056856607177,0.499056856607177,"CMSY","genus level"
2018,"Demersal marine fishes","cynoscion","Sciaenidae","region_8",1324.805805,58422907.415,NA,1,1.24402597007885,"genus-wide gapfill; carta_status and carta_control for year 2018 assigned from mode across 5 original and 0 gapfilled species-level recommendations pooled across 5 OHI regions with original Carta data; same values applied to every missing region",NA,NA,1,1,1,"Carta","genus x region level"
2018,"Demersal marine fishes","diapterus","Gerreidae","region_8",1.767,9885,NA,NA,0.930587395452013,NA,NA,NA,NA,0.930587395452013,0.930587395452013,"CMSY","genus level"
2018,NA,"dosidicus",NA,"region_8",349.4871,5365292.6,NA,1,NA,"genus aggregation; mode across 1 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)",NA,NA,1,NA,1,"Carta","genus x region level"
2018,NA,"dosinia",NA,"region_8",354.699,1567341,NA,1,NA,"genus-wide gapfill; carta_status and carta_control for year 2018 assigned from mode across 3 original and 0 gapfilled species-level recommendations pooled across 3 OHI regions with original Carta data; same values applied to every missing region",NA,NA,1,NA,1,"Carta","genus x region level"
2018,"Demersal marine fishes","epinephelus","Serranidae","region_8",0.7271,65390,NA,NA,0.346374286488555,NA,NA,NA,NA,0.346374286488555,0.346374286488555,"CMSY","genus level"
2018,"Demersal marine fishes","eucinostomus","Gerreidae","region_8",100.206,1048267,NA,NA,0.442664575289195,NA,NA,NA,NA,0.442664575289195,0.442664575289195,"CMSY","genus level"
2018,"Demersal marine fishes","eugerres","Gerreidae","region_8",42.986,353296,NA,NA,0.869173393836685,NA,NA,NA,NA,0.869173393836685,0.869173393836685,"CMSY","genus level"
2018,"Pelagic marine fish (excl. anchovy & sardine)","euthynnus","Scombridae","region_8",1482.269,23405288,NA,NA,0.848126707101454,NA,NA,NA,NA,0.848126707101454,0.848126707101454,"CMSY","genus level"
2018,NA,"farfantepenaeus",NA,"region_8",309.5774,19524800,NA,0.793468257049772,NA,"genus aggregation; mode across 2 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)",NA,NA,0.793468257049772,NA,0.793468257049772,"Carta","genus x region level"
2018,"Sharks","galeocerdo","Carcharhinidae","region_8",0.045,540,NA,NA,0.223915713795122,NA,NA,NA,NA,0.223915713795122,0.223915713795122,"CMSY","genus level"
2018,"Demersal marine fishes","gerres","Gerreidae","region_8",67.8816,622796,NA,NA,1.05846418759005,NA,NA,NA,NA,1,1,"CMSY","genus level"
2018,NA,"gymnura",NA,"region_8",0.167,1670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Demersal marine fishes","haemulon","Haemulidae","region_8",248.4167,2462272,NA,NA,1.19637810095334,NA,NA,NA,NA,1,1,"CMSY","genus level"
2018,"Demersal marine fishes","haemulopsis","Haemulidae","region_8",127.1062,2006535,NA,NA,0.796316460631096,NA,NA,NA,NA,0.796316460631096,0.796316460631096,"CMSY","genus level"
2018,NA,"hexaplex",NA,"region_8",292.17,4554450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Demersal marine fishes","hoplopagrus","Lutjanidae","region_8",13.5975,560265,NA,1,0.673626537116432,"genus aggregation; mode across 1 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)",NA,NA,1,0.673626537116432,1,"Carta","genus x region level"
2018,"Demersal marine fishes","hypanus","Dasyatidae","region_8",202.9924,2274160,NA,NA,1.27602063832474,NA,NA,NA,NA,1,1,"CMSY","genus level"
2018,"Demersal marine fishes","hyporthodus","Serranidae","region_8",1156.57695,68415421.63,NA,NA,0.932424315878988,NA,NA,NA,NA,0.932424315878988,0.932424315878988,"CMSY","genus level"
2018,"Pelagic marine fish (excl. anchovy & sardine)","istiophorus","Istiophoridae","region_8",30.2875,536990,NA,NA,0.65505047189302,NA,NA,NA,NA,0.65505047189302,0.65505047189302,"CMSY","genus level"
2018,"Sharks","isurus","Lamnidae","region_8",205.36335,5449279,1.3,1,1.33996049944213,"genus aggregation; mode across 1 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)","value was interpolated based on formal assessment from other years (RAM or other*)",1,1,1,1,"RAM","genus level"
2018,NA,"katsuwonus",NA,"region_8",9694.125,136008018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Demersal marine fishes","larimus","Sciaenidae","region_8",8.485,590940,NA,NA,0.97469006254479,NA,NA,NA,NA,0.97469006254479,0.97469006254479,"CMSY","genus level"
2018,NA,"litopenaeus",NA,"region_8",602.901668,45631063.3,NA,1,NA,"genus aggregation; mode across 3 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)",NA,NA,1,NA,1,"Carta","genus x region level"
2018,NA,"lobatus",NA,"region_8",0.2,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Demersal marine fishes","lutjanus","Lutjanidae","region_8",2417.98862,127142502.765,NA,0.886511814352542,0.655279867603343,"genus aggregation; mode across 8 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)",NA,NA,0.886511814352542,0.655279867603343,0.886511814352542,"Carta","genus x region level"
2018,"Demersal marine fishes","menticirrhus","Sciaenidae","region_8",3.187,30770,NA,NA,0.708761674359159,NA,NA,NA,NA,0.708761674359159,0.708761674359159,"CMSY","genus level"
2018,"Demersal marine fishes","merluccius","Merlucciidae","region_8",7.21,55200,NA,1,1.3421122305476,"genus-wide gapfill; carta_status and carta_control for year 2018 assigned from mode across 5 original and 0 gapfilled species-level recommendations pooled across 5 OHI regions with original Carta data; same values applied to every missing region",NA,NA,1,1,1,"Carta","genus x region level"
2018,"Demersal marine fishes","microlepidotus","Haemulidae","region_8",0.565,4030,NA,NA,0.308874242990337,NA,NA,NA,NA,0.308874242990337,0.308874242990337,"CMSY","genus level"
2018,"Demersal marine fishes","micropogonias","Sciaenidae","region_8",1090.9412,17602817.45,NA,NA,0.971553200818713,NA,NA,NA,NA,0.971553200818713,0.971553200818713,"CMSY","genus level"
2018,"Demersal marine fishes","mobula","Myliobatidae","region_8",541.718,12455683,NA,NA,0.787445858599047,NA,NA,NA,NA,0.787445858599047,0.787445858599047,"CMSY","genus level"
2018,"Demersal marine fishes","mugil","Mugilidae","region_8",3031.9103,38742854.5,NA,0.759929964286872,0.719797339058858,"genus aggregation; mode across 3 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)",NA,NA,0.759929964286872,0.719797339058858,0.759929964286872,"Carta","genus x region level"
2018,"Sharks","mustelus","Triakidae","region_8",0.2,1600,NA,1,1.42300904312359,"genus aggregation; mode across 4 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)",NA,NA,1,1,1,"Carta","genus x region level"
2018,"Demersal marine fishes","mycteroperca","Serranidae","region_8",4.63125,85647,NA,NA,0.421337958710639,NA,NA,NA,NA,0.421337958710639,0.421337958710639,"CMSY","genus level"
2018,NA,"negaprion",NA,"region_8",5.76625,106711,NA,1,NA,"genus aggregation; mode across 1 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)",NA,NA,1,NA,1,"Carta","genus x region level"
2018,NA,"nei",NA,"region_8",15472.57525,344776966.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Demersal marine fishes","nematistius","Nematistiidae","region_8",4.13,28700,NA,NA,0.857743679551048,NA,NA,NA,NA,0.857743679551048,0.857743679551048,"CMSY","genus level"
2018,NA,"nicholsina",NA,"region_8",0.637,8395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,NA,"oligoplites",NA,"region_8",1.045,13500,NA,1,NA,"genus aggregation; mode across 1 original and 1 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)",NA,NA,1,NA,1,"Carta","genus x region level"
2018,NA,"opisthonema",NA,"region_8",82376.12632,258407202,NA,1,NA,"genus aggregation; mode across 3 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)",NA,NA,1,NA,1,"Carta","genus x region level"
2018,"Demersal marine fishes","orthopristis","Haemulidae","region_8",32.183,239498,NA,NA,0.786287557199328,NA,NA,NA,NA,0.786287557199328,0.786287557199328,"CMSY","genus level"
2018,NA,"panopea",NA,"region_8",1.84,12880,NA,1,NA,"genus-wide gapfill; carta Stock_Status score derived from year x genus mean",NA,NA,1,NA,1,"Carta","genus x region level"
2018,"Crustaceans","panulirus","Palinuridae","region_8",17.46,3586751,NA,1,0.510024325589255,"genus aggregation; mode across 4 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)",NA,NA,1,0.510024325589255,1,"Carta","genus x region level"
2018,"Demersal marine fishes","paralabrax","Serranidae","region_8",3.165,50450,NA,1,0.431612059081146,"genus-wide gapfill; carta_status and carta_control for year 2018 assigned from mode across 4 original and 0 gapfilled species-level recommendations pooled across 4 OHI regions with original Carta data; same values applied to every missing region",NA,NA,1,0.431612059081146,1,"Carta","genus x region level"
2018,"Demersal marine fishes","parapsettus","Ephippidae","region_8",4.39,91490,NA,NA,1.56795074805451,NA,NA,NA,NA,1,1,"CMSY","genus level"
2018,NA,"penaeus",NA,"region_8",20721.70908,1774215390.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Sharks","prionace","Carcharhinidae","region_8",864.9387,13643137,1.378,1,0.569169091077631,"genus aggregation; mode across 1 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)","value was interpolated based on formal assessment from other years (RAM or other*)",1,1,0.569169091077631,1,"RAM","genus level"
2018,"Demersal marine fishes","pseudobatos","Rhinobatidae","region_8",111.63895,1510113,NA,NA,0.912653876002997,NA,NA,NA,NA,0.912653876002997,0.912653876002997,"CMSY","genus level"
2018,NA,"rhizoprionodon",NA,"region_8",1022.00855,26473973,NA,1,NA,"genus aggregation; mode across 1 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)",NA,NA,1,NA,1,"Carta","genus x region level"
2018,NA,"rimapenaeus",NA,"region_8",179.9394,3687642.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Pelagic marine fish (excl. anchovy & sardine)","sarda","Carangidae","region_8",94.808,1139669,NA,1,1.57549068845428,"genus aggregation; mode across 1 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)",NA,NA,1,1,1,"Carta","genus x region level"
2018,NA,"scomber",NA,"region_8",0.901,4439,0.997461538,1,NA,"genus aggregation; mode across 1 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)","value was sourced from 1 formal assessment (RAM or other*)",0.997461538,1,NA,0.997461538,"RAM","genus level"
2018,"Pelagic marine fish (excl. anchovy & sardine)","scomberomorus","Scombridae","region_8",1985.939,44974325.08,NA,1,1.08884256738579,"genus aggregation; mode across 2 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)",NA,NA,1,1,1,"Carta","genus x region level"
2018,"Pelagic marine fish (excl. anchovy & sardine)","selene","Carangidae","region_8",212.895,1853975,NA,NA,1.03638056519046,NA,NA,NA,NA,1,1,"CMSY","genus level"
2018,"Pelagic marine fish (excl. anchovy & sardine)","seriola","Carangidae","region_8",3.199,78905,NA,NA,0.893526308662395,NA,NA,NA,NA,0.893526308662395,0.893526308662395,"CMSY","genus level"
2018,NA,"sicyonia",NA,"region_8",52.4712,2077680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Demersal marine fishes","sphoeroides","Tetraodontidae","region_8",678.89315,41634372.78,NA,1,1.39174506706632,"genus aggregation; mode across 3 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)",NA,NA,1,1,1,"Carta","genus x region level"
2018,"Sharks","sphyrna","Sphyrnidae","region_8",95.4017,1886870,NA,1,1.13697760396221,"genus aggregation; mode across 3 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)",NA,NA,1,1,1,"Carta","genus x region level"
2018,"Sharks","squatina","Squatinidae","region_8",27.1515,461980,NA,NA,0.919697103252321,NA,NA,NA,NA,0.919697103252321,0.919697103252321,"CMSY","genus level"
2018,NA,"synodus",NA,"region_8",129.147,744975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Pelagic marine fish (excl. anchovy & sardine)","thunnus","Scombridae","region_8",68785.4761,709191781,0.97401,0.5,0.786553341895706,"genus aggregation; mode across 2 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)","value was sourced from 2 or more formal assessments (RAM or other*)",0.97401,0.5,0.786553341895706,0.97401,"RAM","genus level"
2018,"Pelagic marine fish (excl. anchovy & sardine)","trachinotus","Carangidae","region_8",143.9581,2474291.7,NA,NA,0.395878221571449,NA,NA,NA,NA,0.395878221571449,0.395878221571449,"CMSY","genus level"
2018,NA,"triplofusus",NA,"region_8",1.685,33700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,NA,"unknown",NA,"region_8",17.18148,56298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,NA,"urotrygon",NA,"region_8",0.0836,3584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Demersal marine fishes","xenichthys","Haemulidae","region_8",0.05,500,NA,NA,1.08497872411797,NA,NA,NA,NA,1,1,"CMSY","genus level"
2018,"Pelagic marine fish (excl. anchovy & sardine)","xiphias","Xiphiidae","region_8",482.6725,31257665,1,1,1.77487024017926,"genus aggregation; mode across 1 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)","value was sourced from 1 formal assessment (RAM or other*)",1,1,1,1,"RAM","genus level"
2018,NA,NA,NA,"region_8",1095.87,11269895.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Pelagic marine fish (excl. anchovy & sardine)","ablennes","Belonidae","region_9",82.33495,1073789,NA,NA,1.60056040748627,NA,NA,NA,NA,1,1,"CMSY","genus level"
2018,"Demersal marine fishes","acanthurus","Acanthuridae","region_9",66.32,2958750,NA,NA,1.07578797231892,NA,NA,NA,NA,1,1,"CMSY","genus level"
2018,"Demersal marine fishes","aetobatus","Myliobatidae","region_9",0.5,7500,NA,NA,1.26390565955987,NA,NA,NA,NA,1,1,"CMSY","genus level"
2018,"Sharks","alopias","Alopiidae","region_9",571.0707,9006410,NA,0.371271052778579,1.41611640021667,"genus aggregation; mode across 3 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)",NA,NA,0.371271052778579,1,0.371271052778579,"Carta","genus x region level"
2018,"Demersal marine fishes","anisotremus","Haemulidae","region_9",28.7406,843217,NA,NA,0.397051322813092,NA,NA,NA,NA,0.397051322813092,0.397051322813092,"CMSY","genus level"
2018,NA,"anoplopoma",NA,"region_9",5.3706,316545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,NA,"ariopsis",NA,"region_9",7.5844,88017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Demersal marine fishes","balistes","Balistidae","region_9",357.6607,9054327,NA,NA,0.960545320809887,NA,NA,NA,NA,0.960545320809887,0.960545320809887,"CMSY","genus level"
2018,"Demersal marine fishes","brotula","Ophidiidae","region_9",0.2,2000,NA,NA,1.25035287007203,NA,NA,NA,NA,1,1,"CMSY","genus level"
2018,"Demersal marine fishes","calamus","Sparidae","region_9",0.37,6290,NA,NA,0.509615364821136,NA,NA,NA,NA,0.509615364821136,0.509615364821136,"CMSY","genus level"
2018,NA,"caranx",NA,"region_9",49.7516,1038999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,NA,"carcahrhinus",NA,"region_9",33.09,758602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Sharks","carcharhinus","Carcharhinidae","region_9",2891.0533,52677915,NA,0.437631800147026,0.658028570586669,"genus aggregation; mode across 9 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)",NA,NA,0.437631800147026,0.658028570586669,0.437631800147026,"Carta","genus x region level"
2018,"Demersal marine fishes","centropomus","Centropomidae","region_9",1199.22826,67831332,NA,0.684936954370972,1.12858704009381,"genus aggregation; mode across 5 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)",NA,NA,0.684936954370972,1,0.684936954370972,"Carta","genus x region level"
2018,"Diadromous fishes","chanos","Chanidae","region_9",9.989,160129,NA,NA,0.689902607941979,NA,NA,NA,NA,0.689902607941979,0.689902607941979,"CMSY","genus level"
2018,NA,"chirostoma",NA,"region_9",16.953,275485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Pelagic marine fish (excl. anchovy & sardine)","coryphaena","Coryphaenidae","region_9",62.8092,1770220,NA,NA,0.499056856607177,NA,NA,NA,NA,0.499056856607177,0.499056856607177,"CMSY","genus level"
2018,"Demersal marine fishes","cynoscion","Sciaenidae","region_9",1008.6505,35979025,NA,0.687501924601237,1.24402597007885,"genus-wide gapfill; carta_status and carta_control for year 2018 assigned from mode across 5 original and 0 gapfilled species-level recommendations pooled across 5 OHI regions with original Carta data; same values applied to every missing region",NA,NA,0.687501924601237,1,0.687501924601237,"Carta","genus x region level"
2018,"Demersal marine fishes","diapterus","Gerreidae","region_9",65.793,986990,NA,NA,0.930587395452013,NA,NA,NA,NA,0.930587395452013,0.930587395452013,"CMSY","genus level"
2018,"Demersal marine fishes","epinephelus","Serranidae","region_9",15.2691,874980,NA,NA,0.346374286488555,NA,NA,NA,NA,0.346374286488555,0.346374286488555,"CMSY","genus level"
2018,NA,"especies",NA,"region_9",3.95,129000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Demersal marine fishes","eucinostomus","Gerreidae","region_9",111.824,2564597,NA,NA,0.442664575289195,NA,NA,NA,NA,0.442664575289195,0.442664575289195,"CMSY","genus level"
2018,"Demersal marine fishes","eugerres","Gerreidae","region_9",33.655,473185,NA,NA,0.869173393836685,NA,NA,NA,NA,0.869173393836685,0.869173393836685,"CMSY","genus level"
2018,NA,"farfantepenaeus",NA,"region_9",2.781,146280,NA,0.488205681409565,NA,"genus aggregation; mode across 2 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)",NA,NA,0.488205681409565,NA,0.488205681409565,"Carta","genus x region level"
2018,"Demersal marine fishes","gerres","Gerreidae","region_9",172.8391,1916082,NA,NA,1.05846418759005,NA,NA,NA,NA,1,1,"CMSY","genus level"
2018,NA,"ginglymostoma",NA,"region_9",12.8625,93045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Demersal marine fishes","haemulon","Haemulidae","region_9",912.3616,13266459,NA,NA,1.19637810095334,NA,NA,NA,NA,1,1,"CMSY","genus level"
2018,NA,"hemicaranx",NA,"region_9",11.515,145420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Demersal marine fishes","hoplopagrus","Lutjanidae","region_9",107.2532,3973405,NA,0.607643408308563,0.673626537116432,"genus aggregation; mode across 1 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)",NA,NA,0.607643408308563,0.673626537116432,0.607643408308563,"Carta","genus x region level"
2018,"Demersal marine fishes","hypanus","Dasyatidae","region_9",118.3495,873239,NA,NA,1.27602063832474,NA,NA,NA,NA,1,1,"CMSY","genus level"
2018,"Demersal marine fishes","hyporthodus","Serranidae","region_9",65.0884,3034980,NA,NA,0.932424315878988,NA,NA,NA,NA,0.932424315878988,0.932424315878988,"CMSY","genus level"
2018,"Pelagic marine fish (excl. anchovy & sardine)","istiophorus","Istiophoridae","region_9",34.82905,827646,NA,NA,0.65505047189302,NA,NA,NA,NA,0.65505047189302,0.65505047189302,"CMSY","genus level"
2018,"Sharks","isurus","Lamnidae","region_9",13.06,125376,1.3,0.929624808575804,1.33996049944213,"genus aggregation; mode across 1 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)","value was interpolated based on formal assessment from other years (RAM or other*)",1,0.929624808575804,1,1,"RAM","genus level"
2018,NA,"katsuwonus",NA,"region_9",10.351,192593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Demersal marine fishes","larimus","Sciaenidae","region_9",0.608,9120,NA,NA,0.97469006254479,NA,NA,NA,NA,0.97469006254479,0.97469006254479,"CMSY","genus level"
2018,NA,"litopenaeus",NA,"region_9",3249.0935,171059187.5,NA,0.597464554344158,NA,"genus aggregation; mode across 3 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)",NA,NA,0.597464554344158,NA,0.597464554344158,"Carta","genus x region level"
2018,"Demersal marine fishes","lutjanus","Lutjanidae","region_9",3539.26875,188979085,NA,0.567183157255295,0.655279867603343,"genus aggregation; mode across 8 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)",NA,NA,0.567183157255295,0.655279867603343,0.567183157255295,"Carta","genus x region level"
2018,"Demersal marine fishes","menticirrhus","Sciaenidae","region_9",71.026,840494,NA,NA,0.708761674359159,NA,NA,NA,NA,0.708761674359159,0.708761674359159,"CMSY","genus level"
2018,"Demersal marine fishes","microlepidotus","Haemulidae","region_9",284.373,4095414,NA,NA,0.308874242990337,NA,NA,NA,NA,0.308874242990337,0.308874242990337,"CMSY","genus level"
2018,"Demersal marine fishes","micropogonias","Sciaenidae","region_9",242.65585,4122608.5,NA,NA,0.971553200818713,NA,NA,NA,NA,0.971553200818713,0.971553200818713,"CMSY","genus level"
2018,"Demersal marine fishes","mobula","Myliobatidae","region_9",192.68,3258415,NA,NA,0.787445858599047,NA,NA,NA,NA,0.787445858599047,0.787445858599047,"CMSY","genus level"
2018,"Demersal marine fishes","mugil","Mugilidae","region_9",379.5236,4810169,NA,0.56411026876853,0.719797339058858,"genus aggregation; mode across 3 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)",NA,NA,0.56411026876853,0.719797339058858,0.56411026876853,"Carta","genus x region level"
2018,NA,"mulloidichthys",NA,"region_9",4.2515,95575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Demersal marine fishes","mycteroperca","Serranidae","region_9",9.497,235174,NA,NA,0.421337958710639,NA,NA,NA,NA,0.421337958710639,0.421337958710639,"CMSY","genus level"
2018,"Sharks","nasolamia","Carcharhinidae","region_9",68.31125,1130600,NA,0.706450987209281,0.642811447531064,"genus aggregation; mode across 1 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)",NA,NA,0.706450987209281,0.642811447531064,0.706450987209281,"Carta","genus x region level"
2018,NA,"nei",NA,"region_9",5719.50175,126723900.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,NA,"nicholsina",NA,"region_9",2.071,69136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,NA,"oligoplites",NA,"region_9",3.232,32320,NA,0.336200495049505,NA,"genus aggregation; mode across 1 original and 1 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)",NA,NA,0.336200495049505,NA,0.336200495049505,"Carta","genus x region level"
2018,"Demersal marine fishes","orthopristis","Haemulidae","region_9",0.45,4360,NA,NA,0.786287557199328,NA,NA,NA,NA,0.786287557199328,0.786287557199328,"CMSY","genus level"
2018,"Crustaceans","panulirus","Palinuridae","region_9",43.752,10219520,NA,0.581957396233315,0.510024325589255,"genus aggregation; mode across 4 original and 0 gapfilled species-level recommendations in this region for year 2018 (ties: most conservative status_adjusted and control_adjusted)",NA,NA,0.581957396233315,0.510024325589255,0.581957396233315,"Carta","genus x region level"
