"state","office_name_clean","landing_site_clean","GoC","final_lat","final_lon","final_lat.lon_level","final_lat.lon_source"
"SINALOA","TOPOLOBAMPO","LA REFORMA",NA,24.3960905902778,-107.231839270833,"state_site","Hem's state.site key"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","EL MOJON","yes",27.0645,-111.9926,"state_site","Mel's state.site key"
"GUERRERO","TECPAN GALEANA","ALVARADO",NA,NA,NA,NA,NA
"SINALOA","ESCUINAPA","LA CALETA",NA,24.158135848652,-107.17831721137,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level"
"BAJA CALIFORNIA","BAHIA LOS ANGELES","PRESA EL CAJON",NA,29.1344531678125,-113.767451763941,"state_office","Hem's state.office key"
"BAJA CALIFORNIA","ENSENADA","EL PLAYON","no",30.4175733333333,-116.007392361111,"state_site","Hem's state.site key"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","SAN ANDRES","no",26.8,-112.05,"state_site","Mel's state.site key"
"GUERRERO","ZIHUATANEJO","LITORAL DEL ESTADO",NA,NA,NA,NA,NA
"SONORA","CD. OBREGON","PAREDON ROJO",NA,27.9064816393795,-110.86436487411,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level"
"SINALOA","EL ROSARIO","CANDELONES",NA,23.0980379467593,-105.898136535752,"state_office","Hem's state.office key"
"CHIAPAS","TONALA","EL ARENAL",NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","BAHIA ASUNCION","PUNTA SAN ROQUE","no",27.1749,-114.4316,"state_site","Mel's state.site key"
"BAJA CALIFORNIA SUR","LA PAZ","PLAYA EL CARACOL","yes",24.2973,-110.1982,"state_site","Mel's state.site key"
"NAYARIT","SANTIAGO IXCUINTLA","ANEXO EMBARCADERO SAN MIGUEL",NA,21.9838665077391,-104.896760868459,"state_office","Hem's state.office key"
"JALISCO","PUERTO VALLARTA","EL PASADERO PIEDRA",NA,20.3701996667712,-104.95577118187,"state_office","Hem's state.office key"
"SINALOA","TOPOLOBAMPO","EL JITZAMURI",NA,26.2120833,-109.26380555,"state_site","Hem's state.site key"
"SINALOA","ESCUINAPA","EBANITO",NA,24.158135848652,-107.17831721137,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","EL CENTENARIO","yes",24.1024486111111,-110.4131275,"state_site","Hem's state.site key"
"NAYARIT","CRUZ HUANACAXTLE","CRUZ ELOTA",NA,20.7914414513754,-105.337144843608,"state_office","Hem's state.office key"
"BAJA CALIFORNIA","EL ROSARIO","LA RINCONADA","no",29.8955,-115.7407,"state_site","Mel's state.site key"
"SINALOA","LA REFORMA","BOQUITAS",NA,25.3777422689077,-107.827987906537,"state_office","Hem's state.office key"
"BAJA CALIFORNIA SUR","SAN CARLOS","PUNTA RENAS","no",24.62,-112.12,"state_site","Mel's state.site key"
"OAXACA","PUERTO ANGEL","SAN AGUSTIN",NA,NA,NA,NA,NA
"NAYARIT","TUXPAN","EMBARCADERO LA COMPRA",NA,22.0870969265372,-105.117770520497,"state_office","Hem's state.office key"
"SINALOA","MAZATLAN","EL TREBOL",NA,24.5415764583333,-107.427828055556,"state_site","Hem's state.site key"
"GUERRERO","ZIHUATANEJO","LA LAJA",NA,NA,NA,NA,NA
"GUERRERO","ACAPULCO","VARDERO LAGUNITAS",NA,NA,NA,NA,NA
"CHIAPAS","RAUDALES MALPASO","CAMPO LOS ALVAREZ",NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","LA PAZ","PUNTA LUPONA","yes",24.49,-110.3,"state_site","Mel's state.site key"
"BAJA CALIFORNIA","BAHIA LOS ANGELES","BAHIA MACAPULE","yes",25.25,-108.52,"state_site","Mel's state.site key"
"BAJA CALIFORNIA","BAHIA LOS ANGELES","LIT.GOLFO CALIFORNIA","yes",29.65,-113.86,"state_site","Mel's state.site key"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","EL BARRIL","yes",28.3,-112.933,"state_site","Mel's state.site key"
"JALISCO","PUERTO VALLARTA","CHICURA",NA,20.3701996667712,-104.95577118187,"state_office","Hem's state.office key"
"SINALOA","CULIACAN","BUENOS AIRES ELOTA SINALOA",NA,24.74,-107.606,"state_site","Hem's state.site key"
"BAJA CALIFORNIA","ENSENADA","ALVARADO",NA,32.5247191666667,-116.770173888889,"state_site","Hem's state.site key"
"SINALOA","NAVOLATO","EL CONCHAL",NA,24.2429144444444,-107.329207222222,"state_site","Hem's state.site key"
"GUERRERO","ZIHUATANEJO","EL CARRIZITO",NA,NA,NA,NA,NA
"BAJA CALIFORNIA","EL ROSARIO","VARADERO DEL CARDON","no",28.3545,-114.0755,"state_site","Hem's state.site key"
"CHIAPAS","ACAPETAHUA","LITORAL DEL ESTADO",NA,NA,NA,NA,NA
"SINALOA","MAZATLAN","PRESA EL CAJON",NA,23.4941163147551,-106.379649136752,"state_office","Hem's state.office key"
"COLIMA","TECOMAN","EL ROCIO",NA,NA,NA,NA,NA
"CHIAPAS","TONALA","PIEDRA BOLA",NA,NA,NA,NA,NA
"CHIAPAS","PUERTO MADERO","EL COCO",NA,NA,NA,NA,NA
"CHIAPAS","TONALA","LA PLAYITA",NA,NA,NA,NA,NA
"SINALOA","MAZATLAN","EL HUIZACHE",NA,24.376035462963,-107.327061388889,"state_site","Hem's state.site key"
"BAJA CALIFORNIA","VILLA JESUS MARIA","EL MORRO","no",32.277,-117.026,"state_site","Mel's state.site key"
"BAJA CALIFORNIA SUR","BAHIA TORTUGAS","LA PLAYITA","yes",23.062,-109.67,"state_site","Mel's state.site key"
"BAJA CALIFORNIA","ENSENADA","LAS CASITAS","no",31.7976766666667,-116.501118055556,"state_office_site","Hem's state.site.office key"
"CHIAPAS","PIJIJIAPAN","LITORAL DEL ESTADO",NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","BAHIA ASUNCION","BAHIA BALLENAS","no",26.76,-113.391,"state_site","Mel's state.site key"
"BAJA CALIFORNIA SUR","BAHIA ASUNCION","BARRIO LA PLAYA","yes",23.06,-109.67,"state_site","Mel's state.site key"
"BAJA CALIFORNIA","EL ROSARIO","EL CHUTE","no",30.4371490277778,-115.987777638889,"state_site","Hem's state.site key"
"CHIAPAS","VILLA FLORES","TROPICANA",NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","PUNTA ABREOJOS","ROCA BALLENAS","no",26.7432,-113.6676,"state_site","Mel's state.site key"
"GUERRERO","ACAPULCO","ALVARADO",NA,NA,NA,NA,NA
"GUERRERO","ACAPULCO","CERRO CABEZON",NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","SANTA ROSALIA","GUAMUCHIL","yes",27.3014316666667,-112.877783611111,"state_office_site","Hem's state.site.office key"
"CHIAPAS","RAUDALES MALPASO","PENAS, LAS",NA,NA,NA,NA,NA
"CHIAPAS","RAUDALES MALPASO","ESTERO LA HERRADURA",NA,NA,NA,NA,NA
"JALISCO","GUADALAJARA","BORDO HUATEPIQUE","yes",20.53,-103.15,"state_site","Mel's state.site key"
"SINALOA","ESCUINAPA","SISTEMAS ACUATICOS CONTROLADOS",NA,24.158135848652,-107.17831721137,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level"
"GUERRERO","ACAPULCO","BAJADERO LA BARRITA",NA,NA,NA,NA,NA
"CHIAPAS","PLAYAS CATAZAJA","EJIDO LINDAVISTA",NA,NA,NA,NA,NA
"CHIAPAS","RAUDALES MALPASO","EL PROGRESO",NA,NA,NA,NA,NA
"JALISCO","GUADALAJARA","PRESA LA TINAJA","yes",20.21,-103.06,"state_site","Hem's state.site key"
"GUERRERO","ZIHUATANEJO","PRESA INFIERNILLO.",NA,NA,NA,NA,NA
"GUERRERO","MARQUELIA CRUZ GRANDE","LAS PEA",NA,NA,NA,NA,NA
"JALISCO","OCOTLAN","BOCA TOMATLAN","yes",20.4510294444444,-105.221966388889,"state_site","Hem's state.site key"
"OAXACA","SALINA CRUZ","LAGUNA QUIRIO",NA,NA,NA,NA,NA
"NAYARIT","PENITA JALTEMBA","CORTINA LA PRESA",NA,21.1623836658869,-105.21154039308,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level"
"COLIMA","MANZANILLO","ALVARADO",NA,NA,NA,NA,NA
"GUERRERO","ZIHUATANEJO","MAHAHUAL",NA,NA,NA,NA,NA
"CHIAPAS","RAUDALES MALPASO","CHANTUTO",NA,NA,NA,NA,NA
"OAXACA","SALINA CRUZ","PLAYA GUELAGUICHI",NA,NA,NA,NA,NA
"GUERRERO","ZIHUATANEJO","EL CAYACO",NA,NA,NA,NA,NA
"SINALOA","GUASAVE","CORTINA LA PRESA ADOLFO LOPEZ MATEOS",NA,25.099,-107.386,"state_site","Hem's state.site key"
"BAJA CALIFORNIA SUR","BAHIA ASUNCION","MUELLE FISCAL SAN CARLOS","no",24.79,-112.11,"state_site","Mel's state.site key"
"SINALOA","LA REFORMA","YAMETO",NA,24.7854481944444,-108.040446666667,"state_office_site","Hem's state.site.office key"
"JALISCO","GUADALAJARA","EMBARCADERO LA PRESA",NA,20.9531148331655,-103.368974427755,"state_office","Hem's state.office key"
"BAJA CALIFORNIA","ISLA CEDROS","MUELLE SAN FELIPE","yes",31.0173,-114.8335,"state_site","Mel's state.site key"
"GUERRERO","TECPAN GALEANA","ISLA SAN LORENZO",NA,NA,NA,NA,NA
"MICHOACAN","NUEVA ITALIA","CORONGOROS",NA,NA,NA,NA,NA
"MICHOACAN","SAHUAYO","PUENTE ARCOS",NA,NA,NA,NA,NA
"JALISCO","GUADALAJARA","EL CARRIZO",NA,20.9694949074074,-103.462698703704,"state_office_site","Hem's state.site.office key"
"GUERRERO","ACAPULCO","LA PE%AS",NA,NA,NA,NA,NA
"SINALOA","CULIACAN","EL CUERVO",NA,24.348887037037,-107.417505648148,"state_site","Hem's state.site key"
"GUERRERO","ACAPULCO","PICO DEL MONTE",NA,NA,NA,NA,NA
"JALISCO","GUADALAJARA","LA CORTINA","yes",21.15,-104.75,"state_site","Mel's state.site key"
"JALISCO","GUADALAJARA","PRESA EL CAJON","no",20.39,-103.32,"state_site","Mel's state.site key"
"BAJA CALIFORNIA","SAN FELIPE","SAN LUIS GONZAGA B.C.N.","yes",29.7924,-114.38,"state_site","Mel's state.site key"
"SONORA","BAHIA KINO","PUNTA CHUECA","yes",29.0113644444444,-112.15813625,"state_office_site","Hem's state.site.office key"
"JALISCO","CHAPALA","PRESA LA GUADALUPE","yes",21.54,-101.79,"state_site","Hem's state.site key"
"GUERRERO","CD. ALTAMIRANO","PUNTA MALDONADO",NA,NA,NA,NA,NA
"NAYARIT","TEPIC","ARROYO EL CARRIZAL",NA,21.4826649167189,-104.547994171617,"state_office","Hem's state.office key"
"BAJA CALIFORNIA","SAN QUINTIN","EL PLAYON SAN RAMON","no",30.77,-116.059,"state_site","Mel's state.site key"
"SONORA","CD. OBREGON","LA ATANACIA","yes",27.1412,-110.2149,"state_site","Mel's state.site key"
"BAJA CALIFORNIA SUR","SAN CARLOS","BAHIA TORTUGAS","no",27.6926928444444,-114.896186183333,"state_site","Hem's state.site key"
"JALISCO","GUADALAJARA","BORDO LOS PATOS","yes",21.35,-101.93,"state_site","Hem's state.site key"
"SINALOA","EL FUERTE","CORTINA LA PRESA",NA,26.4366394191784,-108.393947350964,"state_office","Hem's state.office key"
"MICHOACAN","CUITZEO","COL. CORO",NA,NA,NA,NA,NA
"NAYARIT","TEPIC","LOS GUAJES",NA,21.4194870833333,-104.400501805556,"state_office_site","Hem's state.site.office key"
"BAJA CALIFORNIA SUR","LA PAZ","BOCANA SAN VENANCIO","no",27.0901509,-112.4347001,"state_site","Hem's state.site key"
"SONORA","GUAYMAS","LA ESPERANZA","yes",28.4652,-111.76,"state_site","Mel's state.site key"
"SINALOA","NAVOLATO","EL MORRO",NA,24.7618565826978,-107.683397361755,"state_office","Hem's state.office key"
"BAJA CALIFORNIA SUR","SAN CARLOS","LA FLORIDA","no",24.1062969444444,-110.350208333333,"state_site","Hem's state.site key"
"GUERRERO","CD. ALTAMIRANO","BARRA TECOANAPA",NA,NA,NA,NA,NA
"NAYARIT","TEPIC","MEZA DEL NOVILLO",NA,21.4826649167189,-104.547994171617,"state_office","Hem's state.office key"
"BAJA CALIFORNIA SUR","BAHIA TORTUGAS","LAGO CUITZEO",NA,27.6888812559524,-114.760228838492,"state_office","Hem's state.office key"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","LAS CASITAS","no",23.6007167592593,-109.860941759259,"state_site","Hem's state.site key"
"SINALOA","EL FUERTE","VARIOS",NA,26.4366394191784,-108.393947350964,"state_office","Hem's state.office key"
"OAXACA","PUERTO ESCONDIDO","CORRALERO, PINOTEPA NAL.OAX.",NA,NA,NA,NA,NA
"NAYARIT","TEPIC","HUANACAXTLE",NA,21.4826649167189,-104.547994171617,"state_office","Hem's state.office key"
"SONORA","GUAYMAS","EL TOMATE","yes",27.5622,-110.35,"state_site","Hem's state.site key"
"OAXACA","PUERTO ANGEL","PESQUERIA CACHIMBO",NA,NA,NA,NA,NA
"SINALOA","ESCUINAPA","VACAS Y CALERAS",NA,22.709,-105.757,"state_site","Hem's state.site key"
"BAJA CALIFORNIA SUR","BAHIA TORTUGAS","CORTINA LA PRESA",NA,27.6888812559524,-114.760228838492,"state_office","Hem's state.office key"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","SAN HIPOLITO","no",26.9880675,-113.979209444444,"state_site","Hem's state.site key"
"GUERRERO","ACAPULCO","EL HUIZACHE",NA,NA,NA,NA,NA
"NAYARIT","PENITA JALTEMBA","SAYULITA",NA,20.8690726851852,-105.438321851852,"state_site","Hem's state.site key"
"OAXACA","JUCHITAN","CHICAPA CASTRO",NA,NA,NA,NA,NA
"SINALOA","LOS MOCHIS","HIGUERAS ZARAGOZA",NA,25.968,-109.297,"state_office_site","Hem's state.site.office key"
"GUERRERO","ACAPULCO","POZA DEL TULE",NA,NA,NA,NA,NA
"GUERRERO","ACAPULCO","EL PALMAR",NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","SANTA ROSALIA","GUERRERO NEGRO","no",27.9676129518519,-114.05422237037,"state_site","Hem's state.site key"
"NAYARIT","PENITA JALTEMBA","PLAYA SAN FRANCISCO",NA,21.1623836658869,-105.21154039308,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level"
"SINALOA","ESCUINAPA","VARIOS",NA,24.158135848652,-107.17831721137,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level"
"NAYARIT","TUXPAN","EL BORDO",NA,22.0146405555556,-105.261177916667,"state_site","Hem's state.site key"
"GUERRERO","ACAPULCO","MEZCALA",NA,NA,NA,NA,NA
"GUERRERO","CD. ALTAMIRANO","LA BOCANA MARQUELIA",NA,NA,NA,NA,NA
"GUERRERO","TECPAN GALEANA","PUERTO JAPUTICA",NA,NA,NA,NA,NA
"NAYARIT","PENITA JALTEMBA","BAJO LOS PERROS",NA,21.1623836658869,-105.21154039308,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level"
"BAJA CALIFORNIA SUR","LA PAZ","CABO SAN LUCAS","yes",22.8970188888889,-109.925186111111,"state_site","Hem's state.site key"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","SAN BRUNO","yes",27.1623825,-112.161936944444,"state_site","Hem's state.site key"
"BAJA CALIFORNIA","SAN QUINTIN","COL. VICENTE GUERRERO",NA,30.5633555335022,-115.95323790306,"state_office","Hem's state.office key"
"OAXACA","JUCHITAN","JALAPA DEL MARQUEZ",NA,NA,NA,NA,NA
"COLIMA","TECOMAN","TROPICANA",NA,NA,NA,NA,NA
"MICHOACAN","CUITZEO","EL GALLITO",NA,NA,NA,NA,NA
"GUERRERO","CD. ALTAMIRANO","LA PE%ITAS",NA,NA,NA,NA,NA
"GUERRERO","CD. ALTAMIRANO","EL CACIQUE",NA,NA,NA,NA,NA
"NAYARIT","PENITA JALTEMBA","CRUZ HUANACAXTLE, LA",NA,21.1623836658869,-105.21154039308,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level"
"GUERRERO","ZIHUATANEJO","CAPIRE",NA,NA,NA,NA,NA
"SONORA","GUAYMAS","BELLAVISTA",NA,29.1811937962963,-110.306477592593,"state_site","Hem's state.site key"
"GUERRERO","ACAPULCO","CERRITO ORO EL TUNEL",NA,NA,NA,NA,NA
"SONORA","GUAYMAS","CRUZ HUANACAXTLE",NA,27.9926880336712,-110.86508759233,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level"
"SONORA","GUAYMAS","CERRO CABEZON",NA,27.9926880336712,-110.86508759233,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level"
"NAYARIT","TEPIC","CORTINA LA PRESA",NA,21.4826649167189,-104.547994171617,"state_office","Hem's state.office key"
"NAYARIT","CRUZ HUANACAXTLE","LAS CONCHITAS",NA,20.7914414513754,-105.337144843608,"state_office","Hem's state.office key"
"JALISCO","GUADALAJARA","100 MTS DEL PASADERO LA COOP. CHAMPERICO.",NA,20.9531148331655,-103.368974427755,"state_office","Hem's state.office key"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","EL HORCONCITO","no",25.5203,-112.0781,"state_site","Mel's state.site key"
"BAJA CALIFORNIA SUR","LA PAZ","EL MANGLITO","yes",24.16,-110.32,"state_site","Mel's state.site key"
"OAXACA","PINOTEPA NACIONAL","AGUA ESCONDIDA, SOYALT. OAX.",NA,NA,NA,NA,NA
"NAYARIT","SAN BLAS","ESTERO SAN BASILIO",NA,21.5467247384409,-105.258214734707,"state_office","Hem's state.office key"
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","MUELLE PROD. PESQUERO MATANCITAS","no",25.147,-111.998,"state_site","Mel's state.site key"
"BAJA CALIFORNIA SUR","LA PAZ","BAHIA ALMEJAS","no",24.4762521160234,-111.68199854967,"state_site","Hem's state.site key"
"BAJA CALIFORNIA","SAN QUINTIN","ALVARADO",NA,32.5247191666667,-116.770173888889,"state_site","Hem's state.site key"
"JALISCO","PUERTO VALLARTA","PLAYA LA FORTUNA","no",20.49,-105.31,"state_office_site","Hem's state.site.office key"
"JALISCO","GUADALAJARA","PRESA EPIFANIA","yes",20.8,-103.33,"state_site","Mel's state.site key"
"SINALOA","MAZATLAN","BAHIA SAN FRANCISQUITO",NA,23.4941163147551,-106.379649136752,"state_office","Hem's state.office key"
"GUERRERO","CD. ALTAMIRANO","LA BOCANA",NA,NA,NA,NA,NA
"SINALOA","ESCUINAPA","CAIMANCITOS",NA,24.158135848652,-107.17831721137,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level"
"SONORA","GOLFO SANTA CLARA","TRES CERRITOS",NA,31.8979505373166,-114.571539538994,"state_office","Hem's state.office key"
"CHIAPAS","TONALA","PUERTO MADERO",NA,NA,NA,NA,NA
"SONORA","HUATABAMPO","EL SAUZAL",NA,28.1001127777778,-109.143416111111,"state_site","Hem's state.site key"
"GUERRERO","CD. ALTAMIRANO","LA PE%AS",NA,NA,NA,NA,NA
"GUERRERO","ACAPULCO","FRENTE A TEPETATES",NA,NA,NA,NA,NA
"CHIAPAS","ACAPETAHUA","LAGUNA LA PALMA",NA,NA,NA,NA,NA
"NAYARIT","CRUZ HUANACAXTLE","LOS JIOTES",NA,20.7914414513754,-105.337144843608,"state_office","Hem's state.office key"
"BAJA CALIFORNIA","MEXICALI","LIT.GOLFO CALIFORNIA","yes",29.65,-113.86,"state_site","Mel's state.site key"
"GUERRERO","TECPAN GALEANA","BAJADERO LA BARRITA",NA,NA,NA,NA,NA
"CHIAPAS","TONALA","ALVARADO",NA,NA,NA,NA,NA
"GUERRERO","MARQUELIA CRUZ GRANDE","EL TAMARINDO",NA,NA,NA,NA,NA
"BAJA CALIFORNIA","EL ROSARIO","ISLA SAN PEDRO MARTIR","yes",28.3762027,-112.3200266,"state_site","Hem's state.site key"
"OAXACA","PUERTO ESCONDIDO","CERRO CHICO",NA,NA,NA,NA,NA
"COLIMA","MANZANILLO","LOS REYES",NA,NA,NA,NA,NA
"SONORA","GUAYMAS","GUASIMA, LA","yes",27.8551,-109.3451,"state_site","Mel's state.site key"
"NAYARIT","PENITA JALTEMBA","JARRETADERAS",NA,20.6903171333333,-105.273025966667,"state_site","Hem's state.site key"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","EL BARRIL B.C.N.","yes",28.3,-112.93,"state_site","Mel's state.site key"
"SINALOA","ESCUINAPA","NUEVA TECNOLOGIA DEL PACIFICO",NA,24.158135848652,-107.17831721137,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level"
"COLIMA","TECOMAN","RIO EL NARANJO Y EL SALADO",NA,NA,NA,NA,NA
"SONORA","CD. OBREGON","PUNTA LOBOS","yes",27.314,-110.598,"state_site","Mel's state.site key"
"SONORA","CD. OBREGON","PRESA CAJON ONAPA",NA,27.9064816393795,-110.86436487411,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level"
"OAXACA","JUCHITAN","PLAYA LA COLORADA",NA,NA,NA,NA,NA
"BAJA CALIFORNIA","ENSENADA","TAMIAHUA",NA,31.6803648342134,-116.441554571399,"state_office","Hem's state.office key"
"BAJA CALIFORNIA","SAN QUINTIN","PUNTA CABRA","no",31.32724,-116.44,"state_site","Hem's state.site key"
"CHIAPAS","ACAPETAHUA","SAN NICOLAS",NA,NA,NA,NA,NA
"GUERRERO","ACAPULCO","FRENTE A LA COMUNIDAD SAN JOSE HIDALGO",NA,NA,NA,NA,NA
"SINALOA","EL FUERTE","DISTRITO RIEGO #136",NA,26.4366394191784,-108.393947350964,"state_office","Hem's state.office key"
"GUERRERO","ACAPULCO","LOS DRAGUITOS",NA,NA,NA,NA,NA
"SONORA","PUERTO PENASCO","RINCON BALLENAS",NA,31.2062957681437,-112.840131163667,"state_office","Hem's state.office key"
"BAJA CALIFORNIA SUR","BAHIA TORTUGAS","LA LOBERA","no",27.8127,-115.0497,"state_site","Mel's state.site key"
"CHIAPAS","ACAPETAHUA","CATAZAJA",NA,NA,NA,NA,NA
"CHIAPAS","PIJIJIAPAN","EL COCO",NA,NA,NA,NA,NA
"SONORA","PUERTO PENASCO","SANTO TOMAS","yes",30.7599,-113.107,"state_office_site","Hem's state.site.office key"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","ARROYO EL FRIJOL","no",24.9,-112.01,"state_site","Mel's state.site key"
"BAJA CALIFORNIA","SAN QUINTIN","PUERTO LOS CHOROS","yes",29,-113.5667,"state_site","Hem's state.site key"
"GUERRERO","MARQUELIA CRUZ GRANDE","LA BOCANA",NA,NA,NA,NA,NA
"SINALOA","LA REFORMA","PUNTA MARIA",NA,25.3777422689077,-107.827987906537,"state_office","Hem's state.office key"
"SONORA","PUERTO PENASCO","BORRASCOSO","yes",31.4917435,-114.038837,"state_site","Hem's state.site key"
"JALISCO","CHAPALA","BAHIA MELAQUE","no",19.22116935,-104.71687315,"state_site","Hem's state.site key"
"GUERRERO","ACAPULCO","LA CARDONOSA",NA,NA,NA,NA,NA
"BAJA CALIFORNIA","ENSENADA","COL. VICENTE GUERRERO",NA,31.6803648342134,-116.441554571399,"state_office","Hem's state.office key"
"NAYARIT","CRUZ HUANACAXTLE","CORTINA LA PRESA",NA,20.7914414513754,-105.337144843608,"state_office","Hem's state.office key"
"BAJA CALIFORNIA SUR","LORETO","LA SALINITA","no",27.101,-114.104,"state_site","Mel's state.site key"
"SONORA","HUATABAMPO","SAN NICOLAS","yes",28.4617,-111.76,"state_site","Mel's state.site key"
"SONORA","PUERTO PENASCO","TEACAPAN, SIN.",NA,31.2062957681437,-112.840131163667,"state_office","Hem's state.office key"
"SONORA","PUERTO PENASCO","LAZARO CARDENAS",NA,30.9477066666667,-112.966714444444,"state_office_site","Hem's state.site.office key"
"BAJA CALIFORNIA SUR","SAN CARLOS","ENSENADA BLANCA","yes",25.7278455555556,-111.253063055556,"state_site","Hem's state.site key"
"SINALOA","EL ROSARIO","MAHAHUAL",NA,22.83,-106.03,"state_office_site","Hem's state.site.office key"
"OAXACA","PUERTO ANGEL","ESTERO EL CAPRICHO",NA,NA,NA,NA,NA
"BAJA CALIFORNIA","VILLA JESUS MARIA","EL PABELLON","no",30.3688180555556,-115.852259583333,"state_site","Hem's state.site key"
"NAYARIT","TECUALA","SITIO ESTERO EL TAPEIXTE",NA,22.4984442146623,-105.266154629021,"state_office","Hem's state.office key"
"SONORA","PUERTO PENASCO","EL COLORADO","yes",29.8142,-112.638,"state_site","Mel's state.site key"
"JALISCO","GUADALAJARA","PRESA """"CASA BLANCA""""","yes",20.57,-103.17,"state_site","Mel's state.site key"
"BAJA CALIFORNIA","BAHIA LOS ANGELES","CORTINA LA PRESA",NA,29.1344531678125,-113.767451763941,"state_office","Hem's state.office key"
"SONORA","GOLFO SANTA CLARA","SANTO DOMINGO","yes",31.4678,-113.638,"state_site","Mel's state.site key"
"CHIAPAS","TONALA","CORTINA LA PRESA",NA,NA,NA,NA,NA
"CHIAPAS","ARRIAGA","CANAL NUEVO POBLADO",NA,NA,NA,NA,NA
"JALISCO","PUERTO VALLARTA","LA PALAPA","yes",20.6798709722222,-105.093875277778,"state_office_site","Hem's state.site.office key"
"COLIMA","MANZANILLO","LAGUNA CUYUTLAN",NA,NA,NA,NA,NA
"SONORA","PUERTO PENASCO","TOPOLOBAMPO","yes",25.6,-109.05,"state_site","Mel's state.site key"
"COLIMA","TECOMAN","EL CAIMAN",NA,NA,NA,NA,NA
"SINALOA","NAVOLATO","LAGUNA DEL CARRIZO",NA,26.263,-109.138,"state_site","Hem's state.site key"
"NAYARIT","SANTIAGO IXCUINTLA","COASTECOMATE, EL",NA,21.9838665077391,-104.896760868459,"state_office","Hem's state.office key"
"CHIAPAS","TONALA","RANCHO NUEVO",NA,NA,NA,NA,NA
"CHIAPAS","TUXTLA GUTIERREZ","DIQUE UNO MALPASO",NA,NA,NA,NA,NA
"CHIAPAS","TUXTLA GUTIERREZ","EL MICO",NA,NA,NA,NA,NA
"SONORA","GUAYMAS","EL DESEMBOQUE","yes",30.2102180333333,-112.790704033333,"state_site","Hem's state.site key"
"JALISCO","GUADALAJARA","PRESA CARROZAS","yes",20.5,-102.46,"state_site","Hem's state.site key"
"SINALOA","EL FUERTE","PLAYA FRENTE A LA COOPERATIVA CARIBE",NA,26.4366394191784,-108.393947350964,"state_office","Hem's state.office key"
"NAYARIT","TEPIC","GUAMUCHIL",NA,21.4826649167189,-104.547994171617,"state_office","Hem's state.office key"
"SINALOA","ESCUINAPA","PALMITO DEL VERDE",NA,22.6572176388889,-105.767641388889,"state_site","Hem's state.site key"
"CHIAPAS","ARRIAGA","100 MTS DEL PASADERO LA COOP. CHAMPERICO.",NA,NA,NA,NA,NA
"CHIAPAS","VILLA FLORES","EL CAJONCITO",NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","SAN CARLOS","ISLA MAGDALENA","no",25.3709787,-112.1102335,"state_site","Hem's state.site key"
"JALISCO","GUADALAJARA","A",NA,20.9531148331655,-103.368974427755,"state_office","Hem's state.office key"
"JALISCO","GUADALAJARA","PRESA SAN JOSE","yes",20.45,-102.02,"state_site","Hem's state.site key"
"MICHOACAN","LAZARO CARDENAS","LA ENCARNACION",NA,NA,NA,NA,NA
"SONORA","PUERTO PENASCO","LA REFORMA","yes",25.047,-108.054,"state_site","Mel's state.site key"
"SONORA","GUAYMAS","YAVAROS","yes",26.7034766666667,-109.520553194444,"state_site","Hem's state.site key"
"GUERRERO","MARQUELIA CRUZ GRANDE","BAJADERO RIO SAN LUIS",NA,NA,NA,NA,NA
"JALISCO","GUADALAJARA","CORTINA, LA",NA,20.9531148331655,-103.368974427755,"state_office","Hem's state.office key"
