"year","eu_rnpa","total_catch_kg"
2020,"2604001467",42060
2020,"2604001525",97600
2020,"2604001574",22838.4
2020,"2604001590",52455
2020,"2604001616",14138
2020,"2604001640",14771.2
2020,"2604001657",7770
2020,"2604001665",33336
2020,"2604001681",1536
2020,"2604001707",48610
2020,"2604001749",31404
2020,"2604001772",215720.4
2020,"2604001848",17448.6
2020,"2604001863",365915
2020,"2604003569",10384
2020,"2604003752",4122
2020,"2604004727",24548052.72
2020,"2604004883",224034
2020,"2604004974",79871
2020,"2604005021",265901.5
2020,"2604005831",83050
2020,"2604005930",6865.2
2020,"2604006110",1112917.6
2020,"2604006342",4800
2020,"2604006458",65216
2020,"2604007514",78512
2020,"2604007704",36576979.8
2020,"2604007720",140320
2020,"2604007803",1360
2020,"2604007811",146987.2
2020,"2604007845",7425.2
2020,"2604007860",35912.3
2020,"2604008165",59059.2
2020,"2604008322",31806.2
2020,"2604008447",45174.85
2020,"2604008652",41200
2020,"2604008769",395995.75
2020,"2604009171",420520
2020,"2604009346",324640
2020,"2604009379",27707
2020,"2604009452",82540567.32
2020,"2604009494",282309.4
2020,"2604009528",96438.4
2020,"2604009551",7446.4
2020,"2604009577",89848
2020,"2604009585",72640
2020,"2604009619",88200
2020,"2604009668",9922
2020,"2604009700",98824.2
2020,"2604009783",8872
2020,"2604009791",21765.5
2020,"2604009809",116013.1
2020,"2604009999",2144
2020,"2604010054",94888
2020,"2604010302",78900.8
2020,"2604010450",60355.2
2020,"2604010476",10476.8
2020,"2604010500",212000
2020,"2604010625",354400
2020,"2604010641",609406.2
2020,"2604010781",27603.2
2020,"2604011133",42560
2020,"2604011219",400
2020,"2604011300",143488
2020,"2604011409",66111
2020,"2604011425",31143.6
2020,"2604011458",88064.8
2020,"2604011557",4260.6
2020,"2604011565",89056488.4
2020,"2604011573",1980.8
2020,"2604011581",14588.8
2020,"2604011664",19064
2020,"2604011698",149381
2020,"2604011789",7043.2
2020,"2604011872",220649.05
2020,"2604091039",411487.2
2020,"2604091054",134317
2020,"2604091088",25400
2020,"2604091104",16640
2020,"2604609509",223063.2
2020,"2604609541",47756
2020,"2604609582",410378
2020,"2604609806",45480
2020,"2604609848",145266
2020,"2604609863",47510
2020,"2604609897",14240
2020,"2604609905",7864
2020,"2604609913",1550
2020,"2604609947",91117.6
2020,"2604609954",51840
2020,"2604609970",38721.5
2020,"2604610002",14940
2020,"2604610010",35285849.12
2020,"2604610077",266082.8
2020,"2604610119",75792
2020,"2604611042",1600
2020,"2604611638",79562486.32
2020,"2604612008",1100
2020,"2604612081",59970
2020,"2604612750",10004.8
2020,"2604613238",140000
2020,"2604613758",14670.4
2020,"2604614038",20000
2020,"2604614822",7000
2020,"2604615027",17920
2020,"2604615076",12800
2020,"2604615159",38587.2
2020,"2605000203",63801.8
2020,"2605000955",11729
2020,"2607000029",53472
2020,"2607000201",193600.9
2020,"2607002082",506982.15
2020,"2607002108",33449.6
2020,"2607002181",97280.45
2020,"2607002256",23718
2020,"2607002421",47019.5
2020,"2607002652",18446.4
2020,"2607002660",55112.5
2020,"2607002835",129521.3
2020,"2607003130",81730.4
2020,"2607003304",203503.75
2020,"2607003312",3840
2020,"2607003387",58694.4
2020,"2607003452",218463.5
2020,"2607003460",349459.15
2020,"2607003510",246872.25
2020,"2607003528",86248.4
2020,"2607003569",21054.4
2020,"2607003643",32643
2020,"2607003676",22060
2020,"2607003684",68364.2
2020,"2607003700",17387.2
2020,"2607003726",27502.4
2020,"2607003734",12259.2
2020,"2607003783",169545
2020,"2607003874",20820.8
2020,"2607003890",1029196.7
2020,"2607003999",325351.4
2020,"2607004005",42953
2020,"2607004054",29902.4
2020,"2607004070",42172.4
2020,"2607004088",229008
2020,"2607004104",185277.8
2020,"2607004138",95579
2020,"2607004153",102150
2020,"2607004179",10545.6
2020,"2607004195",102068.7
2020,"2607004203",2390850.55
2020,"2607004229",98906.5
2020,"2607004278",143307
2020,"2607004294",95564.7
2020,"2607004302",99184.2
2020,"2607004351",68381.6
2020,"2607004385",107248.5
2020,"2607004393",21484.8
2020,"2607004401",14923.2
2020,"2607010853",35510.1
2020,"2607010861",81035.1
2020,"2607010887",280812.55
2020,"2607010895",417410.9
2020,"2607010960",8985
2020,"2607100043",41980
2020,"2607100134",7434
2020,"2607100142",10694.5
2020,"2607100654",6765
2020,"2607100662",6130.2
2020,"2607101462",25657.4
2020,"2607101470",9426.5
2020,"2607101710",101053.5
2020,"2607101918",16950.4
2020,"2607102254",11700
2020,"2607102494",5390
2020,"2607102726",5461
2020,"2607103310",890
2020,"2607103526",3066
2020,"2607104102",4700
2020,"2607602683",125492.5
2020,"2607602709",9840
2020,"2607602733",53265
2020,"2607602824",671429
2020,"2607602857",117000
2020,"2607602865",8310
2020,"2607602873",151797.5
2020,"2607602881",80645
2020,"2607602907",13717
2020,"2607602915",36602
2020,"2607602931",12332.8
2020,"2607602949",43367
2020,"2607602972",21500
2020,"2607603012",958198.8
2020,"2607603038",224514.5
2020,"2607603046",99060
2020,"2607603053",83500
2020,"2607603079",33108
2020,"2607603087",190000
2020,"2607603095",30030
2020,"2607603111",800
2020,"2607603137",26450
2020,"2607603160",22000
2020,"2607603210",6650
2020,"2607603293",40000
2020,"2607603343",76443
2020,"2607603426",14434
2020,"2607603590",2337.5
2020,"2607603681",11260
2020,"2607603707",162366.95
2020,"2607603772",167002.8
2020,"2607603780",236992.45
2020,"2607603798",375899.05
2020,"2607603822",750
2020,"2607603905",1300
2020,"2607603921",4600
2020,"2607603988",17347
2020,"2607603996",17930
2020,"2607604077",8990
2020,"2607604168",500
2020,"2607604192",137
2020,"2607604226",14835
2020,"2607604242",20000
2020,"2607604259",484618
2020,"2607604275",3620
2020,"2607604317",10500
2020,"2607604333",137600
2020,"2607604374",2890
2020,"2607604382",11619
2020,"2607604390",10744
2020,"2607604408",3300
2020,"2607604515",40300
2020,"2607604549",471402.95
2020,"2607604556",81626.4
2020,"2607604622",37755
2020,"2607604655",13275
2020,"2607604713",48000
2020,"2607604721",12026
2020,"2607604754",203473.5
2020,"2607604838",22000
2020,"2609000019",13950
2020,"2609000027",28160
2020,"2609000043",13520
2020,"2609000050",56300
2020,"2609000068",14750
2020,"2609000175",127808
2020,"2609000183",119402.2
2020,"2609000324",20252.8
2020,"2609001022",9469
2020,"2609001165",17840
2020,"2609001173",311246.85
2020,"2609001199",100678
2020,"2609001207",12950
2020,"2609001215",101030
2020,"2609001280",2896
2020,"2609001314",53696
2020,"2609001348",458500.2
2020,"2609001355",98239
2020,"2609001405",1144601.8
2020,"2609001413",28244
2020,"2609001504",1009434.5
2020,"2609001512",8600
2020,"2609001546",346517
2020,"2609001561",41810
2020,"2609001606",23676.5
2020,"2609001744",106770.85
2020,"2609001751",21911
2020,"2609001868",31685
2020,"2609001942",147987.2
2020,"2609002015",23000
2020,"2609002031",36015
2020,"2609002080",102455
2020,"2609002130",93060
2020,"2609002262",4580
2020,"2609002320",237385.2
2020,"2609002338",272008.8
2020,"2609002393",41800
2020,"2609002445",29514.2
2020,"2609003096",37004
2020,"2609003104",40592
2020,"2609003112",8960
2020,"2609003138",98080
2020,"2609003146",19104
2020,"2609003161",111690.8
2020,"2609003203",7478.4
2020,"2609003328",99554.4
2020,"2609003351",23038
2020,"2609003369",210610.6
2020,"2609003377",30650
2020,"2609003385",19220
2020,"2609003401",3920
2020,"2609003427",15880
2020,"2609003542",94605.8
2020,"2609004219",36603685.56
2020,"2609004698",4940
2020,"2609004706",3605
2020,"2609004954",133092
2020,"2609005554",4556
2020,"2609005562",529180
2020,"2609005794",64680
2020,"2609005802",18380
2020,"2609006354",238160
2020,"2609014242",4880
2020,"2609014291",2440
2020,"2609014309",133980
2020,"2609014317",69609
2020,"2609014325",46929
2020,"2609014416",480852
2020,"2609014457",110275
2020,"2609014481",66340.4
2020,"2609014507",33900
2020,"2609014531",30300
2020,"2609014598",103149
2020,"2609014606",8570
2020,"2609014614",12800
2020,"2609014622",20133
2020,"2609014663",28343.2
2020,"2609014713",3092
2020,"2609014762",48651
2020,"2609091018",19170
2020,"2609091323",27530
2020,"2609091372",12420
2020,"2609091448",3705
2020,"2609091463",60347231.52
2020,"2609091489",21940
2020,"2609091752",7457
2020,"2609092339",30424
2020,"2610000024",52735.2
2020,"2610000057",112939.2
2020,"2610000081",86400
2020,"2610000107",51680
2020,"2611000062",11896
2020,"2611000098",399976
2020,"2611000155",24124.5
2020,"2611000270",25629
2020,"2611000296",3660
2020,"2611000353",40511
2020,"2611000403",31815.5
2020,"2611000419",12385
2020,"2611000460",2004
2020,"2611000544",10950
2020,"2611000692",82938
2020,"2611000700",253342
2020,"2611000718",66867
2020,"2611000726",40649
2020,"2611000742",4218
2020,"2611000775",9000
2020,"2611000809",375119.5
2020,"2611000866",45660
2020,"2611000916",547033.5
2020,"2611000924",43129.4
2020,"2611001153",3575000
2020,"2611001427",4586
2020,"2611001435",89050
2020,"2611002194",144123.5
2020,"2611002292",204277
2020,"2611002367",59700
2020,"2611002383",4016
2020,"2611002409",30504
2020,"2611002433",53443.5
2020,"2611002441",160655.5
2020,"2611002458",129381.6
2020,"2611002516",2250
2020,"2611002565",3288
2020,"2611002599",7274
2020,"2611002615",142890
2020,"2611002672",1070
2020,"2611002748",11900
2020,"2611002805",7420
2020,"2611002862",55785
2020,"2611003043",79650
2020,"2611003126",5980
2020,"2611003159",11025
2020,"2611003464",3500
2020,"2611003738",1270
2020,"2611004058",8400
2020,"2611004082",2700
2020,"2611004090",58848
2020,"2611004330",92270
2020,"2611031127",140050
2020,"2611031218",204134
2020,"2611031242",17500
2020,"2611031622",15498
2020,"2611031648",11478
2020,"2611031838",25121.2
2020,"2611031895",24369
2020,"2612000014",146695.25
2020,"2612000048",21000
2021,"0203000302",7029
2021,"0203000922",7138411.48
2021,"0203001391",159000
2021,"0203004478",100413.5
2021,"0203004726",2445.8
2021,"0203006564",5158.9
2021,"0203007414",107842.2
2021,"0203007596",25329.5
2021,"0203008305",9593
2021,"0203008586",1716
2021,"0203008933",81093
2021,"0203008974",53533.4
2021,"0203009089",9436217.08
2021,"0203009261",238203.75
2021,"0203009279",32870
2021,"0203010103",60982
2021,"0203010384",122600.1
2021,"0203010673",106020.55
2021,"0203010756",195707.7
2021,"0203010855",935
2021,"0203011606",57678
2021,"0203011630",42426919.32
2021,"0203011861",97159.1
2021,"0203011887",257069.4
2021,"0203011994",3941500
2021,"0203012158",6681
2021,"0203012208",4273
2021,"0203012406",9611
2021,"0203012414",6920143.68
2021,"0203012455",12470
2021,"0203012505",3482.5
2021,"0203012554",235072
2021,"0203013859",2000
2021,"0203013883",21883
2021,"0203014444",9029
2021,"0203014535",197459
2021,"0203014675",26510.4
2021,"0203014741",194294.75
2021,"0203015185",6289
2021,"0203015193",131317
2021,"0203015573",400
2021,"0203015698",26174
2021,"0203015805",72578.95
2021,"0203015847",179982
2021,"0203015870",28168.55
2021,"0203015904",68118
2021,"0203015953",6062.5
2021,"0203016456",7321629.4
2021,"0203017116",18194
2021,"0203017637",340
2021,"0203017678",159557
2021,"0203017819",62610
2021,"0203017892",15620
2021,"0203018080",278923
2021,"0203126560",6649109.88
2021,"0203126586",43799
2021,"0203126602",3066
2021,"0203126628",341309.6
2021,"0203126685",560
2021,"0203126693",97953
2021,"0203126743",36434
2021,"0203126784",17444474.52
2021,"0203126883",1150
2021,"0203126982",3400
2021,"0203127048",185440.5
2021,"0203127063",12135
2021,"0203127113",21291.5
2021,"0203127220",87074.2
2021,"0203127477",66004.6
2021,"0203127485",96982
2021,"0203728050",20850.1
2021,"0203728324",4351
2021,"0203728563",390
2021,"0203728605",245
2021,"0203728761",2131.8
2021,"0206001174",2538
2021,"0206001406",932.5
2021,"0207000092",512667.65
2021,"0207000787",169994.55
2021,"0207001256",966383.9
2021,"0207001264",849724.2
2021,"0207001603",985616.4
2021,"0207001611",374968.2
2021,"0207001660",166886.7
2021,"0207001702",170845
2021,"0207001744",203401
2021,"0207001751",248075
2021,"0207001777",1278043
2021,"0207001785",3574
2021,"0207001884",1030148.55
2021,"0207001900",31697
2021,"0207001918",273063.7
2021,"0207001926",1000444.3
2021,"0207001934",451912
2021,"0207001967",477212.3
2021,"0207001975",91942.1
2021,"0207001983",27191.1
2021,"0207002007",148012.5
2021,"0207002049",105648
2021,"0207002056",194618
2021,"0207002080",744100.4
2021,"0207002098",279584
2021,"0207002106",96660.5
2021,"0207002122",63942
2021,"0207002155",48530
2021,"0207002189",33294
2021,"0207002205",96553.9
2021,"0207002239",18852.3
2021,"0207002296",561
2021,"0207002320",79854.3
2021,"0207002379",11821
2021,"0207002478",75469
2021,"0207002585",310
2021,"0208001263",29288.8
2021,"0301000097",161974.64
2021,"0302000484",1247
2021,"0302000567",396.48
2021,"0302000575",1135
2021,"0302001318",2205
2021,"0303000566",64605
2021,"0303001267",50786.6
2021,"0303001382",10729.3
2021,"0304000029",223611.6
2021,"0304000037",34495
2021,"0304000086",47402.25
2021,"0304000144",70669.9
2021,"0304000193",16153.8
2021,"0304000227",350
2021,"0304000235",1080
2021,"0304000292",25755
2021,"0304000342",9331
2021,"0304000383",29239
2021,"0304000466",180946.1
2021,"0304000532",122868.8
2021,"0304000540",40992.3
2021,"0304000615",25313
2021,"0304000755",17463
2021,"0304000771",17146.5
2021,"0304000797",192956.5
2021,"0304000813",115615.2
2021,"0304000821",166956.9
2021,"0304000839",33592.2
2021,"0304000854",386921.4
2021,"0304000862",118160.2
2021,"0304000870",64905.55
2021,"0304000896",31442
2021,"0304000987",15745.5
2021,"0304000995",16845
2021,"0304001027",8296
2021,"0304001050",6013.8
2021,"0304001068",32318.3
2021,"0304001175",25961.2
2021,"0304001258",715
2021,"0305000028",28030
2021,"0305000036",160
2021,"0305000044",217511.25
2021,"0305000069",185354.1
2021,"0305000119",657
2021,"0305000135",39617.85
2021,"0305000242",19791.24
2021,"0305000358",544
2021,"0305000713",1255
2021,"0305000846",274821.4
2021,"0305001257",10025
2021,"0305002305",9205
2021,"0305002354",12898
2021,"0305002644",1260
2021,"0305002929",20636.5
2021,"0305003162",6200
2021,"0305003188",24835
2021,"0305004459",594532.65
2021,"0305004533",238449.85
2021,"0305004715",18386.5
2021,"0305004764",15517
2021,"0305004798",7500
2021,"0305004913",6936
2021,"0305004988",4010
2021,"0305005183",6270
2021,"0305005274",1056
2021,"0305005423",47973
2021,"0305005464",6128.6
2021,"0305005522",11377.4
2021,"0305005555",8986
2021,"0305005795",41987.5
2021,"0305005811",3175
2021,"0305005878",13626.5
2021,"0305005894",15437.5
2021,"0305005902",3157
2021,"0305006009",8951.3
2021,"0305006017",49888.7
2021,"0305006033",13082.6
2021,"0305006231",115890.2
2021,"0305006306",36239.2
2021,"0305006314",34469
2021,"0305006371",61553.9
2021,"0305006405",35801.3
2021,"0305006413",24925
2021,"0305006470",6388.3
2021,"0305006512",12621
2021,"0305006546",19889.1
2021,"0305006678",69725.7
2021,"0305006728",16827
2021,"0305006736",1523.6
2021,"0305006744",2051
2021,"0305006769",3892.9
2021,"0305006785",1888.3
2021,"0305006819",28333
2021,"0305006827",316
2021,"0305006843",665
2021,"0305006868",1389
2021,"0305006967",7278.6
2021,"0305006983",13356.8
2021,"0305006991",6419.3
2021,"0305007007",6500
2021,"0305007056",8754
2021,"0305007064",1856.1
2021,"0305007098",5800
2021,"0305007122",4881.1
2021,"0305007213",4370
2021,"0305007288",505
2021,"0305007304",35754.5
2021,"0305007312",2997.8
2021,"0305007320",10241.4
2021,"0305007338",11129.5
2021,"0305007346",4257.3
2021,"0305007361",8281.4
2021,"0305007403",232.1
2021,"0305007429",8692.4
2021,"0305007437",1739.2
2021,"0305007445",3552.1
2021,"0305007452",1272.4
2021,"0305007486",3975
2021,"0305007585",42388.65
2021,"0305007593",48519.4
2021,"0305007627",24537
2021,"0305007635",18503
2021,"0305007643",8892.1
2021,"0305007692",7712.4
2021,"0305007718",6791.35
2021,"0305007734",6481
2021,"0305007759",365398.15
2021,"0305007783",66344
2021,"0305007817",4020
2021,"0305007841",9643.9
2021,"0305008013",16616.6
2021,"0305008047",15940.7
2021,"0305008054",13460.85
2021,"0305008104",352793
2021,"0305008179",4044.9
2021,"0305008195",9440
2021,"0305008328",9697.55
2021,"0305008377",22765.2
2021,"0305008492",2484.5
2021,"0305008518",212930.65
2021,"0305008567",16356
2021,"0305008609",67391.8
2021,"0305008617",25395
2021,"0305008641",150
2021,"0305008732",1588
2021,"0305008740",17822.9
2021,"0305008971",51700.7
2021,"0305009243",9824.7
2021,"0305009250",8130
2021,"0305009284",7640
2021,"0306000118",2212.6
2021,"0306000274",19376.1
2021,"0306000860",11033.2
2021,"0306000936",14407.9
2021,"0306000951",168918.3
2021,"0306001033",10789.1
2021,"0306001041",12452.7
2021,"0306001082",1520.2
2021,"0306001108",17931.1
2021,"0306001223",9521.35
2021,"0306001280",18255.2
2021,"0306001290",224959.3
2021,"0306001371",2983.85
2021,"0306001702",111343.3
2021,"0306001710",3745.3
2021,"0306001744",76244.75
2021,"0306001769",9928.7
2021,"0306001777",6267
2021,"0306001785",77563.5
2021,"0306001793",128264.7
2021,"0306001827",25936.75
2021,"0306001876",7020
2021,"0306001884",8262.5
2021,"0306001900",8165.7
2021,"0306001918",428777.87
2021,"0306001926",11789
2021,"0306001934",8200.3
2021,"0306001967",18223.2
2021,"0306002023",13060
2021,"0308000058",10265
2021,"0308000371",770
2021,"0310000013",4900
2021,"0311000160",5725
2021,"0311000293",20056039.04
2021,"0311002174",4301
2021,"0311003172",8511
2021,"0312000078",18549
2021,"0312000490",41381.3
2021,"0312000532",97500
2021,"0312000607",41249.5
2021,"0312000730",80273.5
2021,"0312001043",430.1
2021,"0312001100",182325.35
2021,"0312001233",25964.4
2021,"0312001373",16342.6
2021,"0312001449",96980
2021,"0312001886",2091
2021,"0312001928",98787.3
2021,"0312001977",160.6
2021,"0312002009",34878.2
2021,"0312002074",12808
2021,"0312002124",260976.1
2021,"0312002132",21249.6
2021,"0312002140",1320
2021,"0312002181",7378
2021,"0312002199",107753.3
2021,"0312002298",45622.8
2021,"0312002389",6925
2021,"0312002561",3730
2021,"0312002579",1501152.6
2021,"0312002611",217237.2
2021,"0312002710",11385
2021,"0312002728",88973.2
2021,"0312002769",196910.6
2021,"0312002793",751970.7
2021,"0312002918",4960
2021,"0312002959",187041
2021,"0312002975",169122
2021,"0312003106",18712
2021,"0312003189",5817
2021,"0312003197",52550
2021,"0312003205",147984.8
2021,"0312003254",154529.2
2021,"0312003261",5093
2021,"0312003296",4774
2021,"0312003338",34536.9
2021,"0312003353",3330
2021,"0312003536",627
2021,"0401003272",11
2021,"0403002306",316
2021,"0705004364",564370
2021,"1401000276",5554
2021,"1406000016",96404.2
2021,"1406000024",25385
2021,"1406000032",19900
2021,"1406000206",5710
2021,"1406000321",32812
2021,"1406000347",22621
2021,"1406000552",50295
2021,"1406000610",10550
2021,"1406000636",13185.6
2021,"1406000727",2338
2021,"1406000792",25136
2021,"1406000875",17955
2021,"1406000990",22223.5
2021,"1801000223",10890.1
2021,"1801000397",4958
2021,"1801000900",18751.7
2021,"1801001155",9901.3
2021,"1801001304",6699.7
2021,"1801001320",7678.3
2021,"1801001346",13081.2
2021,"1801001353",5402
2021,"1801001361",7181.9
2021,"1801001387",8648.4
2021,"1801001395",8141.2
2021,"1801001403",5895.6
2021,"1801001411",3721.3
2021,"1801001437",1039.9
2021,"1801001445",10437.5
2021,"1801001460",5068
2021,"1801001478",4906.5
2021,"1801001510",51857
2021,"1801001544",6652
2021,"1801001551",29750
2021,"1801001568",11821.9
2021,"1801001619",25807.5
2021,"1802000420",13082
2021,"1802000438",23205
2021,"1802000628",81510
2021,"1802000867",83387.25
2021,"1802000958",150241
2021,"1802000966",93040
2021,"1802001048",13216
2021,"1802001063",15408
2021,"1802001121",30424.7
2021,"1802001238",13556
2021,"1802001311",44231
2021,"1802001741",68096.05
2021,"1802001774",130796.6
2021,"1802001790",28480
2021,"1802001808",71500
2021,"1802001816",55024
2021,"1802001832",51444
2021,"1802001857",238725
2021,"1802001865",302617.3
2021,"1802001964",100548.25
2021,"1802002038",700
2021,"1802002079",15968.4
2021,"1802002137",12560
2021,"1802002194",10960.5
2021,"1802002210",13310
2021,"1802002228",25040
2021,"1802002244",15844.9
2021,"1802002251",2632
2021,"1802002269",7030
2021,"1802002277",58665
2021,"1802002319",10829.5
2021,"1802002335",27537
2021,"1802002343",31278
2021,"1802002350",28935.7
2021,"1802002368",9447
2021,"1802002376",14860.5
2021,"1802002384",12420.5
2021,"1802002392",4373
2021,"1802002400",29732
2021,"1802002418",11879.5
2021,"1802002426",28854
2021,"1802002475",138813.7
2021,"1802002491",22570
2021,"1802002517",21760
2021,"1802002525",39501
2021,"1802002533",12108
2021,"1802002541",22710
2021,"1802002566",58948.5
2021,"1802002574",9350
2021,"1802002590",136060
2021,"1802002608",7987
2021,"1802002665",39380
2021,"1802002673",30234
2021,"1802002749",28543
2021,"1802002756",10106.35
2021,"1802002798",21900
2021,"1802002848",15780
2021,"1802002863",18450
2021,"1802002871",12943
2021,"1802002913",17836.4
2021,"1802002939",32700
2021,"1802002947",22621
2021,"1802002954",13836.9
2021,"1802002962",8709.3
2021,"1802003010",16808
2021,"1802003036",89075
2021,"1802003085",17100
2021,"1802003093",9600
2021,"1802003242",8258.6
2021,"1802003283",78719.5
2021,"1802003333",72953.05
2021,"1802003614",13424
2021,"1802003705",13593
2021,"1802003986",12700
2021,"1802003994",109
2021,"1802004000",13710
2021,"1802004018",300
2021,"1802004026",10344
2021,"1803000163",108783
2021,"1803000452",82571.2
2021,"1803000460",155464
2021,"1803000494",56899
2021,"1803000510",315347.8
2021,"1803000528",430051
2021,"1803000593",31159.5
2021,"1803000601",44583
2021,"1803000643",10800
2021,"1803000742",17614
2021,"1803000759",47632
2021,"1803001146",1978.5
2021,"1803001260",175875
2021,"1803001278",139710
2021,"1804000808",8800
2021,"1804000881",4912.6
2021,"1804001061",7084
2021,"1804001103",7260
2021,"1804001202",15751
2021,"1804001293",3410
2021,"1805000427",10411.5
2021,"1805000450",660
2021,"1805000617",309256.6
2021,"1805000682",93267.7
2021,"1805000708",188186
2021,"1805000757",3849.9
2021,"1805000765",25000
2021,"1805000781",91845.5
2021,"1805000799",5000
2021,"1805000815",21000
2021,"1805000849",111209.3
2021,"1805000955",164350
2021,"1805001011",40
2021,"1805001029",33035
2021,"1805001037",10326
2021,"1805001045",135418.5
2021,"1805001052",20750
2021,"1805001060",112577.5
2021,"1805001409",39193.65
2021,"1805001425",18587.5
2021,"1805001706",1000
2021,"1805001755",45240
2021,"1806000392",298456.7
2021,"1806000426",59403.3
2021,"1806000475",1130246.2
2021,"1806000483",11890
2021,"1806000517",182111
2021,"1806000590",330933.4
2021,"1806000681",3709.2
2021,"1806000723",580858
2021,"1807000086",39914
2021,"1807000367",34690.5
2021,"1807000383",80554.1
2021,"1807000425",8487.4
2021,"1807000441",11355.9
2021,"1807000557",166463
2021,"1807000599",54061.3
2021,"1807000607",82105.6
2021,"1807000672",3805
2021,"1807000680",65387.7
2021,"1807000748",182101.7
2021,"1807000755",14646
2021,"1807000763",4785.2
2021,"1807000771",54054.3
2021,"1807000789",71492.9
2021,"1807000805",60652.6
2021,"1807000813",40884.6
2021,"1807000821",60072.2
2021,"1807000839",58856.4
2021,"1807000847",55092.7
2021,"1807000854",22751.8
2021,"1807000870",53657.6
2021,"1807000888",56612.6
2021,"1807000896",43235
2021,"1807000904",26129
2021,"1807000920",157322
2021,"1807000946",22142
2021,"1807000953",6337
2021,"1807000961",4868
2021,"1807000979",16835
2021,"1807000987",43259
2021,"1807000995",61302.8
2021,"1807001001",33932
2021,"1807001019",9030
2021,"1807001589",83503.15
2021,"2005002585",41734.8
2021,"2005002809",106947.8
2021,"2501000116",130486.3
2021,"2501000380",79726.9
2021,"2501000398",348793.6
2021,"2501000406",842239
2021,"2501000422",153049
2021,"2501000430",194621
2021,"2501000448",145974.2
2021,"2501000455",179206.5
2021,"2501000976",5490.1
2021,"2501001040",742.5
2021,"2501001081",691949.25
2021,"2501001099",7203
2021,"2501001107",34984.6
2021,"2501001248",500
2021,"2501001750",6571.4
2021,"2501001784",79681
2021,"2501001883",12118
2021,"2501002030",4197.6
2021,"2501003269",112801
2021,"2501003566",0
2021,"2501005132",57340
2021,"2501005181",3205
2021,"2501005645",119609
2021,"2501005769",14860
2021,"2501006486",7500
2021,"2501006627",1471.2
2021,"2501006916",58843
2021,"2501006932",42330
2021,"2501006957",23070
2021,"2501007096",5390
2021,"2501009258",24125.1
2021,"2501009324",74695
2021,"2501009415",59370
2021,"2501011643",16546.1
2021,"2501011650",23127.3
2021,"2501379107",93620
2021,"2501379123",4900
2021,"2501379339",3600
2021,"2501379503",17261
2021,"2501379719",1300
2021,"2501380519",1000
2021,"2502000108",425457.8
2021,"2502000124",473136.8
2021,"2502000306",284989.1
2021,"2502000314",363409.6
2021,"2502707003",21398
2021,"2503000271",3766
2021,"2503000305",396
2021,"2503000420",3880
2021,"2503000545",1446
2021,"2503000743",11550
2021,"2503000842",160
2021,"2503000891",500
2021,"2503000933",1800
2021,"2503001097",2470
2021,"2504000288",7976
2021,"2504000296",3000
2021,"2504000619",14000
2021,"2504000742",3392
2021,"2504000759",1127
2021,"2504000775",16400
2021,"2504000783",3054
2021,"2504000973",11613.5
2021,"2504001070",2812
2021,"2504001112",13265
2021,"2504001161",579050.5
2021,"2504001336",2300
2021,"2504001484",264846.05
2021,"2504001567",17904.35
2021,"2504001781",1726.3
2021,"2504001807",20253
2021,"2504001989",9048
2021,"2504002011",20675
2021,"2504002110",181297.9
2021,"2504002201",493551.6
2021,"2504002359",55613.3
2021,"2505000220",4526
2021,"2505000238",336694
2021,"2505000246",376945.95
2021,"2505000253",211481.7
2021,"2505000261",69553.8
2021,"2505000279",139277.1
2021,"2505000352",46900
2021,"2505000378",2700
2021,"2505000410",174460.9
2021,"2505000493",91551.25
2021,"2505000501",37831
2021,"2505000519",26270
2021,"2505000527",185800
2021,"2505000535",13765
2021,"2505000543",200069.1
2021,"2505000691",2862.2
2021,"2505000709",20220
2021,"2505000717",91891.3
2021,"2505000725",300255.1
2021,"2505000733",7231.4
2021,"2505000857",3844.5
2021,"2505000915",62003.2
2021,"2505000923",626193.55
2021,"2505001061",27597.8
2021,"2505001079",180172.9
2021,"2505001111",356414
2021,"2505001152",31248.2
2021,"2505001186",39179.2
2021,"2505001194",87379
2021,"2505001202",48805
2021,"2505001236",60540.2
2021,"2505001244",17748.1
2021,"2505001566",86319.1
2021,"2505001640",1100429.6
2021,"2505001731",60329.5
2021,"2505001798",907994.85
2021,"2505001897",17000
2021,"2505001913",84062.4
2021,"2505002218",7132.6
2021,"2505002721",348166
2021,"2505002739",231744.1
2021,"2505002846",228467.4
2021,"2505003208",9861
2021,"2505003331",172142.5
2021,"2505004164",393933.8
2021,"2505004263",45840
2021,"2505004453",37120
2021,"2505004503",14600
2021,"2505004537",128326.9
2021,"2505004784",10500
2021,"2505005294",36162.5
2021,"2505005708",163083.8
2021,"2505005892",132020
2021,"2505005930",38808
2021,"2505006037",103463
2021,"2506000054",365585.2
2021,"2506000062",390282
2021,"2506000112",126248
2021,"2506000146",13629
2021,"2506000153",306849.8
2021,"2506000161",187163.8
2021,"2506000203",339914
2021,"2506000229",133130
2021,"2506000245",185839.8
2021,"2506000260",342453
2021,"2506000278",3265
2021,"2506000286",93556
2021,"2506000310",381512
2021,"2506000336",19200
2021,"2506000351",311348
2021,"2506000443",451596
2021,"2506000526",61815
2021,"2506000617",6372.2
2021,"2506000781",489807
2021,"2506000799",266306.75
2021,"2506000849",45145
2021,"2506000880",76250
2021,"2506000906",46695
2021,"2506001029",211783
2021,"2506001037",13689
