"state","office_name_clean","landing_site_clean","final_lat","final_lon","final_lat.lon_level","final_lat.lon_source","location","OHI.region_geo.est","OHI_state.assign","OHI_region_final","GOC_mel.est","GOC_state.assign","GOC_region.assign","GOC_final"
"NAYARIT","CRUZ HUANACAXTLE",NA,20.7914414513754,-105.337144843608,"state_office","Hem's state.office key","land","Region_9","Region_9","Region_9",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","PTO. ADOLFO LOPEZ MATEOS",NA,24.9946690350877,-111.613563143275,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level",NA,NA,NA,NA,NA,NA,NA,NA
"SINALOA","MAZATLAN","ENSENADA",24.0581427777778,-106.698632222222,"state_office_site","Hem's state.site.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"NAYARIT","SAN BLAS","MAZATLAN",21.5467247384409,-105.258214734707,"state_office","Hem's state.office key","land","Region_9","Region_9","Region_9",NA,"yes","yes","yes"
"SONORA","HUATABAMPO","PUERTO ANGEL",26.9777527919635,-109.501158823798,"state_office","Hem's state.office key","land","Region_7",NA,"Region_7",NA,"yes","yes","yes"
"SINALOA","LA REFORMA","TOPOLOBAMPO",25.5982674305556,-109.049723444444,"state_site","Hem's state.site key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA","SAN FELIPE","GUAYMAS",27.918,-110.905,"state_site","Mel's state.site key","land","Region_7",NA,"Region_7","yes",NA,"yes","yes"
"SINALOA","MAZATLAN","YAVAROS",23.4941163147551,-106.379649136752,"state_office","Hem's state.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"SONORA","GUAYMAS","LA PAZ",24.1422,-110.3108,"state_site","Mel's state.site key","land","Region_4",NA,"Region_4","yes","yes",NA,"yes"
"SINALOA","MAZATLAN","SAN CARLOS",25.5455019444444,-108.567649444444,"state_site","Hem's state.site key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"SONORA","HUATABAMPO","TOPOLOBAMPO",25.6,-109.05,"state_site","Mel's state.site key","land","Region_8",NA,"Region_8","yes","yes","yes","yes"
"SONORA","HERMOSILLO","GUAYMAS",27.92151,-110.8915,"state_site","Hem's state.site key","land","Region_7",NA,"Region_7","yes","yes","yes","yes"
"BAJA CALIFORNIA SUR","LA PAZ","GUERRERO NEGRO",27.9676129518519,-114.05422237037,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA","MEXICALI","ISLA ENCANTADA",30.01578335,-114.4852,"state_site","Hem's state.site key","sea","Region_2",NA,"Region_2","yes",NA,NA,"yes"
"BAJA CALIFORNIA SUR","LA PAZ","PUNTA PILITAS",24.3546,-110.2972,"state_site","Mel's state.site key","sea","Region_4",NA,"Region_4","yes",NA,NA,"yes"
"BAJA CALIFORNIA SUR","SAN CARLOS","FARO SANTO DOMINGO",27.03,-114.15,"state_site","Mel's state.site key",NA,NA,NA,NA,"yes",NA,NA,"yes"
"NAYARIT","TUXPAN","BOCA CAMICHIN",21.7429736111111,-105.488445,"state_office_site","Hem's state.site.office key","land","Region_9","Region_9","Region_9",NA,"yes","yes","yes"
"SINALOA","CULIACAN","LA REFORMA",24.3960905902778,-107.231839270833,"state_site","Hem's state.site key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"SONORA","GOLFO SANTA CLARA","EL MERO",27.894,-110.859,"state_site","Mel's state.site key","sea","Region_7",NA,"Region_7","yes","yes","yes","yes"
"BAJA CALIFORNIA","ENSENADA","AGUA BLANCA",31.5753386111111,-116.027864166667,"state_office_site","Hem's state.site.office key",NA,NA,NA,NA,"no",NA,NA,"no"
"SINALOA","CULIACAN","BOCA DEL RIO",25.28701,-108.4981675,"state_site","Hem's state.site key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","SAN CARLOS","ESTERO EL DATIL",26.5326271,-112.912955,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SINALOA","LOS MOCHIS","EL PITAYAL",25.9061091802143,-109.000942361955,"state_office","Hem's state.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"SINALOA","LA REFORMA","DAUTILLOS",24.7226742222222,-107.974270711111,"state_site","Hem's state.site key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA","ENSENADA","PUNTA MARRON O PUNTA NEGRA",31.287,-116.482,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SINALOA","GUASAVE","LAS PUENTES",24.5325981944444,-107.540116111111,"state_site","Hem's state.site key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","BOCA LAS ANIMAS",25.6803,-112.0938,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SINALOA","LOS MOCHIS","LAS LETRAS",25.9061091802143,-109.000942361955,"state_office","Hem's state.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"SINALOA","LA REFORMA","CAMPO PESQUERO LAS AGUAMITAS",24.567,-107.791,"state_site","Hem's state.site key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA","SAN FELIPE","ZONA COLORADITO",30.5795,-114.6692,"state_site","Mel's state.site key","land","Region_2",NA,"Region_2","no",NA,NA,"no"
"BAJA CALIFORNIA","ISLA CEDROS","SAN LUIS GONZAGA",29.79359,-114.3806,"state_site","Hem's state.site key","sea","Region_2",NA,"Region_2","yes",NA,NA,"yes"
"BAJA CALIFORNIA","ENSENADA","ZONA COLORADITO",30.5795,-114.6692,"state_site","Mel's state.site key","land","Region_2",NA,"Region_2","no",NA,NA,"no"
"BAJA CALIFORNIA SUR","SAN CARLOS","PAREDON AMARILLO",26.8822,-111.8498,"state_site","Mel's state.site key","sea","Region_3",NA,"Region_3","yes",NA,NA,"yes"
"SINALOA","LOS MOCHIS","PLAYA TEACAPAN",22.5435,-105.729,"state_site","Hem's state.site key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"SONORA","BAHIA KINO","R. PORTUARIO PCO",31.317,-113.538,"state_site","Mel's state.site key","land","Region_5",NA,"Region_5","yes","yes","yes","yes"
"BAJA CALIFORNIA","MEXICALI","LA TOBA",30.43,-114.6338,"state_site","Mel's state.site key","sea","Region_2",NA,"Region_2","yes",NA,NA,"yes"
"SONORA","PUERTO LIBERTAD","CANAL DEL INFIERNILLO",29.101181,-112.167664,"state_site","Hem's state.site key","land","Region_6",NA,"Region_6","yes","yes","yes","yes"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","SAN EVARISTO",24.9107591666667,-110.709708611111,"state_site","Hem's state.site key","land","Region_4",NA,"Region_4","yes",NA,NA,"yes"
"NAYARIT","TEPIC","CANADA EL PALILLO",21.4826649167189,-104.547994171617,"state_office","Hem's state.office key",NA,NA,"Region_9","Region_9",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","LA PAZ","PUNTA PAREDONES PRIETOS",24.3080589,-110.2177989,"state_office_site","Hem's state.site.office key","sea","Region_4",NA,"Region_4","yes",NA,NA,"yes"
"BAJA CALIFORNIA","VILLA JESUS MARIA","EL WIDO",28.366,-114.066,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA","ENSENADA","ISLA MIRAMAR",30.0851,-114.5414,"state_site","Hem's state.site key","land","Region_2",NA,"Region_2","yes",NA,NA,"yes"
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","SANTA ROSALIA",27.3368683333333,-112.268274722222,"state_site","Hem's state.site key","land","Region_3",NA,"Region_3","yes",NA,NA,"yes"
"SONORA","BAHIA KINO","EL MERO",27.894,-110.859,"state_site","Mel's state.site key","sea","Region_7",NA,"Region_7","yes","yes","yes","yes"
"SONORA","BAHIA KINO","LAS GUASIMAS",26.8187572222222,-108.942643888889,"state_site","Hem's state.site key","land","Region_7",NA,"Region_7","yes","yes","yes","yes"
"SINALOA","LOS MOCHIS","LA PITAHAYA",25.5551791666667,-108.511665833333,"state_site","Hem's state.site key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","LORETO","AGUAS LITORALES",27.9617875,-111.0370989,"state_site","Hem's state.site key","land","Region_7",NA,"Region_7","no",NA,"yes","yes"
"BAJA CALIFORNIA SUR","LA PAZ","ESTERO MULEGE",26.8922164,-111.9835831,"state_site","Hem's state.site key","land","Region_3",NA,"Region_3","yes",NA,NA,"yes"
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","PUNTA MALARRIMO",27.7833,-114.6688,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SONORA","PUERTO LIBERTAD","EL DESEMBOQUE",30.2102180333333,-112.790704033333,"state_office_site","Hem's state.site.office key","sea","Region_6",NA,"Region_6","yes","yes","yes","yes"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","LAS CASITAS",23.6007167592593,-109.860941759259,"state_site","Hem's state.site key","land","Region_4",NA,"Region_4","no",NA,NA,"no"
"BAJA CALIFORNIA","SAN FELIPE","BAJO SUR",30.8232761927872,-114.850812713418,"state_office","Hem's state.office key","land","Region_2",NA,"Region_2",NA,NA,NA,NA
"SONORA","HERMOSILLO","LAS GUASIMAS",26.8187572222222,-108.942643888889,"state_site","Hem's state.site key","land","Region_7",NA,"Region_7","yes","yes","yes","yes"
"BAJA CALIFORNIA SUR","SAN CARLOS","SANTA ROSALIA",27.3368683333333,-112.268274722222,"state_site","Hem's state.site key","land","Region_3",NA,"Region_3","yes",NA,NA,"yes"
"BAJA CALIFORNIA","ENSENADA","LA PALMITA",30.541764212963,-115.212349537037,"state_site","Hem's state.site key",NA,NA,NA,NA,NA,NA,NA,NA
"BAJA CALIFORNIA SUR","SANTA ROSALIA","EL DATIL",27.2785573611111,-112.856470555556,"state_office_site","Hem's state.site.office key","land","Region_3",NA,"Region_3","no",NA,NA,"no"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","MUELLE PROD. PESQ. MATANCITAS",25.147,-111.998,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA","MEXICALI","LA SALINA",32.0532993055556,-116.878805416667,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","SAN CARLITOS",26.1,-112,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA","SAN QUINTIN","PUERTO LIBERTAD",29.909,-112.673,"state_site","Mel's state.site key","land","Region_6",NA,"Region_6","yes",NA,"yes","yes"
"BAJA CALIFORNIA","SAN FELIPE","SANTA ROSALILLITA",28.6602,-114.2554,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","LORETO","PUNTA BOTELLA",26.238,-111.383,"state_site","Mel's state.site key","sea","Region_4",NA,"Region_4","yes",NA,NA,"yes"
"BAJA CALIFORNIA SUR","BAHIA TORTUGAS","EL CARDON",26.7842,-113.1501,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","CABO TOSCO",24.3100061,-111.7117283,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","SAN CARLOS","EL DELGADITO",26.6404,-111.8285,"state_site","Mel's state.site key","sea","Region_3",NA,"Region_3","yes",NA,NA,"yes"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","EL CAMPITO",27.7,-114.9,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","LORETO",26.0124380592593,-111.344695477778,"state_site","Hem's state.site key","land","Region_4",NA,"Region_4","yes",NA,NA,"yes"
"NAYARIT","PENITA JALTEMBA","LA NUEVA ""U""",21.1623836658869,-105.21154039308,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","land","Region_9","Region_9","Region_9",NA,"yes","yes","yes"
"SONORA","CD. OBREGON","LA MANGA",27.9786543518519,-111.123608240741,"state_site","Hem's state.site key","sea","Region_7",NA,"Region_7","yes","yes","yes","yes"
"BAJA CALIFORNIA","SAN QUINTIN","PUERTECITOS",30.3488268055556,-114.641262777778,"state_site","Hem's state.site key","sea","Region_2",NA,"Region_2","yes",NA,NA,"yes"
"BAJA CALIFORNIA SUR","BAHIA ASUNCION","SANTA ROSALIA",27.3368683333333,-112.268274722222,"state_site","Hem's state.site key","land","Region_3",NA,"Region_3","yes",NA,NA,"yes"
"NAYARIT","SANTIAGO IXCUINTLA","CRUZ HUANACAXTLE, LA",21.9838665077391,-104.896760868459,"state_office","Hem's state.office key",NA,NA,"Region_9","Region_9",NA,"yes","yes","yes"
"SONORA","HERMOSILLO","REC PORTUARIO",27.92,-110.9,"state_site","Mel's state.site key","land","Region_7",NA,"Region_7","yes","yes","yes","yes"
"BAJA CALIFORNIA SUR","SAN CARLOS","CANAL PUNTA EUGENIA",27.8583,-115.0869,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SONORA","PUERTO LIBERTAD","LA CHOYA",31.3423,-113.64,"state_site","Mel's state.site key","land","Region_5",NA,"Region_5","yes","yes","yes","yes"
"SINALOA","LA REFORMA","LAS LAJITAS",25.7502895486111,-108.059291979167,"state_site","Hem's state.site key",NA,NA,"Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA","ENSENADA","BAHIA BLANCA",29.102,-114.699,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA","SAN QUINTIN","VARADERO DEL CARDON",28.3545,-114.0755,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","LA PAZ","ESTERO LAS BALSAS",24.7872,-112.046,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA","ISLA CEDROS","POPOTLA",32.2805272222222,-117.030984861111,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SINALOA","NAVOLATO","CAMPO PESQUERO COSPITA",24.7618565826978,-107.683397361755,"state_office","Hem's state.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","LORETO","SAN EVARISTO",24.9107591666667,-110.709708611111,"state_site","Hem's state.site key","land","Region_4",NA,"Region_4","yes",NA,NA,"yes"
"BAJA CALIFORNIA","ISLA CEDROS","LA SALINA",32.0532993055556,-116.878805416667,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","BAHIA TORTUGAS","PUERTO SAN CARLOS",24.7897455555556,-112.108061944444,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA","ENSENADA","PUERTO CUCHILLO",29.2399,-114.8218,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA","ENSENADA","PUNTA CUCHILLA",29.2399,-114.8218,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","BAHIA TORTUGAS","PUNTA CANDELEROS",27.4385,-112.3135,"state_site","Mel's state.site key","sea","Region_3",NA,"Region_3","yes",NA,NA,"yes"
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","PAILABOTE",25.54745,-112.066,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SINALOA","LOS MOCHIS","RIO SAN LORENZO",24.246,-107.421,"state_site","Hem's state.site key","sea","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"SINALOA","MAZATLAN","VARIOS CAMPOS",23.4941163147551,-106.379649136752,"state_office","Hem's state.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","ESTEO LAS TIJERAS",24.8183,-112.1532,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA","ENSENADA","LA COLORADA",28.1164,-115.3506,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SONORA","BAHIA KINO","ISLA TIBURON",29.02020445,-112.3687312,"state_office_site","Hem's state.site.office key","land","Region_6",NA,"Region_6","yes","yes","yes","yes"
"BAJA CALIFORNIA SUR","LA PAZ","CHUPALODO",25.1,-112.05,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SONORA","GOLFO SANTA CLARA","BAHIA LOBOS",27.3531502222222,-110.453230322222,"state_site","Hem's state.site key","land","Region_7",NA,"Region_7","yes","yes","yes","yes"
"SINALOA","LOS MOCHIS","LA ENSENADA",24.7472013888889,-107.649602777778,"state_site","Hem's state.site key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"NAYARIT","SAN BLAS","PLAYA LA PENITA JALTEMBA",21.3633,-105.2427,"state_office_site","Hem's state.site.office key","sea","Region_9","Region_9","Region_9",NA,"yes","yes","yes"
"SINALOA","MAZATLAN","LA BALLENA",25.9675461111111,-109.386728888889,"state_site","Hem's state.site key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","PUNTA VERDE II",26.67,-111.81,"state_site","Mel's state.site key","sea","Region_3",NA,"Region_3","yes",NA,NA,"yes"
"BAJA CALIFORNIA","MEXICALI","PUNTA EL PESCADOR",28.9362636,-113.3833794,"state_site","Hem's state.site key","sea","Region_2",NA,"Region_2","yes",NA,NA,"yes"
"BAJA CALIFORNIA SUR","LA PAZ","LAGUNA SAN IGNACIO",26.884916703052,-113.167141068228,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SINALOA","LA REFORMA","BOCA DEL RIO",25.28701,-108.4981675,"state_site","Hem's state.site key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"SINALOA","CULIACAN","CAPOMITOS",26.41521475,-108.51296235,"state_site","Hem's state.site key",NA,NA,"Region_8","Region_8",NA,"yes","yes","yes"
"NAYARIT","CRUZ HUANACAXTLE","HIGUERA BLANCA",20.7985144444444,-105.466691944444,"state_office_site","Hem's state.site.office key","land","Region_9","Region_9","Region_9",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","LAGUNA TLAQUE",24.8578,-112.0624,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","SAN CARLOS","BOCA LA SOLEDAD",25.2792,-112.142,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SONORA","HUATABAMPO","PRESA BACHOCO",27.5835,-109.8057,"state_site","Mel's state.site key",NA,NA,NA,NA,"yes","yes",NA,"yes"
"BAJA CALIFORNIA","BAHIA LOS ANGELES","PUERTO SAN CARLOS",29.6223743055556,-115.472849444444,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","CD. CONSTITUCION","PUERTO ESCONDIDO",25.81173,-111.309,"state_site","Hem's state.site key","sea","Region_4",NA,"Region_4","no",NA,NA,"no"
"SINALOA","CULIACAN","LA ORQUETA",24.5754023451913,-107.424419290528,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"SONORA","PUERTO LIBERTAD","PAREDONCITO",27.0556415277778,-109.910462638889,"state_site","Hem's state.site key","land","Region_7",NA,"Region_7","yes","yes","yes","yes"
"BAJA CALIFORNIA","EL ROSARIO","BAHIA LAS ANIMAS",28.8536439666667,-113.3925432,"state_site","Hem's state.site key","land","Region_2",NA,"Region_2","yes",NA,NA,"yes"
"BAJA CALIFORNIA SUR","SAN CARLOS","BAJO DEL PERDIDO",28.039,-115.266,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","SAN CARLOS","SAN LAZARO",24.7629,-112.2713,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SINALOA","CULIACAN","EL HUITUSSI",25.5053970833333,-108.771214305556,"state_site","Hem's state.site key","sea","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"SINALOA","LA REFORMA","EL JITZAMURI",26.2120833,-109.26380555,"state_site","Hem's state.site key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"SINALOA","LA REFORMA","LOS DIQUES",25.3777422689077,-107.827987906537,"state_office","Hem's state.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"SONORA","GUAYMAS","PUNTA CHUECA",29.0113644444444,-112.15813625,"state_site","Hem's state.site key","land","Region_6",NA,"Region_6","yes","yes","yes","yes"
"SINALOA","GUASAVE","CAMPO PESQUERO COSTA AZUL",25.6967337583303,-108.220619264732,"state_office","Hem's state.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"SINALOA","GUASAVE","EL CASTILLO",23.86915375,-107.020830555556,"state_site","Hem's state.site key","sea","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"SINALOA","CULIACAN","MARISMA EL HUIZACHE",24.5754023451913,-107.424419290528,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA","SAN FELIPE","CAMPO PESQUERO JUAREZ",29.035,-118.365,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SINALOA","LA REFORMA","BAHIA SANTA MARIA",24.953,-108.027,"state_office_site","Hem's state.site.office key","sea","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"SONORA","CD. OBREGON","R. PORTUARIO PCO",31.317,-113.538,"state_site","Mel's state.site key","land","Region_5",NA,"Region_5","yes","yes","yes","yes"
"SINALOA","GUASAVE","BAHIA ALTATA",24.568,-107.832,"state_site","Hem's state.site key","sea","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","LORETO","MUELLE PROD. PESQ. MATANCITAS",25.147,-111.998,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SONORA","BAHIA KINO","SANTA BARBARA",26.678,-109.542,"state_site","Mel's state.site key","sea","Region_7",NA,"Region_7","yes","yes","yes","yes"
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","CAMPO EL DATIL",27.76,-113.91,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SINALOA","EL FUERTE","DAUTILLOS",24.7226742222222,-107.974270711111,"state_site","Hem's state.site key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"SINALOA","MAZATLAN","EL JITZAMURI",26.2120833,-109.26380555,"state_site","Hem's state.site key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","SAN CARLOS","PURTO ARGUDIN",24.578448,-111.799567,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SONORA","BAHIA KINO","PAREDONCITO",27.0556415277778,-109.910462638889,"state_site","Hem's state.site key","land","Region_7",NA,"Region_7","yes","yes","yes","yes"
"BAJA CALIFORNIA SUR","SAN CARLOS","LAGUNA SAN IGNACIO",26.884916703052,-113.167141068228,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","GUERRERO NEGRO","LOS MARROS",27.6944,-114.8683,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SONORA","GUAYMAS","EL MEZQUITE",28.0691,-111.15,"state_site","Mel's state.site key","land","Region_7",NA,"Region_7","yes","yes","yes","yes"
"SINALOA","GUASAVE","SAN BUENAVENTURA",25.958,-108.231,"state_office_site","Hem's state.site.office key",NA,NA,"Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","MUELLE FISCAL SAN CARLOS",24.79,-112.11,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SONORA","PUERTO PENASCO","BAHIA BACHOCO",26.637,-109.428,"state_site","Hem's state.site key","sea","Region_7",NA,"Region_7","yes","yes","yes","yes"
"SONORA","HUATABAMPO","PUERTO LIBERTAD",29.9063851388889,-112.683225555556,"state_site","Hem's state.site key","land","Region_6",NA,"Region_6","yes","yes","yes","yes"
"BAJA CALIFORNIA SUR","SANTA ROSALIA","ESTERO EL CHISGUETE",24.7767,-111.9684,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SONORA","GUAYMAS","SANTA BARBARA",26.678,-109.542,"state_site","Mel's state.site key","sea","Region_7",NA,"Region_7","yes","yes","yes","yes"
"SONORA","GUAYMAS","PRESA BACHOCO",27.5835,-109.8057,"state_site","Mel's state.site key",NA,NA,NA,NA,"yes","yes",NA,"yes"
"SONORA","GUAYMAS","LA ATANACIA",27.1412,-110.2149,"state_site","Mel's state.site key","sea","Region_7",NA,"Region_7","yes","yes","yes","yes"
"SONORA","CD. OBREGON","BAHIA KINO",28.80836125,-111.948842638889,"state_site","Hem's state.site key","sea","Region_6",NA,"Region_6","yes","yes","yes","yes"
"BAJA CALIFORNIA SUR","SAN CARLOS","EL PARAISO",25.521,-112.077,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"SINALOA","MAZATLAN","PUNTA PRESITA",23.4941163147551,-106.379649136752,"state_office","Hem's state.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"SINALOA","EL ROSARIO","PALMITO DEL VERDE",22.6572176388889,-105.767641388889,"state_site","Hem's state.site key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"BAJA CALIFORNIA SUR","CABO SAN LUCAS","SANTA ELENITA, COMONDU",25.1,-112.01,"state_site","Mel's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"NAYARIT","TUXPAN","LOS JIOTES",22.0870969265372,-105.117770520497,"state_office","Hem's state.office key","land","Region_9","Region_9","Region_9",NA,"yes","yes","yes"
"NAYARIT","TECUALA","PRESA AGUAMILPA",21.37906805,-104.90871975,"state_site","Hem's state.site key","land","Region_9","Region_9","Region_9",NA,"yes","yes","yes"
"SINALOA","LOS MOCHIS","MAICULIS",25.9061091802143,-109.000942361955,"state_office","Hem's state.office key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"SINALOA","LOS MOCHIS","PRESA GUILLERMO BLAKE AGUILAR",26.303,-108.666,"state_site","Hem's state.site key","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"SINALOA","GUASAVE","PRESA LUIS DONALDO COLOSIO",26.844722,-108.368889,"state_site","Hem's state.site key",NA,NA,"Region_8","Region_8",NA,"yes","yes","yes"
"SINALOA","CULIACAN","LAS DIVISAS Y CARBANERAS",24.5754023451913,-107.424419290528,"state_office","Interpolated: I meaned across landing_sites to estimate lat-long at the state-office level","land","Region_8","Region_8","Region_8",NA,"yes","yes","yes"
"JALISCO","GUADALAJARA","RIO LERMA",20.35,-102.33,"state_site","Hem's state.site key",NA,NA,NA,NA,"no",NA,NA,"no"
"BAJA CALIFORNIA SUR","LA PAZ","PRESA ALBERTO ANDRES ALVARADO ARAMBURO",23.9653019673961,-110.278865826857,"state_office","Hem's state.office key","land","Region_4",NA,"Region_4",NA,NA,NA,NA
