"main_species_group","recorded_species_name","keyword_1","keyword_2","keyword_3","keyword_4","keyword_5","recorded_species_name_clean"
"TIBURON","TIBURON CORNUDA GIGANTE ENT. FCO.","ENT.","FCO.",NA,NA,NA,"TIBURON CORNUDA GIGANTE"
"TIBURON","TIBURON CORNUDA GIGANTE ENT. FCO. (SPHYRNA MOKARRAN)","ENT.","FCO.",NA,NA,NA,"TIBURON CORNUDA GIGANTE (SPHYRNA MOKARRAN)"
"TIBURON","TIBURON CORNUDA GIGANTE DESV. Y DESC. FCO. (SPHYRNA MOKARRAN)","DESV.","DESC.","FCO.",NA,NA,"TIBURON CORNUDA GIGANTE (SPHYRNA MOKARRAN)"
"TIBURON","TIBURON CORNUDA GIGANTE DESV. FCO. (SPHYRNA MOKARRAN)","DESV.","FCO.",NA,NA,NA,"TIBURON CORNUDA GIGANTE (SPHYRNA MOKARRAN)"
"TIBURON","ALETA SECA DE TIBURON CORNUDA GIGANTE (SYPYRNA MOKARRAN)","ALETA","SECA DE",NA,NA,NA,"TIBURON CORNUDA GIGANTE (SYPYRNA MOKARRAN)"
"TIBURON","TIBURON CORNUDA PRIETA DESV. Y DESC. FCO.","DESV.","DESC.","FCO.",NA,NA,"TIBURON CORNUDA PRIETA"
"TIBURON","TIBURON CORNUDA PRIETA ENT. FCO.","ENT.","FCO.",NA,NA,NA,"TIBURON CORNUDA PRIETA"
"TIBURON","TIBURON CORNUDA PRIETA DESV. FCO.","DESV.","FCO.",NA,NA,NA,"TIBURON CORNUDA PRIETA"
"TIBURON","FILETE DE SECO DE TIBURON CORNUDA PRIETA","FILETE DE","SECO DE",NA,NA,NA,"TIBURON CORNUDA PRIETA"
"TIBURON","ALETA SECA DE TIBURON CORNUDA PRIETA","ALETA","SECA DE",NA,NA,NA,"TIBURON CORNUDA PRIETA"
"TIBURON","TIBURON CORNUDA PRIETA DESV. Y DESC. FCO. (SPHYRNA ZYGAENA)","DESV.","DESC.","FCO.",NA,NA,"TIBURON CORNUDA PRIETA (SPHYRNA ZYGAENA)"
"TIBURON","TIBURON CORNUDA PRIETA DESV. FCO. (SPHYRNA ZYGAENA)","DESV.","FCO.",NA,NA,NA,"TIBURON CORNUDA PRIETA (SPHYRNA ZYGAENA)"
"TIBURON","TIBURON CORNUDA PRIETA ENT. FCO. (SPHYRNA ZYGAENA)","ENT.","FCO.",NA,NA,NA,"TIBURON CORNUDA PRIETA (SPHYRNA ZYGAENA)"
"TIBURON","FILETE DE SECO DE TIBURON CORNUDA PRIETA (SPHYRNA ZYGAENA)","FILETE DE","SECO DE",NA,NA,NA,"TIBURON CORNUDA PRIETA (SPHYRNA ZYGAENA)"
"TIBURON","TIBURON COYOTE DESV. Y DESC. FCO.","DESV.","DESC.","FCO.",NA,NA,"TIBURON COYOTE"
"TIBURON","TIBURON COYOTE DESV. FCO.","DESV.","FCO.",NA,NA,NA,"TIBURON COYOTE"
"TIBURON","TIBURON COYOTE ENT. FCO.","ENT.","FCO.",NA,NA,NA,"TIBURON COYOTE"
"TIBURON","TIBURON ENCERADO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"TIBURON ENCERADO"
"TIBURON","TIBURON ESPINOZO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"TIBURON ESPINOZO"
"TIBURON","TIBURON ESPINOZO FILETE FCO.","FILETE","FCO.",NA,NA,NA,"TIBURON ESPINOZO"
"TIBURON","TIBURON LEOPARDO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"TIBURON LEOPARDO"
"TIBURON","TIBURON LIMON DESV. FCO.","DESV.","FCO.",NA,NA,NA,"TIBURON LIMON"
"TIBURON","TIBURON LIMON DESV. Y DESC. FCO.","DESV.","DESC.","FCO.",NA,NA,"TIBURON LIMON"
"TIBURON","TIBURON LIMON ENT. FCO.","ENT.","FCO.",NA,NA,NA,"TIBURON LIMON"
"TIBURON","TIBURON LIMON ENT. FCO. (NEGAPRION BREVIROSTIS)","ENT.","FCO.",NA,NA,NA,"TIBURON LIMON (NEGAPRION BREVIROSTIS)"
"TIBURON","TIBURON LIMON DESV. FCO. (NEGAPRION BREVIROSTIS)","DESV.","FCO.",NA,NA,NA,"TIBURON LIMON (NEGAPRION BREVIROSTIS)"
"TIBURON","TIBURON LIMON DESV. FCO. (NEGAPRION BREVIROSTRIS)","DESV.","FCO.",NA,NA,NA,"TIBURON LIMON (NEGAPRION BREVIROSTRIS)"
"TIBURON","TIBURON LIMON DESV. Y DESC. FCO.  (NEGAPRION BREVIROSTRIS)","DESV.","DESC.","FCO.",NA,NA,"TIBURON LIMON (NEGAPRION BREVIROSTRIS)"
"TIBURON","TIBURON LIMON ENT. FCO. (NEGAPRION BREVIROSTRIS)","ENT.","FCO.",NA,NA,NA,"TIBURON LIMON (NEGAPRION BREVIROSTRIS)"
"TIBURON","TIBURON LOBERO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"TIBURON LOBERO"
"TIBURON","TIBURON MAKO DESV. Y DESC. FCO.","DESV.","DESC.","FCO.",NA,NA,"TIBURON MAKO"
"TIBURON","TIBURON MAKO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"TIBURON MAKO"
"TIBURON","TIBURON MAKO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"TIBURON MAKO"
"TIBURON","TIBURON MAKO DESV. FCO. (ISURUS OXYRINCHUS)","DESV.","FCO.",NA,NA,NA,"TIBURON MAKO (ISURUS OXYRINCHUS)"
"TIBURON","TIBURON MAKO ENT. FCO. (ISURUS OXYRINCHUS)","ENT.","FCO.",NA,NA,NA,"TIBURON MAKO (ISURUS OXYRINCHUS)"
"TIBURON","TIBURON MAKO DESV. Y DESC. FCO. (ISURUS OXYRINCHUS)","DESV.","DESC.","FCO.",NA,NA,"TIBURON MAKO (ISURUS OXYRINCHUS)"
"TIBURON","TIBURON MAMON DESV. Y DESC. FCO.","DESV.","DESC.","FCO.",NA,NA,"TIBURON MAMON"
"TIBURON","TIBURON MAMON ENT. FCO.","ENT.","FCO.",NA,NA,NA,"TIBURON MAMON"
"TIBURON","TIBURON MAMON DESV. FCO.","DESV.","FCO.",NA,NA,NA,"TIBURON MAMON"
"TIBURON","TIBURON MAMON DESV. FCO. (MUSTELUS LUNULATUS)","DESV.","FCO.",NA,NA,NA,"TIBURON MAMON (MUSTELUS LUNULATUS)"
"TIBURON","TIBURON MAMON DESV. Y DESC. FCO. (MUSTELUS LUNULATUS)","DESV.","DESC.","FCO.",NA,NA,"TIBURON MAMON (MUSTELUS LUNULATUS)"
"TIBURON","TIBURON MAMON ENT. FCO. (MUSTELUS LUNULATUS)","ENT.","FCO.",NA,NA,NA,"TIBURON MAMON (MUSTELUS LUNULATUS)"
"TIBURON","TIBURON MARTILLO DESV Y DESC FCO","DESV","DESC","FCO",NA,NA,"TIBURON MARTILLO"
"TIBURON","TIBURON MARTILLO DESV. Y DESC. FCO.","DESV.","DESC.","FCO.",NA,NA,"TIBURON MARTILLO"
"TIBURON","TIBURON MARTILLO ENT FCO","ENT","FCO",NA,NA,NA,"TIBURON MARTILLO"
"TIBURON","ALETA SECA DE TIBURON MARTILLO","ALETA","SECA DE",NA,NA,NA,"TIBURON MARTILLO"
"TIBURON","TIBURON MARTILLO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"TIBURON MARTILLO"
"TIBURON","TIBURON MARTILLO DESV FCO","DESV","FCO",NA,NA,NA,"TIBURON MARTILLO"
"TIBURON","TIBURON MARTILLO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"TIBURON MARTILLO"
"TIBURON","TIBURON MARTILLO DESV. FCO. (SPHYRNA LEWINI)","DESV.","FCO.",NA,NA,NA,"TIBURON MARTILLO (SPHYRNA LEWINI)"
"TIBURON","TIBURON MARTILLO DESV. Y DESC. FCO. (SPHYRNA LEWINI)","DESV.","DESC.","FCO.",NA,NA,"TIBURON MARTILLO (SPHYRNA LEWINI)"
"TIBURON","TIBURON MARTILLO ENT. FCO. (SPHYRNA LEWINI)","ENT.","FCO.",NA,NA,NA,"TIBURON MARTILLO (SPHYRNA LEWINI)"
"TIBURON","TIBURON MARTILLO FILETE FCO. (SPHYRNA LEWINI)","FILETE","FCO.",NA,NA,NA,"TIBURON MARTILLO (SPHYRNA LEWINI)"
"TIBURON","ALETA SECA DE TIBURON MARTILLO (SPHYRNA LEWINI)","ALETA","SECA DE",NA,NA,NA,"TIBURON MARTILLO (SPHYRNA LEWINI)"
"TIBURON","TIBURON MARTILLO DESV Y DESC FCO (SPHYRNA LEWINI)","DESV","DESC","FCO",NA,NA,"TIBURON MARTILLO (SPHYRNA LEWINI)"
"TIBURON","TIBURON MARTILLO ENT FCO (SPHYRNA LEWINI)","ENT","FCO",NA,NA,NA,"TIBURON MARTILLO (SPHYRNA LEWINI)"
"TIBURON","TIBURON MARTILLO DESV FCO (SPHYRNA LEWINI)","DESV","FCO",NA,NA,NA,"TIBURON MARTILLO (SPHYRNA LEWINI)"
"TIBURON","TIBURON MARTILLO DESV. Y DESC. FCO. (SPHYRNA MOKARRAN)","DESV.","DESC.","FCO.",NA,NA,"TIBURON MARTILLO (SPHYRNA MOKARRAN)"
"TIBURON","TIBURON MARTILLO DESV. FCO. (SPHYRNA MOKARRAN)","DESV.","FCO.",NA,NA,NA,"TIBURON MARTILLO (SPHYRNA MOKARRAN)"
"TIBURON","TIBURON MARTILLO ENT. FCO. (SPHYRNA MOKARRAN)","ENT.","FCO.",NA,NA,NA,"TIBURON MARTILLO (SPHYRNA MOKARRAN)"
"TIBURON","ALETA SECA DE TIBURON MARTILLO (SPHYRNA MOKARRAN)","ALETA","SECA DE",NA,NA,NA,"TIBURON MARTILLO (SPHYRNA MOKARRAN)"
"TIBURON","TIBURON MAYO DESV. Y DESC. FCO.","DESV.","DESC.","FCO.",NA,NA,"TIBURON MAYO"
"TIBURON","TIBURON MAYO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"TIBURON MAYO"
"TIBURON","TIBURON MAYO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"TIBURON MAYO"
"TIBURON","TIBURON MAYO FILETE DESV.","FILETE","DESV.",NA,NA,NA,"TIBURON MAYO"
"TIBURON","TIBURON NEGRO, ZORRO OJON, TRESHER DESV Y DESC FCO","DESV","DESC","FCO",NA,NA,"TIBURON NEGRO, ZORRO OJON, TRESHER"
"TIBURON","TIBURON NEGRO, ZORRO OJON, TRESHER ENT FCO","ENT","FCO",NA,NA,NA,"TIBURON NEGRO, ZORRO OJON, TRESHER"
"TIBURON","TIBURON PICUDO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"TIBURON PICUDO"
"TIBURON","TIBURON PICUDO DESV. Y DESC. FCO.","DESV.","DESC.","FCO.",NA,NA,"TIBURON PICUDO"
"TIBURON","TIBURON PICUDO FILETE FCO.","FILETE","FCO.",NA,NA,NA,"TIBURON PICUDO"
"TIBURON","TIBURON PICUDO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"TIBURON PICUDO"
"TIBURON","TIBURON PICUDO DESV. Y DESC. FCO. (CARCHARHINUS BREVIPINNA)","DESV.","DESC.","FCO.",NA,NA,"TIBURON PICUDO (CARCHARHINUS BREVIPINNA)"
"TIBURON","TIBURON PICUDO ENT. FCO. (CARCHARHINUS BREVIPINNA)","ENT.","FCO.",NA,NA,NA,"TIBURON PICUDO (CARCHARHINUS BREVIPINNA)"
"TIBURON","TIBURON PIEL DE FCA.","FCA.",NA,NA,NA,NA,"TIBURON PIEL DE"
"TIBURON","TIBURON POROSO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"TIBURON POROSO"
"TIBURON","TIBURON POROSO DESV. Y DESC. FCO.","DESV.","DESC.","FCO.",NA,NA,"TIBURON POROSO"
"TIBURON","TIBURON PRIETO DESV. Y DESC. FCO.","DESV.","DESC.","FCO.",NA,NA,"TIBURON PRIETO"
"TIBURON","TIBURON PRIETO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"TIBURON PRIETO"
"TIBURON","TIBURON PRIETO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"TIBURON PRIETO"
"TIBURON","TIBURON PRIETO DESV. Y DESC. FCO. (CARCHARHINUS OBSCURUS)","DESV.","DESC.","FCO.",NA,NA,"TIBURON PRIETO (CARCHARHINUS OBSCURUS)"
"TIBURON","TIBURON PRIETO DESV. FCO. (CARCHARHINUS OBSCURUS)","DESV.","FCO.",NA,NA,NA,"TIBURON PRIETO (CARCHARHINUS OBSCURUS)"
"TIBURON","TIBURON PRIETO ENT. FCO. (CARCHARHINUS OBSCURUS)","ENT.","FCO.",NA,NA,NA,"TIBURON PRIETO (CARCHARHINUS OBSCURUS)"
"TIBURON","TIBURON RAYADO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"TIBURON RAYADO"
"TIBURON","TIBURON SARDINERO DESV. Y DESC. FCO.","DESV.","DESC.","FCO.",NA,NA,"TIBURON SARDINERO"
"TIBURON","TIBURON SEDOSO DESV. Y DESC. FCO.","DESV.","DESC.","FCO.",NA,NA,"TIBURON SEDOSO"
"TIBURON","TIBURON SEDOSO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"TIBURON SEDOSO"
"TIBURON","TIBURON SEDOSO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"TIBURON SEDOSO"
"TIBURON","TIBURON SEDOSO FILETE FCO.","FILETE","FCO.",NA,NA,NA,"TIBURON SEDOSO"
"TIBURON","TIBURON SEDOSO ENT. FCO. (CARCHARHINUS FALCIFORMIS)","ENT.","FCO.",NA,NA,NA,"TIBURON SEDOSO (CARCHARHINUS FALCIFORMIS)"
"TIBURON","TIBURON SEDOSO DESV. FCO. (CARCHARHINUS FALCIFORMIS)","DESV.","FCO.",NA,NA,NA,"TIBURON SEDOSO (CARCHARHINUS FALCIFORMIS)"
"TIBURON","TIBURON SEDOSO DESV. Y DESC. FCO. (CARCHARHINUS FALCIFORMIS)","DESV.","DESC.","FCO.",NA,NA,"TIBURON SEDOSO (CARCHARHINUS FALCIFORMIS)"
"TIBURON","TIBURON SEDOSO FILETE FCO. (CARCHARHINUS FALCIFORMIS)","FILETE","FCO.",NA,NA,NA,"TIBURON SEDOSO (CARCHARHINUS FALCIFORMIS)"
"TIBURON","TIBURON SULFIN DESV. Y DESC.  FCO.","DESV.","DESC.","FCO.",NA,NA,"TIBURON SULFIN"
"TIBURON","TIBURON SULFIN ENT. FCO.","ENT.","FCO.",NA,NA,NA,"TIBURON SULFIN"
"TIBURON","TIBURON SULFIN DESV. FCO.","DESV.","FCO.",NA,NA,NA,"TIBURON SULFIN"
"TIBURON","TIBURON TIGRE ENT. FCO.","ENT.","FCO.",NA,NA,NA,"TIBURON TIGRE"
"TIBURON","TIBURON TIGRE DESV. Y DESC. FCO.","DESV.","DESC.","FCO.",NA,NA,"TIBURON TIGRE"
"TIBURON","TIBURON TIGRE DESV. FCO.","DESV.","FCO.",NA,NA,NA,"TIBURON TIGRE"
"TIBURON","TIBURON TIGRE ENT. FCO. (GALEOCERDO CUVIER)","ENT.","FCO.",NA,NA,NA,"TIBURON TIGRE (GALEOCERDO CUVIER)"
"TIBURON","TIBURON TIGRE DESV. Y DESC. FCO. (GALEOCERDO CUVIER)","DESV.","DESC.","FCO.",NA,NA,"TIBURON TIGRE (GALEOCERDO CUVIER)"
"TIBURON","TIBURON TIGRE DESV. FCO. (GALEOCERDO CUVIER)","DESV.","FCO.",NA,NA,NA,"TIBURON TIGRE (GALEOCERDO CUVIER)"
"TIBURON","TIBURON TORO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"TIBURON TORO"
"TIBURON","TIBURON TORO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"TIBURON TORO"
"TIBURON","TIBURON TORO DESV. Y DESC. FCO.","DESV.","DESC.","FCO.",NA,NA,"TIBURON TORO"
"TIBURON","TIBURON TUNERO DESV. Y DESC. FCO.","DESV.","DESC.","FCO.",NA,NA,"TIBURON TUNERO"
"TIBURON","TIBURON TUNERO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"TIBURON TUNERO"
"TIBURON","TIBURON TUNERO DESV. Y DESC. FCO. (CARCHARHINUS FALCIFORMIS)","DESV.","DESC.","FCO.",NA,NA,"TIBURON TUNERO (CARCHARHINUS FALCIFORMIS)"
"TIBURON","TIBURON TUNERO DESV. FCO. (CARCHARHINUS FALCIFORMIS)","DESV.","FCO.",NA,NA,NA,"TIBURON TUNERO (CARCHARHINUS FALCIFORMIS)"
"TIBURON","TIBURON TUNERO ENT. FCO. (CARCHARHINUS FALCIFORMIS)","ENT.","FCO.",NA,NA,NA,"TIBURON TUNERO (CARCHARHINUS FALCIFORMIS)"
"TIBURON","TIBURON TUNERO FILETE FCO. (CARCHARHINUS FALCIFORMIS)","FILETE","FCO.",NA,NA,NA,"TIBURON TUNERO (CARCHARHINUS FALCIFORMIS)"
"TIBURON","TIBURON VOLADOR DESV. FCO.","DESV.","FCO.",NA,NA,NA,"TIBURON VOLADOR"
"TIBURON","TIBURON VOLADOR DESV. Y DESC. FCO.","DESV.","DESC.","FCO.",NA,NA,"TIBURON VOLADOR"
"TIBURON","TIBURON VOLADOR ENT. FCO.","ENT.","FCO.",NA,NA,NA,"TIBURON VOLADOR"
"TIBURON","TIBURON VOLADOR FILETE FCO.","FILETE","FCO.",NA,NA,NA,"TIBURON VOLADOR"
"TIBURON","TIBURON VOLADOR DESV. Y DESC. FCO. (CARCAHRHINUS LIMBATUS)","DESV.","DESC.","FCO.",NA,NA,"TIBURON VOLADOR (CARCAHRHINUS LIMBATUS)"
"TIBURON","TIBURON VOLADOR DESV. FCO. (CARCAHRHINUS LIMBATUS)","DESV.","FCO.",NA,NA,NA,"TIBURON VOLADOR (CARCAHRHINUS LIMBATUS)"
"TIBURON","TIBURON VOLADOR ENT. FCO. (CARCAHRHINUS LIMBATUS)","ENT.","FCO.",NA,NA,NA,"TIBURON VOLADOR (CARCAHRHINUS LIMBATUS)"
"TIBURON","TIBURON VOLADOR DESV. Y DESC. FCO.  (CARCHARHINUS LIMBATUS)","DESV.","DESC.","FCO.",NA,NA,"TIBURON VOLADOR (CARCHARHINUS LIMBATUS)"
"TIBURON","TIBURON VOLADOR ENT. FCO. (CARCHARHINUS LIMBATUS)","ENT.","FCO.",NA,NA,NA,"TIBURON VOLADOR (CARCHARHINUS LIMBATUS)"
"TIBURON","TIBURON VOLADOR DESV. FCO. (CARCHARHINUS LIMBATUS)","DESV.","FCO.",NA,NA,NA,"TIBURON VOLADOR (CARCHARHINUS LIMBATUS)"
"TIBURON","TIBURON VOLADOR, PUNTAS NEGRAS, JAQUETON DESV. Y DESC. FCO.  (CARCHARHINUS LIMBATUS)","DESV.","DESC.","FCO.",NA,NA,"TIBURON VOLADOR, PUNTAS NEGRAS, JAQUETON (CARCHARHINUS LIMBATUS)"
"TIBURON","TIBURON VOLADOR, PUNTAS NEGRAS, JAQUETON ENT. FCO. (CARCHARHINUS LIMBATUS)","ENT.","FCO.",NA,NA,NA,"TIBURON VOLADOR, PUNTAS NEGRAS, JAQUETON (CARCHARHINUS LIMBATUS)"
"TIBURON","TIBURON VOLADOR, PUNTAS NEGRAS, JAQUETON DESV. FCO. (CARCHARHINUS LIMBATUS)","DESV.","FCO.",NA,NA,NA,"TIBURON VOLADOR, PUNTAS NEGRAS, JAQUETON (CARCHARHINUS LIMBATUS)"
"TIBURON","TIBURON ZORRO DESV. Y DESC. FCO.","DESV.","DESC.","FCO.",NA,NA,"TIBURON ZORRO"
"TIBURON","TIBURON ZORRO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"TIBURON ZORRO"
"TIBURON","TIBURON ZORRO DESV. Y DESC. FCO. (ALOPIAS PELAGICUS)","DESV.","DESC.","FCO.",NA,NA,"TIBURON ZORRO (ALOPIAS PELAGICUS)"
"TIBURON","TIBURON ZORRO DESV. FCO. (ALOPIAS PELAGICUS)","DESV.","FCO.",NA,NA,NA,"TIBURON ZORRO (ALOPIAS PELAGICUS)"
"TIBURON","TIBURON ZORRO ENT. FCO. (ALOPIAS PELAGICUS)","ENT.","FCO.",NA,NA,NA,"TIBURON ZORRO (ALOPIAS PELAGICUS)"
"TIBURON","TIBURON ZORRO ENT. FCO. (ALOPIAS VULPINUS)","ENT.","FCO.",NA,NA,NA,"TIBURON ZORRO (ALOPIAS VULPINUS)"
"TIBURON","TIBURON ZORRO DESV. Y DESC. FCO. (ALOPIAS VULPINUS)","DESV.","DESC.","FCO.",NA,NA,"TIBURON ZORRO (ALOPIAS VULPINUS)"
"TIBURON","TIBURON ZORRO DESV. FCO. (ALOPIAS VULPINUS)","DESV.","FCO.",NA,NA,NA,"TIBURON ZORRO (ALOPIAS VULPINUS)"
"TIBURON","ALETA SECA DE TIBURON ZORRO NEGRO","ALETA","SECA DE",NA,NA,NA,"TIBURON ZORRO NEGRO"
"TIBURON","TIBURON ZORRO NEGRO DESV Y DESC FCO (ALOPIAS SUPERCILIOSUS)","DESV","DESC","FCO",NA,NA,"TIBURON ZORRO NEGRO (ALOPIAS SUPERCILIOSUS)"
"TIBURON","TIBURON ZORRO NEGRO DESV FCO (ALOPIAS SUPERCILIOSUS)","DESV","FCO",NA,NA,NA,"TIBURON ZORRO NEGRO (ALOPIAS SUPERCILIOSUS)"
"TIBURON","TIBURON ZORRO NEGRO FILETE (ALOPIAS SUPERCILIOSUS)","FILETE",NA,NA,NA,NA,"TIBURON ZORRO NEGRO (ALOPIAS SUPERCILIOSUS)"
"TIBURON","ALETA SECA DE TIBURON ZORRO NEGRO (ALOPIAS SUPERCILIOSUS)","ALETA","SECA DE",NA,NA,NA,"TIBURON ZORRO NEGRO (ALOPIAS SUPERCILIOSUS)"
"TIBURON","TIBURON ZORRO PELAGICO, PERRO DESV. Y DESC. FCO.","DESV.","DESC.","FCO.",NA,NA,"TIBURON ZORRO PELAGICO, PERRO"
"TIBURON","TIBURON ZORRO PINTO DESV. Y DESC. FCO.","DESV.","DESC.","FCO.",NA,NA,"TIBURON ZORRO PINTO"
"TIBURON","TIBURON ZORRO PINTO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"TIBURON ZORRO PINTO"
"TIBURON","TIBURON ZORRO PINTO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"TIBURON ZORRO PINTO"
"TIBURON","TIBURON ZORRO PINTO DESV. Y DESC. FCO. (ALOPIAS VULPINUS)","DESV.","DESC.","FCO.",NA,NA,"TIBURON ZORRO PINTO (ALOPIAS VULPINUS)"
"TIBURON","TIBURON ZORRO PINTO ENT. FCO. (ALOPIAS VULPINUS)","ENT.","FCO.",NA,NA,NA,"TIBURON ZORRO PINTO (ALOPIAS VULPINUS)"
"TIBURON","TIBURON ZORRO PINTO DESV. FCO. (ALOPIAS VULPINUS)","DESV.","FCO.",NA,NA,NA,"TIBURON ZORRO PINTO (ALOPIAS VULPINUS)"
"TIBURON","TIBURON ZORRO PINTO, ZORRO COMUN, COLUDO PINTO DESV. Y DESC. FCO.","DESV.","DESC.","FCO.",NA,NA,"TIBURON ZORRO PINTO, ZORRO COMUN, COLUDO PINTO"
"TIBURON","TIBURON ZORRO PINTO, ZORRO COMUN, COLUDO PINTO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"TIBURON ZORRO PINTO, ZORRO COMUN, COLUDO PINTO"
"TIBURON","TIBURON ZORRO PINTO, ZORRO COMUN, COLUDO PINTO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"TIBURON ZORRO PINTO, ZORRO COMUN, COLUDO PINTO"
"TIBURON","TIBURÓN LOBERO DESV. Y DESC. FCO.","DESV.","DESC.","FCO.",NA,NA,"TIBURÓN LOBERO"
"TIBURON","TIBURÓN LOBERO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"TIBURÓN LOBERO"
"TIBURON","TIBUR�N LOBERO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"TIBUR�N LOBERO"
"TIBURON","TINTORERA DESV. Y DESC. FCA.","DESV.","DESC.","FCA.",NA,NA,"TINTORERA"
"TIBURON","TINTORERA DESC. FCA.","DESC.","FCA.",NA,NA,NA,"TINTORERA"
"TIBURON","TINTORERA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"TINTORERA"
"TIBURON","TINTORERA ENT. FCA. (GALEOCERDO CUVIER)","ENT.","FCA.",NA,NA,NA,"TINTORERA (GALEOCERDO CUVIER)"
"TIBURON","TINTORERA DESC. FCA. (GALEOCERDO CUVIER)","DESC.","FCA.",NA,NA,NA,"TINTORERA (GALEOCERDO CUVIER)"
"TIBURON","TINTORERA DESV. Y DESC. FCA. (GALEOCERDO CUVIER)","DESV.","DESC.","FCA.",NA,NA,"TINTORERA (GALEOCERDO CUVIER)"
"TIBURON","TORO ENT. FCO.","ENT.","FCO.",NA,NA,NA,"TORO"
"TIBURON","TORO DESV. FCO.","DESV.","FCO.",NA,NA,NA,"TORO"
"TIBURON","TORO DESV. Y DESC. FCO.","DESV.","DESC.","FCO.",NA,NA,"TORO"
"TIBURON","TORO ENT. FCO. (CARCHARHINUS LEUCAS)","ENT.","FCO.",NA,NA,NA,"TORO (CARCHARHINUS LEUCAS)"
"TIBURON","TORO DESV. FCO. (CARCHARHINUS LEUCAS)","DESV.","FCO.",NA,NA,NA,"TORO (CARCHARHINUS LEUCAS)"
"TIBURON","TORO DESV. Y DESC. FCO. (CARCHARHINUS LEUCAS)","DESV.","DESC.","FCO.",NA,NA,"TORO (CARCHARHINUS LEUCAS)"
"TIBURON","TRIPA FILETE DE FCO.","FILETE DE","FCO.",NA,NA,NA,"TRIPA"
"TIBURON","TRIPA DESC. Y DESV. FCA.","DESC.","DESV.","FCA.",NA,NA,"TRIPA"
"TIBURON","TRIPA ENT. FCA.","ENT.","FCA.",NA,NA,NA,"TRIPA"
"TIBURON","TRIPA DESV. FCA.","DESV.","FCA.",NA,NA,NA,"TRIPA"
