Index,main_species_group,recorded_species_name,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,recorded_species_name_clean,recorded_scientific_name,recorded_scientific_name_clean,common_name_english_estimated,species_estimated,genus_estimated,family_estimated,source_of_estimate,classification_certainty
447,TIBURON,TIBURON CHATO DESV. FCO.,DESV.,FCO.,NA,NA,NA,TIBURON CHATO,NA,NA,Bull shark,Carcharhinus leucas,Carcharhinus,Carcharhinidae,logical conclusion based on research; dataMares,high
448,TIBURON,TIBURON CHATO DESV. Y DESC. FCO.,DESV.,DESC.,FCO.,NA,NA,TIBURON CHATO,NA,NA,Bull shark,Carcharhinus leucas,Carcharhinus,Carcharhinidae,logical conclusion based on research; dataMares,high
449,TIBURON,TIBURON CHATO ENT. FCO.,ENT.,FCO.,NA,NA,NA,TIBURON CHATO,NA,NA,Bull shark,Carcharhinus leucas,Carcharhinus,Carcharhinidae,logical conclusion based on research; dataMares,high
450,TIBURON,TIBURON COLORADO DESV. FCO.,DESV.,FCO.,NA,NA,NA,TIBURON COLORADO,NA,NA,Bignose shark,Carcharhinus altimus,Carcharhinus,Carcharhinidae,logical conclusion based on research; dataMares,high
451,TIBURON,TIBURON COLORADO DESV. Y DESC. FCO.,DESV.,DESC.,FCO.,NA,NA,TIBURON COLORADO,NA,NA,Bignose shark,Carcharhinus altimus,Carcharhinus,Carcharhinidae,logical conclusion based on research; dataMares,high
452,TIBURON,TIBURON COLORADO ENT. FCO.,ENT.,FCO.,NA,NA,NA,TIBURON COLORADO,NA,NA,Bignose shark,Carcharhinus altimus,Carcharhinus,Carcharhinidae,logical conclusion based on research; dataMares,high
453,TIBURON,TIBURON COLUDO DESV. FCO.,DESV.,FCO.,NA,NA,NA,TIBURON COLUDO,NA,NA,long-tailed shark (thresher shark?),NA,Alopias,Alopiidae,logical conclusion based on research; dataMares,medium
454,TIBURON,TIBURON COLUDO DESV. Y DESC. FCO.,DESV.,DESC.,FCO.,NA,NA,TIBURON COLUDO,NA,NA,long-tailed shark (thresher shark?),NA,Alopias,Alopiidae,logical conclusion based on research; dataMares,medium
455,TIBURON,TIBURON COLUDO ENT. FCO.,ENT.,FCO.,NA,NA,NA,TIBURON COLUDO,NA,NA,long-tailed shark (thresher shark?),NA,Alopias,Alopiidae,logical conclusion based on research; dataMares,medium
456,TIBURON,TIBURON CORNUDA GIGANTE DESV. Y DESC. FCO.,DESV.,DESC.,FCO.,NA,NA,TIBURON CORNUDA GIGANTE,NA,NA,Great hammerhead,Sphyrna mokarran,Sphyrna,Sphyrnidae,logical conclusion based on research,high
457,TIBURON,TIBURON CORNUDA GIGANTE ENT. FCO.,ENT.,FCO.,NA,NA,NA,TIBURON CORNUDA GIGANTE,NA,NA,Great hammerhead,Sphyrna mokarran,Sphyrna,Sphyrnidae,logical conclusion based on research,high
458,TIBURON,TIBURON CORNUDA PRIETA DESV. FCO.,DESV.,FCO.,NA,NA,NA,TIBURON CORNUDA PRIETA,NA,NA,Smooth hammerhead shark,Sphyrna zygaena,Sphyrna,Sphyrnidae,logical conclusion based on research; dataMares,high
459,TIBURON,TIBURON CORNUDA PRIETA DESV. Y DESC. FCO.,DESV.,DESC.,FCO.,NA,NA,TIBURON CORNUDA PRIETA,NA,NA,Smooth hammerhead shark,Sphyrna zygaena,Sphyrna,Sphyrnidae,logical conclusion based on research; dataMares,high
460,TIBURON,TIBURON CORNUDA PRIETA ENT. FCO.,ENT.,FCO.,NA,NA,NA,TIBURON CORNUDA PRIETA,NA,NA,Smooth hammerhead shark,Sphyrna zygaena,Sphyrna,Sphyrnidae,logical conclusion based on research; dataMares,high
461,TIBURON,TIBURON COYOTE DESV. FCO.,DESV.,FCO.,NA,NA,NA,TIBURON COYOTE,NA,NA,Whitenose shark,Nasolamia velox,Nasolamia,"	Carcharhinidae",logical conclusion based on research; dataMares,high
462,TIBURON,TIBURON COYOTE DESV. Y DESC. FCO.,DESV.,DESC.,FCO.,NA,NA,TIBURON COYOTE,NA,NA,Whitenose shark,Nasolamia velox,Nasolamia,"	Carcharhinidae",logical conclusion based on research; dataMares,high
463,TIBURON,TIBURON COYOTE ENT. FCO.,ENT.,FCO.,NA,NA,NA,TIBURON COYOTE,NA,NA,Whitenose shark,Nasolamia velox,Nasolamia,"	Carcharhinidae",logical conclusion based on research; dataMares,high
464,TIBURON,TIBURON DESV. FCO.,DESV.,FCO.,NA,NA,NA,TIBURON,NA,NA,shark (unspecified),NA,NA,NA,not enough information to classify,high
465,TIBURON,TIBURON DESV. Y DESC. FCO.,DESV.,DESC.,FCO.,NA,NA,TIBURON,NA,NA,shark (unspecified),NA,NA,NA,not enough information to classify,high
466,TIBURON,TIBURON ENCERADO ENT. FCO.,ENT.,FCO.,NA,NA,NA,TIBURON ENCERADO,NA,NA,shark (unspecified),NA,NA,NA,"not enough information to classify; can I can be more specific about what kind of shark this is? (this might just be shark ""wax""",low
467,TIBURON,TIBURON ENT. FCO.,ENT.,FCO.,NA,NA,NA,TIBURON,NA,NA,shark (unspecified),NA,NA,NA,not enough information to classify,high
468,TIBURON,TIBURON ESPINOZO DESV. FCO.,DESV.,FCO.,NA,NA,NA,TIBURON ESPINOZO,NA,NA,Black spiny shark,Echinorhinus cookei,Echinorhinus,Echinorhinidae,logical conclusion based on research; dataMares,high
469,TIBURON,TIBURON ESPINOZO FILETE FCO.,FILETE,FCO.,NA,NA,NA,TIBURON ESPINOZO,NA,NA,Black spiny shark,Echinorhinus cookei,Echinorhinus,Echinorhinidae,logical conclusion based on research; dataMares,high
470,TIBURON,TIBURON FILETE DE FCO.,FILETE DE,FCO.,NA,NA,NA,TIBURON,NA,NA,shark (unspecified),NA,NA,NA,not enough information to classify,high
471,TIBURON,TIBURON LEOPARDO ENT. FCO.,ENT.,FCO.,NA,NA,NA,TIBURON LEOPARDO,NA,NA,Leopard shark,Triakis semifasciata,Triakis,Triakidae,logical conclusion based on research; dataMares,high
472,TIBURON,TIBURON LOBERO ENT. FCO.,ENT.,FCO.,NA,NA,NA,TIBURON LOBERO,NA,NA,Copper shark,Carcharhinus brachyurus,Carcharhinus,Carcharhinidae,logical conclusion based on research,medium
473,TIBURON,TIBURON MAKO DESV. FCO.,DESV.,FCO.,NA,NA,NA,TIBURON MAKO,NA,NA,mako shark (unspecified),NA,Isurus,Lamnidae,logical conclusion based on research,medium
474,TIBURON,TIBURON MAKO DESV. Y DESC. FCO.,DESV.,DESC.,FCO.,NA,NA,TIBURON MAKO,NA,NA,mako shark (unspecified),NA,Isurus,Lamnidae,logical conclusion based on research,medium
475,TIBURON,TIBURON MAKO ENT. FCO.,ENT.,FCO.,NA,NA,NA,TIBURON MAKO,NA,NA,mako shark (unspecified),NA,Isurus,Lamnidae,logical conclusion based on research,medium
476,TIBURON,TIBURON MAMON DESV. FCO.,DESV.,FCO.,NA,NA,NA,TIBURON MAMON,NA,NA,smooth-hound shark (unspecified),NA,Mustelus,Triakidae,logical conclusion based on research; dataMares,high
477,TIBURON,TIBURON MAMON DESV. Y DESC. FCO.,DESV.,DESC.,FCO.,NA,NA,TIBURON MAMON,NA,NA,smooth-hound shark (unspecified),NA,Mustelus,Triakidae,logical conclusion based on research; dataMares,high
478,TIBURON,TIBURON MAMON ENT. FCO.,ENT.,FCO.,NA,NA,NA,TIBURON MAMON,NA,NA,smooth-hound shark (unspecified),NA,Mustelus,Triakidae,logical conclusion based on research; dataMares,high
479,TIBURON,TIBURON MARTILLO DESV FCO,DESV,FCO,NA,NA,NA,TIBURON MARTILLO,NA,NA,hammerhead (unspecified),NA,Sphyrna,Sphyrnidae,hammerhead shark; unable to specify species,high
480,TIBURON,TIBURON MARTILLO DESV Y DESC FCO,DESV,DESC,FCO,NA,NA,TIBURON MARTILLO,NA,NA,hammerhead (unspecified),NA,Sphyrna,Sphyrnidae,hammerhead shark; unable to specify species,high
481,TIBURON,TIBURON MARTILLO DESV. FCO.,DESV.,FCO.,NA,NA,NA,TIBURON MARTILLO,NA,NA,hammerhead (unspecified),NA,Sphyrna,Sphyrnidae,hammerhead shark; unable to specify species,high
482,TIBURON,TIBURON MARTILLO DESV. Y DESC. FCO.,DESV.,DESC.,FCO.,NA,NA,TIBURON MARTILLO,NA,NA,hammerhead (unspecified),NA,Sphyrna,Sphyrnidae,hammerhead shark; unable to specify species,high
483,TIBURON,TIBURON MARTILLO ENT FCO,ENT,FCO,NA,NA,NA,TIBURON MARTILLO,NA,NA,hammerhead (unspecified),NA,Sphyrna,Sphyrnidae,hammerhead shark; unable to specify species,high
484,TIBURON,TIBURON MARTILLO ENT. FCO.,ENT.,FCO.,NA,NA,NA,TIBURON MARTILLO,NA,NA,hammerhead (unspecified),NA,Sphyrna,Sphyrnidae,hammerhead shark; unable to specify species,high
485,TIBURON,TIBURON MAYO DESV. FCO.,DESV.,FCO.,NA,NA,NA,TIBURON MAYO,NA,NA,mako shark (unspecified),NA,NA,NA,dataMares says Isurus oxyrinchus; I think there is a typo in the name for TIBURON MAKO,medium
486,TIBURON,TIBURON MAYO DESV. Y DESC. FCO.,DESV.,DESC.,FCO.,NA,NA,TIBURON MAYO,NA,NA,mako shark (unspecified),NA,NA,NA,dataMares says Isurus oxyrinchus; I think there is a typo in the name for TIBURON MAKO,medium
487,TIBURON,TIBURON MAYO ENT. FCO.,ENT.,FCO.,NA,NA,NA,TIBURON MAYO,NA,NA,mako shark (unspecified),NA,NA,NA,dataMares says Isurus oxyrinchus; I think there is a typo in the name for TIBURON MAKO,medium
488,TIBURON,TIBURON MAYO FILETE DESV.,FILETE,DESV.,NA,NA,NA,TIBURON MAYO,NA,NA,mako shark (unspecified),NA,NA,NA,dataMares says Isurus oxyrinchus; I think there is a typo in the name for TIBURON MAKO,medium
489,TIBURON,"TIBURON NEGRO, ZORRO OJON, TRESHER DESV Y DESC FCO",DESV,DESC,FCO,NA,NA,"TIBURON NEGRO, ZORRO OJON, TRESHER",NA,NA,Blacktip or thresher shark (unspecified),NA,NA,NA,"shark; unable to specify species, genus, or family",low
490,TIBURON,"TIBURON NEGRO, ZORRO OJON, TRESHER ENT FCO",ENT,FCO,NA,NA,NA,"TIBURON NEGRO, ZORRO OJON, TRESHER",NA,NA,Blacktip or thresher shark (unspecified),NA,NA,NA,"shark; unable to specify species, genus, or family",low
491,TIBURON,TIBURON PICUDO DESV. FCO.,DESV.,FCO.,NA,NA,NA,TIBURON PICUDO,NA,NA,Pacific sharpnose shark,Rhizoprionodon longurio,Rhizoprionodon,Carcharhinidae,dataMares,low
492,TIBURON,TIBURON PICUDO DESV. Y DESC. FCO.,DESV.,DESC.,FCO.,NA,NA,TIBURON PICUDO,NA,NA,Pacific sharpnose shark,Rhizoprionodon longurio,Rhizoprionodon,Carcharhinidae,dataMares,low
493,TIBURON,TIBURON PICUDO ENT. FCO.,ENT.,FCO.,NA,NA,NA,TIBURON PICUDO,NA,NA,Pacific sharpnose shark,Rhizoprionodon longurio,Rhizoprionodon,Carcharhinidae,dataMares,low
494,TIBURON,TIBURON PICUDO FILETE FCO.,FILETE,FCO.,NA,NA,NA,TIBURON PICUDO,NA,NA,Pacific sharpnose shark,Rhizoprionodon longurio,Rhizoprionodon,Carcharhinidae,dataMares,low
495,TIBURON,TIBURON PIEL DE FCA.,FCA.,NA,NA,NA,NA,TIBURON PIEL DE,NA,NA,shark skin (unspecified),NA,NA,NA,"shark; unable to specify species, genus, or family",high
496,TIBURON,TIBURON PIEL DE SECA,PIEL DE SECA,NA,NA,NA,NA,TIBURON,NA,NA,shark (unspecified),NA,NA,NA,"shark; unable to specify species, genus, or family",high
497,TIBURON,TIBURON POROSO DESV. FCO.,DESV.,FCO.,NA,NA,NA,TIBURON POROSO,NA,NA,Pacific smalltail shark,Carcharhinus cerdale,Carcharhinus,Carcharhinidae,"dataMares says species Carcharhinus porosus, but that is found in the Atlantic; logical conclusion based on research",medium
498,TIBURON,TIBURON POROSO DESV. Y DESC. FCO.,DESV.,DESC.,FCO.,NA,NA,TIBURON POROSO,NA,NA,Pacific smalltail shark,Carcharhinus cerdale,Carcharhinus,Carcharhinidae,"dataMares says species Carcharhinus porosus, but that is found in the Atlantic; logical conclusion based on research",medium
499,TIBURON,TIBURON PRIETO DESV. FCO.,DESV.,FCO.,NA,NA,NA,TIBURON PRIETO,NA,NA,Dusky shark or Silky shark,NA,Carcharhinus,Carcharhinidae,dataMares says Silky shark (Carcharhinus falciformis); logical match to taxize says Dusky shark (Carcharhinus obscurus); both are possible,medium
500,TIBURON,TIBURON PRIETO DESV. Y DESC. FCO.,DESV.,DESC.,FCO.,NA,NA,TIBURON PRIETO,NA,NA,Dusky shark or Silky shark,NA,Carcharhinus,Carcharhinidae,dataMares says Silky shark (Carcharhinus falciformis); logical match to taxize says Dusky shark (Carcharhinus obscurus); both are possible,medium
501,TIBURON,TIBURON PRIETO ENT. FCO.,ENT.,FCO.,NA,NA,NA,TIBURON PRIETO,NA,NA,Dusky shark or Silky shark,NA,Carcharhinus,Carcharhinidae,dataMares says Silky shark (Carcharhinus falciformis); logical match to taxize says Dusky shark (Carcharhinus obscurus); both are possible,medium
502,TIBURON,TIBURON RAYADO ENT. FCO.,ENT.,FCO.,NA,NA,NA,TIBURON RAYADO,NA,NA,Leopard shark,Triakis semifasciata,Triakis,Triakidae,dataMares Triakis semifasciata; I am not sure about this classification,low
503,TIBURON,TIBURON SARDINERO DESV. Y DESC. FCO.,DESV.,DESC.,FCO.,NA,NA,TIBURON SARDINERO,NA,NA,Salmon shark,Lamna ditropis,Lamna,Lamnidae,dataMares says Lamna ditropis; this makes logical sense based on the name; I am not sure about this classification,medium
504,TIBURON,TIBURON SEDOSO DESV. FCO.,DESV.,FCO.,NA,NA,NA,TIBURON SEDOSO,NA,NA,Silky shark,Carcharhinus falciformis,Carcharhinus,Carcharhinidae,logical conclusion based on research; dataMares,high
505,TIBURON,TIBURON SEDOSO DESV. Y DESC. FCO.,DESV.,DESC.,FCO.,NA,NA,TIBURON SEDOSO,NA,NA,Silky shark,Carcharhinus falciformis,Carcharhinus,Carcharhinidae,logical conclusion based on research; dataMares,high
506,TIBURON,TIBURON SEDOSO ENT. FCO.,ENT.,FCO.,NA,NA,NA,TIBURON SEDOSO,NA,NA,Silky shark,Carcharhinus falciformis,Carcharhinus,Carcharhinidae,logical conclusion based on research; dataMares,high
507,TIBURON,TIBURON SEDOSO FILETE FCO.,FILETE,FCO.,NA,NA,NA,TIBURON SEDOSO,NA,NA,Silky shark,Carcharhinus falciformis,Carcharhinus,Carcharhinidae,logical conclusion based on research; dataMares,high
508,TIBURON,TIBURON SULFIN DESV. FCO.,DESV.,FCO.,NA,NA,NA,TIBURON SULFIN,NA,NA,Soupfin shark,Galeorhinus galeus,Galeorhinus,Triakidae,logical conclusion based on research; dataMares,high
509,TIBURON,TIBURON SULFIN DESV. Y DESC.  FCO.,DESV.,DESC.,FCO.,NA,NA,TIBURON SULFIN,NA,NA,Soupfin shark,Galeorhinus galeus,Galeorhinus,Triakidae,logical conclusion based on research; dataMares,high
510,TIBURON,TIBURON SULFIN ENT. FCO.,ENT.,FCO.,NA,NA,NA,TIBURON SULFIN,NA,NA,Soupfin shark,Galeorhinus galeus,Galeorhinus,Triakidae,logical conclusion based on research; dataMares,high
511,TIBURON,TIBURON TIGRE DESV. FCO.,DESV.,FCO.,NA,NA,NA,TIBURON TIGRE,NA,NA,Tiger shark,Galeocerdo cuvier,Galeocerdo,Carcharhinidae,dataMares; logical match to taxize; supported by additional online sources,high
512,TIBURON,TIBURON TIGRE DESV. Y DESC. FCO.,DESV.,DESC.,FCO.,NA,NA,TIBURON TIGRE,NA,NA,Tiger shark,Galeocerdo cuvier,Galeocerdo,Carcharhinidae,dataMares; logical match to taxize; supported by additional online sources,high
513,TIBURON,TIBURON TIGRE ENT. FCO.,ENT.,FCO.,NA,NA,NA,TIBURON TIGRE,NA,NA,Tiger shark,Galeocerdo cuvier,Galeocerdo,Carcharhinidae,dataMares; logical match to taxize; supported by additional online sources,high
514,TIBURON,TIBURON TORO DESV. FCO.,DESV.,FCO.,NA,NA,NA,TIBURON TORO,NA,NA,Bull shark,Carcharhinus leucas,Carcharhinus,Carcharhinidae,logical conclusion based on research; dataMares,high
515,TIBURON,TIBURON TORO DESV. Y DESC. FCO.,DESV.,DESC.,FCO.,NA,NA,TIBURON TORO,NA,NA,Bull shark,Carcharhinus leucas,Carcharhinus,Carcharhinidae,logical conclusion based on research; dataMares,high
516,TIBURON,TIBURON TORO ENT. FCO.,ENT.,FCO.,NA,NA,NA,TIBURON TORO,NA,NA,Bull shark,Carcharhinus leucas,Carcharhinus,Carcharhinidae,logical conclusion based on research; dataMares,high
517,TIBURON,TIBURON TUNERO DESV. FCO.,DESV.,FCO.,NA,NA,NA,TIBURON TUNERO,NA,NA,Silky shark,Carcharhinus falciformis,Carcharhinus,Carcharhinidae,"dataMares says species Carcharhinus falciformis; logical match to taxize; however, I cannot find a backup source for this",medium
518,TIBURON,TIBURON TUNERO DESV. Y DESC. FCO.,DESV.,DESC.,FCO.,NA,NA,TIBURON TUNERO,NA,NA,Silky shark,Carcharhinus falciformis,Carcharhinus,Carcharhinidae,"dataMares says species Carcharhinus falciformis; logical match to taxize; however, I cannot find a backup source for this",medium
519,TIBURON,TIBURON VOLADOR DESV. FCO.,DESV.,FCO.,NA,NA,NA,TIBURON VOLADOR,NA,NA,Blacktip shark,Carcharhinus limbatus,Carcharhinus,Carcharhinidae,dataMares; logical match to taxize; supported by additional online sources,high
520,TIBURON,TIBURON VOLADOR DESV. Y DESC. FCO.,DESV.,DESC.,FCO.,NA,NA,TIBURON VOLADOR,NA,NA,Blacktip shark,Carcharhinus limbatus,Carcharhinus,Carcharhinidae,dataMares; logical match to taxize; supported by additional online sources,high
521,TIBURON,TIBURON VOLADOR ENT. FCO.,ENT.,FCO.,NA,NA,NA,TIBURON VOLADOR,NA,NA,Blacktip shark,Carcharhinus limbatus,Carcharhinus,Carcharhinidae,dataMares; logical match to taxize; supported by additional online sources,high
522,TIBURON,TIBURON VOLADOR FILETE FCO.,FILETE,FCO.,NA,NA,NA,TIBURON VOLADOR,NA,NA,Blacktip shark,Carcharhinus limbatus,Carcharhinus,Carcharhinidae,dataMares; logical match to taxize; supported by additional online sources,high
523,TIBURON,TIBURON ZORRO DESV. Y DESC. FCO.,DESV.,DESC.,FCO.,NA,NA,TIBURON ZORRO,NA,NA,thresher shark,NA,Alopias,Alopiidae,logical conclusion based on research; dataMares,high
524,TIBURON,TIBURON ZORRO ENT. FCO.,ENT.,FCO.,NA,NA,NA,TIBURON ZORRO,NA,NA,thresher shark,NA,Alopias,Alopiidae,logical conclusion based on research; dataMares,high
525,TIBURON,"TIBURON ZORRO PELAGICO, PERRO DESV. Y DESC. FCO.",DESV.,DESC.,FCO.,NA,NA,"TIBURON ZORRO PELAGICO, PERRO",NA,NA,Pelagic thresher shark,Alopias pelagicus,Alopias,Alopiidae,logical conclusion based on research,high
526,TIBURON,TIBURON ZORRO PINTO DESV. FCO.,DESV.,FCO.,NA,NA,NA,TIBURON ZORRO PINTO,NA,NA,Common thresher shark,Alopias vulpinus,Alopias,Alopiidae,logical conclusion based on research,high
527,TIBURON,TIBURON ZORRO PINTO DESV. Y DESC. FCO.,DESV.,DESC.,FCO.,NA,NA,TIBURON ZORRO PINTO,NA,NA,Common thresher shark,Alopias vulpinus,Alopias,Alopiidae,logical conclusion based on research,high
528,TIBURON,TIBURON ZORRO PINTO ENT. FCO.,ENT.,FCO.,NA,NA,NA,TIBURON ZORRO PINTO,NA,NA,Common thresher shark,Alopias vulpinus,Alopias,Alopiidae,logical conclusion based on research,high
529,TIBURON,"TIBURON ZORRO PINTO, ZORRO COMUN, COLUDO PINTO DESV. FCO.",DESV.,FCO.,NA,NA,NA,"TIBURON ZORRO PINTO, ZORRO COMUN, COLUDO PINTO",NA,NA,Common thresher shark,Alopias vulpinus,Alopias,Alopiidae,logical conclusion based on research,high
530,TIBURON,"TIBURON ZORRO PINTO, ZORRO COMUN, COLUDO PINTO DESV. Y DESC. FCO.",DESV.,DESC.,FCO.,NA,NA,"TIBURON ZORRO PINTO, ZORRO COMUN, COLUDO PINTO",NA,NA,Common thresher shark,Alopias vulpinus,Alopias,Alopiidae,logical conclusion based on research,high
531,TIBURON,"TIBURON ZORRO PINTO, ZORRO COMUN, COLUDO PINTO ENT. FCO.",ENT.,FCO.,NA,NA,NA,"TIBURON ZORRO PINTO, ZORRO COMUN, COLUDO PINTO",NA,NA,Common thresher shark,Alopias vulpinus,Alopias,Alopiidae,logical conclusion based on research,high
532,TIBURON,TINTORERA DESC. FCA.,DESC.,FCA.,NA,NA,NA,TINTORERA,NA,NA,Blue shark,Prionace glauca,Prionace,Carcharhinidae,dataMares says species is Bull shark (Galeocerdo cuvier); internet research suggests Blue shark,low
533,TIBURON,TINTORERA DESV. Y DESC. FCA.,DESV.,DESC.,FCA.,NA,NA,TINTORERA,NA,NA,Blue shark,Prionace glauca,Prionace,Carcharhinidae,dataMares says species is Bull shark (Galeocerdo cuvier); internet research suggests Blue shark,low
534,TIBURON,TINTORERA ENT. FCA.,ENT.,FCA.,NA,NA,NA,TINTORERA,NA,NA,Blue shark,Prionace glauca,Prionace,Carcharhinidae,dataMares says species is Bull shark (Galeocerdo cuvier); internet research suggests Blue shark,low
535,TIBURON,TORO DESV. FCO.,DESV.,FCO.,NA,NA,NA,TORO,NA,NA,Bull shark,Carcharhinus leucas,Carcharhinus,Carcharhinidae,logical conclusion based on research; dataMares,high
536,TIBURON,TORO DESV. Y DESC. FCO.,DESV.,DESC.,FCO.,NA,NA,TORO,NA,NA,Bull shark,Carcharhinus leucas,Carcharhinus,Carcharhinidae,logical conclusion based on research; dataMares,high
537,TIBURON,TORO ENT. FCO.,ENT.,FCO.,NA,NA,NA,TORO,NA,NA,Bull shark,Carcharhinus leucas,Carcharhinus,Carcharhinidae,logical conclusion based on research; dataMares,high
538,TIBURON,TRIPA DESC. Y DESV. FCA.,DESC.,DESV.,FCA.,NA,NA,TRIPA,NA,NA,shark tripe (unspecified),NA,NA,NA,"shark; unable to specify species, genus, or family",high
539,TIBURON,TRIPA DESV. FCA.,DESV.,FCA.,NA,NA,NA,TRIPA,NA,NA,shark tripe (unspecified),NA,NA,NA,"shark; unable to specify species, genus, or family",high
540,TIBURON,TRIPA ENT. FCA.,ENT.,FCA.,NA,NA,NA,TRIPA,NA,NA,shark tripe (unspecified),NA,NA,NA,"shark; unable to specify species, genus, or family",high
541,TIBURON,TRIPA FILETE DE FCO.,FILETE DE,FCO.,NA,NA,NA,TRIPA,NA,NA,shark tripe (unspecified),NA,NA,NA,"shark; unable to specify species, genus, or family",high
542,TIBURON,TIBURON LIMON DESV. FCO.,DESV.,FCO.,NA,NA,NA,TIBURON LIMON,NA,NA,Lemon shark,Negaprion brevirostris,Negaprion,Carcharhinidae,logical conclusion based on name; logical match to taxize,high
543,TIBURON,TIBURON LIMON DESV. FCO. (NEGAPRION BREVIROSTIS),DESV.,FCO.,NA,NA,NA,TIBURON LIMON (NEGAPRION BREVIROSTIS),NEGAPRION BREVIROSTIS,Negaprion brevirostis,Lemon shark,Negaprion brevirostris,Negaprion,Carcharhinidae,taxize,high
544,TIBURON,TIBURON LIMON DESV. FCO. (NEGAPRION BREVIROSTRIS),DESV.,FCO.,NA,NA,NA,TIBURON LIMON (NEGAPRION BREVIROSTRIS),NEGAPRION BREVIROSTRIS,Negaprion brevirostris,Lemon shark,Negaprion brevirostris,Negaprion,Carcharhinidae,taxize,high
545,TIBURON,TIBURON LIMON DESV. Y DESC. FCO.,DESV.,DESC.,FCO.,NA,NA,TIBURON LIMON,NA,NA,Lemon shark,Negaprion brevirostris,Negaprion,Carcharhinidae,logical conclusion based on name; logical match to taxize,high
546,TIBURON,TIBURON LIMON DESV. Y DESC. FCO.  (NEGAPRION BREVIROSTRIS),DESV.,DESC.,FCO.,NA,NA,TIBURON LIMON (NEGAPRION BREVIROSTRIS),NEGAPRION BREVIROSTRIS,Negaprion brevirostris,Lemon shark,Negaprion brevirostris,Negaprion,Carcharhinidae,taxize,high
547,TIBURON,TIBURON LIMON ENT. FCO.,ENT.,FCO.,NA,NA,NA,TIBURON LIMON,NA,NA,Lemon shark,Negaprion brevirostris,Negaprion,Carcharhinidae,logical conclusion based on name; logical match to taxize,high
548,TIBURON,TIBURON LIMON ENT. FCO. (NEGAPRION BREVIROSTIS),ENT.,FCO.,NA,NA,NA,TIBURON LIMON (NEGAPRION BREVIROSTIS),NEGAPRION BREVIROSTIS,Negaprion brevirostis,Lemon shark,Negaprion brevirostris,Negaprion,Carcharhinidae,taxize,high
549,TIBURON,TIBURON LIMON ENT. FCO. (NEGAPRION BREVIROSTRIS),ENT.,FCO.,NA,NA,NA,TIBURON LIMON (NEGAPRION BREVIROSTRIS),NEGAPRION BREVIROSTRIS,Negaprion brevirostris,Lemon shark,Negaprion brevirostris,Negaprion,Carcharhinidae,taxize,high
550,TIBURON,ALETA FCA. DE TIBURON AZUL,ALETA,FCA.,NA,NA,NA,DE TIBURON AZUL,NA,NA,Blue shark,Prionace glauca,Prionace,Carcharhinidae,logical conclusion based on name; logical match to taxize,high
551,TIBURON,ALETA FCA. DE TIBURON AZUL (PRIONACE GLAUCA),ALETA,FCA.,NA,NA,NA,DE TIBURON AZUL (PRIONACE GLAUCA),PRIONACE GLAUCA,Prionace glauca,Blue shark,Prionace glauca,Prionace,Carcharhinidae,taxize,high
552,TIBURON,ALETA SECA DE TIBURON AZUL,ALETA,SECA DE,NA,NA,NA,TIBURON AZUL,NA,NA,Blue shark,Prionace glauca,Prionace,Carcharhinidae,logical conclusion based on name; logical match to taxize,high
553,TIBURON,ALETA SECA DE TIBURON AZUL (PRIONACE GLAUCA),ALETA,SECA DE,NA,NA,NA,TIBURON AZUL (PRIONACE GLAUCA),PRIONACE GLAUCA,Prionace glauca,Blue shark,Prionace glauca,Prionace,Carcharhinidae,taxize,high
554,TIBURON,TIBURON AZUL DESV. FCO.,DESV.,FCO.,NA,NA,NA,TIBURON AZUL,NA,NA,Blue shark,Prionace glauca,Prionace,Carcharhinidae,logical conclusion based on name; logical match to taxize,high
555,TIBURON,TIBURON AZUL DESV. FCO. (PRIONACE GLAUCA),DESV.,FCO.,NA,NA,NA,TIBURON AZUL (PRIONACE GLAUCA),PRIONACE GLAUCA,Prionace glauca,Blue shark,Prionace glauca,Prionace,Carcharhinidae,taxize,high
556,TIBURON,TIBURON AZUL DESV. Y DESC. FCO.,DESV.,DESC.,FCO.,NA,NA,TIBURON AZUL,NA,NA,Blue shark,Prionace glauca,Prionace,Carcharhinidae,logical conclusion based on name; logical match to taxize,high
557,TIBURON,TIBURON AZUL DESV. Y DESC. FCO. (PRIONACE GLAUCA),DESV.,DESC.,FCO.,NA,NA,TIBURON AZUL (PRIONACE GLAUCA),PRIONACE GLAUCA,Prionace glauca,Blue shark,Prionace glauca,Prionace,Carcharhinidae,taxize,high
558,TIBURON,TIBURON AZUL ENT. FCO.,ENT.,FCO.,NA,NA,NA,TIBURON AZUL,NA,NA,Blue shark,Prionace glauca,Prionace,Carcharhinidae,logical conclusion based on name; logical match to taxize,high
559,TIBURON,TIBURON AZUL ENT. FCO. (PRIONACE GLAUCA),ENT.,FCO.,NA,NA,NA,TIBURON AZUL (PRIONACE GLAUCA),PRIONACE GLAUCA,Prionace glauca,Blue shark,Prionace glauca,Prionace,Carcharhinidae,taxize,high
560,TIBURON,TIBURON AZUL FILETE FCO.,FILETE,FCO.,NA,NA,NA,TIBURON AZUL,NA,NA,Blue shark,Prionace glauca,Prionace,Carcharhinidae,logical conclusion based on name; logical match to taxize,high
