common_name,species,species_synonym
TIBURON,Isurus oxyrinchus,Isuropsis dekayi 
TIBURON,Isurus oxyrinchus,Isurus glaucus 
TIBURON,Isurus oxyrinchus,Carcharias tigris 
TIBURON,Isurus oxyrinchus,Isurus mako 
TIBURON,Isurus oxyrinchus,Lamna glauca 
TIBURON,Isurus oxyrinchus,Oxyrhina glauca 
TIBURON,Isurus oxyrinchus,Squalus cepedii 
TIBURON,Isurus oxyrinchus,Lamna oxyrhina 
TIBURON,Isurus oxyrinchus,Isurus africanus 
TIBURON,Isurus oxyrinchus,Isurus paucus 
TIBURON,Lamna ditropis,Lamna ditropis 
TIBURON,Lamna ditropis,Isurus nasus 
TIBURON,Lamna ditropis,Lamna cornubica 
TIBURON,Odontaspis ferox,Odontaspis ferox 
TIBURON,Odontaspis ferox,Carcharias ferox 
TIBURON,Odontaspis ferox,Squalus ferox 
TIBURON,Odontaspis ferox,Odontaspis herbsti 
TIBURON,Odontaspis ferox,Carcharias taurus 
TIBURON,Sphyrna corona,Sphyrna corona 
TIBURON,Sphyrna lewini,Sphyrna lewini 
TIBURON,Sphyrna lewini,Sphyrna diplana 
TIBURON,Sphyrna lewini,Zygaena indica 
TIBURON,Sphyrna lewini,Zygaena malleus 
TIBURON,Sphyrna lewini,Zygaena lewini 
TIBURON,Sphyrna lewini,Sphyrna leweni 
TIBURON,Sphyrna lewini,Zygaena erythraea 
TIBURON,Sphyrna lewini,Cestracion leeuwenii 
TIBURON,Sphyrna lewini,Cestracion oceanica 
TIBURON,Sphyrna lewini,Sphyrna mokarran 
TIBURON,Sphyrna lewini,Sphyrna zygaena 
TIBURON,Sphyrna media,Sphyrna media 
TIBURON,Sphyrna media,Sphyrna nana 
TIBURON,Sphyrna mokarran,Sphyrna mokarran 
TIBURON,Sphyrna mokarran,Sphyrna mokorran 
TIBURON,Sphyrna mokarran,Zygaena mokarran 
TIBURON,Sphyrna mokarran,Sphyrna ligo 
TIBURON,Sphyrna mokarran,Zygaena dissimilis 
TIBURON,Sphyrna mokarran,Sphyrna lewini 
TIBURON,Sphyrna mokarran,Sphyrna tudes 
TIBURON,Sphyrna mokarran,Sphyrna zygaena 
TIBURON,Sphyrna mokarran,Zygaena tudes 
TIBURON,Sphyrna tiburo,Sphyrna tiburo 
TIBURON,Sphyrna tiburo,Sphyrna vespertina 
TIBURON,Sphyrna tiburo,Sphyrna tiburo tiburo
TIBURON,Sphyrna tiburo,Squalus tiburo 
TIBURON,Sphyrna zygaena,Sphyrna zygaena 
TIBURON,Sphyrna zygaena,Zygaena vulgaris 
TIBURON,Sphyrna zygaena,Spyrna zygaena 
TIBURON,Sphyrna zygaena,Zygaena subarcuata 
TIBURON,Sphyrna zygaena,Squalus carolinensis 
TIBURON,Sphyrna zygaena,Sphyrna zigaena 
TIBURON,Sphyrna zygaena,Squalus malleus 
TIBURON,Sphyrna zygaena,Squalus zygaena 
TIBURON,Sphyrna zygaena,Squalis pictus 
TIBURON,Sphyrna zygaena,Sphyrna lewini 
TIBURON,Sphyrna zygaena,Sphyrna mokarran 
TIBURON,Sphyrna zygaena,Zygaena malleus 
TIBURON,Squalus acanthias,Squalus acanthias 
TIBURON,Squalus acanthias,Acanthias americanus 
TIBURON,Squalus acanthias,Acanthias antiguorum 
TIBURON,Squalus acanthias,Acanthias commun 
TIBURON,Squalus acanthias,Acanthias lebruni 
TIBURON,Squalus acanthias,Acanthias linnei 
TIBURON,Squalus acanthias,Acanthias sucklii 
TIBURON,Squalus acanthias,Squalus fernandinus 
TIBURON,Squalus acanthias,Squalus whitleyi 
TIBURON,Squalus acanthias,Squalus suckleyi 
TIBURON,Squalus acanthias,Squalus barbouri 
TIBURON,Squalus acanthias,Squalus wakiyae 
TIBURON,Squalus acanthias,Squalus sucklii 
TIBURON,Squalus acanthias,Squalus acanthias 
TIBURON,Squalus acanthias,Squalus antiquorum 
TIBURON,Squalus acanthias,Squalus kirki 
TIBURON,Squalus acanthias,Acanthias vulgaris 
TIBURON,Squalus acanthias,Squalus achantias 
TIBURON,Squalus acanthias,Spinax suckleyi 
TIBURON,Squalus acanthias,Spinax mediterraneus 
TIBURON,Squalus acanthias,Squalus tasmaniensis 
TIBURON,Squalus acanthias,Squalus canis 
TIBURON,Squalus acanthias,Squalus spinax 
TIBURON,Squalus acanthias,Acanthias suckleyi 
TIBURON,Squalus acanthias,Acanthias acanthias 
TIBURON,Squalus acanthias,Koinga kirki 
TIBURON,Squatina californica,Squatina californica 
TIBURON,Squatina californica,Rhina philippi 
TIBURON,Galeorhinus galeus,Galeorhinus galeus 
TIBURON,Galeorhinus galeus,Galeorhinus zyopterus 
TIBURON,Galeorhinus galeus,Galeus nilssoni 
TIBURON,Galeorhinus galeus,Galeus zyopterus 
TIBURON,Galeorhinus galeus,Galeus chilensis 
TIBURON,Galeorhinus galeus,Squalus galeus 
TIBURON,Galeorhinus galeus,Squalus rhinophanes 
TIBURON,Galeorhinus galeus,Galeus vulgaris 
TIBURON,Galeorhinus galeus,Galeorhinus australis 
TIBURON,Galeorhinus galeus,Galeus canis 
TIBURON,Galeorhinus galeus,Galeorhinus vitaminicus 
TIBURON,Galeorhinus galeus,Galeus molinae 
TIBURON,Galeorhinus galeus,Galeorhinus chilensis 
TIBURON,Galeorhinus galeus,Notogaleus australis 
TIBURON,Galeorhinus galeus,Galeus communis 
TIBURON,Galeorhinus galeus,Eugaleus galeus 
TIBURON,Galeorhinus galeus,Galeus australis 
TIBURON,Galeorhinus galeus,Galeus linnei 
TIBURON,Galeorhinus galeus,Notogaleus rhinophanes 
TIBURON,Galeorhinus galeus,Carcharhinus cyrano 
TIBURON,Mustelus californicus,Mustelus californicus 
TIBURON,Mustelus dorsalis,Mustelus dorsalis  
TIBURON,Mustelus henlei,Mustelus henlei 
TIBURON,Mustelus henlei,Rhinotriacis henlei 
TIBURON,Mustelus henlei,Triakis henlei 
TIBURON,Mustelus lunulatus,Mustelus lunulatus 
TIBURON,Triakis semifasciata,Triakis semifasciata 
TIBURON,Triakis semifasciata,Mustelus felis 
TIBURON,Triakis semifasciata,Triakis californica 
TIBURON,Triakis semifasciata,Triakis semifasciatum 
TIBURON,Mustelus albipinnis,Mustelus albipinnis 
TIBURON,Mustelus albipinnis,Mustelus hacat 
TIBURON,Mustelus albipinnis,Mustelus hacat 
TIBURON ALETA BLANCA,Carcharhinus longimanus,Carcharhinus longimanus 
TIBURON ALETA BLANCA,Carcharhinus longimanus,Pterolamiops magnipinnis 
TIBURON ALETA BLANCA,Carcharhinus longimanus,Carcharhinus maou 
TIBURON ALETA BLANCA,Carcharhinus longimanus,Squalus longimanus 
TIBURON ALETA BLANCA,Carcharhinus longimanus,Pterolamiops longimanus 
TIBURON ALETA BLANCA,Carcharhinus longimanus,Carcharias obtusus 
TIBURON ALETA BLANCA,Carcharhinus longimanus,Squalus maou 
TIBURON ALETA BLANCA,Carcharhinus longimanus,Carcharias insularum 
TIBURON ALETA BLANCA,Carcharhinus longimanus,Carcharias longimanus 
TIBURON ALETA BLANCA,Carcharhinus longimanus,Carcharinus longimanus 
TIBURON ALETA BLANCA,Carcharhinus longimanus,Pterolamiops budkeri 
TIBURON ALETA CARTON,Carcharhinus plumbeus,Carcharhinus plumbeus 
TIBURON ALETA CARTON,Carcharhinus plumbeus,Carcharias ceruleus 
TIBURON ALETA CARTON,Carcharhinus plumbeus,Lamna caudata 
TIBURON ALETA CARTON,Carcharhinus plumbeus,Carcharias japonicus 
TIBURON ALETA CARTON,Carcharhinus plumbeus,Carcharias milberti 
TIBURON ALETA CARTON,Carcharhinus plumbeus,Squalus plumbeus 
TIBURON ALETA CARTON,Carcharhinus plumbeus,Galeolamna dorsalis 
TIBURON ALETA CARTON,Carcharhinus plumbeus,Carcharias obtusirostris 
TIBURON ALETA CARTON,Carcharhinus plumbeus,Carcharhinus milberti 
TIBURON ALETA CARTON,Carcharhinus plumbeus,Carcharhinus platyodon 
TIBURON ALETA CARTON,Carcharhinus plumbeus,Carcharias latistomus 
TIBURON ALETA CARTON,Carcharhinus plumbeus,Squalus caecchia 
TIBURON ALETA CARTON,Carcharhinus plumbeus,Carcharias stevensi 
TIBURON ALETA CARTON,Carcharhinus plumbeus,Carcharinus plumbeus 
TIBURON ALETA CARTON,Carcharhinus plumbeus,Eulamia milberti 
TIBURON ALETA CARTON,Carcharhinus plumbeus,Carcharinus latistomus 
TIBURON ALETA CARTON,Carcharhinus plumbeus,Carcharhinus bleekeri 
TIBURON ALETA CARTON,Carcharhinus plumbeus,Carcharhinus japonicus 
TIBURON ALETA CARTON,Carcharhinus plumbeus,Galeolamna stevensi 
TIBURON AMARILLO,Negaprion brevirostris,Negaprion brevirostris 
TIBURON AMARILLO,Negaprion brevirostris,Negaprion fronto 
TIBURON AMARILLO,Negaprion brevirostris,Hypoprion brevirostris 
TIBURON AMARILLO,Negaprion brevirostris,Carcharias fronto 
TIBURON ANGELITO,Squatina californica,Squatina californica 
TIBURON ANGELITO,Squatina californica,Rhina philippi 
TIBURON AZUL,Prionace glauca,Prionace glauca 
TIBURON AZUL,Prionace glauca,Glyphis glaucus 
TIBURON AZUL,Prionace glauca,Carcharhinus macki 
TIBURON AZUL,Prionace glauca,Thalassinus rondelettii 
TIBURON AZUL,Prionace glauca,Thalassorhinus vulpecula 
TIBURON AZUL,Prionace glauca,Galeus thalassinus 
TIBURON AZUL,Prionace glauca,Thalassinus rondeletti 
TIBURON AZUL,Prionace glauca,Squalus adscensionis 
TIBURON AZUL,Prionace glauca,Carcharias hirundinaceus 
TIBURON AZUL,Prionace glauca,Squalus rondeletii 
TIBURON AZUL,Prionace glauca,Prionace mackiei 
TIBURON AZUL,Prionace glauca,Squalus caeruleus 
TIBURON AZUL,Prionace glauca,Carcharias gracilis 
TIBURON AZUL,Prionace glauca,Carcharias aethiops 
TIBURON AZUL,Prionace glauca,Carcharias pugae 
TIBURON AZUL,Prionace glauca,Carcharinus glaucus 
TIBURON AZUL,Prionace glauca,Carcharias glaucus 
TIBURON AZUL,Prionace glauca,Hypoprion isodus 
TIBURON AZUL,Prionace glauca,Squalus glaucus 
TIBURON AZUL,Prionace glauca,Isurus glaucus 
TIBURON BATEA,NA,NA  
TIBURON CHATO,Negaprion brevirostris,Negaprion brevirostris 
TIBURON CHATO,Negaprion brevirostris,Negaprion fronto 
TIBURON CHATO,Negaprion brevirostris,Hypoprion brevirostris 
TIBURON CHATO,Negaprion brevirostris,Carcharias fronto 
TIBURON COLORADO,Carcharhinus altimus,Carcharhinus altimus 
TIBURON COLORADO,Carcharhinus altimus,Eulamia altima 
TIBURON COLORADO,Carcharhinus altimus,Carcharinus radamae 
TIBURON COLORADO,Carcharhinus altimus,Carcharinus altimus 
TIBURON COLORADO,Carcharhinus altimus,Carcharhinus radamae 
TIBURON COLORADO,Carcharhinus altimus,Carcharhinus galapagensis 
TIBURON COLORADO,Carcharhinus altimus,Carcharhinus albimarginatus 
TIBURON COLORADO,Carcharhinus altimus,Carcharhinus obscurus 
TIBURON COLUDO,Alopias pelagicus,Alopias pelagicus 
TIBURON COLUDO,Alopias pelagicus,Alopias superciliosus 
TIBURON COLUDO,Alopias pelagicus,Alopias vulpinus 
TIBURON COLUDO,Alopias superciliosus,Alopias superciliosus 
TIBURON COLUDO,Alopias superciliosus,Alopecias superciliosus 
TIBURON COLUDO,Alopias superciliosus,Alopias profundus 
TIBURON COLUDO,Alopias superciliosus,Alopias superciliousus 
TIBURON COLUDO,Alopias superciliosus,Alopias pelagicus 
TIBURON COLUDO,Alopias superciliosus,Alopias vulpinus 
TIBURON COLUDO,Alopias vulpinus,Alopias vulpinus 
TIBURON COLUDO,Alopias vulpinus,Alopecias barrae 
TIBURON COLUDO,Alopias vulpinus,Alopecias chilensis 
TIBURON COLUDO,Alopias vulpinus,Alopecias longimana 
TIBURON COLUDO,Alopias vulpinus,Alopecias vulpes 
TIBURON COLUDO,Alopias vulpinus,Alopias caudatus 
TIBURON COLUDO,Alopias vulpinus,Alopias greyi 
TIBURON COLUDO,Alopias vulpinus,Alopias macrourus 
TIBURON COLUDO,Alopias vulpinus,Alopias vulpes 
TIBURON COLUDO,Alopias vulpinus,Squalus vulpes 
TIBURON COLUDO,Alopias vulpinus,Carcharias vulpes 
TIBURON COLUDO,Alopias vulpinus,Squalus alopecias 
TIBURON COLUDO,Alopias vulpinus,Galeus vulpecula 
TIBURON COLUDO,Alopias vulpinus,Squalus vulpinus 
TIBURON COLUDO,Alopias vulpinus,Vulpecula marina 
TIBURON COLUDO,Alopias vulpinus,Alopias pelagicus 
TIBURON COLUDO,Alopias vulpinus,Alopias superciliosus 
TIBURON COYOTE,Nasolamia velox,Carcharhinus velox 
TIBURON ENCERADO,NA,NA  
Tiburon espinoso,Echinorhinus brucus,Echinorhinus mccoyi
Tiburon espinoso,Echinorhinus brucus,Echinorhinus spinosus
Tiburon espinoso,Echinorhinus brucus,Squalus brucus
Tiburon espinoso,Echinorhinus brucus,Squalus spinosus 
Tiburon espinoso,Echinorhinus brucus,Echinorhinus obesus
Tiburon espinoso,Echinorhinus cookei,NA
TIBURON ESPINOZO,Echinorhinus cookei,Echinorhinus cookei 
TIBURON LEOPARDO,Triakis semifasciata,Triakis semifasciata 
TIBURON LEOPARDO,Triakis semifasciata,Mustelus felis 
TIBURON LEOPARDO,Triakis semifasciata,Triakis californica 
TIBURON LEOPARDO,Triakis semifasciata,Triakis semifasciatum 
TIBURON LIMON,Negaprion brevirostris,Negaprion brevirostris 
TIBURON LIMON,Negaprion brevirostris,Negaprion fronto 
TIBURON LIMON,Negaprion brevirostris,Hypoprion brevirostris 
TIBURON LIMON,Negaprion brevirostris,Carcharias fronto 
TIBURON LIMON,Prionace glauca,Prionace glauca 
TIBURON LIMON,Prionace glauca,Glyphis glaucus 
TIBURON LIMON,Prionace glauca,Carcharhinus macki 
TIBURON LIMON,Prionace glauca,Thalassinus rondelettii 
TIBURON LIMON,Prionace glauca,Thalassorhinus vulpecula 
TIBURON LIMON,Prionace glauca,Galeus thalassinus 
TIBURON LIMON,Prionace glauca,Thalassinus rondeletti 
TIBURON LIMON,Prionace glauca,Squalus adscensionis 
TIBURON LIMON,Prionace glauca,Carcharias hirundinaceus 
TIBURON LIMON,Prionace glauca,Squalus rondeletii 
TIBURON LIMON,Prionace glauca,Prionace mackiei 
TIBURON LIMON,Prionace glauca,Squalus caeruleus 
TIBURON LIMON,Prionace glauca,Carcharias gracilis 
TIBURON LIMON,Prionace glauca,Carcharias aethiops 
TIBURON LIMON,Prionace glauca,Carcharias pugae 
TIBURON LIMON,Prionace glauca,Carcharinus glaucus 
TIBURON LIMON,Prionace glauca,Carcharias glaucus 
TIBURON LIMON,Prionace glauca,Hypoprion isodus 
TIBURON LIMON,Prionace glauca,Squalus glaucus 
TIBURON LIMON,Prionace glauca,Isurus glaucus 
TIBURON LOBERO,Carcharhinus brachyurus,Carcharhinus improvisus 
TIBURON LOBERO,Carcharhinus brachyurus,Carcharhinus acarenatus 
TIBURON LOBERO,Carcharhinus brachyurus,Carcharhinus acarenatus 
TIBURON LOBERO,Carcharhinus brachyurus,Carcharhinus ahenea 
TIBURON LOBERO,Carcharhinus brachyurus,Galeolamna greyi 
TIBURON LOBERO,Carcharhinus brachyurus,Eulamia ahenea 
TIBURON LOBERO,Carcharhinus brachyurus,Carcharias lamiella 
TIBURON LOBERO,Carcharhinus brachyurus,Carcharhinus rochensis 
TIBURON LOBERO,Carcharhinus brachyurus,Carcharhinus remotoides 
TIBURON LOBERO,Carcharhinus brachyurus,Galeolamna ahenea 
TIBURON LOBERO,Carcharhinus brachyurus,Carcharias remotus 
TIBURON LOBERO,Carcharhinus brachyurus,Carcharhinus remotus 
TIBURON LOBERO,Carcharhinus brachyurus,Carcharias brachyurus 
TIBURON LOBERO,Carcharhinus leucas,Carcharhinus leucas 
TIBURON LOBERO,Carcharhinus leucas,Carcharhinus nicaraguensis 
TIBURON LOBERO,Carcharhinus leucas,Carcharhinus zambezensis 
TIBURON LOBERO,Carcharhinus leucas,Eulamia nicaraguensis 
TIBURON LOBERO,Carcharhinus leucas,Squalus platyodon 
TIBURON LOBERO,Carcharhinus leucas,Squalus platyodon 
TIBURON LOBERO,Carcharhinus leucas,Carcharhinus vanrooyeni 
TIBURON LOBERO,Carcharhinus leucas,Galeolamna greyi mckaili
TIBURON LOBERO,Carcharhinus leucas,Galeolamna stevensi 
TIBURON LOBERO,Carcharhinus leucas,Carharhinus vanrooyeni 
TIBURON LOBERO,Carcharhinus leucas,Carcharias leucas 
TIBURON LOBERO,Carcharhinus leucas,Galeolamna bogimba 
TIBURON LOBERO,Carcharhinus leucas,Carcharias zambezensis 
TIBURON LOBERO,Carcharhinus leucas,Carcharhinus azureus 
TIBURON LOBERO,Carcharhinus leucas,Carcharias azureus 
TIBURON LOBERO,Carcharhinus leucas,Prionodon platyodon 
TIBURON LOBERO,Carcharhinus leucas,Galeolamna mckaili 
TIBURON LOBERO,Carcharhinus leucas,Galeolamna mckaili 
TIBURON LOBERO,Carcharhinus leucas,Carcharias spenceri 
TIBURON LOBERO,Carcharhinus leucas,Squalus obtusus 
TIBURON LOBERO,Carcharhinus leucas,Carcharias brachyurus 
TIBURON LOBERO,Carcharhinus leucas,Carcharhinus amboinensis 
TIBURON MAKO,Isurus oxyrinchus,Isurus oxyrinchus 
TIBURON MAKO,Isurus oxyrinchus,Lamna spallanzani 
TIBURON MAKO,Isurus oxyrinchus,Isuropsis glaucus 
TIBURON MAKO,Isurus oxyrinchus,Isurus cepedii 
TIBURON MAKO,Isurus oxyrinchus,Isurus tigris africanus
TIBURON MAKO,Isurus oxyrinchus,Lamna latro 
TIBURON MAKO,Isurus oxyrinchus,Isuropsis mako 
TIBURON MAKO,Isurus oxyrinchus,Isurus bideni 
TIBURON MAKO,Isurus oxyrinchus,Lamna guentheri 
TIBURON MAKO,Isurus oxyrinchus,Isurus oxyrhincus 
TIBURON MAKO,Isurus oxyrinchus,Isurus guentheri 
TIBURON MAKO,Isurus oxyrinchus,Lamna huidobrii 
TIBURON MAKO,Isurus oxyrinchus,Isurus tigris 
TIBURON MAKO,Isurus oxyrinchus,Oxyrhina gomphodon 
TIBURON MAKO,Isurus oxyrinchus,Isurus oxyrhynchus 
TIBURON MAKO,Isurus oxyrinchus,Isurus spallanzani 
TIBURON MAKO,Isurus oxyrinchus,Lamna punctata 
TIBURON MAKO,Isurus oxyrinchus,Isuropsis dekayi 
TIBURON MAKO,Isurus oxyrinchus,Isurus glaucus 
TIBURON MAKO,Isurus oxyrinchus,Carcharias tigris 
TIBURON MAKO,Isurus oxyrinchus,Isurus mako 
TIBURON MAKO,Isurus oxyrinchus,Lamna glauca 
TIBURON MAKO,Isurus oxyrinchus,Oxyrhina glauca 
TIBURON MAKO,Isurus oxyrinchus,Squalus cepedii 
TIBURON MAKO,Isurus oxyrinchus,Lamna oxyrhina 
TIBURON MAKO,Isurus oxyrinchus,Isurus africanus 
TIBURON MAKO,Isurus oxyrinchus,Isurus paucus 
TIBURON MAMON,Mustelus californicus,Mustelus californicus 
TIBURON MAMON,Mustelus dorsalis,Mustelus dorsalis  
TIBURON MAMON,Mustelus henlei,Rhinotriacis henlei 
TIBURON MAMON,Mustelus henlei,Triakis henlei 
TIBURON MAMON,Mustelus lunulatus,Mustelus lunulatus 
TIBURON MAMON,Triakis semifasciata,Triakis semifasciata 
TIBURON MAMON,Triakis semifasciata,Mustelus felis 
TIBURON MAMON,Triakis semifasciata,Triakis californica 
TIBURON MAMON,Triakis semifasciata,Triakis semifasciatum 
TIBURON MAMON,Mustelus albipinnis,Mustelus albipinnis 
TIBURON MAMON,Mustelus albipinnis,Mustelus hacat 
TIBURON MAMON,Mustelus albipinnis,Mustelus hacat 
TIBURON MARTILLO,Sphyrna corona,Sphyrna corona 
TIBURON MARTILLO,Sphyrna lewini,Sphyrna lewini 
TIBURON MARTILLO,Sphyrna lewini,Sphyrna diplana 
TIBURON MARTILLO,Sphyrna lewini,Zygaena indica 
TIBURON MARTILLO,Sphyrna lewini,Zygaena malleus 
TIBURON MARTILLO,Sphyrna lewini,Zygaena lewini 
TIBURON MARTILLO,Sphyrna lewini,Sphyrna leweni 
TIBURON MARTILLO,Sphyrna lewini,Zygaena erythraea 
TIBURON MARTILLO,Sphyrna lewini,Cestracion leeuwenii 
TIBURON MARTILLO,Sphyrna lewini,Cestracion oceanica 
TIBURON MARTILLO,Sphyrna lewini,Sphyrna mokarran 
TIBURON MARTILLO,Sphyrna lewini,Sphyrna zygaena 
TIBURON MARTILLO,Sphyrna mokarran,Sphyrna mokarran 
TIBURON MARTILLO,Sphyrna mokarran,Sphyrna mokorran 
TIBURON MARTILLO,Sphyrna mokarran,Zygaena mokarran 
TIBURON MARTILLO,Sphyrna mokarran,Sphyrna ligo 
TIBURON MARTILLO,Sphyrna mokarran,Zygaena dissimilis 
TIBURON MARTILLO,Sphyrna mokarran,Sphyrna lewini 
TIBURON MARTILLO,Sphyrna mokarran,Sphyrna tudes 
TIBURON MARTILLO,Sphyrna mokarran,Sphyrna zygaena 
TIBURON MARTILLO,Sphyrna mokarran,Zygaena tudes 
TIBURON MARTILLO,Sphyrna media,Sphyrna media 
TIBURON MARTILLO,Sphyrna media,Sphyrna nana 
TIBURON MARTILLO,Sphyrna tiburo,Sphyrna vespertina 
TIBURON MARTILLO,Sphyrna tiburo,Sphyrna tiburo tiburo
TIBURON MARTILLO,Sphyrna tiburo,Squalus tiburo 
TIBURON MARTILLO,Sphyrna zygaena,Sphyrna zygaena 
TIBURON MARTILLO,Sphyrna zygaena,Zygaena vulgaris 
TIBURON MARTILLO,Sphyrna zygaena,Spyrna zygaena 
TIBURON MARTILLO,Sphyrna zygaena,Zygaena subarcuata 
TIBURON MARTILLO,Sphyrna zygaena,Squalus carolinensis 
TIBURON MARTILLO,Sphyrna zygaena,Sphyrna zigaena 
TIBURON MARTILLO,Sphyrna zygaena,Squalus malleus 
TIBURON MARTILLO,Sphyrna zygaena,Squalus zygaena 
TIBURON MARTILLO,Sphyrna zygaena,Squalis pictus 
TIBURON MARTILLO,Sphyrna zygaena,Sphyrna lewini 
TIBURON MARTILLO,Sphyrna zygaena,Sphyrna mokarran 
TIBURON MARTILLO,Sphyrna zygaena,Zygaena malleus 
TIBURON MAYO,NA,NA  
TIBURON PICUDO,Isogomphodon oxyrhynchus,Isogomphodon oxyrhynchus 
TIBURON PICUDO,Isogomphodon oxyrhynchus,Carcharhinus oxyrhinchus 
TIBURON PICUDO,Isogomphodon oxyrhynchus,Carcharhinus oxyrhynchus 
TIBURON PICUDO,Isogomphodon oxyrhynchus,Carcharias oxyrhynchus 
TIBURON POROSO,Carcharhinus porosus,Carcharias porosus 
TIBURON POROSO,Carcharhinus porosus,Carcharhinus cerdale 
TIBURON POROSO,Carcharhinus porosus,Carcharias henlei 
TIBURON PRIETO,Carcharhinus obscurus,Carcharhinus obscurus 
TIBURON PRIETO,Carcharhinus obscurus,Eulamia obscura 
TIBURON PRIETO,Carcharhinus obscurus,Carcharinus obscurus 
TIBURON PRIETO,Carcharhinus obscurus,Carcharinus iranzae 
TIBURON PRIETO,Carcharhinus obscurus,Carcharhinus lamiella 
TIBURON PRIETO,Carcharhinus obscurus,Carcharhinus obscurella 
TIBURON PRIETO,Carcharhinus obscurus,Prionodon obvelatus 
TIBURON PRIETO,Carcharhinus obscurus,Squalus obscurus 
TIBURON PRIETO,Carcharhinus obscurus,Carcharias macrurus 
TIBURON PRIETO,Carcharhinus obscurus,Carcharhinus iranzae 
TIBURON PRIETO,Carcharhinus obscurus,Galeolamna macrurus 
TIBURON PRIETO,Carcharhinus obscurus,Galeolamna eblis 
TIBURON PRIETO,Carcharhinus obscurus,Galeolamna greyi 
TIBURON RAYADO,Triakis semifasciata,Triakis semifasciata 
TIBURON RAYADO,Triakis semifasciata,Mustelus felis 
TIBURON RAYADO,Triakis semifasciata,Triakis californica 
TIBURON RAYADO,Triakis semifasciata,Triakis semifasciatum 
TIBURON SARDINERO,Lamna ditropis,Lamna ditropis 
TIBURON SARDINERO,Lamna ditropis,Isurus nasus 
TIBURON SARDINERO,Lamna ditropis,Lamna cornubica 
TIBURON SE,Alopias pelagicus,Alopias pelagicus 
TIBURON SE,Alopias pelagicus,Alopias superciliosus 
