region_id,year,area_sum,Pressure,RHO_score
2,2025,9.089233600017804,18.010751429807254,81.98924857019274
3,2007,12.785173561475151,11.58713542465432,88.41286457534568
3,2008,12.785173561475151,6.646828082458005,93.353171917542
3,2009,12.785173561475151,10.974749263682144,89.02525073631786
3,2010,12.785173561475151,7.372602329994902,92.6273976700051
3,2011,12.785173561475151,17.832996420340073,82.16700357965992
3,2012,12.785173561475151,20.073131010894645,79.92686898910534
3,2013,12.785173561475151,8.591589539008064,91.408410460991945
3,2014,12.785173561475151,12.313681602647376,87.68631839735262
3,2015,12.785173561475151,6.986668548967469,93.01333145103253
3,2016,12.785173561475151,3.220850950419891,96.7791490495801
3,2017,12.785173561475151,12.213455262154602,87.78654473784539
3,2018,12.785173561475151,7.047061892332383,92.95293810766762
3,2019,12.785173561475151,6.072785108347781,93.92721489165223
3,2020,12.785173561475151,3.5308885319082974,96.46911146809171
3,2021,12.785173561475151,1.8331587657140487,98.16684123428595
3,2022,12.785173561475151,1.3682626757936847,98.63173732420631
3,2023,12.785173561475151,0.3716854245134334,99.62831457548657
3,2024,12.785173561475151,0,100
3,2025,12.785173561475151,2.1966049276869097,97.8033950723131
4,2007,60.174486584180045,2.7233462944135844,97.27665370558641
4,2008,60.951554852731284,3.750025210938037,96.24997478906197
4,2009,60.174486584180045,2.416936009468339,97.58306399053166
4,2010,60.174486584180045,2.5516284037620953,97.4483715962379
4,2011,60.174486584180045,2.478302234283657,97.52169776571634
4,2012,60.174486584180045,1.7951359452033202,98.20486405479669
4,2013,60.174486584180045,3.2808068542783104,96.71919314572169
4,2014,60.174486584180045,3.1969484864221576,96.80305151357784
4,2015,60.174486584180045,1.404163440384619,98.59583655961538
4,2016,60.174486584180045,1.7494658004469021,98.2505341995531
4,2017,60.174486584180045,2.862248060739527,97.13775193926047
4,2018,60.174486584180045,1.6876969211136554,98.31230307888634
4,2019,60.174486584180045,1.4071244613917366,98.59287553860825
4,2020,60.174486584180045,1.298791021729577,98.70120897827043
4,2021,60.174486584180045,2.319010729091219,97.68098927090878
4,2022,60.174486584180045,1.0314766710344414,98.96852332896556
4,2023,60.174486584180045,1.524466597702551,98.47553340229744
4,2024,60.174486584180045,1.0314766710344414,98.96852332896556
4,2025,60.174486584180045,1.076501100212795,98.9234988997872
6,2007,8.628913749024175,15.657352187090723,84.34264781290928
6,2008,8.628913749024175,19.70219665389587,80.29780334610412
6,2009,8.628913749024175,29.965995086956443,70.03400491304356
6,2010,8.628913749024175,20.13480726578283,79.86519273421717
6,2011,8.628913749024175,16.291709308066437,83.70829069193356
6,2012,8.628913749024175,40.7670982169927,59.2329017830073
6,2013,8.628913749024175,30.410038015498124,69.58996198450187
6,2014,8.628913749024175,23.189174659840113,76.81082534015988
6,2015,8.628913749024175,7.440934775624573,92.55906522437543
6,2016,8.628913749024175,30.677855118142876,69.32214488185713
6,2017,8.628913749024175,48.01720122388656,51.98279877611345
6,2018,8.628913749024175,16.89774515439645,83.10225484560355
6,2019,8.628913749024175,20.518929927579045,79.48107007242096
6,2020,8.628913749024175,4.164538327308285,95.83546167269171
6,2021,8.628913749024175,10.377375484184876,89.62262451581512
6,2022,8.628913749024175,19.00452980478849,80.99547019521151
6,2023,8.628913749024175,21.74114947307198,78.25885052692803
6,2024,8.628913749024175,0.16798668959751742,99.83201331040247
6,2025,8.628913749024175,10.542734041175253,89.45726595882475
7,2007,46.48980698269354,19.973831834697492,80.02616816530251
7,2008,46.48980698269354,21.193546451050675,78.80645354894934
7,2009,46.48980698269354,18.812577627817483,81.18742237218251
7,2010,46.48980698269354,21.407942733975553,78.59205726602445
7,2011,46.48980698269354,23.170464630397763,76.82953536960224
7,2012,46.48980698269354,21.81191866372947,78.18808133627053
7,2013,46.48980698269354,19.890890474051563,80.10910952594843
7,2014,46.48980698269354,21.583498815724756,78.41650118427525
7,2015,46.48980698269354,21.688270019675038,78.31172998032497
7,2016,46.48980698269354,24.145023309379727,75.85497669062026
7,2017,46.48980698269354,18.932635598153897,81.06736440184609
7,2018,46.48980698269354,19.691692852164707,80.30830714783531
7,2019,46.48980698269354,19.544539372410082,80.45546062758993
7,2020,46.48980698269354,19.11064289815897,80.88935710184103
7,2021,46.48980698269354,17.543264397848795,82.45673560215121
7,2022,46.48980698269354,1.7402446344074691,98.25975536559253
7,2023,46.48980698269354,16.956157167024124,83.04384283297588
7,2024,46.48980698269354,16.128169969750875,83.87183003024913
7,2025,46.48980698269354,18.194335618715378,81.80566438128463
8,2007,5.062678232123332,52.66629933860633,47.33370066139367
8,2008,5.062678232123332,28.653122763295485,71.34687723670451
8,2009,5.062678232123332,49.57564154486838,50.424358455131625
8,2010,5.062678232123332,39.32092175436467,60.67907824563533
8,2011,5.062678232123332,37.532507231624145,62.467492768375855
8,2012,5.062678232123332,45.18598050384757,54.81401949615243
8,2013,5.062678232123332,31.646368075907215,68.35363192409278
8,2014,5.062678232123332,31.674904403909327,68.32509559609068
8,2015,5.062678232123332,40.95161964398763,59.04838035601237
8,2016,5.062678232123332,54.83099320236562,45.16900679763438
8,2017,5.062678232123332,45.63124073923769,54.36875926076231
8,2018,5.062678232123332,47.80132394869419,52.19867605130582
8,2019,5.062678232123332,44.99874505682616,55.00125494317384
8,2020,5.062678232123332,35.915904499613106,64.0840955003869
8,2021,5.062678232123332,45.97996090769872,54.02003909230129
8,2022,5.062678232123332,30.07358878332126,69.92641121667874
8,2023,5.062678232123332,19.8567556879776,80.1432443120224
8,2024,5.062678232123332,23.756956756955645,76.24304324304435
8,2025,5.062678232123332,20.518776527734573,79.48122347226543
9,2007,2.381197403468711,6.568213813395449,93.43178618660455
9,2008,2.381197403468711,6.568213813395449,93.43178618660455
9,2009,2.381197403468711,0,100
9,2010,2.381197403468711,6.568213813395449,93.43178618660455
9,2011,2.381197403468711,6.568213813395449,93.43178618660455
9,2012,2.381197403468711,6.568213813395449,93.43178618660455
9,2013,2.381197403468711,7.945105077215529,92.05489492278447
9,2014,2.381197403468711,19.03500702235177,80.96499297764824
9,2015,2.381197403468711,6.568213813395449,93.43178618660455
9,2016,2.381197403468711,6.568213813395449,93.43178618660455
9,2017,2.381197403468711,6.568213813395449,93.43178618660455
9,2018,2.381197403468711,5.480097518732792,94.51990248126721
9,2019,2.381197403468711,6.568213813395449,93.43178618660455
9,2020,2.381197403468711,0,100
9,2021,2.381197403468711,0,100
9,2022,2.381197403468711,6.568213813395449,93.43178618660455
9,2023,2.381197403468711,0,100
9,2024,2.381197403468711,5.480097518732792,94.51990248126721
9,2025,2.381197403468711,6.568213813395449,93.43178618660455
