Country (Name),ASFIS species (Scientific name),FAO major fishing area (Name),Detailed production source (Name),Unit (Name),Unit,[1950],S,[1951],S,[1952],S,[1953],S,[1954],S,[1955],S,[1956],S,[1957],S,[1958],S,[1959],S,[1960],S,[1961],S,[1962],S,[1963],S,[1964],S,[1965],S,[1966],S,[1967],S,[1968],S,[1969],S,[1970],S,[1971],S,[1972],S,[1973],S,[1974],S,[1975],S,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S,[2020],S,[2021],S,[2022],S,[2023],S,[2024],S
Mexico,MURAENIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.12,,0,,0,,0.08,,50.48,,51.94,
Mexico,MYLIOBATIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,463.65,,395.6,,113.3,,173.86,,238.73,,169.94,
Mexico,MYTILIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,N,0,N,0,N,200,,400,,0,N,300,,400,,300,,300,,323,,595,,549,,418,,321,,460,,513,,1097,,951,E,281,,627,,719,,979,,372,,458,,1335,,1695,,409,,675,,414,,291,,118,,412,,2036,,2056,,737,,547,,733,,691,,562,,445,,1442,,1506,,4274,,2858,,2443,,3511,,3463,,2307,,2848,,1896,,2196,,2970,,2438,,3326,,2390.15,,3441.51,,3443.54,,2603.33,,1343.38,,912.93,
Mexico,MYTILIDAE,"Pacific, Eastern Central",Aquaculture production (marine),Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,18,,35,,106,,197,,53,,68,,88,,104,,18,,18,,18,,119,,125,,280,,354,,427,,218,,465,,284,,248.65,,408,,270.32,,145.71,,205.82,,105.26,,80.14,,131,,51.67,,223.04,,1.44,,0.27,
Mexico,NEMATISTIIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,9.48,,18.6,,10.16,,6.28,,6.1,,5.16,
Mexico,OCTOPODIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,200,,0,N,0,N,34,,22,,60,,26,,16,,105,,65,,243,,309,E,34,,64,,284,,499,,281,,772,,1321,,1000,,1468,,830,,1196,,966,,877,,1257,,944,,755,,1094,,883,,837,,676,,654,,994,,758,,791,,1004,,1166,,2165,,2134,,1275,,1411,,1672,,1901,,1742,,1987,,1934,,2225,,0,,0,,0,,0,,1820.09,,2038.2,
Mexico,OMMASTREPHIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,N,100,,200,,100,,0,N,200,,100,,100,,200,,100,,90,,365,,897,,658,,1635,,4522,,19068,,9726,,264,,89,,364,,177,,269,,225,,885,,7380,,5630,,5846,,8549,,3043,,1800,,39657,,107967,,120877,,26611,,57985,,56153,,73741,,115896,,97332,,87228,,53437,,65611,,57476,,84437,,57894,,42893,,34844,,23157,,11132,,9977,,2866,,1597,,3181,,1789,,667.48,,348.2,,644.49,,864.53,,1641.09,,1901.22,
Mexico,OPHICHTHIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,19.65,
Mexico,OPHIDIIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2202.66,,1907.55,
Mexico,OSTREIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1700,,2800,,1000,,600,,800,,1300,,1700,,1400,,500,,700,,607,,782,,1274,,2367,,1740,,2495,,2606,,4244,,4509,,3038,,1797,,4205,,3923,,4390,,4092,,4468,,2051,,1725,,1667,,2033,,615,,1801,,1354,,1903,,1276,,2489,,1828,,2234,,2218,,1790,,1721,,1505,,1571,,2209,,1090,,1029,,2157,,40244,,4434,,2096,,3568,,4963,,6498,,5509,,7278,,6127.31,,4225.21,,4332.99,,4789.14,,4478.47,,2643.36,
Mexico,OSTREIDAE,"Pacific, Eastern Central",Aquaculture production (marine),Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2186,,2282,,1593,,993,,929,,2507,,2702,,2831,,2055,,1575,,503,,892,,654,,762,,639,,1417,,1479,,2099,,1729,,1558,,2858,,1963,,2479,,1974.66,,3525,,4275.77,,5932.49,,7533.84,,4978.93,,4419.9,,5743.89,,6991.95,,9417.67,,7905.44,,8536.7,
Mexico,OSTREIDAE,"Pacific, Eastern Central",Aquaculture production (brackishwater),Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,91,,0,...,174,,0,...,0,...,0,...,685,,593,,21,,409,,317,,593,,619,,8,,1162,,1200,,1036,,608,,2590,,2421.46,,1150,,1321.9,,993.64,,1826.93,,1325.89,,0,,0,,0,,0,,0,...,0,...
Mexico,PALINURIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,1500,,1600,,1300,,1400,,1300,,800,,800,,1200,,1200,,1400,,1100,,1100,,1200,,1700,,1100,,1200,,1400,,1700,,1500,,1500,,1369,,1371,,1461,,1331,,1302,,1448,,1841,,2172,,1897,,1355,,1364,,1126,,1413,,1432,,1289,,1475,,1700,,1453,,1408,,1136,,1294,,1421,,1799,,1708,,1599,,1328,,2052,,1727,,1923,,2044,,1757,,1746,,1823,,1601,,2056,,1816,,2890,,2990,,2494,,2601,,3681,,3749,,3175,,4161,,3556,,2985.78,,2684.9,,2127.69,,2032.53,,369.22,,1998.3,
Mexico,PALINURIDAE,"Pacific, Eastern Central",Aquaculture production (marine),Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,6.32,,0.04,,0,...,0,...,0.1,
Mexico,PANDALIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,569.32,,192.85,
Mexico,PARALICHTHYIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.29,,0,,0,,0.03,,1.4,,0.01,
Mexico,PARALICHTHYIDAE,"Pacific, Eastern Central",Aquaculture production (marine),Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,47,E,56,,52,E,1,,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...
Mexico,PARALICHTHYIDAE,"Pacific, Eastern Central",Aquaculture production (brackishwater),Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5.38,
Mexico,PECTINIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4800,,3400,,6300,,6200,,9200,,12500,,29471,,19428,,5290,,5883,,8570,,1256,,17290,,2320,,2726,,1864,,6287,,3100,,9875,,5763,,5151,,15348,,16027,,14761,,16522,,16284,,16499,,18392,,6407,,2126,,2499,,805,,239,,894,,268,,10393.67,,1857.14,,15427.62,,6604.84,,4665.55,,2423.66,
Mexico,PECTINIDAE,"Pacific, Eastern Central",Aquaculture production (marine),Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,20,,20,,20,,30,,10,,60,,60,,41,,14,,10,,10,,3,,0,...,0,...,127,,3,,3,,3,,0,N,0,N,0.25,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.05,
Mexico,PECTINIDAE,"Pacific, Eastern Central",Aquaculture production (brackishwater),Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5.51,
Mexico,PENAEIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",50500,,51000,,39500,,39300,,35800,,43200,,44800,,43700,,50200,,60300,,66800,,72300,,70600,,70000,,48800,,38800,,44800,,48300,,35500,,33400,,43200,,43300,,44400,,46000,,44925,,44146,,29417,,27600,,41225,,46060,,49846,,41731,,55172,,53790,,50964,,49088,,48854,,59292,,50046,,49728,,34081,,36185,,35174,,40280,,41134,,46599,,44114,,49083,,43416,,46336,,40309,,35662,,36100,,48398,,39052,,43779,,45714,,54218,,48718,,47520,,50297,,55537,,42142,,53895,,53455,,70763,,76781,,78547,,85995,,41571,,42131,,50547,,42055,,41514.02,,29610.44,
Mexico,PENAEIDAE,"Pacific, Eastern Central",Aquaculture production (brackishwater),Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,35,,43,,286,,551,,2846,,4371,,5111,,8326,,11500,,13454,,15867,,13315,,17422,,23749,,29120,,31441,,46053,,43136,,42916,,57731,,86592,,108690,,108519,,126577,,122496,,99291,,106886,,96469,,56336,,82638.9,,127265.41,,125150.98,,147611.9,,155107.47,,169514.87,,212347.17,,181927.9,,196306.9,,192907.09,,215598.98,
Mexico,PHARIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,6.5,,0.21,,0,,0,,0,...,0,...
Mexico,PHOCOENIDAE,"Pacific, Eastern Central",Capture production,Number,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,5,,2,,1,,0,,0,,0,,0,,0,,1,,0,,3,,0,,0,,0,,0,,0,,0,,0,,4,,1,,0,...,0,...,0,...,0,...,0,...
Mexico,PHYSETERIDAE,"Pacific, Eastern Central",Capture production,Number,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,...,0,...,0,...
Mexico,PINNIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0.6,,0,,1316.02,,1343.46,
Mexico,PINNIDAE,"Pacific, Eastern Central",Aquaculture production (marine),Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,121.59,
Mexico,PINNIDAE,"Pacific, Eastern Central",Aquaculture production (brackishwater),Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.03,
Mexico,POLLICIPEDIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.35,,0.56,,0.44,,0.21,,0.33,,0.04,
Mexico,PORTUNIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,32112.49,,30643.68,,22094.45,,21204.73,,40083.23,,35605.1,
Mexico,PRISTIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,683.96,,139.9,,6.04,,62.91,,20.68,,51.14,
Mexico,RACHYCENTRIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,21.75,
Mexico,RHINOBATIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1496.93,,1362.14,,1171.78,,1162.01,,1375.99,,1598.78,
Mexico,SARGASSACEAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2024.41,,2869.75,,2618.89,,2181.78,,1625.69,,1204.91,
Mexico,SARGASSACEAE,"Pacific, Eastern Central",Aquaculture production (marine),Tonnes - live weight,"TLW, Number",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,20,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Mexico,SCIAENIDAE,"Pacific, Eastern Central",Capture production,Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,3500,,3300,,4000,,4500,,3500,,6200,,5100,,5300,,6000,,3500,,2800,,2600,,2500,,1900,,2100,,1600,,1700,,2300,,1600,,1900,,1385,,1617,,1652,,2014,,2366,,4421,,5364,,7013,,7052,,5858,,3178,,4054,,2439,,3680,,4928,,5745,,7749,,8044,,6905,,6741,,7106,,6039,,9148,,9698,,10841,,10831,,6710,,9819,,8739,,5041,,3393,,6280,,6556,,10304,,11097,,11891,,15402,,10865,,7950,,6390,,11644,,12978,,13869,,14406,,15534,,15510.26,,16149.82,,13032.51,,13788.01,,44286.21,,41393.52,
Mexico,SCIAENIDAE,"Pacific, Eastern Central",Aquaculture production (marine),Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,102.96,
