cinfo.stock.i.,stock,yr,ct.raw,B,lcl.B,ucl.B,B.Bmsy,lcl.B.Bmsy,ucl.B.Bmsy,F.Fmsy,lcl.F.Fmsy,ucl.F.Fmsy
mustelus,mustelus,2008,16.8482,1475.205848,1098.617492,1772.851083,0.815749797,0.607506401,0.980339736,0.089890608,0.07479881,0.120703659
mustelus,mustelus,2009,37.587,1641.214203,1245.892627,1900.975318,0.907548024,0.688945654,1.051189047,0.180254383,0.1556233,0.237449076
mustelus,mustelus,2010,24.6158,1811.591456,1383.293004,2028.874573,1.001762137,0.764924426,1.121913951,0.106946636,0.095493144,0.140059706
mustelus,mustelus,2011,50.0158,1975.194291,1517.0327,2163.696487,1.092230175,0.838878939,1.196466902,0.199301622,0.181938377,0.25949304
mustelus,mustelus,2012,53.8986,2122.465441,1639.702233,2356.794465,1.173667224,0.906711945,1.303244973,0.199871234,0.179998635,0.258717575
mustelus,mustelus,2013,43.0757,2254.777676,1764.024363,2553.075689,1.246832389,0.975458793,1.411783296,0.150363371,0.132795112,0.192194609
mustelus,mustelus,2014,48.7442,2378.216196,1878.271064,2724.979551,1.315090624,1.038634196,1.506841583,0.161318825,0.14079043,0.204257548
mustelus,mustelus,2015,144.56665,2489.566213,1991.894948,2873.605435,1.376664236,1.101465196,1.589027764,0.457043853,0.395962828,0.571235413
mustelus,mustelus,2016,251.69225,2569.997804,2081.598249,2962.030378,1.421140778,1.151068748,1.637924417,0.770815655,0.66879616,0.95166997
mustelus,mustelus,2017,439.8925,2591.31364,2116.343018,2960.135976,1.432927871,1.170281686,1.636876863,1.336103225,1.169629551,1.635964719
mustelus,mustelus,2018,387.0502,2508.424844,2061.24841,2816.55692,1.387092561,1.139815826,1.557481445,1.214449998,1.081588845,1.477918204
mustelus,mustelus,2019,285.73065,2361.340652,1943.313901,2659.349075,1.305758894,1.074601163,1.470549667,0.952382971,0.845658302,1.157250315
mustelus,mustelus,2020,351.542,2207.086116,1823.982451,2541.826729,1.220460218,1.008614029,1.405562919,1.253635773,1.088540803,1.516945575
mustelus,mustelus,2021,457.8725,2082.904734,1712.343426,2466.986961,1.1517912,0.946880602,1.364178508,1.730169251,1.460801285,2.104588173
mustelus,mustelus,2022,545.94535,1951.916566,1582.577806,2386.72245,1.079358209,0.875123649,1.319794357,2.20141214,1.800365529,2.715173187
mustelus,mustelus,2023,435.35,1751.594193,1369.67146,2255.092098,0.968585238,0.757392073,1.247006256,1.956223573,1.519454507,2.501702014
mustelus,mustelus,2024,806.78955,1530.805309,1103.826465,2128.809697,0.846494827,0.610386826,1.17717543,4.148143201,2.982887405,5.752715515
sphyrna,sphyrna,2000,2.52565,9712.703516,8950.002206,11435.46608,0.641317086,0.590956918,0.75506884,0.005059213,0.004297038,0.005490349
sphyrna,sphyrna,2001,4.2807,10339.8192,9525.176986,12017.54377,0.682724713,0.628934954,0.793502667,0.008054745,0.006930252,0.008743628
sphyrna,sphyrna,2002,0.69375,10997.63079,10101.38652,12623.13454,0.72615915,0.666981315,0.833489032,0.001227309,0.001069266,0.001336201
sphyrna,sphyrna,2003,27.13385,11678.12999,10688.72845,13241.1203,0.77109162,0.705762733,0.874293822,0.045205165,0.039869118,0.049389578
sphyrna,sphyrna,2004,26.1122,12377.29276,11279.89715,13860.32828,0.817256422,0.744796827,0.915179314,0.041045707,0.036653875,0.045038951
sphyrna,sphyrna,2005,19.9122,13093.65268,11875.43306,14469.81577,0.864556728,0.784119284,0.955422974,0.029587507,0.026773564,0.032622687
sphyrna,sphyrna,2006,1.299,13810.86763,12471.31307,15084.15321,0.911913492,0.82346446,0.99598687,0.001829945,0.001675476,0.002026501
sphyrna,sphyrna,2007,41.29095,14560.36341,13098.00236,15717.58812,0.961401716,0.864843932,1.037811747,0.055173763,0.051111534,0.061333783
sphyrna,sphyrna,2008,70.05145,15287.64432,13711.80394,16350.31012,1.009423122,0.905372446,1.079589551,0.089151058,0.083356808,0.099396817
sphyrna,sphyrna,2009,56.93765,16001.83456,14321.34294,16967.73151,1.056580167,0.945619508,1.120357077,0.069227668,0.065286847,0.077350965
sphyrna,sphyrna,2010,90.74915,16685.15545,14921.31138,17554.88099,1.10169895,0.985234637,1.159125788,0.105818658,0.10057606,0.118327452
sphyrna,sphyrna,2011,35.20975,17341.53661,15534.49323,18144.51522,1.145038938,1.025722231,1.198058564,0.039502566,0.037754395,0.044097685
sphyrna,sphyrna,2012,51.00325,17977.69629,16141.9851,18880.7696,1.187043728,1.065834123,1.246672475,0.055196781,0.052556701,0.061473912
sphyrna,sphyrna,2013,136.28905,18609.54184,16735.40377,19641.93561,1.228763662,1.105016781,1.296931269,0.142486994,0.134997779,0.158443604
sphyrna,sphyrna,2014,359.005,19224.29641,17292.38815,20316.96974,1.2693551,1.141793729,1.341502888,0.363328935,0.343788627,0.403920099
sphyrna,sphyrna,2015,864.1450875,19704.96669,17771.57332,20895.21526,1.301093129,1.173433698,1.379683683,0.853219755,0.804618026,0.94604268
sphyrna,sphyrna,2016,3269.99685,19890.7269,17952.05532,21129.12466,1.313358632,1.185350689,1.395128414,3.198501964,3.011034772,3.54391338
sphyrna,sphyrna,2017,2627.01,18982.26216,16980.59384,20474.53374,1.253373896,1.12120636,1.351906633,2.69254953,2.496305005,3.009946621
sphyrna,sphyrna,2018,628.036,17350.90984,15044.94288,19298.26744,1.14565784,0.993397864,1.27423931,0.70422628,0.633163922,0.812164379
sphyrna,sphyrna,2019,1064.2266,15920.47778,13065.08025,18337.82816,1.051208285,0.862670128,1.210822764,1.300552699,1.129109738,1.584790905
sphyrna,sphyrna,2020,1243.05215,15228.91768,11909.05554,17987.48163,1.005545478,0.786339332,1.187689841,1.588072232,1.344525141,2.030775758
sphyrna,sphyrna,2021,1321.47665,14967.37885,11351.31863,17973.71063,0.988276412,0.749512694,1.18678056,1.717764741,1.430446733,2.26497348
sphyrna,sphyrna,2022,488.85365,14529.92716,10397.75118,17840.53769,0.95939205,0.686549885,1.177987325,0.654583972,0.533114954,0.914722546
sphyrna,sphyrna,2023,481.265,14253.5509,9707.324657,17806.02235,0.941143288,0.640961927,1.175708322,0.656917982,0.525856573,0.964572034
sphyrna,sphyrna,2024,564.1588,14220.02653,9292.297758,17996.31904,0.938929718,0.613558244,1.188273364,0.77188198,0.609912628,1.181212927
squatina,squatina,2000,1487.6003,7401.268392,6040.716485,8072.729047,0.92934164,0.758503687,1.013653722,1.89394144,1.736410182,2.320514288
squatina,squatina,2001,937.13875,6856.789384,5698.877829,7525.665458,0.860974032,0.715580653,0.944961581,1.287862593,1.173398234,1.549533578
squatina,squatina,2002,476.90255,6501.358018,5530.646961,7208.151456,0.816344227,0.694456713,0.905092876,0.691213171,0.623436441,0.812531395
squatina,squatina,2003,762.6527,6335.886902,5493.010286,7092.699759,0.795566816,0.689730857,0.890596162,1.134242297,1.013215159,1.308286447
squatina,squatina,2004,776.8961,6402.289271,5602.115667,7132.430011,0.803904641,0.703430694,0.895584899,1.143441871,1.026388708,1.306764454
squatina,squatina,2005,587.1755,6523.565895,5776.341091,7255.981168,0.819132763,0.725307342,0.911098623,0.848143455,0.76253226,0.957858899
squatina,squatina,2006,452.68545,6594.164299,5872.482904,7326.777165,0.827997465,0.737379406,0.919988135,0.646879241,0.582197043,0.72637555
squatina,squatina,2007,1722.57615,6756.063046,6098.145987,7512.843573,0.848326311,0.765714833,0.943351598,2.402543053,2.16053112,2.66174873
squatina,squatina,2008,582.48395,6651.966812,6080.155135,7449.03265,0.835255448,0.763455809,0.935339168,0.825126114,0.736835477,0.902725572
squatina,squatina,2009,444.5852,6547.805286,6046.917749,7379.994805,0.822176387,0.75928235,0.926670418,0.639802139,0.567656203,0.692799208
squatina,squatina,2010,387.70125,6445.004044,6013.315633,7283.785123,0.80926813,0.755063094,0.914589832,0.566839948,0.501564186,0.607532679
squatina,squatina,2011,621.1722,6710.830704,6386.411773,7556.276834,0.842646704,0.80191098,0.948805304,0.872212228,0.774623366,0.916519135
squatina,squatina,2012,651.7121,6988.836829,6575.491489,7825.078308,0.877554594,0.82565281,0.982557411,0.878693322,0.784790134,0.933929314
squatina,squatina,2013,698.5635,7215.456177,6686.256652,8050.628387,0.906010095,0.839561058,1.010878648,0.912280809,0.817640796,0.984485422
squatina,squatina,2014,610.64472,7348.083638,6731.878082,8208.454482,0.922663487,0.845289522,1.030696112,0.78307067,0.700992957,0.854749404
squatina,squatina,2015,616.1672,7502.139897,6784.172042,8325.966187,0.942007589,0.851855822,1.04545149,0.773926754,0.697349311,0.8558313
squatina,squatina,2016,575.43015,7671.269668,6845.044574,8492.524484,0.9632444,0.859499293,1.066365414,0.706824844,0.638472576,0.792141516
squatina,squatina,2017,550.4883,7863.537566,6941.585564,8639.961362,0.987386555,0.87162148,1.084878353,0.659654561,0.600375188,0.747267087
squatina,squatina,2018,777.91145,8083.208332,7054.9676,8844.243936,1.014969555,0.885858317,1.110529132,0.906844523,0.82881174,1.039014439
squatina,squatina,2019,823.68035,8244.784269,7084.198534,8974.581165,1.035257868,0.889528705,1.126894951,0.941381917,0.864830422,1.095606056
squatina,squatina,2020,584.9325,8347.61295,7084.801754,9033.001437,1.04816957,0.889604448,1.134230503,0.660282658,0.610183017,0.777972942
squatina,squatina,2021,678.8649,8435.667126,7080.73878,9071.096324,1.059226109,0.88909428,1.139013894,0.758316251,0.705196289,0.903423169
squatina,squatina,2022,475.3602,8552.737281,7079.077009,9159.473207,1.073926045,0.888885619,1.150110954,0.523725992,0.489033672,0.632750684
squatina,squatina,2023,469.208,8763.400442,7203.785268,9343.25062,1.100378004,0.904544635,1.173186999,0.504520937,0.473209933,0.613749416
squatina,squatina,2024,557.648,9005.130082,7385.538024,9534.812851,1.130730831,0.927366454,1.197240546,0.583521149,0.551105085,0.711482878
epinephelus,epinephelus,2000,69.4321,1119.532581,820.3181765,1411.218502,0.480543004,0.352109593,0.605744924,2.080319137,1.650336252,2.839124037
epinephelus,epinephelus,2001,49.3819,1082.295106,807.5185411,1345.969777,0.464559362,0.346615536,0.577737863,1.58314081,1.273004475,2.121840507
epinephelus,epinephelus,2002,43.6408,1054.464411,793.9170471,1299.551213,0.452613443,0.340777293,0.557813372,1.473913469,1.195943094,1.957621775
epinephelus,epinephelus,2003,56.8821,1029.446821,784.4400671,1266.435591,0.441875008,0.336709438,0.543598975,2.015630517,1.638444501,2.645179047
epinephelus,epinephelus,2004,77.0052,1006.492471,777.1230607,1235.517021,0.432022188,0.33356872,0.530327631,2.854579416,2.325433515,3.697114183
epinephelus,epinephelus,2005,16.0811,970.9575067,768.7019772,1193.266425,0.416769324,0.329954093,0.51219218,0.640557975,0.521220208,0.809097144
epinephelus,epinephelus,2006,12.0394,942.8782261,765.3007649,1168.32816,0.404716703,0.328494172,0.501487794,0.508553641,0.410419068,0.626556482
epinephelus,epinephelus,2007,12.51545,931.4130492,773.424925,1157.983621,0.399795444,0.331981349,0.497047552,0.541757548,0.435757502,0.652422793
epinephelus,epinephelus,2008,11.636,947.6365868,794.6479963,1181.526955,0.40675916,0.341091043,0.507153183,0.486590035,0.390266611,0.58027016
epinephelus,epinephelus,2009,25.2065,967.0956647,818.1852246,1206.580341,0.415111685,0.351194054,0.517906984,1.012084588,0.811203849,1.196284885
epinephelus,epinephelus,2010,19.9872,984.2493379,841.5213383,1228.03641,0.422474649,0.36121074,0.527116688,0.774791474,0.620981584,0.906201615
epinephelus,epinephelus,2011,14.2276,996.2849984,864.4497442,1245.13629,0.42764078,0.371052423,0.534456561,0.538279205,0.430699436,0.620370936
epinephelus,epinephelus,2012,13.2973,1009.632725,887.3600141,1258.889369,0.433370096,0.380886322,0.54035987,0.489868786,0.392876109,0.557369669
epinephelus,epinephelus,2013,13.80395,1029.926015,912.1215463,1285.634514,0.442080695,0.391514848,0.551839832,0.488691132,0.391492065,0.55180772
epinephelus,epinephelus,2014,13.8819,1053.490388,935.5459338,1313.92414,0.452195358,0.401569424,0.563982741,0.469711177,0.376609421,0.528927754
epinephelus,epinephelus,2015,58.1045,1080.359247,953.2134579,1342.993365,0.463728423,0.409152951,0.576460281,1.869461473,1.503871904,2.11882236
epinephelus,epinephelus,2016,29.16895,1092.815812,942.5958274,1352.874663,0.469075221,0.404595488,0.580701684,0.917212561,0.740899668,1.063387255
epinephelus,epinephelus,2017,20.1709,1100.663748,918.1663301,1352.823251,0.472443833,0.394109483,0.580679616,0.625257758,0.508712832,0.749535813
epinephelus,epinephelus,2018,25.6667,1109.356363,885.153736,1352.758797,0.476175011,0.379939309,0.58065195,0.783197,0.642276048,0.98157477
epinephelus,epinephelus,2019,25.2291,1133.649176,869.3679242,1369.459226,0.486602346,0.37316348,0.587820365,0.737203762,0.610263103,0.961308111
epinephelus,epinephelus,2020,49.4103,1160.710945,853.6895502,1388.17748,0.498218215,0.366433767,0.595854902,1.37724901,1.151573213,1.872563627
epinephelus,epinephelus,2021,59.9095,1178.47811,819.4012809,1392.244246,0.505844511,0.351716028,0.597600502,1.638863679,1.387231426,2.35704412
epinephelus,epinephelus,2022,29.5833,1182.838027,757.6272228,1384.794162,0.507715942,0.325200417,0.594402662,0.806287626,0.688699946,1.258808602
epinephelus,epinephelus,2023,24.522,1180.943857,689.305173,1377.930181,0.506902897,0.295874175,0.591456399,0.669414773,0.573716488,1.146866866
epinephelus,epinephelus,2024,9.4049,1191.386379,630.8089262,1390.345971,0.511385197,0.270765516,0.596785695,0.254489698,0.218072024,0.48064564
hexaplex,hexaplex,2000,4.75,19415.11295,15443.30929,23431.51334,1.499800577,1.192982202,1.810064012,0.00086523,0.000716921,0.001087755
hexaplex,hexaplex,2001,20,22245.29489,18511.34239,24889.54671,1.718429669,1.429985088,1.92269582,0.003179579,0.002841783,0.003820937
hexaplex,hexaplex,2002,51,24082.99324,20938.02582,25577.22606,1.860390267,1.617444271,1.975818452,0.007489237,0.007051712,0.008614147
hexaplex,hexaplex,2003,33.43,25049.93095,22692.0984,25783.24689,1.935085364,1.752944851,1.991733382,0.004719627,0.004585394,0.005210022
hexaplex,hexaplex,2004,19.215,25475.44162,23896.20179,25837.26165,1.967955693,1.84596079,1.995905975,0.002667451,0.002630097,0.002843737
hexaplex,hexaplex,2005,5,25663.96278,24663.13427,25856.9023,1.982518788,1.905205657,1.997423198,0.000689008,0.000683867,0.000716968
hexaplex,hexaplex,2006,6.85375,25765.9555,25143.92003,25872.36329,1.990397637,1.942345938,1.998617546,0.000940719,0.00093685,0.000963991
hexaplex,hexaplex,2007,8.7075,25822.73003,25445.74972,25880.77411,1.99478342,1.965662019,1.999267274,0.00119253,0.001189855,0.001210197
hexaplex,hexaplex,2008,10.56125,25852.17475,25627.69213,25884.68812,1.997057999,1.979716912,1.999569628,0.001444761,0.001442947,0.001457416
hexaplex,hexaplex,2009,12.415,25862.16303,25726.63253,25884.93773,1.997829585,1.987359972,1.999588911,0.001697695,0.001696202,0.001706639
hexaplex,hexaplex,2010,19.889,25864.75061,25781.67401,25884.30558,1.998029473,1.991611878,1.999540078,0.002719459,0.002717404,0.002728222
hexaplex,hexaplex,2011,19.802,25862.89551,25802.33734,25882.69715,1.997886168,1.993208102,1.999415828,0.002707757,0.002705686,0.002714113
hexaplex,hexaplex,2012,15.13,25860.03066,25802.70195,25881.10234,1.997664861,1.993236268,1.99929263,0.00206913,0.002067445,0.002073727
hexaplex,hexaplex,2013,4.623,25858.67722,25797.8697,25880.24968,1.997560309,1.992862981,1.999226763,0.00063226,0.000631733,0.00063375
hexaplex,hexaplex,2014,1012.006,25863.52583,25808.35948,25882.03862,1.99793486,1.993673307,1.999364957,0.138379962,0.138280983,0.138675755
hexaplex,hexaplex,2015,1472.223,25536.02579,24912.32508,25762.72251,1.972635767,1.92445543,1.990147891,0.20389104,0.202096919,0.208995621
hexaplex,hexaplex,2016,1667.515,24911.32364,23177.89297,25539.85605,1.924378069,1.790472059,1.972931651,0.236728636,0.230902776,0.254433122
hexaplex,hexaplex,2017,1327.99,24074.274,20761.47501,25249.45955,1.859716714,1.603805875,1.950498774,0.195083014,0.186003265,0.22621138
hexaplex,hexaplex,2018,1078.781,23570.97454,18969.42313,25096.71973,1.820837268,1.465371426,1.938699756,0.161857788,0.152017707,0.201120813
hexaplex,hexaplex,2019,1113.165,23439.99111,17987.05699,25093.52716,1.810718912,1.389484497,1.938453133,0.167949978,0.156882927,0.218865487
hexaplex,hexaplex,2020,1703.916,23541.81829,17684.8981,25164.03832,1.818584973,1.366142986,1.943900058,0.255968208,0.239467011,0.340740275
hexaplex,hexaplex,2021,1189.55,23469.02775,17113.31785,25137.06428,1.812961967,1.321988909,1.941816337,0.179252596,0.167357815,0.245825163
hexaplex,hexaplex,2022,741.521,23388.53765,16537.46913,25115.27913,1.806744177,1.277505097,1.940133454,0.112123911,0.104415097,0.158574101
hexaplex,hexaplex,2023,925.719,23472.0359,16346.70567,25156.7407,1.813194344,1.262768786,1.943336324,0.139478179,0.130137558,0.200275021
hexaplex,hexaplex,2024,219.333,23779.70756,16839.33455,25278.16593,1.836961712,1.300823937,1.952716317,0.032619351,0.030685717,0.046063497
lobatus,lobatus,2000,8.097,678.2429957,539.2375949,818.6907455,1.500231583,1.192760228,1.810893324,0.042219849,0.034976964,0.053103339
lobatus,lobatus,2001,10,768.4966464,636.9668002,861.0662056,1.699867079,1.408931189,1.904625222,0.046018862,0.04107157,0.055521482
lobatus,lobatus,2002,0.4,825.5387933,712.4382606,883.6552995,1.826040782,1.575869395,1.954590902,0.001713564,0.001600866,0.001985595
lobatus,lobatus,2003,16.822,859.8146477,771.9902553,894.8144505,1.901856853,1.707594726,1.979274254,0.069191164,0.066484819,0.077062601
lobatus,lobatus,2004,7.837,872.6659667,807.3518722,897.210795,1.930283177,1.785812437,1.98457482,0.031759939,0.030891088,0.034329292
lobatus,lobatus,2005,3.38,880.1701016,830.2227999,898.7270019,1.946881859,1.836401515,1.987928575,0.013580881,0.013300463,0.014397925
lobatus,lobatus,2006,0.212,883.0845967,840.2916082,898.8986529,1.953328542,1.858673097,1.988308257,0.000849007,0.000834071,0.000892244
lobatus,lobatus,2007,3.646,890.9473226,858.4277334,901.2355373,1.970720406,1.898789085,1.993477301,0.014472464,0.014307251,0.015020721
lobatus,lobatus,2008,11.969,895.8573897,872.398901,902.4198866,1.981581171,1.929692444,1.996097008,0.047249459,0.046905855,0.048519979
lobatus,lobatus,2009,4.771,894.9254229,873.6006366,901.6361744,1.979519718,1.932350609,1.994363485,0.018853866,0.01871354,0.019314093
lobatus,lobatus,2010,2.728,893.2767023,870.1886457,900.8602329,1.97587285,1.924803496,1.992647151,0.01080031,0.010709392,0.011086866
lobatus,lobatus,2011,9.288,892.9917114,869.0576825,900.7554783,1.975242467,1.922301875,1.99241544,0.036783464,0.036466421,0.037796489
lobatus,lobatus,2012,23.026,893.7519729,870.7526995,901.0798002,1.976924119,1.926051148,1.99313282,0.091112788,0.090371834,0.093519359
lobatus,lobatus,2013,21.486,887.9400383,855.2557273,898.892261,1.964068479,1.891772803,1.988294118,0.085575566,0.084532902,0.088845908
lobatus,lobatus,2014,19.996,879.1592976,829.948058,895.9534617,1.944646023,1.835793803,1.981793676,0.080436544,0.078928805,0.085205978
lobatus,lobatus,2015,4.09,871.798158,806.5367588,893.6902046,1.928363637,1.784009456,1.976787491,0.016591483,0.016185054,0.017933993
lobatus,lobatus,2016,42.491,874.7595223,809.5863358,895.2707417,1.934913992,1.790754932,1.980283542,0.17178535,0.167849639,0.185614386
lobatus,lobatus,2017,80.892,868.9357886,792.2313417,893.1588792,1.922032253,1.752366758,1.975612232,0.329227223,0.320298352,0.361103256
lobatus,lobatus,2018,33.114,845.6806656,726.8608429,885.1541812,1.870593359,1.607771255,1.957906335,0.138478737,0.132303267,0.161115833
lobatus,lobatus,2019,50.847,825.3797091,658.3523329,878.7843934,1.825688898,1.456234666,1.943816758,0.217865968,0.204626016,0.273139686
lobatus,lobatus,2020,14.116,812.1119886,600.806101,875.4136501,1.79634152,1.328945958,1.936360882,0.061471467,0.05702643,0.083091226
lobatus,lobatus,2021,49.155,827.6301318,614.4457042,882.4971167,1.830666694,1.359115917,1.952029073,0.210043505,0.196984591,0.282918951
lobatus,lobatus,2022,34.072,830.3486622,611.0755988,883.000314,1.836679915,1.351661452,1.953142114,0.145115896,0.136462907,0.197188024
lobatus,lobatus,2023,34.857,837.0149489,624.4493023,885.3379788,1.851425329,1.381243258,1.958312884,0.147276903,0.139238316,0.197410693
lobatus,lobatus,2024,51.045,833.3515566,614.394382,883.5199941,1.843322132,1.359002396,1.954291614,0.216622123,0.204321786,0.29382167
megastraea,megastraea,2000,1584.048,18813.36354,14956.27108,22701.56352,1.500475444,1.192849829,1.810582065,0.297769177,0.246768896,0.374561262
megastraea,megastraea,2001,1762.877,19540.5132,14948.33485,23076.45331,1.55846987,1.192216869,1.840481712,0.319053782,0.270166067,0.417068168
megastraea,megastraea,2002,1751.166,20197.11911,13744.5901,23537.88674,1.61083802,1.096211206,1.877283718,0.306630775,0.263110208,0.450581519
megastraea,megastraea,2003,1269.558,20702.50143,12173.08523,23841.87902,1.651145207,0.970874529,1.901528875,0.216874042,0.188317169,0.368832969
megastraea,megastraea,2004,1818.884,21126.25249,10785.11999,24051.87275,1.684941825,0.860176208,1.9182771,0.304481133,0.267444675,0.596427791
megastraea,megastraea,2005,68.286,21369.3562,9245.058596,24133.22747,1.704330763,0.737347332,1.924765613,0.011301032,0.010006775,0.026121605
megastraea,megastraea,2006,111.922,22105.21988,9107.471602,24377.63468,1.763020182,0.726373966,1.944258513,0.017905996,0.016236849,0.043460577
megastraea,megastraea,2007,156.632,22922.26967,9929.228232,24612.44486,1.828184667,0.791913849,1.962985994,0.024165775,0.022506273,0.055788264
megastraea,megastraea,2008,51.982,23935.52379,12503.93225,24903.13719,1.908997591,0.997261508,1.986170402,0.007680472,0.007382046,0.014702264
megastraea,megastraea,2009,79.506,24446.03964,15191.53857,24986.42231,1.949714208,1.211613784,1.992812877,0.011501891,0.011253139,0.018508703
megastraea,megastraea,2010,177.646,24691.41227,17683.68323,25012.94649,1.969284106,1.410376852,1.994928335,0.025444115,0.025117038,0.035527165
megastraea,megastraea,2011,78.855,24793.16597,19802.56327,25018.83922,1.977399557,1.579369891,1.995398314,0.011247995,0.011146536,0.014082692
megastraea,megastraea,2012,128.618,24829.50089,21471.35108,25017.6097,1.980297478,1.712465449,1.995300253,0.018319415,0.018181671,0.021184598
megastraea,megastraea,2013,133.168,24831.64604,22534.93653,25011.41301,1.980468566,1.797292591,1.994806031,0.018965846,0.018829531,0.020898802
megastraea,megastraea,2014,36.855,24852.75836,23289.81662,25015.38881,1.982152397,1.85749868,1.995123124,0.005244447,0.005210351,0.005596393
megastraea,megastraea,2015,94.031,24877.27651,23781.09902,25021.79689,1.984107863,1.896681316,1.995634206,0.013367373,0.013290166,0.013983535
megastraea,megastraea,2016,39.956,24899.88066,24111.40395,25027.62555,1.985910676,1.92302506,1.996099075,0.005674957,0.005645991,0.005860536
megastraea,megastraea,2017,56.663,24942.48441,24383.69257,25040.78765,1.989308573,1.944741665,1.997148829,0.008034109,0.008002569,0.008218223
megastraea,megastraea,2018,72.394,24953.09808,24518.18656,25042.48287,1.990155075,1.955468346,1.997284033,0.010260203,0.010223581,0.010442202
megastraea,megastraea,2019,60.431,24965.6487,24616.21694,25045.60668,1.99115606,1.96328684,1.997533175,0.008560414,0.008533085,0.008681931
megastraea,megastraea,2020,106.104,24963.90537,24650.40206,25044.02449,1.991017019,1.966013302,1.997406987,0.015031319,0.014983231,0.015222487
megastraea,megastraea,2021,36.181,24946.5368,24621.03423,25037.70693,1.989631775,1.963671046,1.996903124,0.005129183,0.005110506,0.005196993
megastraea,megastraea,2022,116.628,24952.12578,24642.21318,25040.16384,1.990077529,1.965360191,1.997099077,0.01653001,0.016471893,0.0167379
megastraea,megastraea,2023,43.785,24935.06106,24600.37867,25034.2933,1.988716517,1.962023645,1.996630867,0.006210017,0.006185401,0.006294503
megastraea,megastraea,2024,81.193,24949.96582,24639.36574,25039.89095,1.989905259,1.965133092,1.997077313,0.011508706,0.011467375,0.011653783
caranx,caranx,2000,14.9372,356.4052111,346.8186482,404.816923,0.606079845,0.58977755,0.688405697,0.271425823,0.238966239,0.27892842
caranx,caranx,2001,33.5985,417.7638201,395.126844,469.5886053,0.71042236,0.67192737,0.798552266,0.520852886,0.463370467,0.550692758
caranx,caranx,2002,38.57,471.0144877,442.5586156,528.8198819,0.80097703,0.752586799,0.899277176,0.530324126,0.472354303,0.564423193
caranx,caranx,2003,51.4507,524.5214155,490.0239512,573.2476382,0.89196748,0.833303305,0.974828169,0.635263752,0.581266141,0.679986032
caranx,caranx,2004,63.5599,567.6731509,528.7999434,612.644836,0.965348554,0.89924327,1.041824517,0.725121635,0.6718935,0.778426867
caranx,caranx,2005,58.2112,599.4568659,555.1637766,637.8551654,1.019397901,0.944075914,1.084695587,0.628889908,0.591031309,0.67906515
caranx,caranx,2006,49.8823,627.1728457,582.7257151,663.4601688,1.066529919,0.990945979,1.128237813,0.51509251,0.486920015,0.55438095
caranx,caranx,2007,41.9226,654.7842144,610.5330465,680.9054648,1.113484042,1.038233344,1.157904165,0.414644606,0.398737794,0.444697866
caranx,caranx,2008,67.1037,690.4028887,642.7565293,705.0266474,1.174054875,1.093030532,1.198923101,0.629462525,0.616406127,0.676123424
caranx,caranx,2009,70.1434,721.3223297,673.6835839,750.5413017,1.226634493,1.145623097,1.276322403,0.629772146,0.605254781,0.674305746
caranx,caranx,2010,86.4847,744.5761432,694.0659903,780.1562955,1.266178437,1.18028411,1.326683762,0.752239576,0.717932606,0.80698327
caranx,caranx,2011,114.5851,751.7518739,699.2847108,795.1172901,1.278381025,1.189158732,1.35212547,0.987142024,0.933303646,1.061207051
caranx,caranx,2012,81.667,745.5310984,689.7508856,792.4361607,1.267802373,1.17294612,1.347566113,0.70942559,0.667434004,0.766796898
caranx,caranx,2013,171.5144,734.478252,671.6306488,790.381785,1.249006611,1.142132008,1.344072574,1.512333803,1.40536676,1.65384991
caranx,caranx,2014,132.8545,698.3560344,637.3537522,758.9905816,1.187579484,1.083842916,1.290690707,1.232041654,1.133615811,1.349962592
caranx,caranx,2015,85.0198,657.9885016,594.9504173,727.731321,1.118933047,1.011734524,1.237533213,0.836811782,0.756615134,0.925476334
caranx,caranx,2016,172.8714,618.333634,548.1358115,698.7784729,1.051498522,0.932124607,1.188297856,1.810615736,1.602173867,2.042494916
caranx,caranx,2017,130.0308,578.5049865,509.5270905,669.8316289,0.983768479,0.866469092,1.13907271,1.455677401,1.257206436,1.652741632
caranx,caranx,2018,124.2336,539.9393399,468.3575703,646.5249342,0.918186214,0.796458847,1.099438839,1.490116113,1.244456738,1.717859092
caranx,caranx,2019,105.3221,485.4760071,408.9736661,619.5421596,0.825569363,0.695474388,1.053553663,1.405004614,1.100967899,1.667823839
caranx,caranx,2020,37.3952,452.3077275,375.4109205,599.7397834,0.769165514,0.638399735,1.019879012,0.535436366,0.403811808,0.645111777
caranx,caranx,2021,55.7141,447.4272825,364.7568437,607.9579747,0.760866142,0.620282095,1.033854342,0.806433702,0.593495693,0.989208142
caranx,caranx,2022,98.6951,463.2949068,374.8278515,634.5229721,0.787849606,0.637408205,1.079029072,1.3796346,1.007335765,1.705256642
caranx,caranx,2023,163.03,483.3649505,385.3068426,666.0385915,0.821979435,0.655228106,1.132622514,2.184330674,1.585236804,2.740228751
caranx,caranx,2024,140.5277,464.3932393,356.4520427,667.0000723,0.78971736,0.606159483,1.134257546,1.959756266,1.364463961,2.553211796
seriola,seriola,2000,862.4337,3086.526842,2325.03687,3893.442745,0.79533787,0.599116731,1.003264387,0.9881742,0.783375124,1.311818419
