"Year","Major_Functional_Group","estimated_taxa_group","Stock","Total_Landed_Biomass","n_Records"
2017,"Molluscs excl. Cephalopods","ALMEJA","Argopecten",194440,52
2017,"Molluscs excl. Cephalopods","ALMEJA","Chione",154951,81
2017,"Molluscs excl. Cephalopods","ALMEJA","Dosinia",1988935,318
2017,"Molluscs excl. Cephalopods","ALMEJA","Megapitaria",125985,329
2017,"Molluscs excl. Cephalopods","ALMEJA","Panopea",821566.52,424
2017,"Molluscs excl. Cephalopods","CARACOL","Hexaplex",1327990,491
2017,"Molluscs excl. Cephalopods","CARACOL","Lobatus",80892,37
2017,"Molluscs excl. Cephalopods","CARACOL","Megastraea",56663,14
2017,"Molluscs excl. Cephalopods","CARACOL","Turbo",8293,23
2017,"Pelagic marine fishes","ATUN","Thunnus",52674301.1,836
2017,"Pelagic marine fishes","BARRILETE","Euthynnus",2198776,55
2017,"Pelagic marine fishes","BARRILETE","Katsuwonus",9183615.3,194
2017,"Pelagic marine fishes","BONITO","Sarda",1330469,107
2017,"Pelagic marine fishes","JUREL","Caranx",130030.8,662
2017,"Pelagic marine fishes","JUREL","Seriola",933002.8,1245
2017,"Pelagic marine fishes","MACARELA","Scomber",49942738.92,507
2017,"Pelagic marine fishes","OTRAS","Ablennes",56252.85,239
2017,"Pelagic marine fishes","OTRAS","Coryphaena",97967.15,408
2017,"Pelagic marine fishes","OTRAS","Istiophorus",55067.9,144
2017,"Pelagic marine fishes","OTRAS","Sphyraena",12898,111
2017,"Pelagic marine fishes","OTRAS","Xiphias",288889,145
2017,"Pelagic marine fishes","PAMPANO","Trachinotus",256799,1187
2017,"Pelagic marine fishes","RONCO","Selene",912818.2,2115
2017,"Pelagic marine fishes","SARDINA","Cetengraulis",75434508.84,421
2017,"Pelagic marine fishes","SARDINA","Etrumeus",28279045.5,287
2017,"Pelagic marine fishes","SARDINA","Oligoplites",4600,41
2017,"Pelagic marine fishes","SARDINA","Opisthonema",155052580.88,1028
2017,"Pelagic marine fishes","SARDINA","Sardinops",173833459.38,1009
2017,"Pelagic marine fishes","SIERRA","Scomberomorus",8832913.1,7632
2017,"Shrimps, prawns","CAMARON","Farfantepenaeus",249103.6,142
2017,"Shrimps, prawns","CAMARON","Litopenaeus",6021293.95,2591
2017,"Shrimps, prawns","CAMARON","Penaeus",29120198.342,17357
2017,"Shrimps, prawns","CAMARON","Rimapenaeus",37742.8,25
2017,"Shrimps, prawns","CAMARON","Sicyonia",173862.4,56
2018,"Cephalopods","CALAMAR","Dosidicus",446072.7,580
2018,"Crustaceans","JAIBA","Callinectes",1071105,982
2018,"Crustaceans","LANGOSTA","Panulirus",288924.6,424
2018,"Demersal marine fishes","BANDERA","Gerres",243278.2,410
2018,"Demersal marine fishes","BAQUETA","Hyporthodus",1944773.692,3104
2018,"Demersal marine fishes","BERRUGATA","Menticirrhus",77268.3,381
2018,"Demersal marine fishes","BERRUGATA","Micropogonias",5870733.85,4550
2018,"Demersal marine fishes","CABRILLA","Mycteroperca",661150.75,1904
2018,"Demersal marine fishes","CABRILLA","Paralabrax",819786.1,1465
2018,"Demersal marine fishes","CARPA","Balistes",4460159.925,4216
2018,"Demersal marine fishes","CINTILLA","Trichiurus",7862,23
2018,"Demersal marine fishes","CORVINA","Cynoscion",3175152.085,8284
2018,"Demersal marine fishes","CORVINA","Larimus",9093,60
2018,"Demersal marine fishes","GUACHINANGO","Lutjanus",8424560.168,19527
2018,"Demersal marine fishes","LENGUADO","Brotula",852652.4,711
2018,"Demersal marine fishes","LISA","Mugil",3645187.4,6433
2018,"Demersal marine fishes","MERO","Hyporthodus niphobles",82428.6,248
2018,"Demersal marine fishes","MOJARRA","Anisotremus",69948.8,305
2018,"Demersal marine fishes","MOJARRA","Calamus",16527,117
2018,"Demersal marine fishes","MOJARRA","Diapterus",68060,304
2018,"Demersal marine fishes","MOJARRA","Eucinostomus argenteus",214643,1198
2018,"Demersal marine fishes","MOJARRA","Eugerres",77045,648
2018,"Demersal marine fishes","MOJARRA","Haemulon",1184239.3,4784
2018,"Demersal marine fishes","OTRAS","Acanthurus",65580,198
2018,"Demersal marine fishes","OTRAS","Anoplopoma",5612.6,32
2018,"Demersal marine fishes","OTRAS","Diplectrum",30724.3,170
2018,"Demersal marine fishes","OTRAS","Merluccius",2805796,253
2018,"Demersal marine fishes","OTRAS","Microlepidotus",297297.5,780
2018,"Demersal marine fishes","OTRAS","Nematistius",5170,7
2018,"Demersal marine fishes","OTRAS","Nicholsina",704.1,34
2018,"Demersal marine fishes","OTRAS","Orthopristis",50717,337
2018,"Demersal marine fishes","OTRAS","Paranthias",19972.2,47
2018,"Demersal marine fishes","OTRAS","Parapsettus",9754,30
2018,"Demersal marine fishes","OTRAS","Pseudupeneus",4977,18
2018,"Demersal marine fishes","OTRAS","Scorpaena",14083.4,59
2018,"Demersal marine fishes","OTRAS","Sphoeroides",784711.35,1740
2018,"Demersal marine fishes","OTRAS","Stereolepis",882.1,13
2018,"Demersal marine fishes","OTRAS","Synodus",520041.7,1766
2018,"Demersal marine fishes","PARGO","Hoplopagrus",168774.7,909
2018,"Demersal marine fishes","PIERNA","Caulolatilus",424370,1085
2018,"Demersal marine fishes","RAYA Y SIMILARES","Aetobatus",23415.2,47
2018,"Demersal marine fishes","RAYA Y SIMILARES","Hypanus",1601042.8,1034
2018,"Demersal marine fishes","RAYA Y SIMILARES","Mobula",1070239,985
2018,"Demersal marine fishes","RAYA Y SIMILARES","Pseudobatos",903458.35,922
2018,"Demersal marine fishes","ROBALO","Centropomus",1665953.048,7339
2018,"Demersal marine fishes","RONCO","Haemulopsis",135657.2,400
2018,"Demersal marine fishes","TIBURON","Alopias",1209168.4,423
2018,"Demersal marine fishes","TIBURON","Carcharhinus",3620395.65,2501
2018,"Demersal marine fishes","TIBURON","Galeocerdo",224,10
2018,"Demersal marine fishes","TIBURON","Ginglymostoma",12989.5,11
2018,"Demersal marine fishes","TIBURON","Isurus",253345.35,270
2018,"Demersal marine fishes","TIBURON","Lamna",56333.742,137
2018,"Demersal marine fishes","TIBURON","Mustelus",387050.2,132
2018,"Demersal marine fishes","TIBURON","Nasolamia",68311.25,76
2018,"Demersal marine fishes","TIBURON","Prionace",1096432.25,297
2018,"Demersal marine fishes","TIBURON","Sphyrna",628036,381
2018,"Demersal marine fishes","TIBURON","Squatina",777911.45,723
2018,"Diadromous fishes","OTRAS","Chanos",290180,293
2018,"Marine algae","ALGAS","Gelidium",72900,2
2018,"Marine fishes NEI","MERO","Epinephelus",25666.7,213
2018,"Miscellaneous aquatic animals","ERIZO","Mesocentrotus",29893,24
2018,"Miscellaneous aquatic animals","ERIZO","Strongylocentrotus",1400,2
2018,"Molluscs excl. Cephalopods","ABULON","Haliotis",31960.82,188
2018,"Molluscs excl. Cephalopods","ALMEJA","Argopecten",1423118,87
2018,"Molluscs excl. Cephalopods","ALMEJA","Chione",612927,188
2018,"Molluscs excl. Cephalopods","ALMEJA","Dosinia",1271598,448
2018,"Molluscs excl. Cephalopods","ALMEJA","Megapitaria",133720,365
2018,"Molluscs excl. Cephalopods","ALMEJA","Panopea",1199407,671
2018,"Molluscs excl. Cephalopods","CARACOL","Hexaplex",1078781,465
2018,"Molluscs excl. Cephalopods","CARACOL","Lobatus",33114,18
2018,"Molluscs excl. Cephalopods","CARACOL","Megastraea",72394,11
2018,"Molluscs excl. Cephalopods","CARACOL","Turbo",10361,35
2018,"Pelagic marine fishes","ATUN","Thunnus",69447721.1,913
2018,"Pelagic marine fishes","BARRILETE","Euthynnus",1502269,62
2018,"Pelagic marine fishes","BARRILETE","Katsuwonus",9703739,247
2018,"Pelagic marine fishes","BONITO","Sarda",137060.8,97
2018,"Pelagic marine fishes","JUREL","Caranx",124233.6,693
2018,"Pelagic marine fishes","JUREL","Seriola",967014.5,1378
2018,"Pelagic marine fishes","MACARELA","Scomber",95209780.54,789
2018,"Pelagic marine fishes","OTRAS","Ablennes",82334.95,186
2018,"Pelagic marine fishes","OTRAS","Coryphaena",125707.8,462
2018,"Pelagic marine fishes","OTRAS","Istiophorus",65116.55,131
2018,"Pelagic marine fishes","OTRAS","Sphyraena",4068,43
2018,"Pelagic marine fishes","OTRAS","Xiphias",484312.5,190
2018,"Pelagic marine fishes","PAMPANO","Trachinotus",326965.5,1182
2018,"Pelagic marine fishes","RONCO","Selene",941036,1975
2018,"Pelagic marine fishes","SARDINA","Cetengraulis",34145793.64,182
2018,"Pelagic marine fishes","SARDINA","Etrumeus",14961989.14,212
2018,"Pelagic marine fishes","SARDINA","Oligoplites",748128.16,45
2018,"Pelagic marine fishes","SARDINA","Opisthonema",142296119.46,952
2018,"Pelagic marine fishes","SARDINA","Sardinops",215897176.96,1464
2018,"Pelagic marine fishes","SIERRA","Scomberomorus",7687326.1,7222
2018,"Shrimps, prawns","CAMARON","Farfantepenaeus",312358.4,94
2018,"Shrimps, prawns","CAMARON","Litopenaeus",3864042.168,2317
2018,"Shrimps, prawns","CAMARON","Penaeus",33015567.66,16015
2018,"Shrimps, prawns","CAMARON","Rimapenaeus",185035.8,79
2018,"Shrimps, prawns","CAMARON","Sicyonia",63050.2,23
2019,"Cephalopods","CALAMAR","Dosidicus",481400.7,705
2019,"Crustaceans","JAIBA","Callinectes",1402770,1149
2019,"Crustaceans","LANGOSTA","Panulirus",325724.9,424
2019,"Demersal marine fishes","BANDERA","Ariopsis",3522.6,6
2019,"Demersal marine fishes","BANDERA","Gerres",287271.1,552
2019,"Demersal marine fishes","BAQUETA","Hyporthodus",2285741.22,3394
2019,"Demersal marine fishes","BERRUGATA","Menticirrhus",64829,395
2019,"Demersal marine fishes","BERRUGATA","Micropogonias",9896502.1,5358
2019,"Demersal marine fishes","CABRILLA","Mycteroperca",2421907.48,1899
2019,"Demersal marine fishes","CABRILLA","Paralabrax",1327118.15,1518
2019,"Demersal marine fishes","CARPA","Balistes",2982076.3,3248
2019,"Demersal marine fishes","CINTILLA","Trichiurus",8283,17
2019,"Demersal marine fishes","CORVINA","Cynoscion",3310280.12,8871
2019,"Demersal marine fishes","CORVINA","Larimus",12770,65
2019,"Demersal marine fishes","GUACHINANGO","Lutjanus",7722562.963,17397
2019,"Demersal marine fishes","LENGUADO","Brotula",782825.55,706
2019,"Demersal marine fishes","LISA","Mugil",3734976.23,6804
2019,"Demersal marine fishes","MERO","Hyporthodus niphobles",71654.6,247
2019,"Demersal marine fishes","MOJARRA","Anisotremus",101286.5,344
2019,"Demersal marine fishes","MOJARRA","Calamus",12834,135
2019,"Demersal marine fishes","MOJARRA","Diapterus",54715,143
2019,"Demersal marine fishes","MOJARRA","Eucinostomus argenteus",197660.5,1125
2019,"Demersal marine fishes","MOJARRA","Eugerres",75208,668
2019,"Demersal marine fishes","MOJARRA","Haemulon",1078799.1,4815
2019,"Demersal marine fishes","OTRAS","Acanthurus",55508,162
2019,"Demersal marine fishes","OTRAS","Anoplopoma",11992.9,76
2019,"Demersal marine fishes","OTRAS","Diplectrum",77442,222
2019,"Demersal marine fishes","OTRAS","Merluccius",2768757.4,279
2019,"Demersal marine fishes","OTRAS","Microlepidotus",143880,578
2019,"Demersal marine fishes","OTRAS","Nematistius",6818.5,26
2019,"Demersal marine fishes","OTRAS","Nicholsina",141,5
2019,"Demersal marine fishes","OTRAS","Orthopristis",47217,335
2019,"Demersal marine fishes","OTRAS","Paranthias",19516.6,34
2019,"Demersal marine fishes","OTRAS","Parapsettus",29072,22
2019,"Demersal marine fishes","OTRAS","Pseudupeneus",571.5,2
2019,"Demersal marine fishes","OTRAS","Scorpaena",20155.6,60
2019,"Demersal marine fishes","OTRAS","Sphoeroides",1030124.7,1891
2019,"Demersal marine fishes","OTRAS","Stereolepis",1847.4,12
2019,"Demersal marine fishes","OTRAS","Synodus",512826.1,1807
2019,"Demersal marine fishes","PARGO","Hoplopagrus",141608.8,722
2019,"Demersal marine fishes","PIERNA","Caulolatilus",360167.5,945
2019,"Demersal marine fishes","RAYA Y SIMILARES","Aetobatus",115954.2,75
2019,"Demersal marine fishes","RAYA Y SIMILARES","Hypanus",1976871.7,1291
2019,"Demersal marine fishes","RAYA Y SIMILARES","Mobula",623102,416
2019,"Demersal marine fishes","RAYA Y SIMILARES","Pseudobatos",873418.9,774
2019,"Demersal marine fishes","ROBALO","Centropomus",1474500.621,5721
2019,"Demersal marine fishes","RONCO","Haemulopsis",202975.1,458
2019,"Demersal marine fishes","TIBURON","Alopias",914303.9,561
2019,"Demersal marine fishes","TIBURON","Carcharhinus",2869290.8,2918
2019,"Demersal marine fishes","TIBURON","Galeocerdo",778,14
2019,"Demersal marine fishes","TIBURON","Ginglymostoma",379,7
2019,"Demersal marine fishes","TIBURON","Isurus",634761.8,425
2019,"Demersal marine fishes","TIBURON","Lamna",37607.632,156
2019,"Demersal marine fishes","TIBURON","Mustelus",285730.65,128
2019,"Demersal marine fishes","TIBURON","Nasolamia",68931.25,76
2019,"Demersal marine fishes","TIBURON","Prionace",1355733.5,410
2019,"Demersal marine fishes","TIBURON","Sphyrna",1064226.6,672
2019,"Demersal marine fishes","TIBURON","Squatina",823680.35,640
2019,"Diadromous fishes","OTRAS","Chanos",503171.6,467
2019,"Marine algae","ALGAS","Gelidium",825000,15
2019,"Marine fishes NEI","MERO","Epinephelus",25229.1,209
2019,"Miscellaneous aquatic animals","ERIZO","Mesocentrotus",17622,43
2019,"Molluscs excl. Cephalopods","ABULON","Haliotis",30589.947,52
2019,"Molluscs excl. Cephalopods","ALMEJA","Argopecten",918266,91
2019,"Molluscs excl. Cephalopods","ALMEJA","Chione",388780,143
2019,"Molluscs excl. Cephalopods","ALMEJA","Dosinia",965278,364
2019,"Molluscs excl. Cephalopods","ALMEJA","Megapitaria",185387,575
2019,"Molluscs excl. Cephalopods","ALMEJA","Panopea",1487190,835
2019,"Molluscs excl. Cephalopods","CARACOL","Hexaplex",1113165,378
2019,"Molluscs excl. Cephalopods","CARACOL","Lobatus",50847,28
2019,"Molluscs excl. Cephalopods","CARACOL","Megastraea",60431,3
2019,"Molluscs excl. Cephalopods","CARACOL","Turbo",10073,34
2019,"Pelagic marine fishes","ATUN","Thunnus",74978715.52,885
2019,"Pelagic marine fishes","BARRILETE","Euthynnus",3135071,56
2019,"Pelagic marine fishes","BARRILETE","Katsuwonus",10727408.2,206
2019,"Pelagic marine fishes","BONITO","Sarda",4431263,110
2019,"Pelagic marine fishes","JUREL","Caranx",105322.1,478
2019,"Pelagic marine fishes","JUREL","Seriola",1358528.6,1453
2019,"Pelagic marine fishes","MACARELA","Scomber",87784529.12,821
2019,"Pelagic marine fishes","OTRAS","Ablennes",64297,234
2019,"Pelagic marine fishes","OTRAS","Coryphaena",145836.65,468
2019,"Pelagic marine fishes","OTRAS","Istiophorus",48645.7,156
2019,"Pelagic marine fishes","OTRAS","Sphyraena",5211,69
2019,"Pelagic marine fishes","OTRAS","Xiphias",599084,192
2019,"Pelagic marine fishes","PAMPANO","Trachinotus",277712.1,1499
2019,"Pelagic marine fishes","RONCO","Selene",712122.8,1789
2019,"Pelagic marine fishes","SARDINA","Cetengraulis",17911105.28,130
2019,"Pelagic marine fishes","SARDINA","Etrumeus",12545467.28,183
2019,"Pelagic marine fishes","SARDINA","Oligoplites",968059.92,42
2019,"Pelagic marine fishes","SARDINA","Opisthonema",202506460.6,1526
2019,"Pelagic marine fishes","SARDINA","Sardinops",154742174.74,1179
2019,"Pelagic marine fishes","SIERRA","Scomberomorus",8466679.411,7473
2019,"Shrimps, prawns","CAMARON","Farfantepenaeus",205071.4,61
2019,"Shrimps, prawns","CAMARON","Litopenaeus",3208871.58,1917
2019,"Shrimps, prawns","CAMARON","Penaeus",31604262.194,14849
2019,"Shrimps, prawns","CAMARON","Rimapenaeus",87683.15,28
2019,"Shrimps, prawns","CAMARON","Sicyonia",8150.4,8
2020,"Cephalopods","CALAMAR","Dosidicus",302444.4,579
2020,"Crustaceans","JAIBA","Callinectes",1611933,1486
2020,"Crustaceans","LANGOSTA","Panulirus",232344.3,287
2020,"Demersal marine fishes","BANDERA","Ariopsis",7800.4,20
2020,"Demersal marine fishes","BANDERA","Gerres",199940.8,513
2020,"Demersal marine fishes","BAQUETA","Hyporthodus",2537453.45,3662
2020,"Demersal marine fishes","BERRUGATA","Menticirrhus",36222.5,179
2020,"Demersal marine fishes","BERRUGATA","Micropogonias",4424973.95,4298
2020,"Demersal marine fishes","CABRILLA","Mycteroperca",912525.8,2179
2020,"Demersal marine fishes","CABRILLA","Paralabrax",1509984.8,1788
2020,"Demersal marine fishes","CARPA","Balistes",2502574.65,2585
2020,"Demersal marine fishes","CINTILLA","Trichiurus",9433,39
2020,"Demersal marine fishes","CORVINA","Cynoscion",3137935.191,6493
2020,"Demersal marine fishes","CORVINA","Larimus",4015,29
2020,"Demersal marine fishes","GUACHINANGO","Lutjanus",6141241.57,14390
2020,"Demersal marine fishes","LENGUADO","Brotula",931644.5,906
2020,"Demersal marine fishes","LISA","Mugil",2383624.2,3780
2020,"Demersal marine fishes","MERO","Hyporthodus niphobles",29491.5,272
2020,"Demersal marine fishes","MOJARRA","Anisotremus",54134.3,222
2020,"Demersal marine fishes","MOJARRA","Calamus",15151,114
2020,"Demersal marine fishes","MOJARRA","Diapterus",52863,106
2020,"Demersal marine fishes","MOJARRA","Eucinostomus argenteus",100072,480
2020,"Demersal marine fishes","MOJARRA","Eugerres",58767,346
2020,"Demersal marine fishes","MOJARRA","Haemulon",785203.55,2855
2020,"Demersal marine fishes","OTRAS","Acanthurus",26199,97
2020,"Demersal marine fishes","OTRAS","Anoplopoma",6863.3,36
2020,"Demersal marine fishes","OTRAS","Diplectrum",111998.8,270
2020,"Demersal marine fishes","OTRAS","Merluccius",4945353.5,302
2020,"Demersal marine fishes","OTRAS","Microlepidotus",157533,437
2020,"Demersal marine fishes","OTRAS","Nematistius",7313.5,32
2020,"Demersal marine fishes","OTRAS","Nicholsina",1171.9,17
2020,"Demersal marine fishes","OTRAS","Orthopristis",102802,452
2020,"Demersal marine fishes","OTRAS","Paranthias",48529,57
2020,"Demersal marine fishes","OTRAS","Parapsettus",6368,18
2020,"Demersal marine fishes","OTRAS","Pseudupeneus",1499.2,7
2020,"Demersal marine fishes","OTRAS","Scorpaena",2505.9,24
2020,"Demersal marine fishes","OTRAS","Sphoeroides",666519.25,1455
2020,"Demersal marine fishes","OTRAS","Stereolepis",1018.8,25
2020,"Demersal marine fishes","OTRAS","Synodus",304551.2,1226
2020,"Demersal marine fishes","PARGO","Hoplopagrus",142828.2,629
2020,"Demersal marine fishes","PIERNA","Caulolatilus",308493.8,887
2020,"Demersal marine fishes","RAYA Y SIMILARES","Aetobatus",55266.25,66
2020,"Demersal marine fishes","RAYA Y SIMILARES","Hypanus",2156764.2,1508
2020,"Demersal marine fishes","RAYA Y SIMILARES","Pseudobatos",605310,630
2020,"Demersal marine fishes","ROBALO","Centropomus",1157478,4801
2020,"Demersal marine fishes","RONCO","Haemulopsis",129577.6,330
2020,"Demersal marine fishes","TIBURON","Alopias",1189933.45,644
2020,"Demersal marine fishes","TIBURON","Carcharhinus",3761901.25,2314
2020,"Demersal marine fishes","TIBURON","Galeocerdo",4511.4,31
2020,"Demersal marine fishes","TIBURON","Ginglymostoma",961,14
2020,"Demersal marine fishes","TIBURON","Isurus",647138.1,453
2020,"Demersal marine fishes","TIBURON","Lamna",68920.75,194
2020,"Demersal marine fishes","TIBURON","Mustelus",351542,219
2020,"Demersal marine fishes","TIBURON","Nasolamia",32813.25,50
2020,"Demersal marine fishes","TIBURON","Prionace",1021208.8,365
2020,"Demersal marine fishes","TIBURON","Sphyrna",1243052.15,623
2020,"Demersal marine fishes","TIBURON","Squatina",584932.5,704
2020,"Diadromous fishes","OTRAS","Chanos",250275,348
2020,"Marine algae","ALGAS","Gelidium",232728,9
2020,"Marine fishes NEI","MERO","Epinephelus",49410.3,361
2020,"Miscellaneous aquatic animals","ERIZO","Mesocentrotus",2856,6
2020,"Miscellaneous aquatic animals","ERIZO","Strongylocentrotus",900,2
2020,"Molluscs excl. Cephalopods","ABULON","Haliotis",3963.8,11
2020,"Molluscs excl. Cephalopods","ALMEJA","Argopecten",715030,139
2020,"Molluscs excl. Cephalopods","ALMEJA","Chione",171420,83
2020,"Molluscs excl. Cephalopods","ALMEJA","Dosinia",1179841,428
2020,"Molluscs excl. Cephalopods","ALMEJA","Megapitaria",242304,543
2020,"Molluscs excl. Cephalopods","ALMEJA","Panopea",1829636,1016
2020,"Molluscs excl. Cephalopods","CARACOL","Hexaplex",1703916,423
2020,"Molluscs excl. Cephalopods","CARACOL","Lobatus",14116,57
2020,"Molluscs excl. Cephalopods","CARACOL","Megastraea",106104,26
2020,"Molluscs excl. Cephalopods","CARACOL","Turbo",7351,28
2020,"Pelagic marine fishes","ATUN","Thunnus",77638455.74,858
2020,"Pelagic marine fishes","BARRILETE","Euthynnus",1431477,49
2020,"Pelagic marine fishes","BARRILETE","Katsuwonus",5282919,187
2020,"Pelagic marine fishes","BONITO","Sarda",2648724.7,154
2020,"Pelagic marine fishes","JUREL","Caranx",37395.2,183
2020,"Pelagic marine fishes","JUREL","Seriola",1012553.4,1098
2020,"Pelagic marine fishes","MACARELA","Scomber",46107519.76,537
2020,"Pelagic marine fishes","OTRAS","Ablennes",14231,152
2020,"Pelagic marine fishes","OTRAS","Coryphaena",126863.8,566
2020,"Pelagic marine fishes","OTRAS","Istiophorus",27058.4,111
2020,"Pelagic marine fishes","OTRAS","Sphyraena",4970,75
2020,"Pelagic marine fishes","OTRAS","Xiphias",611032.5,174
2020,"Pelagic marine fishes","PAMPANO","Trachinotus",157287.2,810
2020,"Pelagic marine fishes","RONCO","Selene",514379.9,1059
2020,"Pelagic marine fishes","SARDINA","Cetengraulis",12589607.98,123
2020,"Pelagic marine fishes","SARDINA","Etrumeus",6914008.32,121
2020,"Pelagic marine fishes","SARDINA","Oligoplites",846747.52,48
2020,"Pelagic marine fishes","SARDINA","Opisthonema",168548647.28,1353
2020,"Pelagic marine fishes","SARDINA","Sardinops",241538082.6,1647
2020,"Pelagic marine fishes","SIERRA","Scomberomorus",7623371.51,6265
2020,"Shrimps, prawns","CAMARON","Farfantepenaeus",115814,43
2020,"Shrimps, prawns","CAMARON","Litopenaeus",2630789.1,1768
2020,"Shrimps, prawns","CAMARON","Penaeus",28412043.184,13150
2020,"Shrimps, prawns","CAMARON","Rimapenaeus",97055.4,48
2020,"Shrimps, prawns","CAMARON","Sicyonia",8881.2,9
2021,"Cephalopods","CALAMAR","Dosidicus",692971.75,875
2021,"Crustaceans","JAIBA","Callinectes",2261087,1638
2021,"Crustaceans","LANGOSTA","Panulirus",185713,249
2021,"Demersal marine fishes","BANDERA","Ariopsis",10714.7,22
2021,"Demersal marine fishes","BANDERA","Gerres",105775.1,362
2021,"Demersal marine fishes","BAQUETA","Hyporthodus",1785526.65,3327
2021,"Demersal marine fishes","BERRUGATA","Menticirrhus",37380.9,147
2021,"Demersal marine fishes","BERRUGATA","Micropogonias",11872738.8,5109
2021,"Demersal marine fishes","CABRILLA","Mycteroperca",1153571.85,2609
2021,"Demersal marine fishes","CABRILLA","Paralabrax",1712477.7,2200
2021,"Demersal marine fishes","CARPA","Balistes",2599955.25,2596
2021,"Demersal marine fishes","CINTILLA","Trichiurus",6043,43
2021,"Demersal marine fishes","CORVINA","Cynoscion",4530806.05,6219
2021,"Demersal marine fishes","CORVINA","Larimus",4264,18
2021,"Demersal marine fishes","GUACHINANGO","Lutjanus",5130197.2,14003
2021,"Demersal marine fishes","LENGUADO","Brotula",1597091.2,1050
2021,"Demersal marine fishes","LISA","Mugil",1552090.7,2874
2021,"Demersal marine fishes","MERO","Hyporthodus niphobles",89327.3,387
2021,"Demersal marine fishes","MOJARRA","Anisotremus",71136,319
2021,"Demersal marine fishes","MOJARRA","Calamus",9946,138
2021,"Demersal marine fishes","MOJARRA","Diapterus",35376,117
2021,"Demersal marine fishes","MOJARRA","Eucinostomus argenteus",97725,388
2021,"Demersal marine fishes","MOJARRA","Eugerres",44521,271
2021,"Demersal marine fishes","MOJARRA","Haemulon",724375.45,2678
2021,"Demersal marine fishes","OTRAS","Acanthurus",8128,56
2021,"Demersal marine fishes","OTRAS","Anoplopoma",3249.6,24
2021,"Demersal marine fishes","OTRAS","Diplectrum",100063.5,268
2021,"Demersal marine fishes","OTRAS","Merluccius",8074232.2,464
2021,"Demersal marine fishes","OTRAS","Microlepidotus",49473,412
2021,"Demersal marine fishes","OTRAS","Nematistius",8841.1,18
2021,"Demersal marine fishes","OTRAS","Nicholsina",583,16
2021,"Demersal marine fishes","OTRAS","Orthopristis",125155,699
2021,"Demersal marine fishes","OTRAS","Paranthias",37123.8,34
2021,"Demersal marine fishes","OTRAS","Parapsettus",17631,37
2021,"Demersal marine fishes","OTRAS","Pseudupeneus",1603.1,5
2021,"Demersal marine fishes","OTRAS","Scorpaena",10753,47
2021,"Demersal marine fishes","OTRAS","Sphoeroides",510478.4,1466
2021,"Demersal marine fishes","OTRAS","Stereolepis",4614.5,36
2021,"Demersal marine fishes","OTRAS","Synodus",371446.7,1278
2021,"Demersal marine fishes","PARGO","Hoplopagrus",143173.9,693
2021,"Demersal marine fishes","PIERNA","Caulolatilus",527526,1422
2021,"Demersal marine fishes","RAYA Y SIMILARES","Aetobatus",17651.1,48
2021,"Demersal marine fishes","RAYA Y SIMILARES","Hypanus",2710962.6,1828
2021,"Demersal marine fishes","RAYA Y SIMILARES","Pseudobatos",828288.1,742
2021,"Demersal marine fishes","ROBALO","Centropomus",1368457.38,4439
2021,"Demersal marine fishes","RONCO","Haemulopsis",130517.2,337
2021,"Demersal marine fishes","TIBURON","Alopias",1005623.1,493
2021,"Demersal marine fishes","TIBURON","Carcharhinus",3211628.25,2085
2021,"Demersal marine fishes","TIBURON","Galeocerdo",2387.75,20
2021,"Demersal marine fishes","TIBURON","Ginglymostoma",381.4,7
2021,"Demersal marine fishes","TIBURON","Isurus",796511,417
2021,"Demersal marine fishes","TIBURON","Lamna",294906.85,247
2021,"Demersal marine fishes","TIBURON","Mustelus",457872.5,291
2021,"Demersal marine fishes","TIBURON","Nasolamia",56642.5,50
2021,"Demersal marine fishes","TIBURON","Prionace",964986.6,348
2021,"Demersal marine fishes","TIBURON","Sphyrna",1321476.65,455
2021,"Demersal marine fishes","TIBURON","Squatina",678864.9,903
2021,"Diadromous fishes","OTRAS","Chanos",422050.8,407
2021,"Marine algae","ALGAS","Gelidium",150000,2
2021,"Marine fishes NEI","MERO","Epinephelus",59909.5,319
2021,"Miscellaneous aquatic animals","ERIZO","Mesocentrotus",336,2
2021,"Molluscs excl. Cephalopods","ABULON","Haliotis",119,1
2021,"Molluscs excl. Cephalopods","ALMEJA","Argopecten",3081556,450
2021,"Molluscs excl. Cephalopods","ALMEJA","Chione",231602,203
2021,"Molluscs excl. Cephalopods","ALMEJA","Dosinia",1315388,587
2021,"Molluscs excl. Cephalopods","ALMEJA","Megapitaria",392835,796
2021,"Molluscs excl. Cephalopods","ALMEJA","Panopea",1942688,1060
2021,"Molluscs excl. Cephalopods","CARACOL","Hexaplex",1189550,373
2021,"Molluscs excl. Cephalopods","CARACOL","Lobatus",49155,55
2021,"Molluscs excl. Cephalopods","CARACOL","Megastraea",36181,8
2021,"Molluscs excl. Cephalopods","CARACOL","Turbo",6941,40
2021,"Pelagic marine fishes","ATUN","Thunnus",78241993.2,752
2021,"Pelagic marine fishes","BARRILETE","Euthynnus",2078659,60
2021,"Pelagic marine fishes","BARRILETE","Katsuwonus",5004082.2,171
2021,"Pelagic marine fishes","BONITO","Sarda",5395028.55,172
2021,"Pelagic marine fishes","JUREL","Caranx",55714.1,193
2021,"Pelagic marine fishes","JUREL","Seriola",1490677.6,1390
