id,fishery_unit,fishery_unit_description,fishery,common_name,highest_taxonomic_id,highest_taxonomic_resolution,IHH_functional_detailed_groups_sm,IHH_functional_major_groups_sm,species,genus,subfamily,family,order,class,superclass,phylum,kingdom,ecosystem_type,motorization,orig_vessel_size,vessel_size_min,vessel_size_max,vessel_size_median,ISSCFV_vessel_type_code,ISSCFV_vessel_type_category,ISSCFG_gear_type_code,ISSCFG_gear_type_name,main_gear_category,main_gear_category_name
20710,MEXFISHTUN001,TUNIDOS/PACIFICO,Tunidos,ALBACORA,Thunnus alalunga,Species,"Tunas, bonitos, billfishes",Pelagic marine fishes,Thunnus alalunga,Thunnus,Scombrinae,Scombridae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic,Motorized vessel,7-7.6,7,7.6,7.3,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20711,MEXFISHTUN001,TUNIDOS/PACIFICO,Tunidos,ATUN,Thunnus alalunga,Species,"Tunas, bonitos, billfishes",Pelagic marine fishes,Thunnus alalunga,Thunnus,Scombrinae,Scombridae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic,Motorized vessel,7-7.6,7,7.6,7.3,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20712,MEXFISHTUN001,TUNIDOS/PACIFICO,Tunidos,ATUN ALETA AMARILLA,Thunnus albacares,Species,"Tunas, bonitos, billfishes",Pelagic marine fishes,Thunnus albacares,Thunnus,Scombrinae,Scombridae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic,Motorized vessel,7-7.6,7,7.6,7.3,09.9.0,Multipurpose vessels,9.32; 9.4; 9.5,Drifting longlines; Vertical lines; Trolling lines,9,Hooks and lines
20713,MEXFISHTUN001,TUNIDOS/PACIFICO,Tunidos,ATUN ALETA AZUL,Thunnus spp,Genus,"Tunas, bonitos, billfishes",Pelagic marine fishes,NEI,Thunnus,Scombrinae,Scombridae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic,Motorized vessel,7-7.6,7,7.6,7.3,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20714,MEXFISHTUN001,TUNIDOS/PACIFICO,Tunidos,ATUN PATUDO,Thunnus obesus,Species,"Tunas, bonitos, billfishes",Pelagic marine fishes,Thunnus obesus,Thunnus,Scombrinae,Scombridae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic,Motorized vessel,7-7.6,7,7.6,7.3,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20715,MEXFISHABU001,ABULON/PACIFICO,Abulon,ABULON,Haliotis spp,Genus,"Abalones, winkles, conchs",Molluscs excl. Cephalopods,NEI,Haliotis,NEI,Haliotidae,Lepetellida,Gastropoda,NEI,Mollusca,Animalia,Pelagic; Reef,Motorized vessel,5.5-6.7,5.5,6.7,6.1,09.9.0,Multipurpose vessels,10.8; 10.2,"Diving; Hand implements (Wrenching gear, Clamps, Tongs, Rakes, Spears)",10,Miscellaneous gear
20716,MEXFISHABU001,ABULON/PACIFICO,Abulon,ABULON AMARILLO,Haliotis corrugata,Species,"Abalones, winkles, conchs",Molluscs excl. Cephalopods,Haliotis corrugata,Haliotis,NEI,Haliotidae,Lepetellida,Gastropoda,NEI,Mollusca,Animalia,Pelagic; Reef,Motorized vessel,5.5-6.7,5.5,6.7,6.1,09.9.0,Multipurpose vessels,10.8; 10.2,"Diving; Hand implements (Wrenching gear, Clamps, Tongs, Rakes, Spears)",10,Miscellaneous gear
20717,MEXFISHABU001,ABULON/PACIFICO,Abulon,ABULON AZUL,Haliotis fulgens,Species,"Abalones, winkles, conchs",Molluscs excl. Cephalopods,Haliotis fulgens,Haliotis,NEI,Haliotidae,Lepetellida,Gastropoda,NEI,Mollusca,Animalia,Pelagic; Reef,Motorized vessel,5.5-6.7,5.5,6.7,6.1,09.9.0,Multipurpose vessels,10.8; 10.2,"Diving; Hand implements (Wrenching gear, Clamps, Tongs, Rakes, Spears)",10,Miscellaneous gear
20718,MEXFISHABU001,ABULON/PACIFICO,Abulon,ABULON CHINO,Haliotis sorenseni,Species,"Abalones, winkles, conchs",Molluscs excl. Cephalopods,Haliotis sorenseni,Haliotis,NEI,Haliotidae,Lepetellida,Gastropoda,NEI,Mollusca,Animalia,Pelagic; Reef,Motorized vessel,5.5-6.7,5.5,6.7,6.1,09.9.0,Multipurpose vessels,10.8; 10.2,"Diving; Hand implements (Wrenching gear, Clamps, Tongs, Rakes, Spears)",10,Miscellaneous gear
20719,MEXFISHABU001,ABULON/PACIFICO,Abulon,ABULON NEGRO,Haliotis cracherodii,Species,"Abalones, winkles, conchs",Molluscs excl. Cephalopods,Haliotis cracherodii,Haliotis,NEI,Haliotidae,Lepetellida,Gastropoda,NEI,Mollusca,Animalia,Pelagic; Reef,Motorized vessel,5.5-6.7,5.5,6.7,6.1,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20720,MEXFISHABU001,ABULON/PACIFICO,Abulon,ABULON ROJO,Haliotis rufescens,Species,"Abalones, winkles, conchs",Molluscs excl. Cephalopods,Haliotis rufescens,Haliotis,NEI,Haliotidae,Lepetellida,Gastropoda,NEI,Mollusca,Animalia,Pelagic; Reef,Motorized vessel,5.5-6.7,5.5,6.7,6.1,09.9.0,Multipurpose vessels,10.8; 10.2,"Diving; Hand implements (Wrenching gear, Clamps, Tongs, Rakes, Spears)",10,Miscellaneous gear
20721,MEXFISHALM001,ALMEJA CATARINA/PACIFICO,Almeja,ALMEJA CATARINA,Argopecten ventricosus,Species,"Scallops, pectens",Molluscs excl. Cephalopods,Argopecten ventricosus,Argopecten,Pectininae,Pectinidae,Pectinida,Bivalvia,NEI,Mollusca,Animalia,Pelagic; Reef,Motorized vessel,<10.5,ND,10.5,10.5,09.9.0,Multipurpose vessels,10.8; 10.2,"Diving; Hand implements (Wrenching gear, Clamps, Tongs, Rakes, Spears)",10,Miscellaneous gear
20722,MEXFISHALM002,ALMEJA CHOCOLATA/PACIFICO,Almeja,ALMEJA CHOCOLATA,Megapitaria squalida,Species,"Clams, cockles, arkshells",Molluscs excl. Cephalopods,Megapitaria squalida,Megapitaria,NEI,Veneridae,Venerida,Bivalvia,NEI,Mollusca,Animalia,Pelagic; Reef,Motorized vessel,6.4-10.5,6.4,10.5,8.45,09.9.0,Multipurpose vessels,10.8; 10.2,"Diving; Hand implements (Wrenching gear, Clamps, Tongs, Rakes, Spears)",10,Miscellaneous gear
20723,MEXFISHALM002,ALMEJA CHOCOLATA/PACIFICO,Almeja,ALMEJA ROJA,Megapitaria aurantiaca,Species,"Clams, cockles, arkshells",Molluscs excl. Cephalopods,Megapitaria aurantiaca,Megapitaria,NEI,Veneridae,Venerida,Bivalvia,NEI,Mollusca,Animalia,Pelagic; Reef,Motorized vessel,6.4-10.5,6.4,10.5,8.45,09.9.0,Multipurpose vessels,10.8; 10.2,"Diving; Hand implements (Wrenching gear, Clamps, Tongs, Rakes, Spears)",10,Miscellaneous gear
20724,MEXFISHALM003,ALMEJA GENEROSA/PACIFICO,Almeja,ALMEJA GENEROSA,Panopea generosa,Species,"Clams, cockles, arkshells",Molluscs excl. Cephalopods,Panopea generosa,Panopea,NEI,Hiatellidae,Adapedonta,Bivalvia,NEI,Mollusca,Animalia,Pelagic; Reef,Motorized vessel,6.1-6.7,6.1,6.7,6.4,09.9.0,Multipurpose vessels,10.8; 10.2,"Diving; Hand implements (Wrenching gear, Clamps, Tongs, Rakes, Spears)",10,Miscellaneous gear
20725,MEXFISHALM004,ALMEJA MANO DE LEON/PACIFICO,Almeja,ALMEJA MANO DE LEON,Nodipecten subnodosus,Species,"Scallops, pectens",Molluscs excl. Cephalopods,Nodipecten subnodosus,Nodipecten,Pectininae,Pectinidae,Pectinida,Bivalvia,NEI,Mollusca,Animalia,Pelagic; Reef,Motorized vessel,<8.2,ND,8.2,8.2,09.9.0,Multipurpose vessels,10.8; 10.2,"Diving; Hand implements (Wrenching gear, Clamps, Tongs, Rakes, Spears)",10,Miscellaneous gear
20726,MEXFISHALM005,ALMEJA MULA/PACIFICO,Almeja,ALMEJA PATA DE MULA,Anadara tuberculosa,Species,"Clams, cockles, arkshells",Molluscs excl. Cephalopods,Anadara tuberculosa,Anadara,NEI,Arcidae,Arcida,Bivalvia,NEI,Mollusca,Animalia,Pelagic; Reef,Motorized vessel,<10.5,ND,10.5,10.5,09.9.0,Multipurpose vessels,HG,Hand gathering,HG,Hand gathering
20727,MEXFISHALM006,ALMEJA RONOSA/PACIFICO,Almeja,ALMEJA ROÃ‘OSA,Chione californiensis,Species,"Clams, cockles, arkshells",Molluscs excl. Cephalopods,Chione californiensis,Chione,Chioninae,Veneridae,Venerida,Bivalvia,NEI,Mollusca,Animalia,Pelagic; Reef,Motorized vessel,ND,ND,ND,,09.9.0,Multipurpose vessels,10.8; 10.2,"Diving; Hand implements (Wrenching gear, Clamps, Tongs, Rakes, Spears)",10,Miscellaneous gear
20728,MEXFISHALM007,ALMEJA/PACIFICO,Almeja,ALMEJA,Bivalvia,Class,"Clams, cockles, arkshells",Molluscs excl. Cephalopods,NEI,NEI,NEI,NEI,NEI,Bivalvia,NEI,Mollusca,Animalia,Pelagic; Reef,Motorized vessel,6.4-10.5,6.4,10.5,8.45,09.9.0,Multipurpose vessels,10.8; HG,Diving; Hand gathering,Multiple,Multiple
20729,MEXFISHALM007,ALMEJA/PACIFICO,Almeja,ALMEJA BLANCA,Dosinia ponderosa,Species,"Clams, cockles, arkshells",Molluscs excl. Cephalopods,Dosinia ponderosa,Dosinia,Dosiniinae,Veneridae,Venerida,Bivalvia,NEI,Mollusca,Animalia,Pelagic; Reef,Motorized vessel,6.4-10.5,6.4,10.5,8.45,09.9.0,Multipurpose vessels,10.8; 10.2,"Diving; Hand implements (Wrenching gear, Clamps, Tongs, Rakes, Spears)",10,Miscellaneous gear
20730,MEXFISHALM007,ALMEJA/PACIFICO,Almeja,ALMEJA BURRA,Bivalvia,Class,"Clams, cockles, arkshells",Molluscs excl. Cephalopods,NEI,NEI,NEI,NEI,NEI,Bivalvia,NEI,Mollusca,Animalia,Pelagic; Reef,Motorized vessel,6.4-10.5,6.4,10.5,8.45,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20731,MEXFISHALM007,ALMEJA/PACIFICO,Almeja,ALMEJA CONCHA ESPINA,Spondylus princeps,Species,"Scallops, pectens",Molluscs excl. Cephalopods,Spondylus princeps,Spondylus,NEI,Spondylidae,Pectinida,Bivalvia,NEI,Mollusca,Animalia,Pelagic; Reef,Motorized vessel,6.4-10.5,6.4,10.5,8.45,09.9.0,Multipurpose vessels,10.8; 10.2,"Diving; Hand implements (Wrenching gear, Clamps, Tongs, Rakes, Spears)",10,Miscellaneous gear
20732,MEXFISHALM007,ALMEJA/PACIFICO,Almeja,ALMEJA DE AGUA DULCE,Bivalvia,Class,"Clams, cockles, arkshells",Molluscs excl. Cephalopods,NEI,NEI,NEI,NEI,NEI,Bivalvia,NEI,Mollusca,Animalia,Pelagic; Reef,Motorized vessel,6.4-10.5,6.4,10.5,8.45,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20733,MEXFISHALM007,ALMEJA/PACIFICO,Almeja,ALMEJA NAVAJA,Nodipecten subnodosus,Species,"Scallops, pectens",Molluscs excl. Cephalopods,Nodipecten subnodosus,Nodipecten,Pectininae,Pectinidae,Pectinida,Bivalvia,NEI,Mollusca,Animalia,Pelagic; Reef,Motorized vessel,6.4-10.5,6.4,10.5,8.45,09.9.0,Multipurpose vessels,10.8; HG,Diving; Hand gathering,Multiple,Multiple
20734,MEXFISHALM007,ALMEJA/PACIFICO,Almeja,ALMEJA PRIETA,Bivalvia,Class,"Clams, cockles, arkshells",Molluscs excl. Cephalopods,NEI,NEI,NEI,NEI,NEI,Bivalvia,NEI,Mollusca,Animalia,Pelagic; Reef,Motorized vessel,6.4-10.5,6.4,10.5,8.45,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20736,MEXFISHCAL001,CAMALAR/PACIFICO,Calamar,CALAMAR,Dosidicus gigas,Species,Cuttle fish and squid,Cephalopods,Dosidicus gigas,Dosidicus,Ommastrephinae,Ommastrephidae,Oegopsida,Cephalopoda,NEI,Mollusca,Animalia,Pelagic,Motorized vessel,<8.2,ND,8.2,8.2,09.9.0,Multipurpose vessels,9.9; 8.2,Hooks and lines (nei); Pots,Multiple,Multiple
20737,MEXFISHCAL001,CAMALAR/PACIFICO,Calamar,CALAMAR GIGANTE,Dosidicus gigas,Species,Cuttle fish and squid,Cephalopods,Dosidicus gigas,Dosidicus,Ommastrephinae,Ommastrephidae,Oegopsida,Cephalopoda,NEI,Mollusca,Animalia,Pelagic,Motorized vessel,<8.2,ND,8.2,8.2,09.9.0,Multipurpose vessels,9.9; 8.2,Hooks and lines (nei); Pots,Multiple,Multiple
20738,MEXFISHCAH001,CALLO DE HACHA/PACIFICO,Callo de Hacha,CALLO DE HACHA,Pinna rugosa,Species,"Scallops, pectens",Molluscs excl. Cephalopods,Pinna rugosa,Pinna,NEI,Pinnidae,Pterioida,Bivalvia,NEI,Mollusca,Animalia,Pelagic; Brackish/Estuarine,Motorized vessel,<10.5,ND,10.5,10.5,09.9.0,Multipurpose vessels,10.8; 10.2,"Diving; Hand implements (Wrenching gear, Clamps, Tongs, Rakes, Spears)",10,Miscellaneous gear
20739,MEXFISHCAM001,CAMARON/PACIFICO,Camaron,CAMARON AZUL,Penaeus stylirostris,Species,Other shrimps and prawns,"Shrimps, prawns",Penaeus stylirostris,Litopenaeus,NEI,Penaeidae,Decapoda,Malacostraca,Multicrustacea,Arthropoda,Animalia,Pelagic; Brackish/Estuarine,Motorized vessel,6.7-7.6,6.7,7.6,7.15,09.9.0,Multipurpose vessels,6.1; 7.2; 2.9; 3.9,Cast nets; Drift gillnets; Seine nets (nei); Trawls (nei),Multiple,Multiple
20740,MEXFISHCAM001,CAMARON/PACIFICO,Camaron,CAMARON BLANCO,Penaeus vannamei,Species,Other shrimps and prawns,"Shrimps, prawns",Penaeus vannamei,Penaeus,NEI,Penaeidae,Decapoda,Malacostraca,Multicrustacea,Arthropoda,Animalia,Pelagic; Brackish/Estuarine,Motorized vessel,6.7-7.6,6.7,7.6,7.15,09.9.0,Multipurpose vessels,6.1; 7.2; 2.9; 3.9,Cast nets; Drift gillnets; Seine nets (nei); Trawls (nei),Multiple,Multiple
20741,MEXFISHCAM001,CAMARON/PACIFICO,Camaron,CAMARON BOTALON,Rimapenaeus pacificus,Species,Other shrimps and prawns,"Shrimps, prawns",Rimapenaeus pacificus,Rimapenaeus,NEI,Penaeidae,Decapoda,Malacostraca,Multicrustacea,Arthropoda,Animalia,Pelagic; Brackish/Estuarine,Motorized vessel,6.7-7.6,6.7,7.6,7.15,09.9.0,Multipurpose vessels,6.1; 7.2; 2.9; 3.9,Cast nets; Drift gillnets; Seine nets (nei); Trawls (nei),Multiple,Multiple
20742,MEXFISHCAM001,CAMARON/PACIFICO,Camaron,CAMARON CAFE,Penaeus californiensis,Species,Other shrimps and prawns,"Shrimps, prawns",Penaeus californiensis,Farfantepenaeus,NEI,Penaeidae,Decapoda,Malacostraca,Multicrustacea,Arthropoda,Animalia,Pelagic; Brackish/Estuarine,Motorized vessel,6.7-7.6,6.7,7.6,7.15,09.9.0,Multipurpose vessels,6.1; 7.2; 2.9; 3.9,Cast nets; Drift gillnets; Seine nets (nei); Trawls (nei),Multiple,Multiple
20743,MEXFISHCAM001,CAMARON/PACIFICO,Camaron,CAMARON DE AGUA DULCE,Macrobrachium americanum,Species,Other shrimps and prawns,"Shrimps, prawns",Macrobrachium americanum,Macrobrachium,NEI,Palaemonidae,Decapoda,Malacostraca,Multicrustacea,Arthropoda,Animalia,Pelagic; Brackish/Estuarine,Motorized vessel,6.7-7.6,6.7,7.6,7.15,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20744,MEXFISHCAM001,CAMARON/PACIFICO,Camaron,CAMARON DE ALTA MAR,Penaeidae,Family,Other shrimps and prawns,"Shrimps, prawns",NEI,NEI,NEI,Penaeidae,Decapoda,Malacostraca,Multicrustacea,Arthropoda,Animalia,Pelagic; Brackish/Estuarine,Motorized vessel,6.7-7.6,6.7,7.6,7.15,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20745,MEXFISHCAM001,CAMARON/PACIFICO,Camaron,CAMARON DE ESTERO,Penaeidae,Family,Other shrimps and prawns,"Shrimps, prawns",NEI,NEI,NEI,Penaeidae,Decapoda,Malacostraca,Multicrustacea,Arthropoda,Animalia,Pelagic; Brackish/Estuarine,Motorized vessel,6.7-7.6,6.7,7.6,7.15,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20746,MEXFISHCAM001,CAMARON/PACIFICO,Camaron,CAMARON DE PROFUNDIDAD,Sicyonia ingentis,Species,Other shrimps and prawns,"Shrimps, prawns",Sicyonia ingentis,Sicyonia,NEI,Sicyoniidae,Decapoda,Malacostraca,Multicrustacea,Arthropoda,Animalia,Pelagic; Brackish/Estuarine,Motorized vessel,6.7-7.6,6.7,7.6,7.15,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20747,MEXFISHCAM001,CAMARON/PACIFICO,Camaron,CAMARON DE ROCA,Sicyonia penicillata,Species,Other shrimps and prawns,"Shrimps, prawns",Sicyonia penicillata,Sicyonia,NEI,Sicyoniidae,Decapoda,Malacostraca,Multicrustacea,Arthropoda,Animalia,Pelagic; Brackish/Estuarine,Motorized vessel,6.7-7.6,6.7,7.6,7.15,09.9.0,Multipurpose vessels,6.1; 7.2; 2.9; 3.9,Cast nets; Drift gillnets; Seine nets (nei); Trawls (nei),Multiple,Multiple
20748,MEXFISHCAM001,CAMARON/PACIFICO,Camaron,CAMARON ERMITANO,Paguridae,Family,"King crabs, squat-lobsters",Crustaceans,NEI,NEI,NEI,Paguridae,Decapoda,Malacostraca,Multicrustacea,Arthropoda,Animalia,Pelagic; Brackish/Estuarine,Motorized vessel,6.7-7.6,6.7,7.6,7.15,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20749,MEXFISHCAM001,CAMARON/PACIFICO,Camaron,CAMARON JAPONES,Sicyonia dorsalis,Species,Other shrimps and prawns,"Shrimps, prawns",Sicyonia dorsalis,Sicyonia,NEI,Sicyoniidae,Decapoda,Malacostraca,Multicrustacea,Arthropoda,Animalia,Pelagic; Brackish/Estuarine,Motorized vessel,6.7-7.6,6.7,7.6,7.15,09.9.0,Multipurpose vessels,6.1; 7.2; 2.9; 3.9,Cast nets; Drift gillnets; Seine nets (nei); Trawls (nei),Multiple,Multiple
20750,MEXFISHCAM001,CAMARON/PACIFICO,Camaron,CAMARON PACOTILLA,Penaeus spp,Genus,Other shrimps and prawns,"Shrimps, prawns",NEI,Penaeus,NEI,Penaeidae,Decapoda,Malacostraca,Multicrustacea,Arthropoda,Animalia,Pelagic; Brackish/Estuarine,Motorized vessel,6.7-7.6,6.7,7.6,7.15,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20751,MEXFISHCAM001,CAMARON/PACIFICO,Camaron,CAMARON SINTETICO,Penaeidae,Family,Other shrimps and prawns,"Shrimps, prawns",NEI,NEI,NEI,Penaeidae,Decapoda,Malacostraca,Multicrustacea,Arthropoda,Animalia,Pelagic; Brackish/Estuarine,Motorized vessel,6.7-7.6,6.7,7.6,7.15,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20752,MEXFISHCAR001,CARACOL CHINO ROSA Y CHINO NEGRO/PACIFICO,Caracol,CARACOL CHINO,Hexaplex spp,Genus,"Abalones, winkles, conchs",Molluscs excl. Cephalopods,NEI,Hexaplex,Muricinae,Muricidae,Neogastropoda,Gastropoda,NEI,Mollusca,Animalia,Pelagic; Reef; Brackish/Estuarine,Motorized vessel,6.7-7.6,6.7,7.6,7.15,09.9.0,Multipurpose vessels,10.8; HG; 8.9,Diving; Hand gathering; Traps (nei),Multiple,Multiple
20753,MEXFISHCAR001,CARACOL CHINO ROSA Y CHINO NEGRO/PACIFICO,Caracol,CARACOL CHINO NEGRO,Hexaplex nigritus,Species,"Abalones, winkles, conchs",Molluscs excl. Cephalopods,Hexaplex nigritus,Hexaplex,Muricinae,Muricidae,Neogastropoda,Gastropoda,NEI,Mollusca,Animalia,Pelagic; Reef; Brackish/Estuarine,Motorized vessel,6.7-7.6,6.7,7.6,7.15,09.9.0,Multipurpose vessels,10.8; HG; 8.9,Diving; Hand gathering; Traps (nei),Multiple,Multiple
20754,MEXFISHCAR001,CARACOL CHINO ROSA Y CHINO NEGRO/PACIFICO,Caracol,CARACOL CHINO ROSADO,Hexaplex erythrostomus,Species,"Abalones, winkles, conchs",Molluscs excl. Cephalopods,Hexaplex erythrostomus,Hexaplex,Muricinae,Muricidae,Neogastropoda,Gastropoda,NEI,Mollusca,Animalia,Pelagic; Reef; Brackish/Estuarine,Motorized vessel,6.7-7.6,6.7,7.6,7.15,09.9.0,Multipurpose vessels,10.8; HG; 8.9,Diving; Hand gathering; Traps (nei),Multiple,Multiple
20755,MEXFISHCAR002,CARACOL PANOCHA/PACIFICO,Caracol,CARACOL PANOCHA,Megastraea undosa,Species,"Abalones, winkles, conchs",Molluscs excl. Cephalopods,Megastraea undosa,Megastraea,NEI,Turbinidae,Patellogastropoda,Gastropoda,NEI,Mollusca,Animalia,Pelagic; Reef; Brackish/Estuarine,Motorized vessel,6,6,6,6,09.9.0,Multipurpose vessels,10.8; HG,Diving; Hand gathering,Multiple,Multiple
20756,MEXFISHCAR003,CARACOL/PACIFICO,Caracol,CARACOL,Gastropoda,Class,"Abalones, winkles, conchs",Molluscs excl. Cephalopods,NEI,NEI,NEI,NEI,NEI,Gastropoda,NEI,Mollusca,Animalia,Pelagic; Reef; Brackish/Estuarine,Motorized vessel,ND,ND,ND,,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20757,MEXFISHCAR003,CARACOL/PACIFICO,Caracol,CARACOL BURRO,Lobatus galeatus,Species,"Abalones, winkles, conchs",Molluscs excl. Cephalopods,Lobatus galeatus,Lobatus,NEI,Strombidae,Littorinimorpha,Gastropoda,NEI,Mollusca,Animalia,Pelagic; Reef; Brackish/Estuarine,Motorized vessel,ND,ND,ND,,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20758,MEXFISHCAR003,CARACOL/PACIFICO,Caracol,CARACOL DE UÃ‘A,Strombus gracilior,Species,"Abalones, winkles, conchs",Molluscs excl. Cephalopods,Strombus gracilior,Strombus,NEI,Strombidae,Littorinimorpha,Gastropoda,NEI,Mollusca,Animalia,Pelagic; Reef; Brackish/Estuarine,Motorized vessel,ND,ND,ND,,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20759,MEXFISHCAR003,CARACOL/PACIFICO,Caracol,CARACOL GORRITO,Triplofusus princeps,Species,"Abalones, winkles, conchs",Molluscs excl. Cephalopods,Triplofusus princeps,Triplofusus,NEI,Fasciolariidae,Neogastropoda,Gastropoda,NEI,Mollusca,Animalia,Pelagic; Reef; Brackish/Estuarine,Motorized vessel,ND,ND,ND,,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20760,MEXFISHCAR003,CARACOL/PACIFICO,Caracol,CARACOL TURBO FLUCTUOSO,Turbo fluctuosus,Species,"Abalones, winkles, conchs",Molluscs excl. Cephalopods,Turbo fluctuosus,Turbo,Prisogasterinae,Turbinidae,Patellogastropoda,Gastropoda,NEI,Mollusca,Animalia,Pelagic; Reef; Brackish/Estuarine,Motorized vessel,ND,ND,ND,,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20761,MEXFISHCAR003,CARACOL/PACIFICO,Caracol,LAPA,Megathura crenulata,Species,"Abalones, winkles, conchs",Molluscs excl. Cephalopods,Megathura crenulata,Megathura,NEI,Fissurellidae,Lepetellida,Gastropoda,NEI,Mollusca,Animalia,Pelagic; Reef; Brackish/Estuarine,Motorized vessel,ND,ND,ND,,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20762,MEXFISHERI001,ERIZO/PACIFICO,Erizo,ERIZO,Strongylocentrotus spp,Genus,Sea-urchins and other echinoderms,Miscellaneous aquatic animals,NEI,Strongylocentrotus,NEI,Strongylocentrotidae,Camarodonta,Echinoidea,NEI,Echinodermata,Animalia,Pelagic; Reef,Motorized vessel,<10.5,ND,10.5,10.5,09.9.0,Multipurpose vessels,10.8; 10.2,"Diving; Hand implements (Wrenching gear, Clamps, Tongs, Rakes, Spears)",10,Miscellaneous gear
20763,MEXFISHERI001,ERIZO/PACIFICO,Erizo,ERIZO MORADO,Strongylocentrotus purpuratus,Species,Sea-urchins and other echinoderms,Miscellaneous aquatic animals,Strongylocentrotus purpuratus,Strongylocentrotus,NEI,Strongylocentrotidae,Camarodonta,Echinoidea,NEI,Echinodermata,Animalia,Pelagic; Reef,Motorized vessel,<10.5,ND,10.5,10.5,09.9.0,Multipurpose vessels,10.8; 10.2,"Diving; Hand implements (Wrenching gear, Clamps, Tongs, Rakes, Spears)",10,Miscellaneous gear
20764,MEXFISHERI001,ERIZO/PACIFICO,Erizo,ERIZO ROJO,Mesocentrotus franciscanus,Species,Sea-urchins and other echinoderms,Miscellaneous aquatic animals,Mesocentrotus franciscanus,Mesocentrotus,NEI,Strongylocentrotidae,Camarodonta,Echinoidea,NEI,Echinodermata,Animalia,Pelagic; Reef,Motorized vessel,<10.5,ND,10.5,10.5,09.9.0,Multipurpose vessels,10.8; 10.2,"Diving; Hand implements (Wrenching gear, Clamps, Tongs, Rakes, Spears)",10,Miscellaneous gear
20765,MEXFISHESC001,BANDERA/PACIFICO,Escama,BANDERA,Gerres cinereus,Species,Miscellaneous coastal fishes,Demersal marine fishes,Gerres cinereus,Gerres,NEI,Gerreidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic,Motorized vessel,<10.5,ND,10.5,10.5,09.9.0,Multipurpose vessels,7.9; 2.1; 9.5; 7.9; 9.1; 10.8; 10.1; 2.9,Gillnets and entangling nets (nei); Beach seines; Trolling lines; Gillnets and entangling nets (nei); Handlines and hand-operated pole-and-lines; Diving; Harpoons; Seine nets (nei),Multiple,Multiple
20766,MEXFISHESC001,BANDERA/PACIFICO,Escama,BANDERA DE AGUA DULCE,Gerres spp,Genus,Miscellaneous coastal fishes,Demersal marine fishes,NEI,Gerres,NEI,Gerreidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic,Motorized vessel,<10.5,ND,10.5,10.5,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
20767,MEXFISHESC001,BANDERA/PACIFICO,Escama,BANDERILLA,Gerres cinereus,Species,Miscellaneous coastal fishes,Demersal marine fishes,Gerres cinereus,Gerres,NEI,Gerreidae,Perciformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic,Motorized vessel,<10.5,ND,10.5,10.5,09.9.0,Multipurpose vessels,7.9; 2.1; 9.5; 7.9; 9.1; 10.8; 10.1; 2.9,Gillnets and entangling nets (nei); Beach seines; Trolling lines; Gillnets and entangling nets (nei); Handlines and hand-operated pole-and-lines; Diving; Harpoons; Seine nets (nei),Multiple,Multiple
20768,MEXFISHESC001,BANDERA/PACIFICO,Escama,CHIHUIL,Ariidae,Family,Miscellaneous coastal fishes,Demersal marine fishes,NEI,NEI,NEI,Ariidae,Siluriformes,Actinopterygii,Osteichthyes,Chordata,Animalia,Pelagic,Motorized vessel,<10.5,ND,10.5,10.5,09.9.0,Multipurpose vessels,99,Gear not known,99,Gear not known
