year,eu_rnpa,Major_Functional_Group,total_catch_kg
2022,2510000405,"Shrimps, prawns",16323
2022,2510000421,"Shrimps, prawns",12946
2022,2510000447,"Shrimps, prawns",12539
2022,2510000454,"Shrimps, prawns",34717
2022,2510000686,Demersal marine fishes,20873
2022,2510000686,Pelagic marine fish (excl. anchovy & sardine),3564
2022,2510000710,Demersal marine fishes,243
2022,2510000710,Diadromous fishes,4027
2022,2510000710,"Shrimps, prawns",9048
2022,2510000736,"Shrimps, prawns",66810
2022,2510000785,Demersal marine fishes,103110
2022,2510000785,Diadromous fishes,7280
2022,2510000785,Pelagic marine fish (excl. anchovy & sardine),19265
2022,2510000801,Demersal marine fishes,8300
2022,2510000801,"Shrimps, prawns",26528
2022,2510000918,"Shrimps, prawns",5400
2022,2510000959,Demersal marine fishes,1200
2022,2510000959,"Shrimps, prawns",32500
2022,2510000967,"Shrimps, prawns",7000
2022,2510000975,Demersal marine fishes,1665
2022,2510000975,Pelagic marine fish (excl. anchovy & sardine),1350
2022,2510000975,"Shrimps, prawns",6917
2022,2510000983,Demersal marine fishes,220
2022,2510000983,Diadromous fishes,50
2022,2510000983,Marine or freshwater fishes NEI,60
2022,2510001460,Demersal marine fishes,69590
2022,2510001460,Diadromous fishes,1100
2022,2510001460,Marine or freshwater fishes NEI,200
2022,2510001460,Pelagic marine fish (excl. anchovy & sardine),20540
2022,2510001460,Sharks,900
2022,2510002278,Demersal marine fishes,4876.7
2022,2510002278,Pelagic marine fish (excl. anchovy & sardine),700
2022,2510002278,Sharks,189.2
2022,2511000065,Demersal marine fishes,89816
2022,2511000065,"Shrimps, prawns",87352
2022,2511000099,Demersal marine fishes,31047.05
2022,2511000099,Marine or freshwater fishes NEI,1119.2
2022,2511000099,Pelagic marine fish (excl. anchovy & sardine),1962
2022,2511000099,"Shrimps, prawns",88645.2
2022,2511000131,Crustaceans,63947
2022,2511000131,Demersal marine fishes,1390
2022,2511000131,"Shrimps, prawns",9866.4
2022,2511000883,Demersal marine fishes,12146.25
2022,2511000883,Sharks,2860
2022,2511001063,Crustaceans,778625
2022,2511001063,Demersal marine fishes,22057
2022,2511001063,Molluscs excl. Cephalopods,14000
2022,2511001063,"Shrimps, prawns",300373.8
2022,2511001154,Molluscs excl. Cephalopods,31227
2022,2511001154,"Shrimps, prawns",79893
2022,2511001196,Demersal marine fishes,1616.5
2022,2511001196,Molluscs excl. Cephalopods,130
2022,2511001196,"Shrimps, prawns",32938.4
2022,2511001204,Crustaceans,1000
2022,2511001204,"Shrimps, prawns",31371
2022,2511001212,"Shrimps, prawns",63971.2
2022,2511001246,Crustaceans,34678.2
2022,2511001246,Demersal marine fishes,110338.2
2022,2511001246,Marine or freshwater fishes NEI,802
2022,2511001246,Pelagic marine fish (excl. anchovy & sardine),5775.2
2022,2511001246,"Shrimps, prawns",64367.4
2022,2511001337,Crustaceans,18432
2022,2511001337,Demersal marine fishes,56473
2022,2511001337,"Shrimps, prawns",18881
2022,2511001345,Demersal marine fishes,132761.95
2022,2511001345,Pelagic marine fish (excl. anchovy & sardine),974
2022,2511001345,"Shrimps, prawns",190316.8
2022,2511001691,Demersal marine fishes,2156
2022,2511001691,Pelagic marine fish (excl. anchovy & sardine),385
2022,2511001691,"Shrimps, prawns",22860.8
2022,2511001790,"Shrimps, prawns",34860.8
2022,2511002020,"Shrimps, prawns",3512
2022,2511002046,Demersal marine fishes,70590.35
2022,2511002111,Demersal marine fishes,26809.2
2022,2511002111,"Shrimps, prawns",37088
2022,2511002145,Demersal marine fishes,27807.5
2022,2511002145,Pelagic marine fish (excl. anchovy & sardine),300
2022,2511002145,"Shrimps, prawns",32969.6
2022,2511002152,Crustaceans,10647
2022,2511002152,Demersal marine fishes,309563.37
2022,2511002152,Marine or freshwater fishes NEI,154
2022,2511002152,Pelagic marine fish (excl. anchovy & sardine),10774.18
2022,2511002152,Sharks,23850.5
2022,2511002228,Demersal marine fishes,42835.85
2022,2511002228,Marine or freshwater fishes NEI,40
2022,2511002228,Pelagic marine fish (excl. anchovy & sardine),70
2022,2511002244,"Shrimps, prawns",4800
2022,2511002277,"Shrimps, prawns",52708
2022,2511002293,Demersal marine fishes,13418.75
2022,2511002293,"Shrimps, prawns",24747.2
2022,2511002301,Sharks,16599.8
2022,2511062156,Crustaceans,34693
2022,2511062156,Sharks,23781.25
2022,2511062206,Molluscs excl. Cephalopods,2100
2022,2511062206,"Shrimps, prawns",27401.6
2022,2601000405,Marine or freshwater fishes NEI,3810
2022,2601000413,Demersal marine fishes,365879
2022,2601000413,Marine or freshwater fishes NEI,1200
2022,2601000413,Pelagic marine fish (excl. anchovy & sardine),26145
2022,2601000413,Sharks,11512.5
2022,2602000115,"Shrimps, prawns",2993.6000000000004
2022,2602000230,Marine or freshwater fishes NEI,357.5
2022,2602000402,"Shrimps, prawns",1187.1999999999998
2022,2602000412,Marine or freshwater fishes NEI,2981
2022,2602000479,"Shrimps, prawns",2550
2022,2602000529,Marine or freshwater fishes NEI,95991.5
2022,2602000966,"Shrimps, prawns",8201.6
2022,2602001162,Crustaceans,320170
2022,2602001162,Jellies,3395259
2022,2602001162,Molluscs excl. Cephalopods,5750555
2022,2602001261,Crustaceans,39950
2022,2602001261,Demersal marine fishes,90911.95
2022,2602001261,Molluscs excl. Cephalopods,18342
2022,2602001261,Pelagic marine fish (excl. anchovy & sardine),2259
2022,2602001261,"Shrimps, prawns",13680
2022,2602001378,Demersal marine fishes,7077.5
2022,2602001378,Molluscs excl. Cephalopods,67
2022,2602001378,"Shrimps, prawns",10390.4
2022,2602001394,Crustaceans,40050
2022,2602001394,"Shrimps, prawns",768
2022,2602001402,Crustaceans,5900
2022,2602001402,"Shrimps, prawns",48388
2022,2602001436,"Shrimps, prawns",4000
2022,2602001444,Demersal marine fishes,51150
2022,2602001444,Sharks,185500
2022,2602001527,Demersal marine fishes,19797.8
2022,2602001527,Molluscs excl. Cephalopods,51053
2022,2602001527,"Shrimps, prawns",6013.8
2022,2602001857,Crustaceans,22255
2022,2602001857,Demersal marine fishes,31335.7
2022,2602001857,"Shrimps, prawns",3417
2022,2602001865,Crustaceans,7782
2022,2602001865,"Shrimps, prawns",4534.4
2022,2602001907,Demersal marine fishes,10321.5
2022,2602001907,Jellies,1000
2022,2602001907,Pelagic marine fish (excl. anchovy & sardine),842
2022,2602001907,"Shrimps, prawns",4528
2022,2602002228,Marine or freshwater fishes NEI,708
2022,2602002236,Crustaceans,200
2022,2602002236,Demersal marine fishes,91562.5
2022,2602002236,Marine or freshwater fishes NEI,220
2022,2602002236,Pelagic marine fish (excl. anchovy & sardine),76520
2022,2602002236,Sharks,1062.5
2022,2602003689,Crustaceans,81398
2022,2602003689,"Shrimps, prawns",26880
2022,2602003697,Jellies,490797
2022,2602003705,Molluscs excl. Cephalopods,107485
2022,2602003705,"Shrimps, prawns",4960
2022,2602003713,"Shrimps, prawns",82084.8
2022,2602003721,Crustaceans,17433
2022,2602003721,"Shrimps, prawns",3713
2022,2602003739,"Shrimps, prawns",4248
2022,2602003754,Crustaceans,1280
2022,2602003754,"Shrimps, prawns",760
2022,2602003762,Molluscs excl. Cephalopods,750
2022,2602003762,"Shrimps, prawns",2569.6
2022,2602005072,Marine or freshwater fishes NEI,3249.4
2022,2602005072,"Shrimps, prawns",2560
2022,2602005338,Crustaceans,159000
2022,2602005338,Molluscs excl. Cephalopods,900
2022,2602005338,"Shrimps, prawns",41120
2022,2602006625,"Shrimps, prawns",1760
2022,2602006633,Crustaceans,96000
2022,2602006633,Molluscs excl. Cephalopods,365350
2022,2602006633,"Shrimps, prawns",12000
2022,2602006666,Crustaceans,62288
2022,2602006666,Molluscs excl. Cephalopods,82317
2022,2602006666,"Shrimps, prawns",36486.4
2022,2602006765,Molluscs excl. Cephalopods,448
2022,2602006765,"Shrimps, prawns",2800
2022,2602006781,Demersal marine fishes,4594
2022,2602006781,Pelagic marine fish (excl. anchovy & sardine),50
2022,2602006781,"Shrimps, prawns",44198.4
2022,2602007045,Marine or freshwater fishes NEI,39263.4
2022,2602007102,"Shrimps, prawns",1600
2022,2602007110,Molluscs excl. Cephalopods,1792
2022,2602007128,Crustaceans,88830
2022,2602007128,Demersal marine fishes,34667
2022,2602007128,"Shrimps, prawns",52573
2022,2602007193,Jellies,5500
2022,2602007193,"Shrimps, prawns",9622.4
2022,2602007201,"Shrimps, prawns",17864
2022,2602007219,"Shrimps, prawns",17136
2022,2602007227,Crustaceans,17660
2022,2602007227,"Shrimps, prawns",13820
2022,2602007235,"Shrimps, prawns",3822.3999999999996
2022,2602007243,"Shrimps, prawns",2800
2022,2602007557,Jellies,1500
2022,2602007557,"Shrimps, prawns",46040
2022,2602007797,Jellies,115
2022,2602007805,Molluscs excl. Cephalopods,4785
2022,2602007805,"Shrimps, prawns",1840
2022,2602007813,Molluscs excl. Cephalopods,23200
2022,2602007821,Jellies,3169
2022,2602007821,"Shrimps, prawns",1211.4
2022,2602008365,Marine or freshwater fishes NEI,62109.4
2022,2602008373,Jellies,5823
2022,2602008373,"Shrimps, prawns",5766.4
2022,2602008381,Jellies,350
2022,2602008589,Molluscs excl. Cephalopods,29575
2022,2602008597,Molluscs excl. Cephalopods,14000
2022,2602009405,Cephalopods,975
2022,2602009405,Crustaceans,45419
2022,2602009405,Jellies,18000
2022,2602009405,Molluscs excl. Cephalopods,115497
2022,2602009405,"Shrimps, prawns",7191.2
2022,2602009413,"Shrimps, prawns",2016
2022,2602401057,Molluscs excl. Cephalopods,302
2022,2602401057,"Shrimps, prawns",2136
2022,2602401164,Crustaceans,38257
2022,2602401164,Demersal marine fishes,36638.1
2022,2602401164,"Shrimps, prawns",3654
2022,2602401172,Cephalopods,876.6
2022,2602401172,Demersal marine fishes,6923.9
2022,2602401172,"Shrimps, prawns",8110.4
2022,2602401297,"Shrimps, prawns",6240
2022,2602401305,Crustaceans,99969
2022,2602401305,"Shrimps, prawns",114411.2
2022,2602401321,"Shrimps, prawns",18150.4
2022,2602401347,Marine or freshwater fishes NEI,5995
2022,2602401354,"Shrimps, prawns",1345.6
2022,2602401370,Crustaceans,8743
2022,2602401370,"Shrimps, prawns",17398.399999999998
2022,2602401388,Crustaceans,105484
2022,2602401388,Jellies,1596
2022,2602401388,Molluscs excl. Cephalopods,4179
2022,2602401388,"Shrimps, prawns",32073.6
2022,2602401438,Demersal marine fishes,765.1
2022,2602401461,Marine or freshwater fishes NEI,13122
2022,2602401461,Pelagic marine fish (excl. anchovy & sardine),675
2022,2602401560,Demersal marine fishes,124.3
2022,2602401560,Marine or freshwater fishes NEI,2245.1
2022,2602401792,Marine or freshwater fishes NEI,1125.4
2022,2602401834,Marine or freshwater fishes NEI,8910
2022,2602401842,Marine or freshwater fishes NEI,7705
2022,2602401941,Marine or freshwater fishes NEI,3740
2022,2602402022,Molluscs excl. Cephalopods,18557
2022,2602402048,Marine or freshwater fishes NEI,5976.3
2022,2602402139,Crustaceans,41350
2022,2602402139,Molluscs excl. Cephalopods,33586
2022,2602402154,"Shrimps, prawns",2734.4
2022,2602402352,Marine or freshwater fishes NEI,80
2022,2602402444,Molluscs excl. Cephalopods,300
2022,2603000056,Jellies,284199
2022,2603000117,Crustaceans,3055
2022,2603000117,Demersal marine fishes,75180
2022,2603000117,Jellies,360250
2022,2603000117,Pelagic marine fish (excl. anchovy & sardine),19700
2022,2603000117,"Shrimps, prawns",4400
2022,2603000155,Demersal marine fishes,231429.7
2022,2603000155,Jellies,36250
2022,2603000155,Pelagic marine fish (excl. anchovy & sardine),133958
2022,2603000155,"Shrimps, prawns",31408
2022,2603000205,Demersal marine fishes,37492
2022,2603000205,Jellies,69500
2022,2603000205,Pelagic marine fish (excl. anchovy & sardine),39829.23
2022,2603000205,"Shrimps, prawns",8898.2
2022,2603000270,Demersal marine fishes,65830.3
2022,2603000270,Jellies,355205
2022,2603000270,Pelagic marine fish (excl. anchovy & sardine),40600
2022,2603000270,"Shrimps, prawns",2703
2022,2603000296,Demersal marine fishes,4284.3
2022,2603000296,Jellies,210650
2022,2603000304,Crustaceans,8500
2022,2603000304,Demersal marine fishes,2050
2022,2603000304,Jellies,2023000
2022,2603000304,Molluscs excl. Cephalopods,41050
2022,2603000304,Pelagic marine fish (excl. anchovy & sardine),12900
2022,2603000304,"Shrimps, prawns",11216
2022,2603000312,Demersal marine fishes,84232.3
2022,2603000312,Jellies,441000
2022,2603000312,Pelagic marine fish (excl. anchovy & sardine),29801
2022,2603000312,"Shrimps, prawns",4536
2022,2603000338,Crustaceans,3400
2022,2603000338,Demersal marine fishes,77755
2022,2603000338,Jellies,64000
2022,2603000338,"Shrimps, prawns",13600
2022,2603000346,Demersal marine fishes,25938.8
2022,2603000346,Jellies,652000
2022,2603000346,Pelagic marine fish (excl. anchovy & sardine),12500
2022,2603000361,Demersal marine fishes,63337.7
2022,2603000361,Jellies,460550
2022,2603000361,Pelagic marine fish (excl. anchovy & sardine),182896
2022,2603000361,"Shrimps, prawns",6176
2022,2603000387,Demersal marine fishes,78701.2
2022,2603000387,Jellies,531275
2022,2603000387,Pelagic marine fish (excl. anchovy & sardine),49300
2022,2603000387,"Shrimps, prawns",1342.4
2022,2603000445,Demersal marine fishes,18376.5
2022,2603000445,Jellies,204250
2022,2603000445,"Shrimps, prawns",432
2022,2603000486,Demersal marine fishes,76431
2022,2603000486,Molluscs excl. Cephalopods,560
2022,2603000486,Sharks,1650
2022,2603000486,"Shrimps, prawns",13395.2
2022,2603000502,Demersal marine fishes,11200
2022,2603000502,Jellies,480825
2022,2603000544,Demersal marine fishes,12916
2022,2603000544,Sharks,550
2022,2603000569,Demersal marine fishes,95818.5
2022,2603000569,Jellies,288900
2022,2603000569,Pelagic marine fish (excl. anchovy & sardine),166972.3
2022,2603000585,Crustaceans,1100
2022,2603000585,Demersal marine fishes,393839.3
2022,2603000585,Jellies,2843609
2022,2603000585,Molluscs excl. Cephalopods,45600
2022,2603000585,Pelagic marine fish (excl. anchovy & sardine),109167
2022,2603000585,Sharks,6600
2022,2603000585,"Shrimps, prawns",14276.8
2022,2603000601,Jellies,429600
2022,2603000619,Demersal marine fishes,22042.899999999998
2022,2603000619,Jellies,343325
2022,2603000627,Demersal marine fishes,143989.9
2022,2603000627,Jellies,688300
2022,2603000627,Pelagic marine fish (excl. anchovy & sardine),31033
2022,2603000627,Sharks,120
2022,2603000627,"Shrimps, prawns",27392
2022,2603000643,Demersal marine fishes,219330
2022,2603000643,Jellies,670000
2022,2603000643,Pelagic marine fish (excl. anchovy & sardine),128200
2022,2603000643,Sharks,3300
2022,2603000643,"Shrimps, prawns",43360
2022,2603000650,Demersal marine fishes,12983
2022,2603000718,Jellies,7150
2022,2603000726,Demersal marine fishes,9554
2022,2603000726,Jellies,580000
2022,2603000734,Demersal marine fishes,785946.7
2022,2603000734,Jellies,1069300
2022,2603000734,Molluscs excl. Cephalopods,20
2022,2603000734,Pelagic marine fish (excl. anchovy & sardine),25441.6
2022,2603000734,"Shrimps, prawns",87848
2022,2603000742,Demersal marine fishes,42694
2022,2603000742,Jellies,1292100
2022,2603000742,Pelagic marine fish (excl. anchovy & sardine),47000
2022,2603000742,"Shrimps, prawns",1016
2022,2603000759,Demersal marine fishes,16960
2022,2603000759,Jellies,147300
2022,2603000759,"Shrimps, prawns",1864
2022,2603000767,Demersal marine fishes,29180.6
2022,2603000767,Jellies,579775
2022,2603000767,Pelagic marine fish (excl. anchovy & sardine),1603
2022,2603000767,"Shrimps, prawns",160
2022,2603000783,Demersal marine fishes,41747.1
2022,2603000783,Jellies,277950
2022,2603000783,Pelagic marine fish (excl. anchovy & sardine),8000
2022,2603000783,"Shrimps, prawns",288
2022,2603000809,Demersal marine fishes,8482
2022,2603000809,Jellies,1069125
2022,2603000809,Molluscs excl. Cephalopods,8200
2022,2603000809,Sharks,20
2022,2603000809,"Shrimps, prawns",6672
2022,2603000825,Demersal marine fishes,17968
2022,2603000825,Jellies,181700
2022,2603000825,"Shrimps, prawns",869
2022,2603000833,Demersal marine fishes,10675
2022,2603000833,Jellies,95500
2022,2603000841,Demersal marine fishes,149888
2022,2603000841,Jellies,284298
2022,2603000841,Pelagic marine fish (excl. anchovy & sardine),13050
2022,2603000858,Demersal marine fishes,31770.4
2022,2603000858,Jellies,624554
2022,2603000858,Sharks,6000
2022,2603000858,"Shrimps, prawns",64
2022,2603000866,Demersal marine fishes,128081.6
2022,2603000866,Jellies,306300
2022,2603000866,Pelagic marine fish (excl. anchovy & sardine),26000
2022,2603000866,"Shrimps, prawns",216
2022,2603000874,Demersal marine fishes,24345
2022,2603000874,Molluscs excl. Cephalopods,4000
2022,2603000908,Demersal marine fishes,12363
2022,2603000908,"Shrimps, prawns",192
2022,2603000924,Crustaceans,428
2022,2603000924,Demersal marine fishes,210856.1
2022,2603000924,Jellies,1362900
2022,2603000924,Pelagic marine fish (excl. anchovy & sardine),142725
2022,2603000924,Sharks,5000
2022,2603000924,"Shrimps, prawns",4000
2022,2603000932,Jellies,245275
2022,2603000940,Demersal marine fishes,17550.5
2022,2603000940,Jellies,151150
2022,2603000940,Pelagic marine fish (excl. anchovy & sardine),100
2022,2603000940,"Shrimps, prawns",502.2
2022,2603000957,Demersal marine fishes,39332.4
2022,2603000957,Jellies,307820
2022,2603000957,Pelagic marine fish (excl. anchovy & sardine),21000
2022,2603000973,Demersal marine fishes,24712
2022,2603000973,Jellies,286950
2022,2603000973,"Shrimps, prawns",280
2022,2603000981,Demersal marine fishes,11146.1
2022,2603000981,Jellies,45000
2022,2603000981,"Shrimps, prawns",320
2022,2603000999,Demersal marine fishes,26932
2022,2603001005,Demersal marine fishes,45008.5
2022,2603001005,Jellies,591470
2022,2603001005,Pelagic marine fish (excl. anchovy & sardine),1154
2022,2603001005,Sharks,16.5
2022,2603001013,Demersal marine fishes,34328.7
2022,2603001013,Jellies,447275
2022,2603001013,Pelagic marine fish (excl. anchovy & sardine),25500
2022,2603001013,"Shrimps, prawns",1650
2022,2603001039,Demersal marine fishes,187925
2022,2603001039,Jellies,711550
2022,2603001039,Pelagic marine fish (excl. anchovy & sardine),900
2022,2603001047,Demersal marine fishes,25433
2022,2603001047,Jellies,608250
2022,2603001047,Pelagic marine fish (excl. anchovy & sardine),18050
2022,2603001047,"Shrimps, prawns",10132.8
2022,2603001054,Crustaceans,5
2022,2603001054,Demersal marine fishes,464104.8
2022,2603001054,Jellies,4789750
2022,2603001054,Pelagic marine fish (excl. anchovy & sardine),193419.5
2022,2603001054,Sharks,50
2022,2603001054,"Shrimps, prawns",42328.4
2022,2603001062,Demersal marine fishes,110
2022,2603001062,Jellies,61975
2022,2603001062,"Shrimps, prawns",1008
2022,2603001070,Demersal marine fishes,103118.3
2022,2603001070,Jellies,495750
2022,2603001070,Pelagic marine fish (excl. anchovy & sardine),13550
2022,2603001070,"Shrimps, prawns",23840
2022,2603001096,Demersal marine fishes,6918
2022,2603001096,Jellies,32950
2022,2603001096,Pelagic marine fish (excl. anchovy & sardine),6300
2022,2603001096,"Shrimps, prawns",58360
2022,2603001104,Demersal marine fishes,61208.9
2022,2603001104,Jellies,48000
2022,2603001104,Marine species NEI,80
2022,2603001104,Pelagic marine fish (excl. anchovy & sardine),47801
2022,2603001104,"Shrimps, prawns",3446.4
2022,2603001112,Demersal marine fishes,49151.1
2022,2603001112,Jellies,340350
2022,2603001112,"Shrimps, prawns",64
2022,2603001120,Demersal marine fishes,28099
2022,2603001120,Jellies,271475
2022,2603001120,Molluscs excl. Cephalopods,11950
2022,2603001120,Pelagic marine fish (excl. anchovy & sardine),7200
2022,2603001120,Sharks,500
2022,2603001120,"Shrimps, prawns",1520
2022,2603001138,Demersal marine fishes,135800
2022,2603001138,Jellies,816000
2022,2603001138,Pelagic marine fish (excl. anchovy & sardine),65000
2022,2603001138,"Shrimps, prawns",21379.2
2022,2603001146,Demersal marine fishes,5385
2022,2603001146,Jellies,88750
2022,2603001146,Pelagic marine fish (excl. anchovy & sardine),20790
2022,2603001153,Demersal marine fishes,18739
2022,2603001153,Jellies,231200
2022,2603001153,Pelagic marine fish (excl. anchovy & sardine),44150
2022,2603001153,"Shrimps, prawns",328
2022,2603001161,Demersal marine fishes,52159.4
2022,2603001161,Pelagic marine fish (excl. anchovy & sardine),331977
2022,2603001583,Demersal marine fishes,9330
2022,2603001583,"Shrimps, prawns",272
2022,2603001609,Demersal marine fishes,7599
2022,2603001609,Jellies,27750
2022,2603001617,Demersal marine fishes,4272
2022,2603003241,Demersal marine fishes,52168.5
2022,2603003241,Jellies,332550
2022,2603003241,Pelagic marine fish (excl. anchovy & sardine),30
2022,2603003241,"Shrimps, prawns",344
2022,2603003266,Demersal marine fishes,43143.1
2022,2603003282,Demersal marine fishes,5056
2022,2603003282,Jellies,24000
2022,2603003282,"Shrimps, prawns",225.2
2022,2603003308,Demersal marine fishes,3262.6
2022,2603003308,Jellies,219750
2022,2603003332,Demersal marine fishes,1123
2022,2603003332,Jellies,49170
2022,2603003340,Demersal marine fishes,44921
2022,2603003340,Jellies,258450
2022,2603003357,Demersal marine fishes,6861
2022,2603003357,Jellies,66650
2022,2603003357,Pelagic marine fish (excl. anchovy & sardine),2000
2022,2603003365,"Shrimps, prawns",526.4
2022,2603003381,Jellies,21200
2022,2603003407,Demersal marine fishes,4048.5
2022,2603003407,Jellies,53250
2022,2603003415,Jellies,873965
2022,2603003449,Demersal marine fishes,4835
2022,2603003449,Jellies,39838
2022,2603003480,Jellies,36400
2022,2603003530,Crustaceans,240
2022,2603003530,Jellies,12000
2022,2603003530,Molluscs excl. Cephalopods,290140
2022,2603003530,Pelagic marine fish (excl. anchovy & sardine),300
2022,2603003548,Molluscs excl. Cephalopods,435443
2022,2603007481,Demersal marine fishes,67071
2022,2603007481,Jellies,827132
2022,2603007481,Pelagic marine fish (excl. anchovy & sardine),46600
2022,2603007481,Sharks,660
2022,2603007481,"Shrimps, prawns",14278.4
2022,2603007499,Demersal marine fishes,2674787.1
2022,2603007499,Pelagic marine fish (excl. anchovy & sardine),2600
2022,2603007499,Sharks,149038.5
2022,2603007499,"Shrimps, prawns",59142.4
2022,2603007549,Demersal marine fishes,49669.7
2022,2603007549,Jellies,1189125
2022,2603007549,Pelagic marine fish (excl. anchovy & sardine),750
2022,2603007556,Crustaceans,120
2022,2603007556,Jellies,38500
2022,2603007580,Crustaceans,106330
2022,2603007580,Molluscs excl. Cephalopods,518850
2022,2603007598,Jellies,206600
2022,2603007606,Demersal marine fishes,13477
2022,2603007614,Demersal marine fishes,75263.1
2022,2603007614,Jellies,339550
2022,2603007614,Pelagic marine fish (excl. anchovy & sardine),200
2022,2603007614,Sharks,29697.5
2022,2603007614,"Shrimps, prawns",1356
2022,2603007655,Jellies,33850
2022,2603007671,Demersal marine fishes,47207
2022,2603007671,Jellies,342200
2022,2603007671,Pelagic marine fish (excl. anchovy & sardine),500
2022,2603007671,"Shrimps, prawns",300
2022,2603007705,Crustaceans,3679
2022,2603007705,Demersal marine fishes,169390.5
2022,2603007705,Jellies,803500
2022,2603007705,Pelagic marine fish (excl. anchovy & sardine),22025
2022,2603007705,Sharks,1308.25
2022,2603007705,"Shrimps, prawns",28566.8
2022,2603007721,Demersal marine fishes,10098
2022,2603007721,Jellies,260100
2022,2603007739,Demersal marine fishes,980059.5
2022,2603007739,Jellies,2384020
2022,2603007739,Pelagic marine fish (excl. anchovy & sardine),899700
2022,2603007739,Sharks,19585.5
2022,2603007739,"Shrimps, prawns",88720
2022,2603007747,Demersal marine fishes,82047.7
2022,2603007747,Jellies,249050
2022,2603007747,Pelagic marine fish (excl. anchovy & sardine),156208
2022,2603007754,Demersal marine fishes,213593
2022,2603007754,Jellies,4711390
2022,2603007754,Pelagic marine fish (excl. anchovy & sardine),396000
2022,2603007782,Demersal marine fishes,562
2022,2603007782,Jellies,110850
2022,2603007782,Molluscs excl. Cephalopods,500
2022,2603007782,"Shrimps, prawns",320
2022,2603007812,Demersal marine fishes,4551
2022,2603007812,Jellies,50000
2022,2603007812,"Shrimps, prawns",1275
2022,2603007846,Demersal marine fishes,3932
2022,2603007846,Jellies,129050
2022,2603007879,Demersal marine fishes,20901
2022,2603007879,Jellies,62400
2022,2603007895,Jellies,241675
2022,2603007929,Jellies,40000
2022,2603007929,Molluscs excl. Cephalopods,46500
2022,2603007952,Jellies,1063297
2022,2603007960,Jellies,52000
2022,2603008067,Jellies,319650
2022,2603008398,Jellies,238250
2022,2603008455,Jellies,84000
2022,2603008646,Jellies,109300
2022,2603008778,Jellies,44000
2022,2604000048,Anchovy & Sardine (small pelagics),580
2022,2604000048,Crustaceans,3450
2022,2604000048,Demersal marine fishes,60475
2022,2604000048,Pelagic marine fish (excl. anchovy & sardine),5100
2022,2604000048,"Shrimps, prawns",6476.8
2022,2604000321,Crustaceans,32856
2022,2604000321,Demersal marine fishes,238308.75
2022,2604000321,Molluscs excl. Cephalopods,150
2022,2604000321,Pelagic marine fish (excl. anchovy & sardine),7685
2022,2604000321,Sharks,79618.8
2022,2604000378,Crustaceans,635070.6
2022,2604000378,Molluscs excl. Cephalopods,4405
2022,2604000378,"Shrimps, prawns",206622.4
2022,2604000386,"Shrimps, prawns",1500
2022,2604000493,"Shrimps, prawns",54480
2022,2604000502,Cephalopods,5060
2022,2604000502,Demersal marine fishes,19230
2022,2604000502,Molluscs excl. Cephalopods,20300
2022,2604000502,Pelagic marine fish (excl. anchovy & sardine),9056
2022,2604000502,"Shrimps, prawns",14457.6
2022,2604000569,Cephalopods,1680
2022,2604000569,Crustaceans,27950
2022,2604000569,Demersal marine fishes,46400
2022,2604000569,Molluscs excl. Cephalopods,700
2022,2604000569,Pelagic marine fish (excl. anchovy & sardine),800
2022,2604000923,"Shrimps, prawns",84838.4
2022,2604001186,Crustaceans,4300
2022,2604001186,Demersal marine fishes,33720.5
2022,2604001186,Pelagic marine fish (excl. anchovy & sardine),6599
2022,2604001186,Sharks,3840
2022,2604001186,"Shrimps, prawns",57880
2022,2604001244,"Shrimps, prawns",132032
2022,2604001301,Pelagic marine fish (excl. anchovy & sardine),380
2022,2604001301,Sharks,638
2022,2604001301,"Shrimps, prawns",40356.8
2022,2604001319,Cephalopods,500
2022,2604001319,Demersal marine fishes,2500
2022,2604001319,Pelagic marine fish (excl. anchovy & sardine),900
2022,2604001459,"Shrimps, prawns",4409.6
2022,2604001467,"Shrimps, prawns",79953.6
2022,2604001574,Jellies,1496
2022,2604001574,"Shrimps, prawns",15116.800000000001
2022,2604001657,"Shrimps, prawns",1320
2022,2604001665,"Shrimps, prawns",64723.2
2022,2604001681,"Shrimps, prawns",7168
2022,2604001707,Demersal marine fishes,48300
2022,2604001707,Pelagic marine fish (excl. anchovy & sardine),1000
2022,2604001707,"Shrimps, prawns",1400
2022,2604001723,Demersal marine fishes,1139200
2022,2604001723,Molluscs excl. Cephalopods,351750
2022,2604001749,Demersal marine fishes,8138
2022,2604001749,Pelagic marine fish (excl. anchovy & sardine),7747
2022,2604001756,Molluscs excl. Cephalopods,200
2022,2604001772,Cephalopods,200
2022,2604001772,Jellies,211000
2022,2604001772,Molluscs excl. Cephalopods,338875
2022,2604001772,"Shrimps, prawns",26110
2022,2604001863,Molluscs excl. Cephalopods,23827
2022,2604003752,"Shrimps, prawns",2650
2022,2604004727,Anchovy & Sardine (small pelagics),21729996.96
2022,2604004727,Pelagic marine fish (excl. anchovy & sardine),544944
2022,2604004974,Demersal marine fishes,196495
2022,2604004974,Pelagic marine fish (excl. anchovy & sardine),11330
2022,2604004974,"Shrimps, prawns",7484.8
2022,2604005021,Demersal marine fishes,164921.1
2022,2604005021,Pelagic marine fish (excl. anchovy & sardine),22200
2022,2604005021,Sharks,92323.75
2022,2604005831,Crustaceans,1
2022,2604005930,Crustaceans,17312
2022,2604005930,Demersal marine fishes,1509
