"","cinfo.stock.i.","stock","yr","ct.raw","B","lcl.B","ucl.B","B.Bmsy","lcl.B.Bmsy","ucl.B.Bmsy","F.Fmsy","lcl.F.Fmsy","ucl.F.Fmsy"
"315","anisotremus","anisotremus",2014,104.25177,617.186847920878,469.924692350219,786.934695509621,0.323902301046973,0.246618491116227,0.412986698449449,1.10401151339123,0.865867765020867,1.44997995872599
"316","anisotremus","anisotremus",2015,69.25508,622.167639557148,466.895683784235,822.133423060641,0.326516241829182,0.245028854448306,0.431459141415639,0.721705955146599,0.54616693345987,0.9617182299235
"317","anisotremus","anisotremus",2016,71.535,650.673406337565,473.20465692865,901.71958660965,0.341476190318669,0.248339830574262,0.473226300893945,0.681578619100601,0.491821502341419,0.937195091560373
"318","anisotremus","anisotremus",2017,87.8102,711.671388330144,507.103118664073,1035.0774243235,0.373488192507593,0.26612988847171,0.543213065264694,0.699373939265323,0.480857190605018,0.981505346743072
"319","anisotremus","anisotremus",2018,73.47,805.127761251252,554.627210236323,1210.24445616681,0.422534497267042,0.291070735262716,0.635141473772992,0.457197584811343,0.304155467131426,0.663693488373552
"320","anisotremus","anisotremus",2019,106.6157,921.168244002993,638.691505301421,1404.99734266312,0.483433039587745,0.335188037339393,0.737348622684532,0.506835163384794,0.332299886467533,0.730995251351908
"321","anisotremus","anisotremus",2020,56.2948,1101.64317933509,724.055610885697,1581.46538256896,0.578147058579388,0.3799874855433,0.829959805795936,0.2163606052681,0.150716030649518,0.329190439915038
"322","anisotremus","anisotremus",2021,75.195,1343.39994736402,871.41443028283,1834.13648351118,0.705022045825209,0.457322025064167,0.96256268169803,0.236992440801481,0.173583392163324,0.365355015288244
"323","anisotremus","anisotremus",2022,134.86795,1585.81868121635,1099.01565190104,2060.56197094463,0.832244435570185,0.576768120928949,1.08139174722728,0.360085873337703,0.277123868552837,0.519583960240499
"324","anisotremus","anisotremus",2023,236.088,1873.73838275251,1354.67852615763,2279.21858043538,0.983345928024989,0.710941092279449,1.19614367234001,0.533477143364968,0.438569871457068,0.737884730984355
"325","anisotremus","anisotremus",2024,490.313917,2100.17573775335,1563.18535195417,2465.13707451617,1.10218122170442,0.820366367440458,1.29371449427638,0.988483536663285,0.842139434082505,1.32805053365784
"326","microlepidotus","microlepidotus",2000,469.912,1404.05028469119,1165.7351294146,2123.90458125367,0.237534721093235,0.197216988489117,0.359318386127245,2.28844035075934,1.51281999876184,2.75627391240752
"327","microlepidotus","microlepidotus",2001,315.587666666667,1281.61512470887,1058.91480597835,1965.64154930351,0.216821359260328,0.179145316832358,0.332543728863513,1.84456158367251,1.20266995013882,2.23249123607019
"328","microlepidotus","microlepidotus",2002,161.263333333333,1212.57907064901,1003.64429754838,1809.50695633234,0.205141962856023,0.169794750867777,0.306129157107224,1.05294062366548,0.705592072152494,1.27213771453859
"329","microlepidotus","microlepidotus",2003,6.939,1190.42718229642,983.457504552919,1779.61906814742,0.201394345923144,0.166379585259945,0.301072777530597,0.0470088473483911,0.0314452742688369,0.0569019092669259
"330","microlepidotus","microlepidotus",2004,999.255,1298.43878881167,1066.73365413792,1995.26876811708,0.219667556724903,0.180468095608235,0.337556008861161,5.6901242961132,3.70289868577723,6.92607575524923
"331","microlepidotus","microlepidotus",2005,278.8341,1255.96178480832,1030.68884560363,1959.70433365318,0.21248137300426,0.174370099236306,0.331539281317047,1.69699834628725,1.08759522302353,2.06790350056758
"332","microlepidotus","microlepidotus",2006,99.3424,1173.21557996383,959.337457961964,1801.220657829,0.198482517761278,0.16229899882924,0.304727295916535,0.692894939597336,0.451313466165488,0.847371414163962
"333","microlepidotus","microlepidotus",2007,706.226,1015.63626442971,844.979524399012,1560.03476353115,0.171823530420456,0.142952127745025,0.263923896808743,6.57287977102827,4.27917070391582,7.90037493741729
"334","microlepidotus","microlepidotus",2008,14.02,897.847911570785,744.812154838743,1319.02409440159,0.15189630712266,0.126005990950235,0.223150141982165,0.16696707729786,0.113652997158458,0.201273624066216
"335","microlepidotus","microlepidotus",2009,5.693,824.602374466542,667.926115504246,1136.92008968507,0.139504757890356,0.112998548048501,0.19234211149926,0.0803785943015645,0.058298186757974,0.099233101055369
"336","microlepidotus","microlepidotus",2010,153.345,742.411744204024,594.270720456763,933.04164200387,0.125599893763514,0.100537659780911,0.157850319620504,2.67096586735511,2.12526037319596,3.33678971558349
"337","microlepidotus","microlepidotus",2011,16.606,790.144970583694,626.60674539809,983.811913188639,0.133675315804021,0.10600821076434,0.166439543480356,0.255352349667068,0.205085313677713,0.321996812670727
"338","microlepidotus","microlepidotus",2012,24.5818,843.414258608683,663.723048912658,1048.15515413807,0.14268731887244,0.112287480744535,0.177325018138781,0.331757071099043,0.266953459184467,0.421574397058507
"339","microlepidotus","microlepidotus",2013,29.533,912.098704174808,709.173580004278,1107.07430434871,0.154307230779357,0.119976720470562,0.187292854807402,0.340809955810446,0.280787222540998,0.43833037189951
"340","microlepidotus","microlepidotus",2014,63.199,1038.29483412877,801.977289795319,1262.38336464904,0.175656866799161,0.135677086448894,0.213567764419921,0.562804038324745,0.462899418657858,0.728644729788461
"341","microlepidotus","microlepidotus",2015,115.635,1191.03514488728,923.561164479334,1441.57022801368,0.201497199949122,0.156246429354482,0.243882278135684,0.78257962438979,0.646572617974516,1.00922372244441
"342","microlepidotus","microlepidotus",2016,132.6359,1367.57673114309,1063.92107472702,1673.06689095206,0.231364190405133,0.179992268443634,0.28304647037626,0.680841575526206,0.556524727923221,0.875161812659221
"343","microlepidotus","microlepidotus",2017,251.371,1579.33954611488,1218.74140296018,1947.90774802599,0.267189845469406,0.206184495237361,0.329543556016209,0.967503484210508,0.784439876665658,1.25376598342044
"344","microlepidotus","microlepidotus",2018,299.1725,1842.06014933312,1380.62264942942,2317.96075703445,0.311636448195332,0.233571275575327,0.39214846357753,0.846452205928983,0.672667072608993,1.12935701692369
"345","microlepidotus","microlepidotus",2019,144.643,2167.24245840348,1564.69204134646,2900.6738551804,0.366650210830245,0.264711806756824,0.490730825444944,0.295645181469513,0.22089170375319,0.40949578126042
"346","microlepidotus","microlepidotus",2020,159.0815,2657.0021529312,1833.20690119431,3831.30930428427,0.44950688178483,0.310138671477254,0.648174069645409,0.216333735656323,0.150026833058804,0.313548460359834
"347","microlepidotus","microlepidotus",2021,50.219,3517.98248886197,2303.47689218715,5006.49931785072,0.595165998265161,0.389698109174722,0.846990618559438,0.0463700118049954,0.0325834239019387,0.0708185482960961
"348","microlepidotus","microlepidotus",2022,45.294,4791.02406528988,3091.14609009832,6456.00648991174,0.81053689993013,0.522954578176982,1.0922156547225,0.0307096695186979,0.022789748729511,0.0475974804854665
"349","microlepidotus","microlepidotus",2023,44.629,6372.05970953244,4444.32899811507,8066.72338939254,1.07801368825343,0.751883647276944,1.36471386482933,0.0227509815582151,0.0179714372170055,0.0326192352098378
"350","microlepidotus","microlepidotus",2024,47.445,7967.51042218761,6004.36070644703,9388.15101541059,1.34792919212152,1.01580702721254,1.58827063200034,0.0193433027913019,0.0164162215047718,0.025667672900422
"351","orthopristis","orthopristis",2000,28.976,138.640922893952,113.055942898934,205.176521906964,0.24290389467961,0.198078087433336,0.359476662645555,1.60346996328758,1.08348924855898,1.96634117448962
"352","orthopristis","orthopristis",2001,43.558,143.744581924548,113.612841859409,207.79109921924,0.251845689279439,0.199053794487349,0.364057496347727,2.24228204750672,1.55115352239269,2.8369671086533
"353","orthopristis","orthopristis",2002,45.712,143.020269110623,110.846116667766,201.886511838911,0.250576667119198,0.194206392215854,0.353712446407061,2.37706095605001,1.68395547840212,3.06702578174747
"354","orthopristis","orthopristis",2003,33.544,139.289865620545,105.710017705249,194.568310666052,0.244040865729882,0.185207761685894,0.34089069414351,1.83899728472905,1.31652314700983,2.42317322640784
"355","orthopristis","orthopristis",2004,29.517,131.122155092607,98.6794214241788,178.437416525945,0.229730742452865,0.172889903560424,0.312628786118752,1.82610327578187,1.34188558433524,2.42646940452691
"356","orthopristis","orthopristis",2005,16.412,123.637188505868,91.5638238700952,165.314230842996,0.216616811172586,0.160423120140483,0.289636491733708,1.14200641716332,0.854097447955515,1.54203326931878
